player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Luca Kilian,GER,DF,Mainz 05,Bundesliga,21,1,1,0,0,2021-2022,False,0.0
Luca Kilian,GER,DF,Köln,Bundesliga,21,30,2281,1,0,2021-2022,False,0.0395
Max Kilman,ENG,DF,Wolves,Premier League,24,30,2687,1,0,2021-2022,False,0.0335
Joshua Kimmich,GER,"MF,DF",Bayern Munich,Bundesliga,26,28,2474,3,9,2021-2022,True,0.4365
Presnel Kimpembe,FRA,DF,Paris Saint-Germain,Ligue 1,25,30,2576,1,0,2021-2022,False,0.0349
Joshua King,NOR,"FW,MF",Watford,Premier League,29,32,2248,5,3,2021-2022,True,0.3203
Jakub Kiwior,POL,MF,Spezia,Serie A,21,22,1964,0,0,2021-2022,False,0.0
Sofian Kiyine,MAR,"MF,FW",Venezia,Serie A,23,26,1239,1,0,2021-2022,False,0.0726
Simon Kjær,DEN,DF,Milan,Serie A,32,11,802,0,0,2021-2022,False,0.0
Kristoffer Klaesson,NOR,GK,Leeds United,Premier League,20,1,36,0,0,2021-2022,False,0.0
Philipp Klement,GER,MF,Stuttgart,Bundesliga,28,6,338,1,0,2021-2022,False,0.2663
Mateusz Klich,POL,MF,Leeds United,Premier League,31,33,2073,1,2,2021-2022,True,0.1302
Thibault Klidje,TOG,FW,Bordeaux,Ligue 1,20,5,86,0,0,2021-2022,False,0.0
Mateo Klimowicz,GER,"MF,FW",Stuttgart,Bundesliga,21,15,603,0,1,2021-2022,True,0.1493
Fabian Klos,GER,FW,Arminia,Bundesliga,33,25,1420,3,1,2021-2022,True,0.2535
Lukas Klostermann,GER,"DF,MF",RB Leipzig,Bundesliga,25,23,1648,0,1,2021-2022,True,0.0546
Justin Kluivert,NED,MF,Nice,Ligue 1,22,27,1868,4,5,2021-2022,True,0.4336
Lukas Klünter,GER,"MF,DF",Hertha BSC,Bundesliga,25,5,194,0,0,2021-2022,False,0.0
Ansgar Knauff,GER,MF,Dortmund,Bundesliga,19,5,114,0,0,2021-2022,False,0.0
Ansgar Knauff,GER,MF,Eintracht Frankfurt,Bundesliga,19,12,759,1,1,2021-2022,True,0.2372
Robin Knoche,GER,DF,Union Berlin,Bundesliga,29,33,2970,0,0,2021-2022,False,0.0
Gregor Kobel,SUI,GK,Dortmund,Bundesliga,23,29,2565,0,0,2021-2022,False,0.0
Robin Koch,GER,"MF,DF",Leeds United,Premier League,25,20,1574,0,0,2021-2022,False,0.0
Samuel Koeberlé,FRA,MF,Reims,Ligue 1,16,1,1,0,0,2021-2022,False,0.0
Philippe Koffi,CIV,FW,Reims,Ligue 1,19,10,375,1,0,2021-2022,False,0.24
Dominik Kohr,GER,MF,Mainz 05,Bundesliga,27,22,1614,0,3,2021-2022,True,0.1673
Koba Koindredi,FRA,MF,Valencia,La Liga,19,10,181,0,0,2021-2022,False,0.0
Koke,ESP,MF,Atlético Madrid,La Liga,29,31,2508,1,2,2021-2022,True,0.1077
Aleksandr Kokorin,RUS,"FW,MF",Fiorentina,Serie A,30,6,55,0,0,2021-2022,False,0.0
Aleksandar Kolarov,SRB,DF,Inter,Serie A,35,3,42,0,0,2021-2022,False,0.0
Sead Kolašinac,BIH,DF,Arsenal,Premier League,28,2,91,0,0,2021-2022,False,0.0
Sead Kolašinac,BIH,DF,Marseille,Ligue 1,28,14,440,0,1,2021-2022,True,0.2045
Luca Koleosho,ITA,MF,Espanyol,La Liga,16,1,1,0,0,2021-2022,False,0.0
Randal Kolo Muani,FRA,"FW,MF",Nantes,Ligue 1,22,36,2948,12,4,2021-2022,True,0.4885
Timothée Kolodziejczak,FRA,"DF,MF",Saint-Étienne,Ligue 1,29,30,2565,2,3,2021-2022,True,0.1754
Ghislain Konan,CIV,"MF,DF",Reims,Ligue 1,25,28,2418,1,3,2021-2022,True,0.1489
Ibrahima Konaté,FRA,DF,Liverpool,Premier League,22,11,990,0,0,2021-2022,False,0.0
Geoffrey Kondogbia,CTA,"MF,DF",Atlético Madrid,La Liga,28,28,1882,1,2,2021-2022,True,0.1435
Ibrahima Koné,MLI,FW,Lorient,Ligue 1,22,16,732,5,1,2021-2022,True,0.7377
Manu Koné,FRA,MF,Gladbach,Bundesliga,20,27,2183,2,0,2021-2022,False,0.0825
Youssouf Koné,MLI,"DF,MF",Troyes,Ligue 1,26,21,980,0,1,2021-2022,True,0.0918
Ezri Konsa,ENG,DF,Aston Villa,Premier League,23,29,2477,2,0,2021-2022,False,0.0727
Teun Koopmeiners,NED,MF,Atalanta,Serie A,23,30,2126,4,1,2021-2022,True,0.2117
Laurent Koscielny,FRA,DF,Bordeaux,Ligue 1,35,11,933,0,1,2021-2022,True,0.0965
Odilon Kossounou,CIV,DF,Leverkusen,Bundesliga,20,27,1793,0,1,2021-2022,True,0.0502
Filip Kostić,SRB,MF,Eintracht Frankfurt,Bundesliga,28,31,2522,4,9,2021-2022,True,0.4639
Rominigue Kouamé,MLI,MF,Troyes,Ligue 1,24,34,2968,1,2,2021-2022,True,0.091
Kalidou Koulibaly,SEN,DF,Napoli,Serie A,30,27,2405,3,1,2021-2022,True,0.1497
Jules Koundé,FRA,DF,Sevilla,La Liga,22,32,2736,2,1,2021-2022,True,0.0987
Christos Kourfalidis,GRE,MF,Cagliari,Serie A,18,2,18,0,0,2021-2022,False,0.0
Boubakar Kouyaté,MLI,DF,Metz,Ligue 1,24,30,2665,1,0,2021-2022,False,0.0338
Cheikhou Kouyaté,SEN,MF,Crystal Palace,Premier League,31,27,1974,0,1,2021-2022,True,0.0456
Mateo Kovačić,CRO,MF,Chelsea,Premier League,27,25,1558,2,5,2021-2022,True,0.4044
Viktor Kovalenko,UKR,MF,Spezia,Serie A,25,26,1325,1,3,2021-2022,True,0.2717
Emil Krafth,SWE,DF,Newcastle United,Premier League,26,20,1634,0,1,2021-2022,True,0.0551
Alex Král,CZE,MF,West Ham United,Premier League,23,1,1,0,0,2021-2022,False,0.0
Andrej Kramarić,CRO,"FW,MF",Hoffenheim,Bundesliga,30,32,2707,6,9,2021-2022,True,0.4987
Christoph Kramer,GER,MF,Gladbach,Bundesliga,30,18,748,0,0,2021-2022,False,0.0
Jean-Philippe Krasso,CIV,FW,Saint-Étienne,Ligue 1,24,16,453,1,1,2021-2022,True,0.3974
Julian Kristoffersen,NOR,FW,Salernitana,Serie A,24,1,7,0,0,2021-2022,False,0.0
Toni Kroos,GER,MF,Real Madrid,La Liga,31,28,2103,1,3,2021-2022,True,0.1712
Florian Krüger,GER,"MF,FW",Arminia,Bundesliga,22,27,1129,1,2,2021-2022,True,0.2391
Tim Krul,NED,GK,Norwich City,Premier League,33,29,2610,0,0,2021-2022,False,0.0
Rade Krunić,BIH,MF,Milan,Serie A,27,28,1416,0,1,2021-2022,True,0.0636
Max Kruse,GER,"MF,FW",Wolfsburg,Bundesliga,33,14,1128,7,1,2021-2022,True,0.6383
Max Kruse,GER,"FW,MF",Union Berlin,Bundesliga,33,16,1270,5,4,2021-2022,True,0.6378
Lukas Kübler,GER,"DF,MF",Freiburg,Bundesliga,28,29,2327,2,0,2021-2022,False,0.0774
Takefusa Kubo,JPN,"MF,FW",Mallorca,La Liga,20,28,1605,1,0,2021-2022,False,0.0561
Juraj Kucka,SVK,MF,Watford,Premier League,34,26,1920,1,1,2021-2022,True,0.0938
Mykola Kukharevych,UKR,FW,Troyes,Ligue 1,20,2,15,0,0,2021-2022,False,0.0
Dejan Kulusevski,SWE,"MF,FW",Tottenham Hotspur,Premier League,21,18,1261,5,8,2021-2022,True,0.9278
Dejan Kulusevski,SWE,"MF,FW",Juventus,Serie A,21,20,772,1,3,2021-2022,True,0.4663
Marash Kumbulla,ALB,DF,Roma,Serie A,21,17,1025,0,0,2021-2022,False,0.0
Fabian Kunze,GER,MF,Arminia,Bundesliga,23,22,1260,0,0,2021-2022,False,0.0
Enock Kwateng,FRA,"DF,MF",Bordeaux,Ligue 1,24,29,2002,1,0,2021-2022,False,0.045
Grejohn Kyei,FRA,FW,Clermont Foot,Ligue 1,25,14,396,0,1,2021-2022,True,0.2273
Giorgos Kyriakopoulos,GRE,"DF,MF",Sassuolo,Serie A,25,29,1975,0,5,2021-2022,True,0.2278
Andrea La Mantia,ITA,FW,Empoli,Serie A,30,18,488,2,0,2021-2022,False,0.3689
Gaëtan Laborde,FRA,MF,Montpellier,Ligue 1,27,4,341,3,0,2021-2022,False,0.7918
Gaëtan Laborde,FRA,FW,Rennes,Ligue 1,27,34,2729,12,8,2021-2022,True,0.6596
Alexandre Lacazette,FRA,"FW,MF",Arsenal,Premier League,30,30,1782,4,7,2021-2022,True,0.5556
Tom Lacoux,FRA,MF,Bordeaux,Ligue 1,19,13,907,0,0,2021-2022,False,0.0
Lenny Lacroix,FRA,DF,Metz,Ligue 1,18,3,200,0,1,2021-2022,True,0.45
Maxence Lacroix,FRA,DF,Wolfsburg,Bundesliga,21,29,2491,0,0,2021-2022,False,0.0
Alban Lafont,CIV,GK,Nantes,Ligue 1,22,38,3420,0,0,2021-2022,False,0.0
Víctor Laguardia,ESP,DF,Alavés,La Liga,31,34,3042,3,2,2021-2022,True,0.1479
Konrad Laimer,AUT,MF,RB Leipzig,Bundesliga,24,26,1240,4,4,2021-2022,True,0.5806
Stefan Lainer,AUT,"MF,DF",Gladbach,Bundesliga,28,21,1471,1,2,2021-2022,True,0.1835
Diego Lainez,MEX,MF,Real Betis,La Liga,21,7,140,0,0,2021-2022,False,0.0
Adam Lallana,ENG,MF,Brighton,Premier League,33,24,1561,0,1,2021-2022,True,0.0577
Vassilis Lambropoulos,GRE,DF,Bochum,Bundesliga,31,13,1168,0,0,2021-2022,False,0.0
Érik Lamela,ARG,"FW,MF",Sevilla,La Liga,29,20,1015,5,2,2021-2022,True,0.6207
Mohamed Lamine Bayo,GUI,FW,Clermont Foot,Ligue 1,23,32,2413,14,5,2021-2022,True,0.7087
Didier Lamkel Zé,CMR,FW,Metz,Ligue 1,24,9,605,3,0,2021-2022,False,0.4463
Sam Lammers,NED,FW,Atalanta,Serie A,24,2,38,0,0,2021-2022,False,0.0
Sam Lammers,NED,FW,Eintracht Frankfurt,Bundesliga,24,15,517,1,0,2021-2022,False,0.1741
Tariq Lamptey,GHA,"MF,DF",Brighton,Premier League,20,30,1561,0,2,2021-2022,True,0.1153
Manuel Lanzini,ARG,MF,West Ham United,Premier League,28,30,1786,5,3,2021-2022,True,0.4031
Aymeric Laporte,ESP,DF,Manchester City,Premier League,27,33,2828,4,0,2021-2022,False,0.1273
Julien Laporte,FRA,DF,Lorient,Ligue 1,27,33,2891,2,0,2021-2022,False,0.0623
Yasser Larouci,ALG,DF,Troyes,Ligue 1,20,12,341,0,0,2021-2022,False,0.0
Kevin Lasagna,ITA,"MF,FW",Hellas Verona,Serie A,28,28,1184,2,4,2021-2022,True,0.4561
Jamaal Lascelles,ENG,DF,Newcastle United,Premier League,27,26,2058,1,0,2021-2022,False,0.0437
Bryan Lasme,FRA,"FW,MF",Arminia,Bundesliga,22,23,877,2,0,2021-2022,False,0.2052
Paul Lasne,FRA,MF,Brest,Ligue 1,32,15,847,0,1,2021-2022,True,0.1063
Juanmi Latasa,ESP,FW,Real Madrid,La Liga,20,1,9,0,0,2021-2022,False,0.0
Toni Lato,ESP,DF,Valencia,La Liga,23,11,590,0,1,2021-2022,True,0.1525
Armand Lauriente,FRA,"FW,MF",Lorient,Ligue 1,22,35,2477,6,2,2021-2022,True,0.2907
Darko Lazović,SRB,MF,Hellas Verona,Serie A,30,34,2766,1,7,2021-2022,True,0.2603
Manuel Lazzari,ITA,DF,Lazio,Serie A,27,31,1665,3,3,2021-2022,True,0.3243
Théo Le Bris,FRA,MF,Lorient,Ligue 1,18,4,61,0,0,2021-2022,False,0.0
Jérémy Le Douaron,FRA,"FW,MF",Brest,Ligue 1,23,32,1446,5,3,2021-2022,True,0.4979
Enzo Le Fée,FRA,"MF,FW",Lorient,Ligue 1,21,36,2194,2,3,2021-2022,True,0.2051
Vincent Le Goff,FRA,"DF,MF",Lorient,Ligue 1,31,34,3060,1,1,2021-2022,True,0.0588
Maxime Le Marchand,FRA,DF,Strasbourg,Ligue 1,31,12,860,1,1,2021-2022,True,0.2093
Robin Le Normand,ESP,DF,Real Sociedad,La Liga,24,37,3330,1,1,2021-2022,True,0.0541
Patrick Leal,USA,MF,Venezia,Serie A,18,1,2,0,0,2021-2022,False,0.0
Rafael Leão,POR,MF,Milan,Serie A,22,34,2605,11,10,2021-2022,True,0.7255
Jean-Louis Leca,FRA,GK,Lens,Ligue 1,35,27,2313,0,0,2021-2022,False,0.0
Jeremías Ledesma,ARG,GK,Cádiz,La Liga,28,38,3420,0,0,2021-2022,False,0.0
Pierre Lees-Melou,FRA,MF,Norwich City,Premier League,28,33,2265,1,0,2021-2022,False,0.0397
Wu Lei,CHN,"MF,FW",Espanyol,La Liga,29,23,474,1,0,2021-2022,False,0.1899
Maxim Leitsch,GER,DF,Bochum,Bundesliga,23,19,1538,1,0,2021-2022,False,0.0585
Lucas Leiva,BRA,MF,Lazio,Serie A,34,35,1697,0,0,2021-2022,False,0.0
Florian Lejeune,FRA,DF,Alavés,La Liga,30,30,2699,0,0,2021-2022,False,0.0
Iñigo Lekue,ESP,DF,Athletic Club,La Liga,28,25,1925,0,2,2021-2022,True,0.0935
Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,25,24,1440,4,5,2021-2022,True,0.5625
Félix Lemaréchal,FRA,MF,Monaco,Ligue 1,17,1,9,0,0,2021-2022,False,0.0
Mario Lemina,GAB,MF,Nice,Ligue 1,27,32,1967,2,0,2021-2022,False,0.0915
Fabien Lemoine,FRA,MF,Lorient,Ligue 1,34,21,1117,0,1,2021-2022,True,0.0806
Tim Lemperle,GER,FW,Köln,Bundesliga,19,13,149,2,0,2021-2022,False,1.2081
Ruben Lendinez,ESP,DF,Valencia,La Liga,18,4,137,0,0,2021-2022,False,0.0
Clément Lenglet,FRA,DF,Barcelona,La Liga,26,21,826,0,1,2021-2022,True,0.109
Aaron Lennon,ENG,"MF,FW",Burnley,Premier League,34,28,1551,2,0,2021-2022,False,0.1161
Bernd Leno,GER,GK,Arsenal,Premier League,29,4,360,0,0,2021-2022,False,0.0
Christopher Lenz,GER,"MF,DF",Eintracht Frankfurt,Bundesliga,26,15,664,0,1,2021-2022,True,0.1355
Léo Leroy,FRA,MF,Montpellier,Ligue 1,21,24,626,0,0,2021-2022,False,0.0
Alexandre Letellier,FRA,GK,Paris Saint-Germain,Ligue 1,30,1,8,0,0,2021-2022,False,0.0
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,32,34,2946,35,3,2021-2022,True,1.1609
Jamie Leweling,GER,"FW,MF",Greuther Fürth,Bundesliga,20,33,1959,5,1,2021-2022,True,0.2757
Jamal Lewis,NIR,DF,Newcastle United,Premier League,23,5,262,0,0,2021-2022,False,0.0
Luca Lezzerini,ITA,GK,Venezia,Serie A,26,6,495,0,0,2021-2022,False,0.0
Ben Lhassine Kone,CIV,MF,Torino,Serie A,21,1,81,0,0,2021-2022,False,0.0
Yanis Lhery,FRA,FW,Saint-Étienne,Ligue 1,18,5,72,0,0,2021-2022,False,0.0
Dimitri Liénard,FRA,"DF,MF",Strasbourg,Ligue 1,33,33,2044,2,3,2021-2022,True,0.2202
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,25,32,2870,5,0,2021-2022,False,0.1568
Matthijs de Ligt,NED,DF,Juventus,Serie A,21,31,2674,3,1,2021-2022,True,0.1346
Isaac Lihadji,FRA,MF,Lille,Ligue 1,19,13,238,1,3,2021-2022,True,1.5126
Anderson Lima,BRA,MF,Lazio,Serie A,21,4,65,0,0,2021-2022,False,0.0
Andreas Linde,SWE,GK,Greuther Fürth,Bundesliga,28,12,1080,0,0,2021-2022,False,0.0
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,27,28,2355,0,2,2021-2022,True,0.0764
Jesper Lindstrøm,DEN,"MF,FW",Eintracht Frankfurt,Bundesliga,21,29,1976,5,4,2021-2022,True,0.4099
Karol Linetty,POL,MF,Torino,Serie A,26,16,896,0,0,2021-2022,False,0.0
Jesse Lingard,ENG,MF,Manchester Utd,Premier League,28,16,367,2,0,2021-2022,False,0.4905
Pol Lirola,ESP,"DF,MF",Marseille,Ligue 1,23,34,1770,1,2,2021-2022,True,0.1525
Valentino Livramento,ENG,DF,Southampton,Premier League,18,28,2202,1,1,2021-2022,True,0.0817
Dejan Ljubicic,AUT,MF,Köln,Bundesliga,23,30,1969,3,1,2021-2022,True,0.1828
Javier Llabrés,ESP,MF,Mallorca,La Liga,18,5,132,0,0,2021-2022,False,0.0
Diego Llorente,ESP,DF,Leeds United,Premier League,27,28,2340,3,0,2021-2022,False,0.1154
Marcos Llorente,ESP,"MF,DF",Atlético Madrid,La Liga,26,29,2447,0,2,2021-2022,True,0.0736
Hugo Lloris,FRA,GK,Tottenham Hotspur,Premier League,34,38,3420,0,0,2021-2022,False,0.0
Giovani Lo Celso,ARG,"FW,MF",Villarreal,La Liga,25,16,994,1,1,2021-2022,True,0.1811
Giovani Lo Celso,ARG,MF,Tottenham Hotspur,Premier League,25,9,238,0,0,2021-2022,False,0.0
Julen Lobete,ESP,FW,Real Sociedad,La Liga,20,13,284,2,0,2021-2022,False,0.6338
Stanislav Lobotka,SVK,MF,Napoli,Serie A,26,23,1686,1,0,2021-2022,False,0.0534
Jürgen Locadia,CUW,FW,Bochum,Bundesliga,27,11,444,2,1,2021-2022,True,0.6081
Jürgen Locadia,CUW,FW,Brighton,Premier League,27,1,23,0,0,2021-2022,False,0.0
Manuel Locatelli,ITA,MF,Juventus,Serie A,23,31,2160,3,3,2021-2022,True,0.25
Bradley Locko,FRA,"MF,DF",Reims,Ligue 1,19,24,1011,1,1,2021-2022,True,0.178
Renan Lodi,BRA,"DF,MF",Atlético Madrid,La Liga,23,29,1181,2,2,2021-2022,True,0.3048
Ruben Loftus-Cheek,ENG,MF,Chelsea,Premier League,25,24,1394,0,2,2021-2022,True,0.1291
Kevin Long,IRL,DF,Burnley,Premier League,30,6,410,0,0,2021-2022,False,0.0
Shane Long,IRL,FW,Southampton,Premier League,34,13,308,1,0,2021-2022,False,0.2922
Sean Longstaff,ENG,MF,Newcastle United,Premier League,23,24,1464,1,1,2021-2022,True,0.123
Ademola Lookman,NGA,"MF,FW",Leicester City,Premier League,23,26,1453,6,0,2021-2022,False,0.3716
Anthony Lopes,POR,GK,Lyon,Ligue 1,30,34,2982,0,0,2021-2022,False,0.0
David López,ESP,"MF,DF",Espanyol,La Liga,31,18,743,0,0,2021-2022,False,0.0
Diego López,ESP,GK,Espanyol,La Liga,39,36,3177,0,0,2021-2022,False,0.0
Javi López,ESP,DF,Alavés,La Liga,19,9,462,0,0,2021-2022,False,0.0
Maxime Lopez,FRA,MF,Sassuolo,Serie A,23,35,2938,2,1,2021-2022,True,0.0919
Pau López,ESP,GK,Marseille,Ligue 1,26,29,2610,0,1,2021-2022,True,0.0345
Unai López,ESP,MF,Rayo Vallecano,La Liga,25,27,1160,0,0,2021-2022,False,0.0
Dion Lopy,SEN,MF,Reims,Ligue 1,19,26,1642,0,0,2021-2022,False,0.0
Samuel Loric,FRA,MF,Lorient,Ligue 1,21,3,269,0,0,2021-2022,False,0.0
Anthony Losilla,FRA,MF,Bochum,Bundesliga,35,33,2935,2,0,2021-2022,False,0.0613
Jonas Lössl,DEN,GK,Brentford,Premier League,32,2,180,0,0,2021-2022,False,0.0
Marcel Lotka,POL,GK,Hertha BSC,Bundesliga,20,10,885,0,0,2021-2022,False,0.0
Jordan Lotomba,SUI,DF,Nice,Ligue 1,22,30,1782,0,0,2021-2022,False,0.0
Johaneko Louisjean,FRA,DF,Bordeaux,Ligue 1,17,1,12,0,0,2021-2022,False,0.0
Mamadou Loum,SEN,MF,Alavés,La Liga,24,32,2312,2,0,2021-2022,False,0.0779
Imran Louza,MAR,MF,Watford,Premier League,22,20,1416,0,0,2021-2022,False,0.0
Matteo Lovato,ITA,DF,Atalanta,Serie A,21,6,305,0,0,2021-2022,False,0.0
Matteo Lovato,ITA,DF,Cagliari,Serie A,21,16,1238,0,0,2021-2022,False,0.0
Eduard Löwen,GER,MF,Bochum,Bundesliga,24,26,1416,2,2,2021-2022,True,0.2542
Matthew Lowton,ENG,DF,Burnley,Premier League,32,25,1772,1,2,2021-2022,True,0.1524
Anthony Lozano,HON,"FW,MF",Cádiz,La Liga,28,31,1672,7,2,2021-2022,True,0.4844
Hirving Lozano,MEX,"MF,FW",Napoli,Serie A,26,30,1613,5,5,2021-2022,True,0.558
Jean Lucas,BRA,MF,Monaco,Ligue 1,23,28,1445,1,1,2021-2022,True,0.1246
Anderson Lucoqui,ANG,"MF,DF",Mainz 05,Bundesliga,24,13,743,1,0,2021-2022,False,0.1211
Florentino Luís,POR,MF,Getafe,La Liga,21,22,992,0,1,2021-2022,True,0.0907
José Luis Gayà,ESP,DF,Valencia,La Liga,26,24,1871,2,4,2021-2022,True,0.2886
José Luis Morales,ESP,"FW,MF",Levante,La Liga,34,35,2719,13,7,2021-2022,True,0.662
José Luis Palomino,ARG,DF,Atalanta,Serie A,31,34,2672,1,0,2021-2022,False,0.0337
Luismi,ESP,MF,Sevilla,La Liga,20,2,13,0,0,2021-2022,False,0.0
Douglas Luiz,BRA,MF,Aston Villa,Premier League,23,34,2715,2,3,2021-2022,True,0.1657
Romelu Lukaku,BEL,FW,Chelsea,Premier League,28,26,1589,8,0,2021-2022,False,0.4531
Castello Lukeba,FRA,DF,Lyon,Ligue 1,18,24,2095,2,0,2021-2022,False,0.0859
Dodi Lukebakio,BEL,MF,Hertha BSC,Bundesliga,23,3,176,1,0,2021-2022,False,0.5114
Dodi Lukebakio,BEL,"MF,FW",Wolfsburg,Bundesliga,23,19,882,1,2,2021-2022,True,0.3061
Saša Lukić,SRB,MF,Torino,Serie A,24,35,2982,5,4,2021-2022,True,0.2716
Levi Lumeka,ENG,MF,Troyes,Ligue 1,22,5,67,0,0,2021-2022,False,0.0
Andriy Lunin,UKR,GK,Real Madrid,La Liga,22,2,180,0,0,2021-2022,False,0.0
Andrey Lunyov,RUS,GK,Leverkusen,Bundesliga,29,1,90,0,0,2021-2022,False,0.0
Sebastiano Luperto,ITA,DF,Empoli,Serie A,24,24,1958,0,1,2021-2022,True,0.046
Andreas Luthe,GER,GK,Union Berlin,Bundesliga,34,27,2430,0,0,2021-2022,False,0.0
Lyanco,BRA,DF,Southampton,Premier League,24,15,911,0,0,2021-2022,False,0.0
Babis Lykogiannis,GRE,"MF,DF",Cagliari,Serie A,27,28,1817,1,0,2021-2022,False,0.0495
Alexis Mac Allister,ARG,"MF,FW",Brighton,Premier League,22,33,2123,5,2,2021-2022,True,0.2967
Deiver Machado,COL,MF,Lens,Ligue 1,27,22,523,0,1,2021-2022,True,0.1721
Darwin Machís,VEN,"MF,FW",Granada,La Liga,28,25,1376,4,2,2021-2022,True,0.3924
Yvann Macon,FRA,"DF,MF",Saint-Étienne,Ligue 1,22,22,1529,0,0,2021-2022,False,0.0
James Maddison,ENG,"MF,FW",Leicester City,Premier League,24,35,2459,12,8,2021-2022,True,0.732
Niki Mäenpää,FIN,GK,Venezia,Serie A,36,17,1485,0,1,2021-2022,True,0.0606
Pablo Maffeo,ESP,DF,Mallorca,La Liga,24,35,2945,1,4,2021-2022,True,0.1528
Louis Mafouta,CTA,FW,Metz,Ligue 1,27,15,525,2,0,2021-2022,False,0.3429
Gabriel Magalhães,BRA,DF,Arsenal,Premier League,23,35,3063,5,0,2021-2022,False,0.1469
Giulio Maggiore,ITA,MF,Spezia,Serie A,23,35,2819,2,3,2021-2022,True,0.1596
Matej Maglica,CRO,DF,Stuttgart,Bundesliga,22,1,6,0,0,2021-2022,False,0.0
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,36,12,271,0,0,2021-2022,False,0.0
Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,25,14,530,0,0,2021-2022,False,0.0
Giangiacomo Magnani,ITA,DF,Sampdoria,Serie A,25,4,239,0,0,2021-2022,False,0.0
Hugo Magnetti,FRA,MF,Brest,Ligue 1,23,28,1463,0,1,2021-2022,True,0.0615
Yohann Magnin,FRA,"MF,DF",Clermont Foot,Ligue 1,24,24,1717,1,0,2021-2022,False,0.0524
Harry Maguire,ENG,DF,Manchester Utd,Premier League,28,30,2515,1,0,2021-2022,False,0.0358
Riyad Mahrez,ALG,FW,Manchester City,Premier League,30,28,1498,11,5,2021-2022,True,0.9613
Arne Maier,GER,MF,Augsburg,Bundesliga,22,29,1864,1,6,2021-2022,True,0.338
Habib Maïga,CIV,MF,Metz,Ligue 1,25,17,1267,2,0,2021-2022,False,0.1421
Mike Maignan,FRA,GK,Milan,Serie A,26,32,2880,0,1,2021-2022,True,0.0312
Ainsley Maitland-Niles,ENG,MF,Arsenal,Premier League,23,8,268,0,0,2021-2022,False,0.0
Ainsley Maitland-Niles,ENG,"MF,DF",Roma,Serie A,23,8,487,0,0,2021-2022,False,0.0
Josh Maja,NGA,FW,Bordeaux,Ligue 1,22,2,9,0,0,2021-2022,False,0.0
Abdul Majeed Waris,GHA,"MF,FW",Strasbourg,Ligue 1,29,15,327,2,0,2021-2022,False,0.5505
Lovro Majer,CRO,MF,Rennes,Ligue 1,23,29,1832,6,8,2021-2022,True,0.6878
Jean-Victor Makengo,FRA,MF,Udinese,Serie A,23,33,2351,1,3,2021-2022,True,0.1531
Béni Makouana,CGO,FW,Montpellier,Ligue 1,18,23,322,0,0,2021-2022,False,0.0
Nemanja Maksimović,SRB,MF,Getafe,La Liga,26,35,2936,1,2,2021-2022,True,0.092
Nikola Maksimović,SRB,DF,Genoa,Serie A,29,14,1115,0,0,2021-2022,False,0.0
Kévin Malcuit,MAR,"MF,DF",Napoli,Serie A,30,8,288,0,1,2021-2022,True,0.3125
Daniel Maldini,ITA,MF,Milan,Serie A,19,8,148,1,0,2021-2022,False,0.6081
Youssef Maleh,MAR,MF,Fiorentina,Serie A,22,28,1019,2,2,2021-2022,True,0.3533
Donyell Malen,NED,FW,Dortmund,Bundesliga,22,27,1684,5,3,2021-2022,True,0.4276
Ruslan Malinovskyi,UKR,"MF,FW",Atalanta,Serie A,28,30,1592,6,5,2021-2022,True,0.6219
Hugo Mallo,ESP,DF,Celta Vigo,La Liga,30,21,1826,1,1,2021-2022,True,0.0986
Lennard Maloney,USA,"DF,MF",Dortmund,Bundesliga,21,2,9,0,0,2021-2022,False,0.0
Mickael Malsa,MTQ,MF,Levante,La Liga,25,26,1143,1,2,2021-2022,True,0.2362
Giorgi Mamardashvili,GEO,GK,Valencia,La Liga,20,18,1620,0,0,2021-2022,False,0.0
Rey Manaj,ALB,FW,Spezia,Serie A,24,30,1768,5,0,2021-2022,False,0.2545
Vincent Manceau,FRA,DF,Angers,Ligue 1,32,28,2361,0,0,2021-2022,False,0.0
Gianluca Mancini,ITA,DF,Roma,Serie A,25,33,2878,0,0,2021-2022,False,0.0
Leonardo Mancuso,ITA,FW,Empoli,Serie A,29,8,425,1,0,2021-2022,False,0.2118
Steve Mandanda,FRA,GK,Marseille,Ligue 1,36,9,810,0,0,2021-2022,False,0.0
Reinildo Mandava,MOZ,DF,Lille,Ligue 1,27,18,1524,1,0,2021-2022,False,0.0591
Reinildo Mandava,MOZ,DF,Atlético Madrid,La Liga,27,17,1298,0,0,2021-2022,False,0.0
Aïssa Mandi,ALG,DF,Villarreal,La Liga,29,17,1375,1,0,2021-2022,False,0.0655
Rolando Mandragora,ITA,MF,Torino,Serie A,24,21,1319,0,2,2021-2022,True,0.1365
Anthony Mandrea,ALG,GK,Angers,Ligue 1,24,10,900,0,0,2021-2022,False,0.0
