player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Koke,ESP,FW,Marseille,Ligue 1,21,22,1156,5,2,2004-2005,False,0.545
Joonas Kolkka,FIN,MF,Crystal Palace,Premier League,29,23,1706,3,2,2004-2005,False,0.2638
Jan Koller,CZE,FW,Dortmund,Bundesliga,31,30,2624,15,5,2004-2005,False,0.686
Paul Konchesky,ENG,"DF,FW",Charlton Athletic,Premier League,23,28,1546,1,2,2004-2005,False,0.1746
Oumar Kondé,CGO,DF,Freiburg,Bundesliga,24,5,308,0,0,2004-2005,False,0.0
Steffen Korell,GER,DF,Gladbach,Bundesliga,32,2,43,0,0,2004-2005,True,0.0
Bernd Korzynietz,GER,"DF,FW",Gladbach,Bundesliga,24,20,1536,1,3,2004-2005,False,0.2344
Kamil Kosowski,POL,MF,Kaiserslautern,Bundesliga,26,20,1142,1,0,2004-2005,False,0.0788
Jason Koumas,WAL,MF,West Brom,Premier League,24,10,531,0,1,2004-2005,False,0.1695
Niko Kovač,CRO,MF,Hertha BSC,Bundesliga,32,30,2561,4,0,2004-2005,False,0.1406
Robert Kovač,CRO,DF,Bayern Munich,Bundesliga,30,22,1919,0,0,2004-2005,False,0.0
Darko Kovačević,SRB,FW,Real Sociedad,La Liga,30,30,2583,8,4,2004-2005,False,0.4181
Jürgen Kramny,GER,MF,Mainz 05,Bundesliga,32,20,744,2,0,2004-2005,False,0.2419
Florian Kringe,GER,"DF,MF",Dortmund,Bundesliga,21,30,2438,1,6,2004-2005,False,0.2584
Mladen Krstajić,SRB,DF,Schalke 04,Bundesliga,30,28,2520,1,4,2004-2005,False,0.1786
Nebojša Krupniković,SRB,MF,Hannover 96,Bundesliga,30,29,2503,1,6,2004-2005,False,0.2517
Dennis Kruppke,GER,"FW,MF",Freiburg,Bundesliga,24,25,1641,1,2,2004-2005,False,0.1645
Marc-André Kruska,GER,MF,Dortmund,Bundesliga,17,18,965,1,0,2004-2005,False,0.0933
Jacek Krzynówek,POL,"FW,MF",Leverkusen,Bundesliga,28,31,2646,6,8,2004-2005,False,0.4762
Per Krøldrup,DEN,DF,Udinese,Serie A,25,25,2005,0,1,2004-2005,False,0.0449
Mustafa Kučuković,GER,FW,Hamburger SV,Bundesliga,17,9,280,0,0,2004-2005,False,0.0
Samuel Kuffour,GHA,DF,Bayern Munich,Bundesliga,27,7,473,0,0,2004-2005,False,0.0
Fiston Kuku,NAN,,Istres,Ligue 1,18,2,15,0,0,2004-2005,True,0.0
Marco Küntzel,GER,"FW,MF",Arminia,Bundesliga,28,15,614,2,1,2004-2005,False,0.4397
Kevin Kurányi,GER,FW,Stuttgart,Bundesliga,22,29,2276,13,5,2004-2005,False,0.7118
Tomasz Kuszczak,POL,GK,West Brom,Premier League,22,3,248,0,0,2004-2005,False,0.0
Vitali Kutuzov,BLR,FW,Sampdoria,Serie A,24,32,1349,4,2,2004-2005,False,0.4003
Ulises de la Cruz,ECU,DF,Aston Villa,Premier League,30,34,2834,0,5,2004-2005,False,0.1588
Iván de la Peña,ESP,MF,Espanyol,La Liga,28,29,2190,3,7,2004-2005,False,0.411
Alexander Laas,GER,MF,Hamburger SV,Bundesliga,20,1,8,0,0,2004-2005,False,0.0
Mikel Labaka,ESP,DF,Real Sociedad,La Liga,23,30,2700,3,0,2004-2005,False,0.1
Yohan Lachor,FRA,DF,Lens,Ligue 1,28,7,607,0,1,2004-2005,False,0.1483
Yann Lachuer,FRA,MF,Auxerre,Ligue 1,31,24,1924,1,3,2004-2005,False,0.1871
Guillaume Lacour,FRA,MF,Strasbourg,Ligue 1,23,35,2185,0,1,2004-2005,False,0.0412
Pekka Lagerblom,FIN,"DF,MF",Werder Bremen,Bundesliga,21,4,158,0,0,2004-2005,False,0.0
Philipp Lahm,GER,"DF,MF",Stuttgart,Bundesliga,20,22,1722,1,0,2004-2005,False,0.0523
Vasilis Lakis,GRE,"FW,MF",Crystal Palace,Premier League,27,18,676,0,1,2004-2005,False,0.1331
Altin Lala,ALB,MF,Hannover 96,Bundesliga,28,32,2747,0,2,2004-2005,False,0.0655
Fabian Lamotte,GER,DF,Schalke 04,Bundesliga,21,3,179,0,0,2004-2005,False,0.0
Frank Lampard,ENG,MF,Chelsea,Premier League,26,38,3413,13,18,2004-2005,False,0.8175
Mickaël Landreau,FRA,GK,Nantes,Ligue 1,25,37,3330,0,0,2004-2005,False,0.0
Christophe Landrin,FRA,MF,Lille,Ligue 1,27,29,2248,2,8,2004-2005,False,0.4004
Antonio Langella,ITA,"FW,MF",Cagliari,Serie A,27,31,2008,6,6,2004-2005,False,0.5378
Dirk Langerbein,GER,GK,Nürnberg,Bundesliga,32,3,270,0,0,2004-2005,False,0.0
Matthias Langkamp,GER,DF,Arminia,Bundesliga,20,22,1882,0,0,2004-2005,False,0.0
Salvatore Lanna,ITA,DF,Chievo,Serie A,28,35,3124,0,1,2004-2005,False,0.0288
Marcus Lantz,SWE,MF,Hansa Rostock,Bundesliga,28,30,2624,0,3,2004-2005,False,0.1029
Denis Lapaczinski,GER,DF,Hansa Rostock,Bundesliga,22,13,934,0,0,2004-2005,False,0.0
Kamel Larbi,ALG,"FW,MF",Nice,Ligue 1,19,12,735,2,0,2004-2005,False,0.2449
Jorge Larena,ESP,MF,Atlético Madrid,La Liga,22,26,1402,1,1,2004-2005,False,0.1284
Gorka Larrea,ESP,MF,Real Sociedad,La Liga,20,3,30,0,0,2004-2005,True,0.0
Tommy Larsen,NOR,MF,Nürnberg,Bundesliga,30,29,2431,0,4,2004-2005,False,0.1481
Henrik Larsson,SWE,FW,Barcelona,La Liga,32,12,571,3,0,2004-2005,False,0.4729
Lilian Laslandes,FRA,FW,Bordeaux,Ligue 1,32,21,1456,6,2,2004-2005,False,0.4945
Lauren,CMR,DF,Arsenal,Premier League,27,33,2939,1,4,2004-2005,False,0.1531
Fabien Laurenti,FRA,DF,Ajaccio,Ligue 1,21,34,2799,0,0,2004-2005,False,0.0
Martin Laursen,DEN,DF,Aston Villa,Premier League,27,12,1035,1,0,2004-2005,False,0.087
Benjamin Lauth,GER,FW,Hamburger SV,Bundesliga,22,10,395,4,1,2004-2005,False,1.1392
Aimé Lavie,CGO,DF,Sochaux,Ligue 1,19,3,110,0,0,2004-2005,False,0.0
Abass Lawal,NGA,"FW,MF",Albacete,La Liga,23,1,55,0,0,2004-2005,False,0.0
Stan Lazaridis,AUS,"DF,MF",Birmingham City,Premier League,31,20,1346,0,1,2004-2005,False,0.0669
Gustavo Lazzaretti,BRA,DF,Udinese,Serie A,20,1,26,0,0,2004-2005,True,0.0
Andrea Lazzari,ITA,MF,Atalanta,Serie A,19,31,1849,1,2,2004-2005,False,0.146
Arnaud Le Lan,FRA,DF,Rennes,Ligue 1,26,16,1187,0,0,2004-2005,False,0.0
Ulrich Le Pen,FRA,MF,Strasbourg,Ligue 1,30,17,1085,1,0,2004-2005,False,0.0829
Graeme Le Saux,ENG,DF,Southampton,Premier League,35,25,1932,1,3,2004-2005,False,0.1863
Anthony Le Tallec,FRA,"FW,MF",Liverpool,Premier League,19,4,218,0,0,2004-2005,False,0.0
Anthony Le Tallec,FRA,"FW,MF",Saint-Étienne,Ligue 1,19,6,285,1,1,2004-2005,False,0.6316
Grégory Leca,FRA,"DF,MF",Metz,Ligue 1,23,33,2667,2,0,2004-2005,False,0.0675
Jean-Louis Leca,FRA,GK,Bastia,Ligue 1,18,2,91,0,0,2004-2005,False,0.0
Cristian Ledesma,ITA,MF,Lecce,Serie A,21,33,2908,0,6,2004-2005,False,0.1857
Nicola Legrottaglie,ITA,DF,Bologna,Serie A,27,9,759,0,0,2004-2005,False,0.0
Sylvain Legwinski,FRA,MF,Fulham,Premier League,30,15,1127,1,0,2004-2005,False,0.0799
Jens Lehmann,GER,GK,Arsenal,Premier League,34,28,2520,0,0,2004-2005,False,0.0
Michael Lehmann,GER,MF,Kaiserslautern,Bundesliga,19,1,71,0,0,2004-2005,True,0.0
Mikele Leigertwood,ATG,"DF,MF",Crystal Palace,Premier League,21,20,1564,1,0,2004-2005,False,0.0575
Ivan Leko,CRO,MF,Málaga,La Liga,26,17,1053,0,1,2004-2005,False,0.0855
Reynald Lemaître,FRA,"DF,MF",Caen,Ligue 1,21,29,2064,3,1,2004-2005,False,0.1744
Alejandro Lembo,URU,DF,Real Betis,La Liga,26,13,759,0,1,2004-2005,False,0.1186
Benjamin Lense,GER,DF,Arminia,Bundesliga,25,24,1920,0,0,2004-2005,False,0.0
André Lenz,GER,GK,Wolfsburg,Bundesliga,30,1,90,0,0,2004-2005,False,0.0
Diego León,ESP,MF,Arminia,Bundesliga,20,10,233,0,0,2004-2005,False,0.0
Matías Lequi,ARG,DF,Lazio,Serie A,23,6,456,0,0,2004-2005,False,0.0
David Leray,FRA,DF,Nantes,Ligue 1,20,6,388,0,1,2004-2005,False,0.232
Jérôme Leroy,FRA,MF,Lens,Ligue 1,29,31,2463,3,9,2004-2005,False,0.4385
Benoît Lesoimier,FRA,MF,Caen,Ligue 1,21,3,119,0,0,2004-2005,False,0.0
Lionel Letizi,FRA,GK,Paris Saint-Germain,Ligue 1,31,33,2936,0,0,2004-2005,False,0.0
Patrick Leugueun,FRA,DF,Istres,Ligue 1,23,12,937,0,0,2004-2005,False,0.0
Mario Lička,CZE,MF,Livorno,Serie A,22,4,173,0,0,2004-2005,True,0.0
Stéphane Lièvre,FRA,DF,Toulouse,Ligue 1,31,12,964,0,0,2004-2005,False,0.0
Lincoln,BRA,MF,Schalke 04,Bundesliga,25,31,2494,12,11,2004-2005,False,0.83
Thomas Linke,GER,DF,Bayern Munich,Bundesliga,34,11,847,0,0,2004-2005,False,0.0
Roland Linz,AUT,FW,Nice,Ligue 1,22,15,589,0,1,2004-2005,False,0.1528
Kevin Lisbie,JAM,FW,Charlton Athletic,Premier League,25,17,1133,1,0,2004-2005,False,0.0794
Krisztián Lisztes,HUN,MF,Werder Bremen,Bundesliga,28,2,58,0,0,2004-2005,False,0.0
Jari Litmanen,FIN,"FW,MF",Hansa Rostock,Bundesliga,33,13,1081,1,1,2004-2005,False,0.1665
Litos,POR,DF,Málaga,La Liga,30,5,361,0,0,2004-2005,False,0.0
Fabio Liverani,ITA,MF,Lazio,Serie A,28,24,1627,1,5,2004-2005,False,0.3319
Bixente Lizarazu,FRA,DF,Bayern Munich,Bundesliga,34,13,997,0,0,2004-2005,False,0.0
Bixente Lizarazu,FRA,DF,Marseille,Ligue 1,34,14,1254,0,1,2004-2005,False,0.0718
Danijel Ljuboja,SRB,FW,Paris Saint-Germain,Ligue 1,25,25,1205,2,3,2004-2005,False,0.3734
Freddie Ljungberg,SWE,"FW,MF",Arsenal,Premier League,27,26,2004,10,8,2004-2005,False,0.8084
Fernando Llorente,ESP,FW,Athletic Club,La Liga,19,15,818,3,0,2004-2005,False,0.3301
Tomas Locatelli,ITA,"FW,MF",Bologna,Serie A,28,32,2343,3,4,2004-2005,False,0.2689
Vratislav Lokvenc,CZE,FW,Bochum,Bundesliga,30,32,2788,10,6,2004-2005,False,0.5165
Johann Lonfat,SUI,MF,Sochaux,Ligue 1,30,31,2491,0,0,2004-2005,False,0.0
Benjamin Longue,NCL,DF,Bastia,Ligue 1,23,1,12,0,0,2004-2005,False,0.0
Antonio López,ESP,"DF,MF",Atlético Madrid,La Liga,22,32,2707,3,8,2004-2005,False,0.3657
Antonio López,ESP,MF,Sevilla,La Liga,24,12,793,1,0,2004-2005,False,0.1135
David López,ESP,MF,Osasuna,La Liga,21,13,600,1,1,2004-2005,False,0.3
Gerard López,ESP,MF,Barcelona,La Liga,25,13,302,2,0,2004-2005,False,0.596
Jordi López,ESP,MF,Sevilla,La Liga,23,18,926,1,0,2004-2005,False,0.0972
Jorge López,ESP,MF,Mallorca,La Liga,25,29,1752,1,0,2004-2005,False,0.0514
Maxi López,ARG,FW,Barcelona,La Liga,20,8,237,0,0,2004-2005,False,0.0
Pedro López Muñoz,ESP,DF,Racing Sant,La Liga,20,20,1691,1,3,2004-2005,False,0.2129
Óscar López,ESP,DF,Lazio,Serie A,24,14,956,0,1,2004-2005,False,0.0941
Alberto Lopo,ESP,DF,Espanyol,La Liga,24,36,2192,3,2,2004-2005,False,0.2053
Stefano Lorenzi,ITA,DF,Atalanta,Serie A,27,1,3,0,0,2004-2005,True,0.0
Simone Loria,ITA,DF,Cagliari,Serie A,27,20,1228,1,0,2004-2005,False,0.0733
Gonzalo de los Santos,URU,MF,Mallorca,La Liga,28,16,1198,0,0,2004-2005,False,0.0
Gonzalo de los Santos,URU,MF,Valencia,La Liga,28,1,45,0,0,2004-2005,False,0.0
Massimo Loviso,ITA,MF,Bologna,Serie A,20,26,915,1,0,2004-2005,False,0.0984
Oriol Lozano,ESP,DF,Racing Sant,La Liga,23,25,2113,0,1,2004-2005,False,0.0426
Lomana LuaLua,COD,"FW,MF",Portsmouth,Premier League,23,25,1733,6,3,2004-2005,False,0.4674
Alessandro Lucarelli,ITA,DF,Livorno,Serie A,27,27,2237,4,0,2004-2005,False,0.1609
Cristiano Lucarelli,ITA,FW,Livorno,Serie A,28,35,3076,24,4,2004-2005,False,0.8192
Waldir Lucas Pereira,BRA,FW,Ajaccio,Ligue 1,22,32,2113,11,0,2004-2005,False,0.4685
Peter Luccin,FRA,MF,Atlético Madrid,La Liga,25,29,2254,1,2,2004-2005,False,0.1198
Luciano,BRA,MF,Chievo,Serie A,28,20,982,0,2,2004-2005,False,0.1833
Lúcio,BRA,DF,Bayern Munich,Bundesliga,26,32,2795,3,0,2004-2005,False,0.0966
José Luis Martí,ESP,MF,Sevilla,La Liga,29,32,2718,0,1,2004-2005,False,0.0331
Juan Luis Mora,ESP,GK,Levante,La Liga,31,38,3420,0,0,2004-2005,False,0.0
José Luís Vidigal,POR,MF,Livorno,Serie A,31,29,2289,3,2,2004-2005,False,0.1966
André Luiz Moreira,BRA,"DF,MF",Ajaccio,Ligue 1,29,28,2241,6,3,2004-2005,False,0.3614
Claus Lundekvam,NOR,DF,Southampton,Premier League,31,34,3015,0,0,2004-2005,False,0.0
Cristiano Lupatelli,ITA,GK,Fiorentina,Serie A,26,30,2655,0,0,2004-2005,False,0.0
Albert Luque,ESP,"FW,MF",Dep La Coruña,La Liga,26,37,2267,11,2,2004-2005,False,0.5161
Péguy Luyindula,FRA,"FW,MF",Marseille,Ligue 1,25,35,2496,10,1,2004-2005,False,0.3966
Modeste M'bami,CMR,MF,Paris Saint-Germain,Ligue 1,21,19,1538,0,1,2004-2005,False,0.0585
Mbulelo Mabizela,RSA,"DF,MF",Tottenham Hotspur,Premier League,23,1,66,0,0,2004-2005,False,0.0
Massimo Maccarone,ITA,FW,Siena,Serie A,24,24,1151,6,2,2004-2005,False,0.6255
Jon Macken,IRL,FW,Manchester City,Premier League,26,23,1395,1,3,2004-2005,False,0.2581
Alexander Madlung,GER,DF,Hertha BSC,Bundesliga,22,24,1329,4,1,2004-2005,False,0.3386
Kim Madsen,DEN,DF,Hansa Rostock,Bundesliga,26,11,932,1,1,2004-2005,False,0.1931
Peter Madsen,DEN,FW,Bochum,Bundesliga,26,19,1578,5,2,2004-2005,False,0.3992
Christian Maggio,ITA,"DF,MF",Fiorentina,Serie A,22,13,1041,1,1,2004-2005,False,0.1729
Ludovic Magnin,SUI,DF,Werder Bremen,Bundesliga,25,24,1579,3,4,2004-2005,False,0.399
Mehdi Mahdavikia,IRN,"DF,MF",Hamburger SV,Bundesliga,27,26,1281,2,2,2004-2005,False,0.281
Roy Makaay,NED,FW,Bayern Munich,Bundesliga,29,33,2840,22,10,2004-2005,False,1.0141
Claude Makélélé,FRA,MF,Chelsea,Premier League,31,36,3240,1,2,2004-2005,False,0.0833
Cédric Makiadi,COD,MF,Wolfsburg,Bundesliga,20,8,48,0,0,2004-2005,False,0.0
Stephen Makinwa,NGA,FW,Atalanta,Serie A,21,17,1428,6,3,2004-2005,False,0.5672
Jean Makoun,CMR,MF,Lille,Ligue 1,21,33,2527,0,2,2004-2005,False,0.0712
Ariza Makukula,POR,FW,Sevilla,La Liga,23,13,634,1,1,2004-2005,False,0.2839
Marco Malagò,ITA,DF,Chievo,Serie A,25,23,1392,0,1,2004-2005,False,0.0647
Steed Malbranque,FRA,MF,Fulham,Premier League,24,26,1888,6,6,2004-2005,False,0.572
Paolo Maldini,ITA,DF,Milan,Serie A,36,33,2915,0,1,2004-2005,False,0.0309
Grégory Malicki,FRA,GK,Lille,Ligue 1,30,1,45,0,0,2004-2005,False,0.0
Dani Mallo,ESP,GK,Dep La Coruña,La Liga,25,1,90,0,0,2004-2005,False,0.0
Florent Malouda,FRA,"FW,MF",Lyon,Ligue 1,24,37,3000,5,6,2004-2005,False,0.33
Lesly Malouda,GUF,"DF,MF",Lens,Ligue 1,20,6,171,0,2,2004-2005,False,1.0526
Roberto Maltagliati,ITA,DF,Cagliari,Serie A,35,30,2693,0,1,2004-2005,False,0.0334
Marcel Maltritz,GER,"DF,MF",Bochum,Bundesliga,25,26,2219,2,0,2004-2005,False,0.0811
José Mamede,POR,MF,Messina,Serie A,30,1,90,0,0,2004-2005,True,0.0
Vladimir Manchev,BUL,FW,Levante,La Liga,26,32,1904,6,0,2004-2005,False,0.2836
Vladimir Manchev,BUL,FW,Lille,Ligue 1,26,1,9,0,0,2004-2005,True,0.0
Mancini,BRA,"FW,MF",Roma,Serie A,23,34,2545,4,5,2004-2005,False,0.3183
Davide Mandelli,ITA,DF,Chievo,Serie A,27,35,3150,3,0,2004-2005,False,0.0857
Christian Manfredini,CIV,MF,Lazio,Serie A,29,15,608,1,0,2004-2005,False,0.148
Alex Manninger,AUT,GK,Siena,Serie A,27,19,1710,0,0,2004-2005,False,0.0
Daniele Mannini,ITA,MF,Brescia,Serie A,20,29,1368,3,1,2004-2005,False,0.2632
Gaetano Manno,GER,"FW,MF",Bochum,Bundesliga,22,2,29,0,0,2004-2005,False,0.0
Juan Manuel Ortiz,ESP,"DF,MF",Osasuna,La Liga,22,22,1137,2,1,2004-2005,False,0.2375
Juan Manuel Peña,BOL,DF,Villarreal,La Liga,31,25,1751,1,0,2004-2005,False,0.0514
José Manuel Yanguas,ESP,DF,Getafe,La Liga,32,20,1741,0,0,2004-2005,False,0.0
Toifilou Maoulida,FRA,FW,Rennes,Ligue 1,25,31,2002,7,1,2004-2005,False,0.3596
Florian Marange,FRA,DF,Bordeaux,Ligue 1,18,5,450,0,0,2004-2005,False,0.0
Luca Marchegiani,ITA,GK,Chievo,Serie A,38,37,3286,0,0,2004-2005,False,0.0
Carlos Marchena,ESP,"DF,MF",Valencia,La Liga,25,32,2835,2,1,2004-2005,False,0.0952
Mattia Marchesetti,ITA,"FW,MF",Chievo,Serie A,20,9,343,1,0,2004-2005,False,0.2624
Marco Marchionni,ITA,MF,Parma,Serie A,24,24,1907,4,3,2004-2005,False,0.3304
Michele Marcolini,ITA,MF,Atalanta,Serie A,28,35,2795,4,2,2004-2005,False,0.1932
Sergio Marcon,ITA,GK,Chievo,Serie A,33,2,134,0,0,2004-2005,False,0.0
Marcos,ESP,MF,Mallorca,La Liga,35,10,412,0,0,2004-2005,False,0.0
Gianmatteo Mareggini,ITA,GK,Livorno,Serie A,37,7,584,0,0,2004-2005,False,0.0
Enzo Maresca,ITA,MF,Fiorentina,Serie A,24,25,2091,4,1,2004-2005,False,0.2152
José Mari,ESP,FW,Villarreal,La Liga,25,30,1498,4,5,2004-2005,False,0.5407
José María Cases,ESP,MF,Villarreal,La Liga,17,1,19,0,0,2004-2005,False,0.0
Jesús María Lacruz,ESP,DF,Athletic Club,La Liga,26,16,1114,2,1,2004-2005,False,0.2424
José María Movilla,ESP,MF,Zaragoza,La Liga,29,37,3187,0,2,2004-2005,False,0.0565
Zé Maria,BRA,DF,Inter,Serie A,31,22,1388,1,4,2004-2005,False,0.3242
Francesco Marianini,ITA,MF,Lecce,Serie A,25,8,212,0,0,2004-2005,False,0.0
Marijo Marić,CRO,FW,Arminia,Bundesliga,27,5,82,0,0,2004-2005,False,0.0
Tomislav Marić,CRO,FW,Wolfsburg,Bundesliga,31,11,169,1,0,2004-2005,False,0.5325
Nicolas Marin,FRA,"FW,MF",Saint-Étienne,Ligue 1,23,25,1043,3,0,2004-2005,False,0.2589
Dino Marino,ITA,MF,Inter,Serie A,19,2,97,0,0,2004-2005,False,0.0
Mario,ESP,MF,Numancia,La Liga,19,4,170,0,0,2004-2005,True,0.0
Steve Marlet,FRA,"FW,MF",Marseille,Ligue 1,30,31,2065,7,3,2004-2005,False,0.4358
Dean Marney,ENG,MF,Tottenham Hotspur,Premier League,20,5,300,2,1,2004-2005,False,0.9
Fernando Marqués,ESP,MF,Racing Sant,La Liga,19,3,84,0,0,2004-2005,False,0.0
Rafael Márquez,MEX,"DF,MF",Barcelona,La Liga,25,34,2715,3,4,2004-2005,False,0.232
Massimiliano Marsili,ITA,MF,Roma,Serie A,17,1,35,0,0,2004-2005,True,0.0
César Martín,ESP,DF,Dep La Coruña,La Liga,27,14,1072,0,0,2004-2005,False,0.0
Daniel Martín,ESP,FW,Real Betis,La Liga,22,7,86,1,0,2004-2005,False,1.0465
Gilberto Martínez,CRC,DF,Brescia,Serie A,24,33,2842,1,1,2004-2005,False,0.0633
Obafemi Martins,NGA,FW,Inter,Serie A,19,31,1773,11,5,2004-2005,False,0.8122
Nigel Martyn,ENG,GK,Everton,Premier League,37,32,2835,0,0,2004-2005,False,0.0
Thorben Marx,GER,MF,Hertha BSC,Bundesliga,23,26,2003,3,5,2004-2005,False,0.3595
Lino Marzorati,ITA,DF,Milan,Serie A,17,1,72,0,0,2004-2005,True,0.0
Andrea Masiello,ITA,DF,Juventus,Serie A,18,1,35,0,0,2004-2005,True,0.0
Sergio Matabuena,ESP,MF,Racing Sant,La Liga,25,7,160,0,0,2004-2005,False,0.0
Diego Mateo,ARG,"DF,MF",Racing Sant,La Liga,25,3,187,0,0,2004-2005,False,0.0
Marco Materazzi,ITA,DF,Inter,Serie A,30,26,2184,0,1,2004-2005,False,0.0412
Jérémy Mathieu,FRA,DF,Sochaux,Ligue 1,20,34,2954,3,6,2004-2005,False,0.2742
Clint Mathis,USA,"FW,MF",Hannover 96,Bundesliga,27,4,201,1,0,2004-2005,False,0.4478
Lionel Mathis,FRA,MF,Auxerre,Ligue 1,22,28,2218,3,3,2004-2005,False,0.2435
Igor Matić,SRB,"FW,MF",Caen,Ligue 1,23,10,499,0,0,2004-2005,False,0.0
Franck Matingou,COD,MF,Bastia,Ligue 1,24,22,1686,0,0,2004-2005,False,0.0
Marvin Matip,CMR,"DF,MF",Bochum,Bundesliga,18,1,45,0,0,2004-2005,False,0.0
Dominic Matteo,SCO,"DF,MF",Blackburn Rovers,Premier League,30,28,2236,0,1,2004-2005,False,0.0403
Italo Mattioli,ITA,FW,Lecce,Serie A,19,2,32,0,0,2004-2005,True,0.0
Ronald Maul,GER,MF,Hansa Rostock,Bundesliga,31,26,1930,0,2,2004-2005,False,0.0933
Stefano Mauri,ITA,"FW,MF",Udinese,Serie A,24,31,1610,5,2,2004-2005,False,0.3913
Florian Maurice,FRA,FW,Istres,Ligue 1,30,14,954,0,1,2004-2005,False,0.0943
Rio Mavuba,FRA,MF,Bordeaux,Ligue 1,20,38,3420,0,0,2004-2005,False,0.0
Samy-Oyame Mawene,CGO,MF,Caen,Ligue 1,19,1,9,0,0,2004-2005,True,0.0
Sébastien Mazure,FRA,FW,Caen,Ligue 1,25,32,2519,13,6,2004-2005,False,0.6788
Luca Mazzoni,ITA,GK,Livorno,Serie A,20,1,90,0,0,2004-2005,False,0.0
Stéphane Mbia,CMR,"DF,MF",Rennes,Ligue 1,18,1,8,0,0,2004-2005,True,0.0
Brian McBride,USA,FW,Fulham,Premier League,32,31,1532,6,4,2004-2005,False,0.5875
Gavin McCann,ENG,MF,Aston Villa,Premier League,26,20,1765,1,1,2004-2005,False,0.102
Neil McCann,SCO,MF,Southampton,Premier League,29,11,580,0,2,2004-2005,False,0.3103
Jay McEveley,SCO,DF,Blackburn Rovers,Premier League,19,5,450,0,0,2004-2005,False,0.0
James McFadden,SCO,"FW,MF",Everton,Premier League,21,23,769,1,0,2004-2005,False,0.117
Leon McKenzie,ENG,FW,Norwich City,Premier League,26,37,2417,7,4,2004-2005,False,0.4096
Billy McKinlay,SCO,MF,Fulham,Premier League,35,2,96,0,0,2004-2005,False,0.0
Tony McMahon,ENG,"DF,MF",Middlesbrough,Premier League,18,13,1076,0,0,2004-2005,False,0.0
Steve McManaman,ENG,MF,Manchester City,Premier League,32,13,637,0,0,2004-2005,False,0.0
Paul McVeigh,NIR,"FW,MF",Norwich City,Premier League,26,17,500,1,0,2004-2005,False,0.18
Quique Medina,ESP,DF,Getafe,La Liga,29,1,8,0,0,2004-2005,True,0.0
Raúl Medina Zamora,ESP,MF,Atlético Madrid,La Liga,21,6,122,0,0,2004-2005,False,0.0
Riccardo Meggiorini,ITA,FW,Inter,Serie A,18,1,5,0,0,2004-2005,False,0.0
Thomas Meggle,GER,MF,Hansa Rostock,Bundesliga,29,14,403,0,0,2004-2005,False,0.0
Mourad Meghni,ALG,MF,Bologna,Serie A,20,16,872,3,0,2004-2005,False,0.3096
Martin Meichelbeck,GER,DF,Bochum,Bundesliga,27,21,1587,1,0,2004-2005,False,0.0567
Fernando Meira,POR,"DF,MF",Stuttgart,Bundesliga,26,16,1188,1,1,2004-2005,False,0.1515
Silvio Meißner,GER,MF,Stuttgart,Bundesliga,31,28,2485,9,3,2004-2005,False,0.4346
Abdoulaye Méïté,CIV,DF,Marseille,Ligue 1,23,34,3025,1,1,2004-2005,False,0.0595
Álvaro Mejía,ESP,DF,Real Madrid,La Liga,22,5,243,0,0,2004-2005,False,0.0
Matteo Melara,ITA,DF,Livorno,Serie A,26,24,1952,1,0,2004-2005,False,0.0461
Mario Melchiot,NED,DF,Birmingham City,Premier League,27,34,2842,1,1,2004-2005,False,0.0633
Michael Melka,GER,GK,Gladbach,Bundesliga,26,1,90,0,0,2004-2005,False,0.0
Gabriel Melkam,NGA,"DF,MF",Hansa Rostock,Bundesliga,24,1,29,0,0,2004-2005,False,0.0
Olof Mellberg,SWE,"DF,MF",Aston Villa,Premier League,26,30,2655,3,1,2004-2005,False,0.1356
Melli,ESP,DF,Real Betis,La Liga,20,29,2518,1,1,2004-2005,False,0.0715
Neil Mellor,ENG,FW,Liverpool,Premier League,21,9,477,2,0,2004-2005,False,0.3774
Felipe Melo,BRA,"DF,MF",Mallorca,La Liga,21,8,353,0,0,2004-2005,False,0.0
Pedro Mendes,POR,MF,Tottenham Hotspur,Premier League,25,24,1950,1,1,2004-2005,False,0.0923
Tiago Mendes,POR,MF,Chelsea,Premier League,23,34,1968,4,3,2004-2005,False,0.3201
Gaizka Mendieta,ESP,MF,Middlesbrough,Premier League,30,7,516,0,1,2004-2005,False,0.1744
Bernard Mendy,FRA,"DF,FW",Paris Saint-Germain,Ligue 1,22,29,2276,0,0,2004-2005,False,0.0
Frédéric Mendy,SEN,"FW,MF",Saint-Étienne,Ligue 1,22,24,1664,2,5,2004-2005,False,0.3786
Jérémy Ménez,FRA,"FW,MF",Sochaux,Ligue 1,17,22,1145,4,0,2004-2005,False,0.3144
Mehdi Méniri,ALG,DF,Metz,Ligue 1,27,30,2686,1,0,2004-2005,False,0.0335
John Mensah,GHA,DF,Chievo,Serie A,21,9,666,0,0,2004-2005,False,0.0
Camel Meriem,FRA,MF,Bordeaux,Ligue 1,24,32,2712,6,3,2004-2005,False,0.2987
Carlos Merino,ESP,MF,Numancia,La Liga,24,27,1358,5,1,2004-2005,False,0.3976
Laurent Merlin,FRA,"FW,MF",Ajaccio,Ligue 1,19,10,272,1,0,2004-2005,False,0.3309
