player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Pavel David,CZE,"FW,MF",Nürnberg,Bundesliga,23,3,129,0,0,2002-2003,False,0.0
Olivier Davidas,FRA,"DF,MF",Le Havre,Ligue 1,20,2,149,0,0,2002-2003,False,0.0
Edgar Davids,NED,MF,Juventus,Serie A,29,26,2118,1,0,2002-2003,False,0.0425
Andrew Davies,ENG,DF,Middlesbrough,Premier League,17,1,90,0,0,2002-2003,False,0.0
Kevin Davies,ENG,FW,Southampton,Premier League,25,9,150,1,0,2002-2003,False,0.6
Simon Davies,WAL,MF,Tottenham Hotspur,Premier League,22,36,2994,5,3,2002-2003,False,0.2405
Sean Davis,ENG,MF,Fulham,Premier League,22,28,2489,3,1,2002-2003,False,0.1446
Prince Daye,LBR,FW,Bastia,Ligue 1,24,9,323,1,0,2002-2003,False,0.2786
Diego De Ascentis,ITA,MF,Torino,Serie A,26,29,2591,0,0,2002-2003,False,0.0
Ciro De Cesare,ITA,FW,Piacenza,Serie A,30,21,1183,3,0,2002-2003,False,0.2282
Ivone De Franceschi,ITA,MF,Chievo,Serie A,28,6,154,2,1,2002-2003,False,1.7532
Daniele De Rossi,ITA,"DF,MF",Roma,Serie A,19,4,279,2,0,2002-2003,False,0.6452
Morgan De Sanctis,ITA,GK,Udinese,Serie A,25,34,3060,0,0,2002-2003,False,0.0
Pierre Deblock,FRA,MF,Auxerre,Ligue 1,29,3,118,0,0,2002-2003,False,0.0
Dedê,BRA,DF,Dortmund,Bundesliga,24,30,2522,3,3,2002-2003,False,0.2141
Éric Deflandre,BEL,DF,Lyon,Ligue 1,28,21,1619,0,0,2002-2003,False,0.0
Jermain Defoe,ENG,FW,West Ham United,Premier League,19,38,2812,8,6,2002-2003,False,0.4481
Frédéric Déhu,FRA,"DF,MF",Paris Saint-Germain,Ligue 1,29,31,2692,1,2,2002-2003,False,0.1003
Sebastian Deisler,GER,MF,Bayern Munich,Bundesliga,22,8,258,0,3,2002-2003,False,1.0465
Asier del Horno,ESP,DF,Athletic Club,La Liga,21,24,1915,4,2,2002-2003,False,0.282
Simone Del Nero,ITA,"DF,FW",Brescia,Serie A,20,3,65,0,0,2002-2003,False,0.0
Alessandro Del Piero,ITA,"FW,MF",Juventus,Serie A,27,24,1886,16,8,2002-2003,False,1.1453
Mark Delaney,WAL,DF,Aston Villa,Premier League,26,12,1061,0,0,2002-2003,False,0.0
Rory Delap,IRL,MF,Southampton,Premier League,26,24,1900,0,1,2002-2003,False,0.0474
Philippe Delaye,FRA,MF,Rennes,Ligue 1,27,23,1646,3,2,2002-2003,False,0.2734
Delfim,POR,MF,Marseille,Ligue 1,25,1,14,0,0,2002-2003,False,0.0
Agustín Delgado,ECU,FW,Southampton,Premier League,27,6,184,1,0,2002-2003,False,0.4891
Pascal Delhommeau,FRA,DF,Nantes,Ligue 1,23,26,2019,0,0,2002-2003,False,0.0
Ivano Della Morte,ITA,MF,Chievo,Serie A,27,24,914,4,1,2002-2003,False,0.4923
Luigi Della Rocca,ITA,FW,Bologna,Serie A,17,11,272,2,0,2002-2003,False,0.6618
Traianos Dellas,GRE,DF,Roma,Serie A,26,10,729,1,0,2002-2003,False,0.1235
Daniele Delli Carri,ITA,DF,Torino,Serie A,30,25,2107,0,0,2002-2003,False,0.0
Christophe Delmotte,FRA,"DF,MF",Lyon,Ligue 1,33,18,1013,1,1,2002-2003,False,0.1777
Matthieu Delpierre,FRA,DF,Lille,Ligue 1,21,31,2653,3,0,2002-2003,False,0.1018
Marco Delvecchio,ITA,FW,Roma,Serie A,29,16,1102,4,2,2002-2003,False,0.49
Julio Dely Valdés,PAN,FW,Málaga,La Liga,35,33,2607,10,2,2002-2003,False,0.4143
Guy Demel,CIV,"DF,MF",Dortmund,Bundesliga,21,4,85,0,1,2002-2003,False,1.0588
Igor Demo,SVK,MF,Gladbach,Bundesliga,26,28,2108,7,4,2002-2003,False,0.4696
Yohan Demont,FRA,"DF,MF",Ajaccio,Ligue 1,24,18,1030,1,0,2002-2003,False,0.0874
Denílson,BRA,MF,Real Betis,La Liga,24,25,1953,2,5,2002-2003,False,0.3226
Edwin van der Sar,NED,GK,Fulham,Premier League,31,19,1681,0,0,2002-2003,False,0.0
Dirk van der Ven,GER,FW,Arminia,Bundesliga,32,1,13,0,0,2002-2003,False,0.0
Yves Deroff,FRA,DF,Strasbourg,Ligue 1,23,31,2536,1,1,2002-2003,False,0.071
Marcel Desailly,FRA,"DF,MF",Chelsea,Premier League,33,31,2694,2,0,2002-2003,False,0.0668
Jean-Matthieu Descamps,FRA,FW,Montpellier,Ligue 1,19,6,170,0,0,2002-2003,False,0.0
Hermes Desio,ARG,MF,Alavés,La Liga,32,16,1107,0,0,2002-2003,False,0.0
Christophe Destruhaut,FRA,DF,Ajaccio,Ligue 1,29,18,1367,1,0,2002-2003,False,0.0658
Jean-Christophe Devaux,FRA,DF,Strasbourg,Ligue 1,27,26,2276,0,0,2002-2003,False,0.0
Paul Devlin,SCO,MF,Birmingham City,Premier League,30,32,1898,3,1,2002-2003,False,0.1897
Vikash Dhorasoo,FRA,MF,Lyon,Ligue 1,28,37,3170,2,5,2002-2003,False,0.1987
Luigi Di Biagio,ITA,MF,Inter,Serie A,31,25,1699,4,2,2002-2003,False,0.3178
Paolo Di Canio,ITA,FW,West Ham United,Premier League,34,18,1365,9,3,2002-2003,False,0.7912
Eusebio Di Francesco,ITA,MF,Piacenza,Serie A,32,29,2473,6,4,2002-2003,False,0.3639
Marco Di Loreto,ITA,DF,Perugia,Serie A,27,32,2836,2,2,2002-2003,False,0.1269
David Di Michele,ITA,FW,Reggina,Serie A,26,34,2712,7,3,2002-2003,False,0.3319
Antonio Di Natale,ITA,FW,Empoli,Serie A,24,27,1960,13,3,2002-2003,False,0.7347
Antonio Di Salvo,GER,FW,Hansa Rostock,Bundesliga,23,16,768,2,0,2002-2003,False,0.2344
David Di Tommaso,FRA,DF,Sedan,Ligue 1,22,20,1064,1,0,2002-2003,False,0.0846
Marco Di Vaio,ITA,FW,Juventus,Serie A,26,26,1552,7,2,2002-2003,False,0.5219
Mamadou Diabang,SEN,FW,Arminia,Bundesliga,23,34,2114,10,2,2002-2003,False,0.5109
Aimo Diana,ITA,"DF,MF",Reggina,Serie A,24,21,1606,1,1,2002-2003,False,0.1121
Salif Diao,SEN,MF,Liverpool,Premier League,25,26,1232,1,1,2002-2003,False,0.1461
Alou Diarra,FRA,MF,Le Havre,Ligue 1,21,24,1451,0,0,2002-2003,False,0.0
Mahamadou Diarra,MLI,MF,Lyon,Ligue 1,21,27,1735,1,1,2002-2003,False,0.1037
Lamine Diatta,SEN,DF,Rennes,Ligue 1,27,20,1702,0,1,2002-2003,False,0.0529
Kaba Diawara,GUI,FW,Nice,Ligue 1,26,37,3028,12,0,2002-2003,True,0.3567
Souleymane Diawara,SEN,DF,Le Havre,Ligue 1,23,32,2744,1,1,2002-2003,False,0.0656
Danny Dichio,ENG,FW,West Brom,Premier League,27,28,1894,5,0,2002-2003,False,0.2376
Mirko Dickhaut,GER,"DF,MF",Bochum,Bundesliga,31,1,4,0,0,2002-2003,False,0.0
Jonjo Dickman,ENG,MF,Sunderland,Premier League,20,1,44,0,0,2002-2003,False,0.0
Dida,BRA,GK,Milan,Serie A,28,30,2700,0,0,2002-2003,False,0.0
Étienne Didot,FRA,MF,Rennes,Ligue 1,19,20,1457,0,1,2002-2003,False,0.0618
Serge Dié,CIV,MF,Nice,Ligue 1,24,3,92,0,0,2002-2003,False,0.0
Nicolas Dieuze,FRA,MF,Bastia,Ligue 1,23,6,182,0,0,2002-2003,False,0.0
Bernard Diomède,FRA,"FW,MF",Ajaccio,Ligue 1,28,15,1247,2,4,2002-2003,False,0.433
Dame Diouf,SEN,DF,Hannover 96,Bundesliga,24,6,438,0,0,2002-2003,False,0.0
Sylvain Distin,FRA,DF,Manchester City,Premier League,24,34,3060,0,1,2002-2003,False,0.0294
Eric Djemba-Djemba,CMR,MF,Nantes,Ligue 1,21,29,2200,1,0,2002-2003,False,0.0409
Martin Djetou,FRA,"DF,MF",Fulham,Premier League,27,25,1789,1,1,2002-2003,False,0.1006
Youri Djorkaeff,FRA,"FW,MF",Bolton Wanderers,Premier League,34,36,3062,7,4,2002-2003,False,0.3233
Scott Dobie,SCO,FW,West Brom,Premier League,23,31,1191,5,0,2002-2003,False,0.3778
Jason Dodd,ENG,DF,Southampton,Premier League,31,15,1140,0,0,2002-2003,False,0.0
Gary Doherty,IRL,"DF,FW",Tottenham Hotspur,Premier League,22,15,983,1,0,2002-2003,False,0.0916
Didier Domi,FRA,DF,Paris Saint-Germain,Ligue 1,24,9,516,0,1,2002-2003,False,0.1744
Carlos Domínguez,ESP,FW,Mallorca,La Liga,25,25,568,3,0,2002-2003,False,0.4754
José Dominguez,POR,MF,Kaiserslautern,Bundesliga,28,21,1255,3,4,2002-2003,False,0.502
Cyril Domoraud,CIV,DF,Espanyol,La Liga,31,33,2877,3,2,2002-2003,False,0.1564
Jean-Jacques Domoraud,CIV,DF,Sochaux,Ligue 1,21,12,985,0,1,2002-2003,False,0.0914
Massimo Donati,ITA,MF,Torino,Serie A,21,22,1380,5,0,2002-2003,False,0.3261
Donato,ESP,"DF,MF",Dep La Coruña,La Liga,39,16,1288,3,0,2002-2003,False,0.2096
Cristiano Doni,ITA,MF,Atalanta,Serie A,29,26,2297,10,1,2002-2003,False,0.431
Javier Dopico,ESP,MF,Málaga,La Liga,17,1,17,0,0,2002-2003,False,0.0
Javier Dorado,ESP,DF,Rayo Vallecano,La Liga,25,12,719,0,0,2002-2003,False,0.0
Doriva,BRA,MF,Middlesbrough,Premier League,30,5,340,0,0,2002-2003,False,0.0
Doriva,BRA,MF,Celta Vigo,La Liga,30,3,36,0,0,2002-2003,False,0.0
Jean-Félix Dorothée,FRA,DF,Valencia,La Liga,20,1,26,0,0,2002-2003,False,0.0
Manuel dos Santos,FRA,DF,Marseille,Ligue 1,28,33,2891,1,6,2002-2003,False,0.2179
Jonathan Douglas,IRL,MF,Blackburn Rovers,Premier League,20,1,2,0,0,2002-2003,False,0.0
Geoffrey Doumeng,FRA,MF,Montpellier,Ligue 1,21,18,1201,2,2,2002-2003,False,0.2998
Stewart Downing,ENG,"FW,MF",Middlesbrough,Premier League,18,2,57,0,0,2002-2003,False,0.0
Martin Driller,GER,FW,Nürnberg,Bundesliga,32,19,890,2,0,2002-2003,False,0.2022
Václav Drobný,CZE,DF,Strasbourg,Ligue 1,21,17,1530,0,1,2002-2003,False,0.0588
Didier Drogba,CIV,FW,Guingamp,Ligue 1,24,34,2352,17,3,2002-2003,False,0.7653
Stéphen Drouin,FRA,DF,Nantes,Ligue 1,18,1,90,0,0,2002-2003,False,0.0
Cha Du-ri,KOR,"DF,MF",Arminia,Bundesliga,22,22,914,1,1,2002-2003,False,0.1969
Michael Duberry,ENG,DF,Leeds United,Premier League,26,14,1032,0,1,2002-2003,False,0.0872
Dion Dublin,ENG,"DF,FW",Aston Villa,Premier League,33,28,2004,10,3,2002-2003,False,0.5838
David Ducourtioux,FRA,"DF,MF",Sedan,Ligue 1,24,18,1377,0,1,2002-2003,False,0.0654
Pierre Ducrocq,FRA,"DF,MF",Le Havre,Ligue 1,25,32,2792,0,3,2002-2003,False,0.0967
Jerzy Dudek,POL,GK,Liverpool,Premier League,29,30,2700,0,0,2002-2003,False,0.0
Damien Duff,IRL,"FW,MF",Blackburn Rovers,Premier League,23,26,2247,9,5,2002-2003,False,0.5607
Christophe Dugarry,FRA,"FW,MF",Bordeaux,Ligue 1,30,13,994,0,1,2002-2003,False,0.0905
Christophe Dugarry,FRA,"FW,MF",Birmingham City,Premier League,30,16,1294,5,0,2002-2003,False,0.3478
Rein van Duijnhoven,NED,GK,Bochum,Bundesliga,34,28,2476,0,0,2002-2003,False,0.0
Sean Dundee,GER,FW,Stuttgart,Bundesliga,29,9,494,6,0,2002-2003,False,1.0931
David Dunn,ENG,MF,Blackburn Rovers,Premier League,22,28,2195,8,4,2002-2003,False,0.492
Richard Dunne,IRL,DF,Manchester City,Premier League,22,25,2058,0,1,2002-2003,False,0.0437
Éric Durand,FRA,GK,Rennes,Ligue 1,36,1,90,0,0,2002-2003,False,0.0
Aldo Duscher,ARG,MF,Dep La Coruña,La Liga,23,31,1670,0,0,2002-2003,False,0.0
Richard Dutruel,FRA,GK,Alavés,La Liga,29,33,2970,0,0,2002-2003,False,0.0
Kieron Dyer,ENG,MF,Newcastle United,Premier League,23,35,2948,2,4,2002-2003,False,0.1832
Anel Džaka,GER,MF,Leverkusen,Bundesliga,21,1,45,0,0,2002-2003,True,0.0
Nenad Džodić,SRB,"DF,MF",Montpellier,Ligue 1,25,20,1619,0,1,2002-2003,False,0.0556
Jean-Jacques Ebentsi,CMR,MF,Le Havre,Ligue 1,21,6,409,0,0,2002-2003,False,0.0
Max Eberl,GER,DF,Gladbach,Bundesliga,28,26,2074,0,0,2002-2003,False,0.0
Olivier Echouafni,FRA,MF,Rennes,Ligue 1,29,19,1511,1,2,2002-2003,False,0.1787
Johnny Ecker,FRA,DF,Marseille,Ligue 1,29,32,2808,0,0,2002-2003,False,0.0
Edmílson,BRA,"DF,MF",Lyon,Ligue 1,26,26,1800,0,1,2002-2003,False,0.05
Edu,BRA,"FW,MF",Celta Vigo,La Liga,23,36,2756,11,5,2002-2003,False,0.5225
Rob Edwards,WAL,DF,Aston Villa,Premier League,19,8,508,0,0,2002-2003,False,0.0
Stefan Effenberg,GER,MF,Wolfsburg,Bundesliga,33,19,1684,3,3,2002-2003,False,0.3207
Christophe Eggimann,FRA,GK,Strasbourg,Ligue 1,25,3,270,0,0,2002-2003,False,0.0
Ugo Ehiogu,ENG,DF,Middlesbrough,Premier League,29,32,2674,3,0,2002-2003,False,0.101
Uwe Ehlers,GER,DF,1860 Munich,Bundesliga,27,12,660,0,0,2002-2003,False,0.0
Fabrice Ehret,FRA,"DF,MF",Strasbourg,Ligue 1,22,28,2362,2,2,2002-2003,False,0.1524
Giovane Élber,BRA,FW,Bayern Munich,Bundesliga,30,33,2839,21,5,2002-2003,False,0.8242
Robbie Elliott,ENG,DF,Newcastle United,Premier League,28,2,18,0,0,2002-2003,False,0.0
Wagneau Eloi,HAI,FW,Guingamp,Ligue 1,28,17,755,5,1,2002-2003,False,0.7152
Cédric Elzéard,FRA,DF,Sedan,Ligue 1,27,20,1505,0,0,2002-2003,False,0.0
Daniel Embers,GER,DF,Gladbach,Bundesliga,21,9,695,0,0,2002-2003,False,0.0
Emerson,BRA,MF,Roma,Serie A,26,31,2674,2,4,2002-2003,False,0.2019
Emerson,BRA,MF,Atlético Madrid,La Liga,30,29,2096,2,3,2002-2003,False,0.2147
Peter Enckelman,FIN,GK,Aston Villa,Premier League,25,33,2926,0,0,2002-2003,False,0.0
Ximo Enguix,ESP,MF,Valencia,La Liga,24,2,67,0,0,2002-2003,False,0.0
Robert Enke,GER,GK,Barcelona,La Liga,24,1,20,0,0,2002-2003,False,0.0
Luis Enrique,ESP,"FW,MF",Barcelona,La Liga,32,18,1310,8,1,2002-2003,False,0.6183
Fabian Ernst,GER,MF,Werder Bremen,Bundesliga,23,31,2776,2,1,2002-2003,False,0.0973
Thomas Ernst,GER,GK,Stuttgart,Bundesliga,34,14,1260,0,0,2002-2003,False,0.0
Julien Escudé,FRA,DF,Rennes,Ligue 1,22,30,2645,0,1,2002-2003,False,0.034
Juan Esnáider,ARG,FW,Ajaccio,Ligue 1,29,4,301,0,0,2002-2003,False,0.0
Vinicio Espinal,DOM,MF,Atalanta,Serie A,19,1,8,0,0,2002-2003,False,0.0
Michael Essien,GHA,"DF,MF",Bastia,Ligue 1,19,29,2522,6,0,2002-2003,False,0.2141
Paul Essola,CMR,MF,Bastia,Ligue 1,20,2,96,0,0,2002-2003,False,0.0
Esteban,ESP,GK,Atlético Madrid,La Liga,27,23,2041,0,0,2002-2003,False,0.0
Paco Esteban,ESP,FW,Málaga,La Liga,20,1,17,0,0,2002-2003,False,0.0
Matthew Etherington,ENG,MF,Tottenham Hotspur,Premier League,20,23,1311,1,3,2002-2003,False,0.2746
Samuel Eto'o,CMR,FW,Mallorca,La Liga,21,30,2491,14,2,2002-2003,False,0.5781
Imanol Etxeberria,ESP,GK,Rayo Vallecano,La Liga,29,27,2364,0,0,2002-2003,False,0.0
Joseba Etxeberria,ESP,"FW,MF",Athletic Club,La Liga,24,33,2736,14,6,2002-2003,False,0.6579
Jason Euell,JAM,"FW,MF",Charlton Athletic,Premier League,25,36,3116,10,2,2002-2003,False,0.3466
John Eustace,ENG,MF,Middlesbrough,Premier League,22,1,3,0,0,2002-2003,False,0.0
Evanílson,BRA,"DF,FW",Dortmund,Bundesliga,26,24,1948,0,4,2002-2003,False,0.1848
Everson,BRA,MF,Nice,Ligue 1,26,33,2942,6,4,2002-2003,False,0.3059
Patrice Evra,FRA,DF,Monaco,Ligue 1,21,35,2820,1,1,2002-2003,False,0.0638
Ewerthon,BRA,FW,Dortmund,Bundesliga,21,33,2313,11,5,2002-2003,False,0.6226
Eyjólfur,ISL,"DF,MF",Hertha BSC,Bundesliga,33,6,261,0,0,2002-2003,False,0.0
Santiago Ezquerro,ESP,FW,Athletic Club,La Liga,25,35,2468,11,3,2002-2003,False,0.5105
Néstor Fabbri,ARG,DF,Guingamp,Ligue 1,34,34,3039,1,0,2002-2003,False,0.0296
Andrea Fabbrini,ITA,FW,Modena,Serie A,27,21,1099,1,1,2002-2003,False,0.1638
Delroy Facey,GRN,FW,Bolton Wanderers,Premier League,22,9,186,2,1,2002-2003,False,1.4516
David Faderne,FRA,FW,Ajaccio,Ligue 1,32,18,733,2,0,2002-2003,False,0.2456
Khalilou Fadiga,SEN,MF,Auxerre,Ligue 1,27,34,2784,1,10,2002-2003,False,0.3556
Craig Fagan,ENG,"FW,MF",Birmingham City,Premier League,19,1,9,0,0,2002-2003,False,0.0
Abdelilah Fahmi,MAR,DF,Lille,Ligue 1,28,19,1618,0,0,2002-2003,False,0.0
Frank Fahrenhorst,GER,DF,Bochum,Bundesliga,24,26,2097,3,0,2002-2003,False,0.1288
Hassan El Fakiri,NOR,"DF,MF",Monaco,Ligue 1,25,13,876,0,1,2002-2003,False,0.1027
Giulio Falcone,ITA,DF,Bologna,Serie A,28,15,1132,0,0,2002-2003,False,0.0
Gianluca Falsini,ITA,DF,Reggina,Serie A,26,25,2049,0,2,2002-2003,False,0.0878
Rod Fanni,FRA,DF,Lens,Ligue 1,20,12,579,0,0,2002-2003,False,0.0
Javier Farinós,ESP,MF,Villarreal,La Liga,24,22,1795,2,1,2002-2003,False,0.1504
Javier Farinós,ESP,MF,Inter,Serie A,24,2,82,0,0,2002-2003,False,0.0
Pontus Farnerud,SWE,MF,Monaco,Ligue 1,22,12,549,0,0,2002-2003,False,0.0
Gareth Farrelly,IRL,MF,Bolton Wanderers,Premier League,26,8,519,1,0,2002-2003,False,0.1734
Stefano Fattori,ITA,DF,Torino,Serie A,30,27,2424,0,0,2002-2003,False,0.0
Jacques Faty,SEN,DF,Rennes,Ligue 1,18,9,690,0,0,2002-2003,False,0.0
Olivier Fauconnier,FRA,FW,Le Havre,Ligue 1,26,23,1392,6,1,2002-2003,False,0.4526
Giuseppe Favalli,ITA,DF,Lazio,Serie A,30,26,2209,1,0,2002-2003,False,0.0407
Abdoulaye Faye,SEN,"DF,MF",Lens,Ligue 1,24,16,1073,0,0,2002-2003,False,0.0
Amdy Faye,SEN,"DF,MF",Auxerre,Ligue 1,25,34,2879,2,1,2002-2003,False,0.0938
Pascal Feindouno,GUI,"FW,MF",Bordeaux,Ligue 1,21,35,2750,4,2,2002-2003,False,0.1964
Markus Feldhoff,GER,FW,Energie Cottbus,Bundesliga,27,3,107,0,0,2002-2003,False,0.0
Daniel Felgenhauer,GER,"DF,MF",Gladbach,Bundesliga,26,9,473,1,1,2002-2003,False,0.3805
Les Ferdinand,ENG,FW,Tottenham Hotspur,Premier League,35,11,396,2,0,2002-2003,False,0.4545
Les Ferdinand,ENG,FW,West Ham United,Premier League,35,14,869,2,1,2002-2003,False,0.3107
Rio Ferdinand,ENG,DF,Manchester Utd,Premier League,23,28,2437,0,1,2002-2003,False,0.0369
Duncan Ferguson,SCO,FW,Everton,Premier League,30,7,188,0,0,2002-2003,False,0.0
Fernandão,BRA,FW,Marseille,Ligue 1,24,24,1190,3,2,2002-2003,False,0.3782
Fabrice Fernandes,FRA,MF,Southampton,Premier League,22,37,2956,3,3,2002-2003,False,0.1827
Abelardo Fernández,ESP,DF,Alavés,La Liga,32,28,2503,0,1,2002-2003,False,0.036
Alex Fernández,ESP,MF,Espanyol,La Liga,28,20,967,0,1,2002-2003,False,0.0931
Juan Fernández,ARG,"DF,MF",Dortmund,Bundesliga,22,4,238,0,0,2002-2003,False,0.0
Luis Fernández,ESP,DF,Real Betis,La Liga,29,30,2507,0,0,2002-2003,False,0.0
Vicente Fernández,ESP,MF,Mallorca,La Liga,26,5,400,0,0,2002-2003,False,0.0
Vincent Fernandez,FRA,GK,Strasbourg,Ligue 1,27,26,2340,0,0,2002-2003,False,0.0
Fernando,ESP,"FW,MF",Real Betis,La Liga,23,35,2440,15,4,2002-2003,False,0.7008
Fernando,ESP,MF,Hannover 96,Bundesliga,30,3,211,0,0,2002-2003,False,0.0
Marco Ferrante,ITA,FW,Torino,Serie A,31,29,2368,6,1,2002-2003,False,0.266
Ciro Ferrara,ITA,DF,Juventus,Serie A,35,25,2108,0,1,2002-2003,False,0.0427
Claudio Ferrarese,ITA,MF,Piacenza,Serie A,23,18,596,2,2,2002-2003,False,0.604
Giacomo Ferrari,ITA,,Modena,Serie A,34,3,43,0,0,2002-2003,True,0.0
Matteo Ferrari,ITA,DF,Parma,Serie A,22,32,2811,2,1,2002-2003,False,0.0961
Demetrius Ferreira,BRA,DF,Bastia,Ligue 1,28,33,2812,0,3,2002-2003,False,0.096
Albert Ferrer,ESP,DF,Chelsea,Premier League,32,3,225,0,0,2002-2003,False,0.0
Romain Ferrier,FRA,DF,Guingamp,Ligue 1,26,26,1916,0,3,2002-2003,False,0.1409
Fabrizio Ferron,ITA,GK,Como,Serie A,36,14,1216,0,0,2002-2003,False,0.0
Damiano Ferronetti,ITA,"DF,MF",Roma,Serie A,17,1,36,0,0,2002-2003,False,0.0
Markus Feulner,GER,MF,Bayern Munich,Bundesliga,20,10,214,0,1,2002-2003,False,0.4206
Claude Fichaux,FRA,MF,Strasbourg,Ligue 1,33,2,180,0,0,2002-2003,False,0.0
Fabrizio Ficini,ITA,MF,Empoli,Serie A,28,15,805,0,0,2002-2003,False,0.0
Christian Fiedler,GER,GK,Hertha BSC,Bundesliga,27,1,90,0,0,2002-2003,False,0.0
Cristian Fiél,GER,MF,Bochum,Bundesliga,22,6,150,0,0,2002-2003,False,0.0
Luís Figo,POR,"FW,MF",Real Madrid,La Liga,29,33,2724,10,14,2002-2003,False,0.793
Iulian Filipescu,ROU,DF,Real Betis,La Liga,28,19,1459,2,0,2002-2003,False,0.1234
Antonio Filippini,ITA,"DF,MF",Brescia,Serie A,29,28,1925,1,0,2002-2003,False,0.0468
Emanuele Filippini,ITA,MF,Parma,Serie A,29,30,2465,2,3,2002-2003,False,0.1826
Thorsten Fink,GER,MF,Bayern Munich,Bundesliga,34,10,164,0,0,2002-2003,False,0.0
Steve Finnan,IRL,DF,Fulham,Premier League,26,32,2880,0,2,2002-2003,False,0.0625
Stefano Fiore,ITA,MF,Lazio,Serie A,27,33,2403,6,4,2002-2003,False,0.3745
Fabrice Fiorèse,FRA,"FW,MF",Paris Saint-Germain,Ligue 1,27,32,2524,3,4,2002-2003,False,0.2496
Valerio Fiori,ITA,GK,Milan,Serie A,33,1,90,0,0,2002-2003,False,0.0
Marcus Fischer,GER,FW,Bochum,Bundesliga,21,2,86,0,0,2002-2003,False,0.0
Yannick Fischer,FRA,DF,Strasbourg,Ligue 1,27,26,1633,1,0,2002-2003,False,0.0551
Mark Fish,RSA,"DF,FW",Charlton Athletic,Premier League,28,23,1911,2,0,2002-2003,False,0.0942
Cédrick Fiston,NAN,FW,Bordeaux,Ligue 1,21,1,2,0,0,2002-2003,True,0.0
Maxence Flachez,FRA,DF,Sochaux,Ligue 1,29,36,3240,1,3,2002-2003,False,0.1111
Andrés Fleurquin,URU,MF,Rennes,Ligue 1,27,13,831,0,0,2002-2003,False,0.0
Garry Flitcroft,ENG,MF,Blackburn Rovers,Premier League,29,33,2802,2,0,2002-2003,False,0.0642
Nicolas Florentin,FRA,MF,Troyes,Ligue 1,24,12,529,0,0,2002-2003,False,0.0
Jimmy Floyd Hasselbaink,NED,FW,Chelsea,Premier League,30,36,2377,11,7,2002-2003,False,0.6815
Marc-Vivien Foé,CMR,MF,Manchester City,Premier League,27,35,3107,9,0,2002-2003,False,0.2607
Paolo Foglio,ITA,DF,Atalanta,Serie A,26,23,1343,1,4,2002-2003,False,0.3351
Daniel Fonseca,URU,FW,Como,Serie A,32,2,53,0,0,2002-2003,False,0.0
Héctor Font,ESP,MF,Villarreal,La Liga,18,2,77,0,0,2002-2003,False,0.0
Alberto Fontana,ITA,GK,Torino,Serie A,27,1,28,0,0,2002-2003,True,0.0
Alberto Fontana,ITA,GK,Inter,Serie A,35,2,180,0,0,2002-2003,False,0.0
Diego Forlán,URU,"FW,MF",Manchester Utd,Premier League,23,25,834,6,2,2002-2003,False,0.8633
Mikael Forssell,FIN,FW,Gladbach,Bundesliga,21,16,1398,7,3,2002-2003,False,0.6438
Jonathan Fortune,ENG,DF,Charlton Athletic,Premier League,21,26,2053,1,0,2002-2003,False,0.0438
Marc-Antoine Fortuné,FRA,FW,Lille,Ligue 1,21,15,566,0,1,2002-2003,False,0.159
Quinton Fortune,RSA,MF,Manchester Utd,Premier League,25,9,506,0,1,2002-2003,False,0.1779
Robbie Fowler,ENG,FW,Leeds United,Premier League,27,8,238,2,0,2002-2003,False,0.7563
Robbie Fowler,ENG,FW,Manchester City,Premier League,27,13,966,2,1,2002-2003,False,0.2795
Fran,ESP,MF,Dep La Coruña,La Liga,33,28,1945,1,4,2002-2003,False,0.2314
França,BRA,FW,Leverkusen,Bundesliga,26,16,642,1,0,2002-2003,False,0.1402
Daniele Franceschini,ITA,MF,Chievo,Serie A,26,32,2426,4,5,2002-2003,False,0.3339
Ivan Franceschini,ITA,DF,Reggina,Serie A,25,27,2293,0,0,2002-2003,False,0.0
Luca Franchini,ITA,DF,Inter,Serie A,18,1,44,0,0,2002-2003,False,0.0
Jorge Francisco Vargas,CHI,DF,Reggina,Serie A,26,28,2273,1,1,2002-2003,False,0.0792
José María Franco,URU,FW,Torino,Serie A,23,5,225,1,0,2002-2003,False,0.4
Leo Franco,ARG,GK,Mallorca,La Liga,25,36,3240,0,0,2002-2003,False,0.0
Per Frandsen,DEN,MF,Bolton Wanderers,Premier League,32,34,2847,2,2,2002-2003,False,0.1264
Franklin,BRA,FW,Energie Cottbus,Bundesliga,33,3,51,0,0,2002-2003,False,0.0
Maik Franz,GER,DF,Wolfsburg,Bundesliga,20,12,962,0,0,2002-2003,False,0.0
Maurizio Franzone,ITA,GK,Piacenza,Serie A,33,1,90,0,0,2002-2003,False,0.0
Alessandro Frara,ITA,MF,Bologna,Serie A,19,18,762,0,0,2002-2003,False,0.0
Pierre-Alain Frau,FRA,"FW,MF",Sochaux,Ligue 1,22,26,1877,9,5,2002-2003,False,0.6713
Fredson,BRA,"DF,MF",Espanyol,La Liga,21,16,840,0,2,2002-2003,False,0.2143
Alexander Frei,SUI,FW,Rennes,Ligue 1,23,13,430,1,1,2002-2003,False,0.4186
Paul Freier,GER,MF,Bochum,Bundesliga,23,32,2778,7,10,2002-2003,False,0.5508
