player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Rafinha,BRA,DF,Bayern Munich,Bundesliga,28.0,26,2138,0,0,2014-2015,False,0.0
Rafinha,BRA,MF,Barcelona,La Liga,21.0,24,1157,1,0,2014-2015,False,0.0778
Andrea Raggi,ITA,DF,Monaco,Ligue 1,30.0,27,2377,0,1,2014-2015,True,0.0379
Antonino Ragusa,ITA,"FW,MF",Genoa,Serie A,24.0,1,17,0,0,2014-2015,False,0.0
Baba Rahman,GHA,"DF,MF",Augsburg,Bundesliga,20.0,31,2671,0,4,2014-2015,True,0.1348
Cristian Raimondi,ITA,"DF,MF",Atalanta,Serie A,33.0,6,318,0,1,2014-2015,True,0.283
Slobodan Rajković,SRB,DF,Hamburger SV,Bundesliga,25.0,11,978,1,0,2014-2015,False,0.092
Ivan Rakitić,CRO,MF,Barcelona,La Liga,26.0,32,2030,5,8,2014-2015,True,0.5764
Adil Rami,FRA,DF,Milan,Serie A,28.0,21,1665,1,1,2014-2015,True,0.1081
Ramires,BRA,MF,Chelsea,Premier League,27.0,23,1107,2,4,2014-2015,True,0.4878
David Ramírez,CRC,"FW,MF",Evian,Ligue 1,21.0,6,207,0,0,2014-2015,False,0.0
Gastón Ramírez,URU,"FW,MF",Southampton,Premier League,23.0,1,25,0,0,2014-2015,False,0.0
Gastón Ramírez,URU,"FW,MF",Hull City,Premier League,23.0,22,990,1,2,2014-2015,True,0.2727
Sandro Ramírez,ESP,"FW,MF",Barcelona,La Liga,19.0,7,158,2,0,2014-2015,False,1.1392
Iván Ramis,ESP,DF,Levante,La Liga,29.0,13,1112,0,0,2014-2015,False,0.0
Adrián Ramos,COL,FW,Dortmund,Bundesliga,28.0,18,717,2,2,2014-2015,True,0.5021
Héldon Ramos,CPV,"FW,MF",Córdoba,La Liga,25.0,14,532,0,0,2014-2015,False,0.0
Sergio Ramos,ESP,DF,Real Madrid,La Liga,28.0,27,2229,4,1,2014-2015,True,0.2019
Aaron Ramsey,WAL,MF,Arsenal,Premier League,23.0,29,2007,6,5,2014-2015,True,0.4933
Àngel Rangel,ESP,DF,Swansea City,Premier League,31.0,27,2036,0,0,2014-2015,False,0.0
Caio Rangel,BRA,"FW,MF",Cagliari,Serie A,18.0,6,103,0,0,2014-2015,False,0.0
Andrea Ranocchia,ITA,DF,Inter,Serie A,26.0,33,2849,2,0,2014-2015,False,0.0632
Florian Raspentino,FRA,"FW,MF",Caen,Ligue 1,25.0,17,846,1,2,2014-2015,True,0.3191
Konstantin Rausch,RUS,"DF,MF",Stuttgart,Bundesliga,24.0,4,75,0,0,2014-2015,False,0.0
Recio,ESP,MF,Málaga,La Liga,23.0,30,1493,1,2,2014-2015,True,0.1808
Harrison Reed,ENG,MF,Southampton,Premier League,19.0,9,460,0,0,2014-2015,False,0.0
Adrien Regattin,MAR,"FW,MF",Toulouse,Ligue 1,22.0,34,1714,3,5,2014-2015,True,0.4201
Vasco Regini,ITA,DF,Sampdoria,Serie A,23.0,28,2178,0,0,2014-2015,False,0.0
Steven Reid,IRL,"DF,MF",Burnley,Premier League,33.0,7,113,0,0,2014-2015,False,0.0
Winston Reid,NZL,DF,West Ham United,Premier League,26.0,30,2502,1,0,2014-2015,False,0.036
Pepe Reina,ESP,GK,Bayern Munich,Bundesliga,31.0,3,193,0,0,2014-2015,False,0.0
Stefan Reinartz,GER,"DF,MF",Leverkusen,Bundesliga,25.0,17,978,1,0,2014-2015,False,0.092
Loïc Rémy,FRA,FW,QPR,Premier League,27.0,2,180,0,0,2014-2015,False,0.0
Loïc Rémy,FRA,FW,Chelsea,Premier League,27.0,19,672,7,0,2014-2015,False,0.9375
Francesco Renzetti,ITA,DF,Cesena,Serie A,26.0,23,1908,0,1,2014-2015,True,0.0472
Ezequiel Rescaldani,ARG,FW,Málaga,La Liga,22.0,1,40,0,0,2014-2015,False,0.0
Marco Reus,GER,MF,Dortmund,Bundesliga,25.0,20,1562,7,5,2014-2015,True,0.6914
Anthony Réveillère,FRA,DF,Sunderland,Premier League,34.0,16,1327,0,2,2014-2015,True,0.1356
Anthony Ribelin,FRA,MF,Montpellier,Ligue 1,18.0,7,69,0,0,2014-2015,False,0.0
Franck Ribéry,FRA,"FW,MF",Bayern Munich,Bundesliga,31.0,15,964,5,7,2014-2015,True,1.1203
Jazz Richards,WAL,"DF,MF",Swansea City,Premier League,23.0,10,636,0,1,2014-2015,True,0.1415
Micah Richards,ENG,DF,Fiorentina,Serie A,26.0,10,565,0,0,2014-2015,False,0.0
Kieran Richardson,ENG,"DF,MF",Aston Villa,Premier League,29.0,22,1345,0,1,2014-2015,True,0.0669
Fran Rico,ESP,MF,Granada,La Liga,26.0,31,2548,3,1,2014-2015,True,0.1413
Mikel Rico,ESP,MF,Athletic Club,La Liga,29.0,36,2792,3,2,2014-2015,True,0.1612
Sergio Rico,ESP,GK,Sevilla,La Liga,20.0,21,1812,0,0,2014-2015,False,0.0
Oriol Riera,ESP,FW,Dep La Coruña,La Liga,28.0,21,1507,4,1,2014-2015,True,0.2986
Sascha Riether,GER,"DF,MF",Freiburg,Bundesliga,31.0,19,1405,0,0,2014-2015,False,0.0
Luca Rigoni,ITA,MF,Palermo,Serie A,29.0,31,2695,9,1,2014-2015,True,0.334
Riki,ESP,FW,Granada,La Liga,33.0,9,216,0,0,2014-2015,False,0.0
Tomás Rincón,VEN,MF,Genoa,Serie A,26.0,29,2418,0,2,2014-2015,True,0.0744
Rémy Riou,FRA,GK,Nantes,Ligue 1,26.0,32,2880,0,0,2014-2015,False,0.0
Rudy Riou,FRA,GK,Lens,Ligue 1,34.0,32,2812,0,0,2014-2015,False,0.0
Andrea Rispoli,ITA,"DF,MF",Parma,Serie A,25.0,14,806,0,1,2014-2015,True,0.1117
Andrea Rispoli,ITA,"DF,MF",Palermo,Serie A,25.0,15,891,0,1,2014-2015,True,0.101
Marcel Risse,GER,"DF,FW",Köln,Bundesliga,24.0,29,2258,5,3,2014-2015,True,0.3189
Stefan Ristovski,MKD,"DF,MF",Parma,Serie A,22.0,6,292,0,0,2014-2015,False,0.0
Emmanuel Rivière,FRA,FW,Newcastle United,Premier League,24.0,23,1209,1,1,2014-2015,True,0.1489
Jonathan Rivierez,MTQ,DF,Metz,Ligue 1,25.0,8,633,0,0,2014-2015,False,0.0
Luca Rizzo,ITA,MF,Sampdoria,Serie A,22.0,15,621,1,0,2014-2015,False,0.1449
Arjen Robben,NED,"FW,MF",Bayern Munich,Bundesliga,30.0,21,1673,17,7,2014-2015,True,1.2911
Valentin Roberge,CYP,DF,Reims,Ligue 1,27.0,11,913,0,0,2014-2015,False,0.0
Valentin Roberge,CYP,DF,Sunderland,Premier League,27.0,1,90,0,0,2014-2015,False,0.0
Fabien Robert,FRA,"FW,MF",Lorient,Ligue 1,25.0,3,41,0,0,2014-2015,False,0.0
Roberto,ESP,GK,Granada,La Liga,35.0,23,2070,0,0,2014-2015,False,0.0
Sergi Roberto,ESP,"DF,MF",Barcelona,La Liga,22.0,12,517,0,0,2014-2015,False,0.0
Andrew Robertson,SCO,"DF,MF",Hull City,Premier League,20.0,24,1526,0,2,2014-2015,True,0.118
Joel Robles,ESP,GK,Everton,Premier League,24.0,7,585,0,0,2014-2015,False,0.0
Romain Rocchi,FRA,MF,Metz,Ligue 1,32.0,3,251,0,0,2014-2015,False,0.0
Rubén Rochina,ESP,"FW,MF",Granada,La Liga,23.0,19,1133,2,1,2014-2015,True,0.2383
Enzo Roco,CHI,DF,Elche,La Liga,21.0,32,2880,0,1,2014-2015,True,0.0312
Héctor Rodas,ESP,DF,Levante,La Liga,26.0,7,568,0,0,2014-2015,False,0.0
Sebastian Rode,GER,MF,Bayern Munich,Bundesliga,23.0,23,972,2,5,2014-2015,True,0.6481
Ronny Rodelin,FRA,"FW,MF",Lille,Ligue 1,24.0,15,604,0,0,2014-2015,False,0.0
Rodrigo,ESP,"FW,MF",Valencia,La Liga,23.0,31,2072,3,5,2014-2015,True,0.3475
Garry Rodrigues,CPV,"FW,MF",Elche,La Liga,23.0,31,1559,2,1,2014-2015,True,0.1732
Alejandro Rodríguez,ESP,FW,Cesena,Serie A,23.0,25,826,5,1,2014-2015,True,0.6538
Ángel Rodríguez,ESP,FW,Eibar,La Liga,27.0,15,534,0,1,2014-2015,True,0.1685
Cristian Rodríguez,URU,MF,Atlético Madrid,La Liga,28.0,6,75,0,0,2014-2015,False,0.0
Cristian Rodríguez,URU,MF,Parma,Serie A,28.0,5,447,0,0,2014-2015,False,0.0
Gonzalo Rodríguez,ARG,DF,Fiorentina,Serie A,30.0,30,2677,7,0,2014-2015,False,0.2353
James Rodríguez,COL,"FW,MF",Real Madrid,La Liga,23.0,29,2265,13,13,2014-2015,True,1.0331
Joao Rodríguez,COL,"FW,MF",Bastia,Ligue 1,18.0,5,67,0,0,2014-2015,False,0.0
José Rodríguez,ESP,MF,Dep La Coruña,La Liga,19.0,25,1493,2,1,2014-2015,True,0.1808
Juan Rodríguez,ESP,MF,Getafe,La Liga,32.0,33,2721,1,0,2014-2015,False,0.0331
Raúl Rodríguez,ESP,DF,Espanyol,La Liga,26.0,1,3,0,0,2014-2015,False,0.0
Ricardo Rodríguez,SUI,"DF,MF",Wolfsburg,Bundesliga,21.0,26,2290,6,4,2014-2015,True,0.393
Víctor Rodríguez,ESP,"FW,MF",Elche,La Liga,25.0,36,2840,4,2,2014-2015,True,0.1901
Jack Rodwell,ENG,"DF,MF",Sunderland,Premier League,23.0,23,1483,3,0,2014-2015,False,0.1821
Marcos Rojo,ARG,DF,Manchester Utd,Premier League,24.0,22,1762,0,0,2014-2015,False,0.0
Diego Rolán,URU,"FW,MF",Bordeaux,Ligue 1,21.0,36,2476,15,3,2014-2015,True,0.6543
Simon Rolfes,GER,MF,Leverkusen,Bundesliga,32.0,24,1234,1,1,2014-2015,True,0.1459
Alessio Romagnoli,ITA,DF,Sampdoria,Serie A,19.0,30,2535,2,2,2014-2015,True,0.142
Julien Romain,FRA,MF,Bastia,Ligue 1,18.0,1,29,0,0,2014-2015,False,0.0
Alaixys Romao,TOG,"DF,MF",Marseille,Ligue 1,30.0,32,2401,2,2,2014-2015,True,0.1499
Romaric,CIV,MF,Bastia,Ligue 1,31.0,26,1472,0,0,2014-2015,False,0.0
Dani Romera,ESP,FW,Almería,La Liga,18.0,5,61,0,0,2014-2015,False,0.0
Sergio Romero,ARG,GK,Sampdoria,Serie A,27.0,10,880,0,0,2014-2015,False,0.0
Oriol Romeu,ESP,MF,Stuttgart,Bundesliga,22.0,27,1822,0,0,2014-2015,False,0.0
Rômulo,ITA,"DF,MF",Juventus,Serie A,27.0,4,279,0,0,2014-2015,False,0.0
Cristiano Ronaldo,POR,"FW,MF",Real Madrid,La Liga,29.0,35,3100,48,16,2014-2015,True,1.8581
Facundo Roncaglia,ARG,DF,Genoa,Serie A,27.0,32,2754,0,1,2014-2015,True,0.0327
Valentin Rongier,FRA,"DF,MF",Nantes,Ligue 1,19.0,6,324,0,1,2014-2015,True,0.2778
Ronny,BRA,"DF,MF",Hertha BSC,Bundesliga,28.0,19,932,3,2,2014-2015,True,0.4828
Wayne Rooney,ENG,"FW,MF",Manchester Utd,Premier League,28.0,33,2873,12,5,2014-2015,True,0.5325
Roberto Rosales,VEN,"DF,MF",Málaga,La Liga,25.0,34,3037,0,3,2014-2015,True,0.0889
Danny Rose,ENG,"DF,MF",Tottenham Hotspur,Premier League,24.0,28,2367,3,5,2014-2015,True,0.3042
Lindsay Rose,MRI,DF,Lyon,Ligue 1,22.0,15,1208,0,0,2014-2015,False,0.0
Liam Rosenior,ENG,DF,Hull City,Premier League,30.0,13,581,0,0,2014-2015,False,0.0
Aleandro Rosi,ITA,"DF,MF",Fiorentina,Serie A,27.0,4,234,0,0,2014-2015,False,0.0
Aleandro Rosi,ITA,"DF,MF",Genoa,Serie A,27.0,7,303,0,0,2014-2015,False,0.0
Tomáš Rosický,CZE,MF,Arsenal,Premier League,33.0,15,583,2,1,2014-2015,True,0.4631
Lorenzo Rosseti,ITA,FW,Atalanta,Serie A,19.0,1,45,0,0,2014-2015,False,0.0
Luca Rossettini,ITA,DF,Cagliari,Serie A,29.0,32,2835,3,3,2014-2015,True,0.1905
Fausto Rossi,ITA,MF,Córdoba,La Liga,23.0,24,1463,0,0,2014-2015,False,0.0
Simone Rosso,ITA,MF,Torino,Serie A,18.0,2,35,0,0,2014-2015,False,0.0
Wayne Routledge,ENG,"FW,MF",Swansea City,Premier League,29.0,29,2310,3,1,2014-2015,True,0.1558
Nolan Roux,FRA,"FW,MF",Lille,Ligue 1,26.0,33,2351,9,3,2014-2015,True,0.4594
David Rozehnal,CZE,DF,Lille,Ligue 1,34.0,18,1384,0,0,2014-2015,False,0.0
Rubén,ESP,GK,Almería,La Liga,30.0,23,2070,0,0,2014-2015,False,0.0
Antonio Rüdiger,GER,DF,Stuttgart,Bundesliga,21.0,19,1604,0,1,2014-2015,True,0.0561
Artjoms Rudņevs,LVA,FW,Hamburger SV,Bundesliga,26.0,22,942,1,3,2014-2015,True,0.3822
Sebastian Rudy,GER,MF,Hoffenheim,Bundesliga,24.0,29,2243,4,3,2014-2015,True,0.2809
Stéphane Ruffier,FRA,GK,Saint-Étienne,Ligue 1,27.0,38,3420,0,0,2014-2015,False,0.0
Daniele Rugani,ITA,DF,Empoli,Serie A,20.0,38,3420,3,0,2014-2015,False,0.0789
Mário Rui,POR,"DF,MF",Empoli,Serie A,23.0,34,2599,0,4,2014-2015,True,0.1385
Víctor Ruiz,ESP,"DF,MF",Villarreal,La Liga,25.0,25,2205,0,2,2014-2015,True,0.0816
Antonio Rukavina,SRB,DF,Villarreal,La Liga,30.0,21,1414,0,0,2014-2015,False,0.0
Gerónimo Rulli,ARG,GK,Real Sociedad,La Liga,22.0,22,1980,0,0,2014-2015,False,0.0
Lukas Rupp,GER,MF,Paderborn 07,Bundesliga,23.0,31,2010,4,1,2014-2015,True,0.2239
Marco Russ,GER,"DF,MF",Eintracht Frankfurt,Bundesliga,28.0,26,2221,2,3,2014-2015,True,0.2026
Felipe Saad,BRA,DF,Caen,Ligue 1,30.0,10,705,0,0,2014-2015,False,0.0
Youssouf Sabaly,SEN,DF,Evian,Ligue 1,21.0,29,2565,0,1,2014-2015,True,0.0351
Hadi Sacko,MLI,"FW,MF",Bordeaux,Ligue 1,20.0,2,15,0,0,2014-2015,False,0.0
José Saez,FRA,MF,Caen,Ligue 1,32.0,2,70,0,0,2014-2015,False,0.0
Yannick Sagbo,CIV,FW,Hull City,Premier League,26.0,4,59,0,0,2014-2015,False,0.0
Mahir Sağlık,TUR,FW,Paderborn 07,Bundesliga,31.0,11,308,1,1,2014-2015,True,0.5844
Bacary Sagna,FRA,DF,Manchester City,Premier League,31.0,9,741,0,0,2014-2015,False,0.0
Nuri Şahin,TUR,MF,Dortmund,Bundesliga,25.0,7,544,1,0,2014-2015,False,0.1654
Jamel Saihi,TUN,MF,Montpellier,Ligue 1,27.0,21,1461,0,0,2014-2015,False,0.0
Allan Saint-Maximin,FRA,"FW,MF",Saint-Étienne,Ligue 1,17.0,9,429,0,0,2014-2015,False,0.0
Henri Saivet,SEN,"FW,MF",Bordeaux,Ligue 1,23.0,14,735,0,0,2014-2015,False,0.0
Mikel Saizar,ESP,GK,Córdoba,La Liga,31.0,6,540,0,0,2014-2015,False,0.0
Gōtoku Sakai,JPN,"DF,MF",Stuttgart,Bundesliga,23.0,18,1437,1,1,2014-2015,True,0.1253
Hiroki Sakai,JPN,"DF,MF",Hannover 96,Bundesliga,24.0,27,2322,0,0,2014-2015,False,0.0
Diafra Sakho,SEN,FW,West Ham United,Premier League,24.0,23,1754,10,2,2014-2015,True,0.6157
Mamadou Sakho,FRA,DF,Liverpool,Premier League,24.0,16,1419,0,0,2014-2015,False,0.0
Emiliano Sala,ARG,FW,Bordeaux,Ligue 1,23.0,11,513,1,0,2014-2015,False,0.1754
Emiliano Sala,ARG,FW,Caen,Ligue 1,23.0,13,781,5,1,2014-2015,True,0.6914
Jacopo Sala,ITA,"DF,FW",Hellas Verona,Serie A,22.0,16,1183,2,2,2014-2015,True,0.3043
Mohamed Salah,EGY,"FW,MF",Fiorentina,Serie A,22.0,16,908,6,3,2014-2015,True,0.8921
Mohamed Salah,EGY,"FW,MF",Chelsea,Premier League,22.0,3,33,0,0,2014-2015,False,0.0
Yannis Salibur,FRA,"FW,MF",Guingamp,Ligue 1,23.0,5,41,0,0,2014-2015,False,0.0
Sejad Salihović,BIH,"DF,MF",Hoffenheim,Bundesliga,29.0,13,440,2,0,2014-2015,False,0.4091
Diogo Salomão,POR,"FW,MF",Dep La Coruña,La Liga,25.0,6,292,1,0,2014-2015,False,0.3082
Sidney Sam,GER,"FW,MF",Schalke 04,Bundesliga,26.0,11,523,0,1,2014-2015,True,0.1721
Georgios Samaras,GRE,"FW,MF",West Brom,Premier League,29.0,5,72,0,0,2014-2015,False,0.0
Mamadou Samassa,MLI,GK,Guingamp,Ligue 1,24.0,9,733,0,0,2014-2015,False,0.0
Sammir,CRO,"FW,MF",Getafe,La Liga,27.0,23,1418,1,4,2014-2015,True,0.3173
Jairo Samperio,ESP,"FW,MF",Mainz 05,Bundesliga,21.0,22,1107,2,2,2014-2015,True,0.3252
Mikel San José,ESP,"DF,MF",Athletic Club,La Liga,25.0,28,2146,5,1,2014-2015,True,0.2516
Antonio Sanabria,PAR,FW,Roma,Serie A,18.0,2,35,0,0,2014-2015,False,0.0
Alexis Sánchez,CHI,"FW,MF",Arsenal,Premier League,25.0,35,2942,16,8,2014-2015,True,0.7342
Carlos Sánchez,COL,"DF,MF",Aston Villa,Premier League,28.0,28,1988,1,0,2014-2015,False,0.0453
Juan Sánchez Miño,ARG,"DF,MF",Torino,Serie A,24.0,11,481,0,1,2014-2015,True,0.1871
Sergio Sánchez,ESP,DF,Málaga,La Liga,28.0,21,1708,0,0,2014-2015,False,0.0
Víctor Sánchez,ESP,"DF,MF",Espanyol,La Liga,26.0,34,2563,3,3,2014-2015,True,0.2107
Sandro,BRA,MF,QPR,Premier League,25.0,17,1209,1,0,2014-2015,False,0.0744
Lamine Sané,SEN,"DF,MF",Bordeaux,Ligue 1,27.0,23,1930,1,1,2014-2015,True,0.0933
Leroy Sané,GER,"FW,MF",Schalke 04,Bundesliga,18.0,13,610,3,0,2014-2015,False,0.4426
Salif Sané,SEN,"DF,MF",Hannover 96,Bundesliga,23.0,18,1439,2,0,2014-2015,False,0.1251
Younousse Sankharé,SEN,MF,Guingamp,Ligue 1,24.0,29,2276,0,4,2014-2015,True,0.1582
Baissama Sankoh,GUI,"DF,MF",Guingamp,Ligue 1,22.0,9,797,0,0,2014-2015,False,0.0
Yaya Sanogo,FRA,FW,Arsenal,Premier League,21.0,3,138,0,0,2014-2015,False,0.0
Yaya Sanogo,FRA,FW,Crystal Palace,Premier League,21.0,10,320,0,0,2014-2015,False,0.0
Morgan Sanson,FRA,MF,Montpellier,Ligue 1,19.0,32,2742,6,3,2014-2015,True,0.2954
Gianluca Sansone,ITA,FW,Sampdoria,Serie A,27.0,4,90,0,0,2014-2015,False,0.0
Nicola Sansone,ITA,"FW,MF",Sassuolo,Serie A,22.0,35,2495,5,4,2014-2015,True,0.3246
Roque Santa Cruz,PAR,FW,Málaga,La Liga,32.0,12,912,4,1,2014-2015,True,0.4934
Fabiano Santacroce,ITA,DF,Parma,Serie A,27.0,15,1005,0,0,2014-2015,False,0.0
Felipe Santana,BRA,DF,Schalke 04,Bundesliga,28.0,4,305,0,0,2014-2015,False,0.0
Davide Santon,ITA,DF,Inter,Serie A,23.0,9,717,0,0,2014-2015,False,0.0
Riccardo Saponara,ITA,"FW,MF",Empoli,Serie A,22.0,17,1214,7,3,2014-2015,True,0.7414
Riccardo Saponara,ITA,"FW,MF",Milan,Serie A,22.0,1,90,0,0,2014-2015,False,0.0
Pablo Sarabia,ESP,"FW,MF",Getafe,La Liga,22.0,35,2590,2,5,2014-2015,True,0.2432
Sercan Sararer,TUR,"FW,MF",Stuttgart,Bundesliga,24.0,7,380,0,0,2014-2015,False,0.0
Gennaro Sardo,ITA,DF,Chievo,Serie A,35.0,9,527,0,0,2014-2015,False,0.0
Bouna Sarr,SEN,"DF,MF",Metz,Ligue 1,22.0,30,2075,2,2,2014-2015,True,0.1735
Ferjani Sassi,TUN,"DF,MF",Metz,Ligue 1,22.0,13,946,1,1,2014-2015,True,0.1903
Marco Sau,ITA,"FW,MF",Cagliari,Serie A,26.0,28,1794,7,6,2014-2015,True,0.6522
Stefan Savić,MNE,"DF,MF",Fiorentina,Serie A,23.0,29,2513,2,1,2014-2015,True,0.1074
Javier Saviola,ARG,FW,Hellas Verona,Serie A,32.0,15,465,1,2,2014-2015,True,0.5806
Lionel Scaloni,ARG,"DF,MF",Atalanta,Serie A,36.0,3,134,0,0,2014-2015,False,0.0
Marcel Schäfer,GER,"DF,MF",Wolfsburg,Bundesliga,30.0,16,670,0,1,2014-2015,True,0.1343
Dani Schahin,GER,FW,Freiburg,Bundesliga,25.0,12,244,0,0,2014-2015,False,0.0
Ezequiel Schelotto,ITA,"DF,MF",Chievo,Serie A,25.0,29,2119,0,0,2014-2015,False,0.0
Julian Schieber,GER,FW,Hertha BSC,Bundesliga,25.0,16,1276,7,0,2014-2015,False,0.4937
Sven Schipplock,GER,FW,Hoffenheim,Bundesliga,25.0,25,811,3,0,2014-2015,False,0.3329
Jan Schlaudraff,GER,"FW,MF",Hannover 96,Bundesliga,31.0,5,62,0,0,2014-2015,False,0.0
Jeffrey Schlupp,GHA,"DF,FW",Leicester City,Premier League,21.0,32,2531,3,2,2014-2015,True,0.1778
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,27.0,24,2160,0,0,2014-2015,False,0.0
Marcel Schmelzer,GER,DF,Dortmund,Bundesliga,26.0,22,1915,0,2,2014-2015,True,0.094
Jonathan Schmid,FRA,"DF,MF",Freiburg,Bundesliga,24.0,33,2823,4,8,2014-2015,True,0.3826
Manuel Schmiedebach,GER,MF,Hannover 96,Bundesliga,25.0,27,2245,0,0,2014-2015,False,0.0
Morgan Schneiderlin,FRA,MF,Southampton,Premier League,24.0,26,2185,4,1,2014-2015,True,0.2059
Christian Schulz,GER,"DF,MF",Hannover 96,Bundesliga,31.0,31,2642,1,0,2014-2015,False,0.0341
Nico Schulz,GER,"DF,MF",Hertha BSC,Bundesliga,21.0,28,1985,1,0,2014-2015,False,0.0453
André Schürrle,GER,"FW,MF",Wolfsburg,Bundesliga,23.0,14,662,1,2,2014-2015,True,0.4079
André Schürrle,GER,"FW,MF",Chelsea,Premier League,23.0,14,436,3,0,2014-2015,False,0.6193
Julian Schuster,GER,MF,Freiburg,Bundesliga,29.0,21,1546,0,0,2014-2015,False,0.0
Daniel Schwaab,GER,DF,Stuttgart,Bundesliga,25.0,31,2346,1,1,2014-2015,True,0.0767
Ronnie Schwartz,DEN,FW,Guingamp,Ligue 1,24.0,14,704,2,1,2014-2015,True,0.3835
Mark Schwarzer,AUS,GK,Leicester City,Premier League,41.0,6,540,0,0,2014-2015,False,0.0
Pirmin Schwegler,SUI,MF,Hoffenheim,Bundesliga,27.0,28,2253,1,4,2014-2015,True,0.1997
Bastian Schweinsteiger,GER,"DF,MF",Bayern Munich,Bundesliga,29.0,20,1361,5,4,2014-2015,True,0.5952
Simone Scuffet,ITA,GK,Udinese,Serie A,18.0,2,153,0,0,2014-2015,False,0.0
Ryan Seager,ENG,FW,Southampton,Premier League,18.0,1,1,0,0,2014-2015,False,0.0
Haris Seferović,SUI,FW,Eintracht Frankfurt,Bundesliga,22.0,32,2842,10,6,2014-2015,True,0.5067
Carlos Selfa,ESP,MF,Almería,La Liga,22.0,1,32,0,0,2014-2015,False,0.0
Davie Selke,GER,FW,Werder Bremen,Bundesliga,19.0,30,1984,9,3,2014-2015,True,0.5444
Philippe Senderos,SUI,DF,Aston Villa,Premier League,29.0,8,633,0,0,2014-2015,False,0.0
Luigi Sepe,ITA,GK,Empoli,Serie A,23.0,31,2790,0,0,2014-2015,False,0.0
Fran Serrano,ESP,DF,Córdoba,La Liga,19.0,2,140,0,0,2014-2015,False,0.0
Grégory Sertic,FRA,MF,Bordeaux,Ligue 1,24.0,27,2089,1,0,2014-2015,False,0.0431
Stéphane Sessègnon,BEN,"FW,MF",West Brom,Premier League,30.0,28,1761,1,3,2014-2015,True,0.2044
Nicolas Seube,FRA,"DF,MF",Caen,Ligue 1,34.0,24,1877,1,2,2014-2015,True,0.1438
Salva Sevilla,ESP,MF,Espanyol,La Liga,30.0,26,1424,0,3,2014-2015,True,0.1896
Stephan El Shaarawy,ITA,"FW,MF",Milan,Serie A,21.0,18,1194,3,3,2014-2015,True,0.4523
Jason Shackell,ENG,DF,Burnley,Premier League,30.0,38,3346,0,0,2014-2015,False,0.0
Xherdan Shaqiri,SUI,"FW,MF",Bayern Munich,Bundesliga,22.0,9,343,1,2,2014-2015,True,0.7872
Xherdan Shaqiri,SUI,"FW,MF",Inter,Serie A,22.0,15,747,1,2,2014-2015,True,0.3614
Luke Shaw,ENG,"DF,MF",Manchester Utd,Premier League,19.0,16,1120,0,0,2014-2015,False,0.0
Ryan Shawcross,ENG,DF,Stoke City,Premier League,26.0,32,2831,2,1,2014-2015,True,0.0954
Itay Shechter,ISR,FW,Nantes,Ligue 1,27.0,13,481,1,0,2014-2015,False,0.1871
Jonjo Shelvey,ENG,MF,Swansea City,Premier League,22.0,31,2450,3,5,2014-2015,True,0.2939
Ollie Shenton,ENG,MF,Stoke City,Premier League,16.0,1,1,0,0,2014-2015,False,0.0
Djibril Sidibé,FRA,"DF,MF",Lille,Ligue 1,22.0,25,2096,2,2,2014-2015,True,0.1718
Sidnei,BRA,DF,Dep La Coruña,La Liga,24.0,32,2878,0,2,2014-2015,True,0.0625
Fadil Sido,BFA,MF,Metz,Ligue 1,21.0,5,105,0,0,2014-2015,False,0.0
Steve Sidwell,ENG,MF,Stoke City,Premier League,31.0,12,450,0,0,2014-2015,False,0.0
Franco Signorelli,VEN,MF,Empoli,Serie A,23.0,13,518,1,0,2014-2015,False,0.1737
Franck Signorino,FRA,DF,Reims,Ligue 1,32.0,26,2262,0,4,2014-2015,True,0.1592
Gylfi Sigurðsson,ISL,"FW,MF",Swansea City,Premier League,24.0,32,2682,7,10,2014-2015,True,0.5705
Bernardo Silva,POR,"FW,MF",Monaco,Ligue 1,19.0,32,2281,9,3,2014-2015,True,0.4735
David Silva,ESP,"FW,MF",Manchester City,Premier League,28.0,32,2646,12,7,2014-2015,True,0.6463
Gabriel Silva,BRA,"DF,MF",Udinese,Serie A,23.0,11,619,0,0,2014-2015,False,0.0
Gastón Silva,URU,DF,Torino,Serie A,20.0,5,324,0,0,2014-2015,False,0.0
João Silva,POR,FW,Palermo,Serie A,24.0,1,30,0,0,2014-2015,False,0.0
Lucas Silva,BRA,MF,Real Madrid,La Liga,21.0,8,340,0,0,2014-2015,False,0.0
Thiago Silva,BRA,DF,Paris Saint-Germain,Ligue 1,29.0,26,2308,1,0,2014-2015,False,0.039
Wellington Silva,BRA,"FW,MF",Almería,La Liga,21.0,31,1978,0,3,2014-2015,True,0.1365
Eddy Silvestre,AZE,MF,Granada,La Liga,21.0,5,235,0,0,2014-2015,False,0.0
Matías Silvestre,ARG,DF,Sampdoria,Serie A,29.0,29,2508,0,2,2014-2015,True,0.0718
Danny Simpson,ENG,DF,Leicester City,Premier League,27.0,14,1185,0,0,2014-2015,False,0.0
Danny Simpson,ENG,DF,QPR,Premier League,27.0,1,67,0,0,2014-2015,False,0.0
Jerome Sinclair,ENG,FW,Liverpool,Premier League,17.0,2,27,0,0,2014-2015,False,0.0
