player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Julian Korb,GER,DF,Hannover 96,Bundesliga,26,12,1006,0,0,2018-2019,False,0.0
Laurent Koscielny,FRA,DF,Arsenal,Premier League,32,17,1331,3,0,2018-2019,False,0.2029
Filip Kostić,SRB,MF,Eintracht Frankfurt,Bundesliga,25,34,2956,6,10,2018-2019,False,0.4871
Christian Kouamé,CIV,"FW,MF",Genoa,Serie A,20,38,3066,4,5,2018-2019,False,0.2642
Tomáš Koubek,CZE,GK,Rennes,Ligue 1,25,33,2925,0,0,2018-2019,False,0.0
Kalidou Koulibaly,SEN,DF,Napoli,Serie A,27,35,3132,2,2,2018-2019,False,0.1149
Jules Koundé,FRA,DF,Bordeaux,Ligue 1,19,37,3330,0,1,2018-2019,False,0.027
Cheikhou Kouyaté,SEN,MF,Crystal Palace,Premier League,28,31,1899,0,2,2018-2019,False,0.0948
Mateo Kovačić,CRO,MF,Chelsea,Premier League,24,32,1735,0,2,2018-2019,False,0.1037
Dawid Kownacki,POL,"FW,MF",Sampdoria,Serie A,21,13,168,1,1,2018-2019,False,1.0714
Dawid Kownacki,POL,"MF,FW",Düsseldorf,Bundesliga,21,10,575,4,0,2018-2019,False,0.6261
Thomas Kraft,GER,GK,Hertha BSC,Bundesliga,30,4,315,0,0,2018-2019,False,0.0
Emil Krafth,SWE,DF,Amiens,Ligue 1,23,35,2974,1,1,2018-2019,False,0.0605
Luka Krajnc,SVN,DF,Frosinone,Serie A,23,9,788,0,0,2018-2019,False,0.0
Andrej Kramarić,CRO,"MF,FW",Hoffenheim,Bundesliga,27,30,2396,17,4,2018-2019,False,0.7888
Christoph Kramer,GER,MF,Gladbach,Bundesliga,27,18,1136,2,1,2018-2019,False,0.2377
Vasyl Kravets,UKR,MF,Leganés,La Liga,20,6,481,0,0,2018-2019,False,0.0
Ladislav Krejčí,CZE,"MF,DF",Bologna,Serie A,26,18,1065,0,3,2018-2019,False,0.2535
Rene Krhin,SVN,MF,Nantes,Ligue 1,28,16,1057,0,0,2018-2019,False,0.0
Toni Kroos,GER,MF,Real Madrid,La Liga,28,28,2221,0,4,2018-2019,False,0.1621
Rade Krunić,BIH,MF,Empoli,Serie A,24,33,2772,5,7,2018-2019,False,0.3896
Max Kruse,GER,"FW,MF",Werder Bremen,Bundesliga,30,32,2832,11,9,2018-2019,False,0.6356
Lukas Kübler,GER,"DF,MF",Freiburg,Bundesliga,25,16,1184,0,2,2018-2019,False,0.152
Yuya Kubo,JPN,"FW,MF",Nürnberg,Bundesliga,24,22,1357,1,0,2018-2019,False,0.0663
Juraj Kucka,SVK,MF,Parma,Serie A,31,18,1535,4,3,2018-2019,False,0.4104
Dejan Kulusevski,SWE,"FW,MF",Atalanta,Serie A,18,3,105,0,0,2018-2019,False,0.0
Pierre Kunde,CMR,MF,Mainz 05,Bundesliga,23,29,1909,0,0,2018-2019,False,0.0
Jasmin Kurtić,SVN,MF,SPAL,Serie A,29,30,2557,6,5,2018-2019,False,0.3872
Layvin Kurzawa,FRA,"MF,DF",Paris Saint-Germain,Ligue 1,25,19,1010,1,2,2018-2019,False,0.2673
Rafał Kurzawa,POL,MF,Amiens,Ligue 1,25,11,239,1,0,2018-2019,False,0.3766
Ahmed Kutucu,TUR,FW,Schalke 04,Bundesliga,18,13,425,2,0,2018-2019,False,0.4235
Enock Kwateng,FRA,"DF,MF",Nantes,Ligue 1,21,30,2040,0,1,2018-2019,False,0.0441
Grejohn Kyei,FRA,FW,Reims,Ligue 1,22,1,2,0,0,2018-2019,False,0.0
Antonino La Gumina,ITA,FW,Empoli,Serie A,22,22,1090,2,2,2018-2019,False,0.3303
Rajiv van La Parra,NED,"MF,FW",Huddersfield Town,Premier League,27,5,405,0,0,2018-2019,False,0.0
Gaëtan Laborde,FRA,FW,Bordeaux,Ligue 1,24,1,90,0,0,2018-2019,False,0.0
Gaëtan Laborde,FRA,"FW,MF",Montpellier,Ligue 1,24,36,2895,11,4,2018-2019,False,0.4663
Alexandre Lacazette,FRA,FW,Arsenal,Premier League,27,35,2502,13,8,2018-2019,False,0.7554
Alban Lafont,CIV,GK,Fiorentina,Serie A,19,34,3015,0,0,2018-2019,False,0.0
Víctor Laguardia,ESP,DF,Alavés,La Liga,28,36,3240,1,2,2018-2019,False,0.0833
Abdou Lahat Diakhate,SEN,MF,Parma,Serie A,19,1,1,0,0,2018-2019,False,0.0
Konrad Laimer,AUT,"MF,DF",RB Leipzig,Bundesliga,21,29,1874,1,1,2018-2019,False,0.0961
Diego Lainez,MEX,"MF,FW",Real Betis,La Liga,18,12,353,0,1,2018-2019,False,0.255
Kenny Lala,MAD,"MF,DF",Strasbourg,Ligue 1,26,34,3060,5,9,2018-2019,False,0.4118
Adam Lallana,ENG,"MF,FW",Liverpool,Premier League,30,13,468,0,0,2018-2019,False,0.0
Érik Lamela,ARG,"MF,FW",Tottenham Hotspur,Premier League,26,19,974,4,2,2018-2019,False,0.5544
Mohamed Lamine Diaby,FRA,FW,Nice,Ligue 1,17,6,162,0,0,2018-2019,False,0.0
Loïck Landre,FRA,DF,Nîmes,Ligue 1,26,22,1591,3,0,2018-2019,False,0.1697
Michael Lang,SUI,DF,Gladbach,Bundesliga,27,17,1255,1,0,2018-2019,False,0.0717
Sebastian Langkamp,GER,DF,Werder Bremen,Bundesliga,30,21,1414,0,0,2018-2019,False,0.0
Manuel Lanzini,ARG,MF,West Ham United,Premier League,25,10,686,1,1,2018-2019,False,0.2624
Gianluca Lapadula,PER,FW,Genoa,Serie A,28,8,404,1,0,2018-2019,False,0.2228
Aymeric Laporte,ESP,DF,Manchester City,Premier League,24,35,3057,3,3,2018-2019,False,0.1766
Danilo Larangeira,BRA,DF,Bologna,Serie A,34,35,3077,1,0,2018-2019,False,0.0292
Johan Larsson,SWE,DF,Guingamp,Ligue 1,28,1,90,0,0,2018-2019,False,0.0
Kevin Lasagna,ITA,FW,Udinese,Serie A,25,36,2453,6,2,2018-2019,False,0.2935
Jamaal Lascelles,ENG,DF,Newcastle United,Premier League,24,32,2745,0,1,2018-2019,False,0.0328
Paul Lasne,FRA,MF,Montpellier,Ligue 1,29,35,1789,2,0,2018-2019,False,0.1006
Toni Lato,ESP,DF,Valencia,La Liga,20,4,270,0,0,2018-2019,False,0.0
Danny Latza,GER,MF,Mainz 05,Bundesliga,28,24,1863,0,3,2018-2019,False,0.1449
Alexandre Lauray,FRA,DF,Bordeaux,Ligue 1,21,3,257,0,0,2018-2019,False,0.0
Armand Lauriente,FRA,"FW,MF",Rennes,Ligue 1,19,1,4,0,0,2018-2019,False,0.0
Vincent Laurini,FRA,"DF,MF",Fiorentina,Serie A,29,15,920,0,0,2018-2019,False,0.0
Wesley Lautoa,NCL,"DF,MF",Dijon,Ligue 1,30,34,3024,0,0,2018-2019,False,0.0
Diego Laxalt,URU,"MF,DF",Milan,Serie A,25,20,651,0,0,2018-2019,False,0.0
Miguel Layún,MEX,"MF,DF",Villarreal,La Liga,30,8,506,0,1,2018-2019,False,0.1779
Valentino Lazaro,AUT,"MF,DF",Hertha BSC,Bundesliga,22,31,2741,3,6,2018-2019,False,0.2955
Darko Lazović,SRB,"MF,FW",Genoa,Serie A,27,33,2542,3,4,2018-2019,False,0.2478
Manuel Lazzari,ITA,MF,SPAL,Serie A,24,33,2835,0,8,2018-2019,False,0.254
Mickaël Le Bihan,FRA,FW,Nice,Ligue 1,28,5,204,1,0,2018-2019,False,0.4412
Maxime Le Marchand,FRA,DF,Fulham,Premier League,28,26,2250,0,1,2018-2019,False,0.04
Robin Le Normand,ESP,DF,Real Sociedad,La Liga,21,4,284,0,1,2018-2019,False,0.3169
Damien Le Tallec,FRA,MF,Montpellier,Ligue 1,28,36,2805,3,0,2018-2019,False,0.0963
James Lea Siliki,CMR,MF,Rennes,Ligue 1,22,24,1220,0,3,2018-2019,False,0.2213
Rafael Leão,POR,FW,Lille,Ligue 1,19,24,1287,8,3,2018-2019,False,0.7692
Mathew Leckie,AUS,MF,Hertha BSC,Bundesliga,27,18,941,2,0,2018-2019,False,0.1913
Benjamin Lecomte,FRA,GK,Montpellier,Ligue 1,27,37,3330,0,0,2018-2019,False,0.0
Pierre Lees-Melou,FRA,MF,Nice,Ligue 1,25,30,2394,2,1,2018-2019,False,0.1128
Jordan Lefort,MTN,"DF,MF",Amiens,Ligue 1,24,23,1802,0,1,2018-2019,False,0.0499
Wu Lei,CHN,"FW,MF",Espanyol,La Liga,26,16,1061,3,1,2018-2019,False,0.3393
Tim Leibold,GER,DF,Nürnberg,Bundesliga,24,32,2765,0,2,2018-2019,False,0.0651
Lucas Leiva,BRA,MF,Lazio,Serie A,31,27,1987,0,2,2018-2019,False,0.0906
Florian Lejeune,FRA,DF,Newcastle United,Premier League,27,12,1054,0,0,2018-2019,False,0.0
Iñigo Lekue,ESP,"MF,DF",Athletic Club,La Liga,25,4,211,0,0,2018-2019,False,0.0
Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,22,31,1817,2,3,2018-2019,False,0.2477
Mario Lemina,GAB,MF,Southampton,Premier League,24,21,1613,1,1,2018-2019,False,0.1116
Mauricio Lemos,URU,DF,Sassuolo,Serie A,22,3,179,0,0,2018-2019,False,0.0
Clément Lenglet,FRA,DF,Barcelona,La Liga,23,23,1933,1,0,2018-2019,False,0.0466
Aaron Lennon,ENG,MF,Burnley,Premier League,31,16,1215,1,1,2018-2019,False,0.1481
Bernd Leno,GER,GK,Arsenal,Premier League,26,32,2836,0,0,2018-2019,False,0.0
Pedro León,ESP,MF,Eibar,La Liga,31,9,425,1,0,2018-2019,False,0.2118
Sergio León,ESP,"FW,MF",Real Betis,La Liga,29,16,638,0,1,2018-2019,False,0.1411
Lukas Lerager,DEN,MF,Bordeaux,Ligue 1,25,18,1298,0,1,2018-2019,False,0.0693
Lukas Lerager,DEN,MF,Genoa,Serie A,25,14,1122,1,0,2018-2019,False,0.0802
Mehdi Léris,ALG,MF,Chievo,Serie A,20,23,1607,0,2,2018-2019,False,0.112
Jefferson Lerma,COL,MF,Bournemouth,Premier League,23,30,2506,2,0,2018-2019,False,0.0718
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,29,33,2957,22,7,2018-2019,False,0.8827
Igor Lewczuk,POL,DF,Bordeaux,Ligue 1,33,6,449,0,0,2018-2019,False,0.0
Aaron Leya Iseka,BEL,FW,Toulouse,Ligue 1,20,28,1444,4,0,2018-2019,False,0.2493
Stephan Lichtsteiner,SUI,DF,Arsenal,Premier League,34,14,938,0,0,2018-2019,False,0.0
Dimitri Liénard,FRA,"MF,DF",Strasbourg,Ligue 1,30,22,1291,0,2,2018-2019,False,0.1394
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,22,14,614,0,0,2018-2019,False,0.0
Lucas Lima,BRA,"DF,MF",Nantes,Ligue 1,26,31,2496,0,4,2018-2019,False,0.1442
Anthony Limbombe,BEL,"FW,MF",Nantes,Ligue 1,24,29,1237,1,1,2018-2019,False,0.1455
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,24,30,2601,1,1,2018-2019,False,0.0692
Karol Linetty,POL,MF,Sampdoria,Serie A,23,32,2507,3,3,2018-2019,False,0.2154
Jesse Lingard,ENG,"FW,MF",Manchester Utd,Premier League,25,27,1663,4,2,2018-2019,False,0.3247
Pol Lirola,ESP,"DF,MF",Sassuolo,Serie A,20,35,2975,2,6,2018-2019,False,0.242
Adem Ljajić,SRB,"FW,MF",Torino,Serie A,26,1,30,0,0,2018-2019,False,0.0
Diego Llorente,ESP,DF,Real Sociedad,La Liga,24,21,1752,0,0,2018-2019,False,0.0
Fernando Llorente,ESP,FW,Tottenham Hotspur,Premier League,33,20,694,1,4,2018-2019,False,0.6484
Marcos Llorente,ESP,MF,Real Madrid,La Liga,23,7,540,0,0,2018-2019,False,0.0
Hugo Lloris,FRA,GK,Tottenham Hotspur,Premier League,31,33,2970,0,0,2018-2019,False,0.0
Giovani Lo Celso,ARG,"FW,MF",Paris Saint-Germain,Ligue 1,22,1,11,0,0,2018-2019,False,0.0
Giovani Lo Celso,ARG,"MF,FW",Real Betis,La Liga,22,32,2397,9,4,2018-2019,False,0.4881
Stanislav Lobotka,SVK,MF,Celta Vigo,La Liga,23,31,2489,0,1,2018-2019,False,0.0362
Jürgen Locadia,CUW,"MF,FW",Brighton,Premier League,24,26,1236,2,0,2018-2019,False,0.1456
Manuel Locatelli,ITA,MF,Sassuolo,Serie A,20,29,1847,2,4,2018-2019,False,0.2924
Ruben Loftus-Cheek,ENG,MF,Chelsea,Premier League,22,24,998,6,2,2018-2019,False,0.7214
Enzo Loiodice,FRA,MF,Dijon,Ligue 1,17,12,850,0,1,2018-2019,False,0.1059
Kevin Long,IRL,DF,Burnley,Premier League,27,6,514,0,1,2018-2019,False,0.1751
Shane Long,IRL,FW,Southampton,Premier League,31,26,1272,5,1,2018-2019,False,0.4245
Samuele Longo,ITA,FW,Huesca,La Liga,26,15,556,1,2,2018-2019,False,0.4856
Sean Longstaff,ENG,MF,Newcastle United,Premier League,20,9,687,1,0,2018-2019,False,0.131
Ademola Lookman,NGA,MF,Everton,Premier League,20,21,618,0,2,2018-2019,False,0.2913
Anthony Lopes,POR,GK,Lyon,Ligue 1,27,34,3060,0,0,2018-2019,False,0.0
Rony Lopes,POR,"MF,FW",Monaco,Ligue 1,22,24,1849,2,2,2018-2019,False,0.1947
Álex López,ESP,MF,Espanyol,La Liga,21,4,112,0,0,2018-2019,False,0.0
Cristian López,ESP,FW,Angers,Ligue 1,29,19,372,2,0,2018-2019,False,0.4839
David López,ESP,DF,Espanyol,La Liga,28,21,1819,0,0,2018-2019,False,0.0
Diego López,ESP,GK,Espanyol,La Liga,36,38,3420,0,0,2018-2019,False,0.0
Javi López,ESP,DF,Espanyol,La Liga,32,23,1948,0,1,2018-2019,False,0.0462
Lluis López,ESP,DF,Espanyol,La Liga,21,6,521,0,0,2018-2019,False,0.0
Maxime Lopez,FRA,MF,Marseille,Ligue 1,20,32,2180,1,3,2018-2019,False,0.1651
Pedro López Muñoz,ESP,"DF,MF",Levante,La Liga,34,8,465,0,1,2018-2019,False,0.1935
Pau López,ESP,GK,Real Betis,La Liga,23,33,2970,0,0,2018-2019,False,0.0
Roberto López,ESP,"FW,MF",Real Sociedad,La Liga,18,1,29,0,0,2018-2019,False,0.0
Unai López,ESP,MF,Athletic Club,La Liga,22,7,328,0,0,2018-2019,False,0.0
Jonas Lössl,DEN,GK,Huddersfield Town,Premier League,29,31,2778,0,1,2018-2019,False,0.0324
Albert Lottin,FRA,MF,Bordeaux,Ligue 1,16,2,22,0,0,2018-2019,False,0.0
Imran Louza,MAR,MF,Nantes,Ligue 1,19,1,88,0,0,2018-2019,False,0.0
Davor Lovren,CRO,FW,Düsseldorf,Bundesliga,19,2,46,0,0,2018-2019,False,0.0
Dejan Lovren,CRO,DF,Liverpool,Premier League,29,13,986,1,0,2018-2019,False,0.0913
Chris Löwe,GER,"MF,DF",Huddersfield Town,Premier League,29,29,2057,0,2,2018-2019,False,0.0875
Eduard Löwen,GER,"MF,FW",Nürnberg,Bundesliga,21,22,1623,3,2,2018-2019,False,0.2773
Matthew Lowton,ENG,DF,Burnley,Premier League,29,21,1750,0,0,2018-2019,False,0.0
Anthony Lozano,HON,"FW,MF",Girona,La Liga,25,20,730,0,0,2018-2019,False,0.0
Derrick Luckassen,GHA,DF,Hertha BSC,Bundesliga,23,4,250,0,0,2018-2019,False,0.0
Filipe Luís,BRA,DF,Atlético Madrid,La Liga,32,27,2030,2,2,2018-2019,False,0.1773
José Luis Gayà,ESP,DF,Valencia,La Liga,23,35,3137,1,1,2018-2019,False,0.0574
José Luis Morales,ESP,"FW,MF",Levante,La Liga,31,37,3195,12,5,2018-2019,False,0.4789
José Luis Palomino,ARG,DF,Atalanta,Serie A,28,30,2261,1,1,2018-2019,False,0.0796
Luisinho,POR,DF,Huesca,La Liga,33,7,507,0,0,2018-2019,False,0.0
David Luiz,BRA,DF,Chelsea,Premier League,31,36,3238,3,2,2018-2019,False,0.139
Douglas Luiz,BRA,MF,Girona,La Liga,20,23,1490,0,0,2018-2019,False,0.0
Everton Luiz,BRA,MF,SPAL,Serie A,30,10,317,0,0,2018-2019,False,0.0
Jordan Lukaku,BEL,MF,Lazio,Serie A,24,7,175,0,0,2018-2019,False,0.0
Romelu Lukaku,BEL,FW,Manchester Utd,Premier League,25,32,2136,12,0,2018-2019,False,0.5056
Dodi Lukebakio,BEL,"MF,FW",Düsseldorf,Bundesliga,20,31,1972,10,3,2018-2019,False,0.5933
Saša Lukić,SRB,MF,Torino,Serie A,21,24,989,2,0,2018-2019,False,0.182
Senad Lulić,BIH,MF,Lazio,Serie A,32,35,2923,4,1,2018-2019,False,0.154
Antonio Luna,ESP,"MF,DF",Levante,La Liga,27,16,1258,0,2,2018-2019,False,0.1431
Andriy Lunin,UKR,GK,Leganés,La Liga,19,5,365,0,0,2018-2019,False,0.0
Sebastiano Luperto,ITA,DF,Napoli,Serie A,21,12,728,0,0,2018-2019,False,0.0
Fabian Lustenberger,SUI,"DF,MF",Hertha BSC,Bundesliga,30,29,2172,0,1,2018-2019,False,0.0414
Andreas Luthe,GER,GK,Augsburg,Bundesliga,31,15,1311,0,0,2018-2019,False,0.0
Lyanco,BRA,DF,Torino,Serie A,21,2,90,0,0,2018-2019,False,0.0
Lyanco,BRA,DF,Bologna,Serie A,21,13,1119,1,0,2018-2019,False,0.0804
Hervé Lybohy,NIG,DF,Nîmes,Ligue 1,35,17,1480,2,0,2018-2019,False,0.1216
Babis Lykogiannis,GRE,DF,Cagliari,Serie A,24,11,830,0,1,2018-2019,False,0.1084
Yann M'Vila,FRA,MF,Saint-Étienne,Ligue 1,28,37,3258,0,1,2018-2019,False,0.0276
Darwin Machís,VEN,"MF,FW",Udinese,Serie A,25,13,463,0,1,2018-2019,False,0.1944
James Maddison,ENG,"MF,FW",Leicester City,Premier League,21,36,2831,7,7,2018-2019,False,0.4451
Gary Madine,ENG,FW,Cardiff City,Premier League,27,5,37,0,0,2018-2019,False,0.0
Pablo Maffeo,ESP,"DF,MF",Stuttgart,Bundesliga,21,8,597,0,0,2018-2019,False,0.0
Gabriel Magalhães,BRA,DF,Lille,Ligue 1,20,14,1066,1,0,2018-2019,False,0.0844
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,33,26,1859,0,0,2018-2019,False,0.0
Giangiacomo Magnani,ITA,DF,Sassuolo,Serie A,22,19,1516,0,1,2018-2019,False,0.0594
Harry Maguire,ENG,DF,Leicester City,Premier League,25,31,2596,3,0,2018-2019,False,0.104
Riyad Mahrez,ALG,"FW,MF",Manchester City,Premier League,27,27,1343,7,4,2018-2019,False,0.7372
Thiago Maia,BRA,MF,Lille,Ligue 1,21,24,1021,0,1,2018-2019,False,0.0881
Raffaele Maiello,ITA,MF,Frosinone,Serie A,27,29,2043,0,0,2018-2019,False,0.0
Arne Maier,GER,MF,Hertha BSC,Bundesliga,19,24,2064,0,0,2018-2019,False,0.0
Domenico Maietta,ITA,DF,Empoli,Serie A,35,21,1714,0,0,2018-2019,False,0.0
Mike Maignan,FRA,GK,Lille,Ligue 1,23,38,3420,0,0,2018-2019,False,0.0
Linton Maina,GER,"MF,FW",Hannover 96,Bundesliga,19,20,1414,1,3,2018-2019,False,0.2546
Ainsley Maitland-Niles,ENG,"MF,DF",Arsenal,Premier League,20,16,987,1,1,2018-2019,False,0.1824
Josh Maja,NGA,FW,Bordeaux,Ligue 1,19,7,198,1,0,2018-2019,False,0.4545
Abdul Majeed Waris,GHA,"FW,MF",Nantes,Ligue 1,26,33,2246,5,3,2018-2019,False,0.3206
Jean-Victor Makengo,FRA,"MF,FW",Nice,Ligue 1,20,25,1029,1,0,2018-2019,False,0.0875
Nemanja Maksimović,SRB,MF,Getafe,La Liga,23,36,3209,1,0,2018-2019,False,0.028
Nikola Maksimović,SRB,DF,Napoli,Serie A,26,17,1375,0,0,2018-2019,False,0.0
Malcom,BRA,"FW,MF",Barcelona,La Liga,21,15,614,1,2,2018-2019,False,0.4397
Kévin Malcuit,MAR,DF,Napoli,Serie A,27,24,1805,0,2,2018-2019,False,0.0997
Yunus Mallı,TUR,"MF,FW",Wolfsburg,Bundesliga,26,21,701,1,1,2018-2019,False,0.2568
Hugo Mallo,ESP,"DF,MF",Celta Vigo,La Liga,27,35,3092,1,4,2018-2019,False,0.1455
Antonio Mance,CRO,FW,Nantes,Ligue 1,22,5,50,0,0,2018-2019,False,0.0
Vincent Manceau,FRA,"DF,MF",Angers,Ligue 1,29,31,2790,1,1,2018-2019,False,0.0645
Gianluca Mancini,ITA,DF,Atalanta,Serie A,22,30,2246,5,2,2018-2019,False,0.2805
Steve Mandanda,FRA,GK,Marseille,Ligue 1,33,31,2735,0,0,2018-2019,False,0.0
Reinildo Mandava,MOZ,DF,Lille,Ligue 1,24,3,97,0,0,2018-2019,False,0.0
Aïssa Mandi,ALG,DF,Real Betis,La Liga,26,35,3059,1,1,2018-2019,False,0.0588
Rolando Mandragora,ITA,MF,Udinese,Serie A,21,35,2918,3,2,2018-2019,False,0.1542
Mario Mandžukić,CRO,FW,Juventus,Serie A,32,25,2014,9,6,2018-2019,False,0.6703
Sadio Mané,SEN,"FW,MF",Liverpool,Premier League,26,36,3077,22,1,2018-2019,False,0.6727
Thomas Mangani,FRA,MF,Angers,Ligue 1,31,29,1598,3,0,2018-2019,False,0.169
Kostas Manolas,GRE,DF,Roma,Serie A,27,27,2324,1,1,2018-2019,False,0.0775
Javier Manquillo,ESP,DF,Newcastle United,Premier League,24,18,1101,0,3,2018-2019,False,0.2452
Martín Mantovani,ARG,DF,Huesca,La Liga,34,9,701,2,0,2018-2019,False,0.2568
Juan Manuel Valencia,COL,MF,Bologna,Serie A,20,1,28,0,0,2018-2019,False,0.0
Harrison Manzala,COD,MF,Angers,Ligue 1,24,8,74,0,0,2018-2019,False,0.0
Fran Manzanara,ESP,DF,Levante,La Liga,21,4,157,0,0,2018-2019,False,0.0
Myziane Maolida,COM,FW,Nice,Ligue 1,19,14,952,0,3,2018-2019,False,0.2836
Faitout Maouassa,FRA,DF,Nîmes,Ligue 1,20,27,2137,0,1,2018-2019,False,0.0421
Fernando Marçal,BRA,DF,Lyon,Ligue 1,29,12,878,0,0,2018-2019,False,0.0
Iván Marcano,ESP,DF,Roma,Serie A,31,10,810,0,0,2018-2019,False,0.0
Marcelo,BRA,DF,Lyon,Ligue 1,31,33,2878,0,1,2018-2019,False,0.0313
Marcelo,BRA,DF,Real Madrid,La Liga,30,23,1853,2,2,2018-2019,False,0.1943
Solly March,ENG,"MF,FW",Brighton,Premier League,24,35,2463,1,5,2018-2019,False,0.2192
Federico Marchetti,ITA,GK,Genoa,Serie A,35,4,360,0,0,2018-2019,False,0.0
Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,26,31,2790,4,0,2018-2019,False,0.129
Óscar de Marcos,ESP,"DF,MF",Athletic Club,La Liga,29,30,2421,1,2,2018-2019,False,0.1115
Georg Margreitter,AUT,DF,Nürnberg,Bundesliga,29,27,2064,2,0,2018-2019,False,0.0872
Miguel Marí,ESP,MF,Eibar,La Liga,21,2,69,0,0,2018-2019,False,0.0
José María Giménez,URU,DF,Atlético Madrid,La Liga,23,21,1772,0,0,2018-2019,False,0.0
Mariano,DOM,FW,Real Madrid,La Liga,24,13,447,3,0,2018-2019,False,0.604
Mariano,DOM,FW,Lyon,Ligue 1,24,3,143,0,0,2018-2019,False,0.0
Adrian Mariappa,JAM,DF,Watford,Premier League,31,26,1927,0,0,2018-2019,False,0.0
Jordan Marié,FRA,MF,Dijon,Ligue 1,26,26,1803,1,1,2018-2019,False,0.0998
Adrián Marín,ESP,DF,Alavés,La Liga,21,6,290,0,0,2018-2019,False,0.0
João Mário,POR,MF,Inter,Serie A,25,20,1082,1,2,2018-2019,False,0.2495
Guillermo Maripán,CHI,DF,Alavés,La Liga,24,23,2008,2,2,2018-2019,False,0.1793
Lazar Marković,SRB,"FW,MF",Fulham,Premier League,24,1,45,0,0,2018-2019,False,0.0
Marlon,BRA,DF,Sassuolo,Serie A,22,18,1508,1,0,2018-2019,False,0.0597
Marquinhos,BRA,"DF,MF",Paris Saint-Germain,Ligue 1,24,30,2693,3,2,2018-2019,False,0.1671
Roger Martí,ESP,FW,Levante,La Liga,27,31,1887,13,0,2018-2019,False,0.62
Anthony Martial,FRA,"FW,MF",Manchester Utd,Premier League,22,27,1621,10,2,2018-2019,False,0.6663
Aarón Martín,ESP,DF,Mainz 05,Bundesliga,21,33,2878,0,3,2018-2019,False,0.0938
Jonas Martin,FRA,MF,Strasbourg,Ligue 1,28,23,2059,3,1,2018-2019,False,0.1748
Marvin Martin,FRA,"MF,FW",Reims,Ligue 1,30,13,623,0,1,2018-2019,False,0.1445
Iñigo Martínez,ESP,DF,Athletic Club,La Liga,27,33,2902,0,0,2018-2019,False,0.0
Javi Martínez,ESP,MF,Bayern Munich,Bundesliga,29,21,1309,3,0,2018-2019,False,0.2063
Lautaro Martínez,ARG,FW,Inter,Serie A,20,27,1344,6,2,2018-2019,False,0.5357
Pablo Martinez,FRA,DF,Strasbourg,Ligue 1,29,32,2815,3,1,2018-2019,False,0.1279
Gelson Martins,POR,FW,Atlético Madrid,La Liga,23,8,229,0,0,2018-2019,False,0.0
Gelson Martins,POR,MF,Monaco,Ligue 1,23,16,1389,4,2,2018-2019,False,0.3888
Adam Marušić,MNE,MF,Lazio,Serie A,25,26,2111,1,1,2018-2019,False,0.0853
Omar Mascarell,EQG,MF,Schalke 04,Bundesliga,25,14,993,0,2,2018-2019,False,0.1813
Andrea Masiello,ITA,DF,Atalanta,Serie A,32,24,1836,0,2,2018-2019,False,0.098
Adam Masina,MAR,DF,Watford,Premier League,24,14,1004,0,1,2018-2019,False,0.0896
Jordi Masip,ESP,GK,Valladolid,La Liga,29,35,3150,0,0,2018-2019,False,0.0
Han-Noah Massengo,FRA,MF,Monaco,Ligue 1,17,3,61,0,0,2018-2019,False,0.0
Arthur Masuaku,COD,DF,West Ham United,Premier League,24,23,1759,0,1,2018-2019,False,0.0512
Jaime Mata,ESP,"FW,MF",Getafe,La Liga,29,34,2432,14,6,2018-2019,False,0.7401
Juan Mata,ESP,"MF,FW",Manchester Utd,Premier League,30,22,1289,3,2,2018-2019,False,0.3491
Luca Matarese,ITA,MF,Frosinone,Serie A,20,2,16,0,0,2018-2019,False,0.0
Jean-Philippe Mateta,FRA,FW,Mainz 05,Bundesliga,21,34,2483,14,2,2018-2019,False,0.5799
Christian Mathenia,GER,GK,Nürnberg,Bundesliga,26,22,1932,0,0,2018-2019,False,0.0
Nemanja Matić,SRB,MF,Manchester Utd,Premier League,29,28,2436,1,0,2018-2019,False,0.0369
Joël Matip,CMR,DF,Liverpool,Premier League,26,22,1537,1,0,2018-2019,False,0.0586
Rabbi Matondo,WAL,MF,Schalke 04,Bundesliga,17,7,189,0,0,2018-2019,False,0.0
Alessandro Matri,ITA,FW,Sassuolo,Serie A,33,19,603,2,0,2018-2019,False,0.2985
Federico Mattiello,ITA,"MF,DF",Bologna,Serie A,23,17,1333,1,1,2018-2019,False,0.135
Blaise Matuidi,FRA,MF,Juventus,Serie A,31,31,2418,3,2,2018-2019,False,0.1861
José Mauri,ITA,MF,Milan,Serie A,22,5,208,0,0,2018-2019,False,0.0
Stephy Mavididi,ENG,"FW,MF",Juventus,Serie A,20,1,22,0,0,2018-2019,False,0.0
Konstantinos Mavropanos,GRE,DF,Arsenal,Premier League,20,4,148,0,0,2018-2019,False,0.0
Alfie Mawson,ENG,DF,Fulham,Premier League,24,15,1131,0,0,2018-2019,False,0.0
