player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Antun Labak,CRO,FW,Energie Cottbus,Bundesliga,31,15,724,1,1,2001-2002,True,0.2486
Vladimír Labant,SVK,DF,West Ham United,Premier League,27,12,709,0,2,2001-2002,True,0.2539
Yohan Lachor,FRA,DF,Lens,Division 1,25,21,1187,1,2,2001-2002,True,0.2275
Yann Lachuer,FRA,MF,Auxerre,Division 1,28,30,2699,3,5,2001-2002,True,0.2668
Grégory Lacombe,FRA,MF,Monaco,Division 1,19,3,108,0,0,2001-2002,False,0.0
Iñaki Lafuente,ESP,GK,Athletic Club,La Liga,25,30,2700,0,0,2001-2002,False,0.0
Pablo Lago,ESP,MF,Las Palmas,La Liga,26,36,2956,4,1,2001-2002,True,0.1522
Valentino Lai,SWE,MF,Venezia,Serie A,17,3,80,0,0,2001-2002,False,0.0
Pierre Laigle,FRA,"DF,MF",Lyon,Division 1,30,27,1418,2,3,2001-2002,True,0.3173
César Láinez,ESP,GK,Zaragoza,La Liga,24,30,2675,0,0,2001-2002,False,0.0
Francisco Lama,ESP,MF,Sevilla,La Liga,25,17,1121,0,1,2001-2002,True,0.0803
Gianluca Lamacchi,ITA,"DF,MF",Piacenza,Serie A,29,24,2147,0,0,2001-2002,False,0.0
Jean-Christophe Lamberti,FRA,MF,Bastia,Division 1,19,1,3,0,0,2001-2002,False,0.0
Bernard Lambourde,FRA,DF,Bastia,Division 1,30,23,1878,1,0,2001-2002,False,0.0479
Sabri Lamouchi,FRA,MF,Parma,Serie A,29,31,2666,2,2,2001-2002,True,0.135
Frank Lampard,ENG,MF,Chelsea,Premier League,23,37,3114,5,3,2001-2002,True,0.2312
Mickaël Landreau,FRA,GK,Nantes,Division 1,22,33,2970,0,0,2001-2002,False,0.0
Christophe Landrin,FRA,MF,Lille,Division 1,24,16,1097,1,2,2001-2002,True,0.2461
Timo Lange,GER,MF,Hansa Rostock,Bundesliga,33,18,1259,1,0,2001-2002,False,0.0715
Salvatore Lanna,ITA,DF,Chievo,Serie A,25,33,2854,0,0,2001-2002,False,0.0
Marcus Lantz,SWE,MF,Hansa Rostock,Bundesliga,25,29,2421,2,3,2001-2002,True,0.1859
Quido Lanzaat,NED,DF,Gladbach,Bundesliga,21,1,24,0,0,2001-2002,False,0.0
Denis Lapaczinski,GER,DF,Hertha BSC,Bundesliga,19,13,816,1,1,2001-2002,True,0.2206
Jorge Larena,ESP,MF,Las Palmas,La Liga,19,35,2797,7,0,2001-2002,False,0.2252
Domingo Larrainzar,ESP,DF,Málaga,La Liga,31,3,133,0,0,2001-2002,False,0.0
Iñigo Larrainzar,ESP,DF,Athletic Club,La Liga,30,19,1565,0,0,2001-2002,False,0.0
Aitor Larrazábal,ESP,DF,Athletic Club,La Liga,30,26,2259,3,0,2001-2002,False,0.1195
Tommy Larsen,NOR,MF,Nürnberg,Bundesliga,27,21,1821,1,1,2001-2002,True,0.0988
Lilian Laslandes,FRA,FW,Sunderland,Premier League,29,12,471,0,0,2001-2002,False,0.0
Lilian Laslandes,FRA,FW,Köln,Bundesliga,29,5,431,0,0,2001-2002,False,0.0
Nicolas Laspalles,FRA,DF,Nantes,Division 1,29,25,2245,0,1,2001-2002,True,0.0401
Moussa Latoundji,BEN,MF,Energie Cottbus,Bundesliga,22,4,71,0,0,2001-2002,False,0.0
Lauren,CMR,DF,Arsenal,Premier League,24,27,2430,2,0,2001-2002,False,0.0741
Fabien Laurenti,FRA,DF,Marseille,Division 1,18,1,50,0,0,2001-2002,False,0.0
Jacob Laursen,DEN,DF,Leicester City,Premier League,29,10,900,0,0,2001-2002,False,0.0
Martin Laursen,DEN,DF,Milan,Serie A,24,22,1625,2,0,2001-2002,False,0.1108
Benjamin Lauth,GER,FW,1860 Munich,Bundesliga,19,1,4,0,0,2001-2002,False,0.0
Philipp Laux,GER,GK,Dortmund,Bundesliga,28,5,422,0,0,2001-2002,False,0.0
Florent Laville,FRA,DF,Lyon,Division 1,27,13,876,0,0,2001-2002,False,0.0
Ronan Le Crom,FRA,GK,Auxerre,Division 1,27,1,37,0,0,2001-2002,False,0.0
Stéphane Le Garrec,FRA,GK,Lorient,Division 1,32,19,1710,0,0,2001-2002,False,0.0
Arnaud Le Lan,FRA,DF,Lorient,Division 1,23,21,1674,1,2,2001-2002,True,0.1613
Ulrich Le Pen,FRA,MF,Ipswich Town,Premier League,27,1,11,0,0,2001-2002,False,0.0
Ulrich Le Pen,FRA,MF,Lorient,Division 1,27,12,1050,0,4,2001-2002,True,0.3429
Christophe Le Roux,FRA,MF,Rennes,Division 1,32,28,2189,6,3,2001-2002,True,0.37
Graeme Le Saux,ENG,DF,Chelsea,Premier League,32,27,2277,1,7,2001-2002,True,0.3162
Matt Le Tissier,ENG,"FW,MF",Southampton,Premier League,32,4,48,0,0,2001-2002,False,0.0
Hugo Leal,POR,MF,Paris Saint-Germain,Division 1,21,21,1362,1,0,2001-2002,False,0.0661
Frank Leboeuf,FRA,DF,Marseille,Division 1,33,25,2119,3,1,2001-2002,True,0.1699
Grégory Leca,FRA,"DF,MF",Metz,Division 1,20,22,1539,0,0,2001-2002,False,0.0
Cristian Ledesma,ITA,MF,Lecce,Serie A,18,1,90,0,0,2001-2002,False,0.0
Rob Lee,ENG,MF,Derby County,Premier League,35,13,1124,0,1,2001-2002,True,0.0801
Rob Lee,ENG,MF,Newcastle United,Premier League,35,16,1271,1,2,2001-2002,True,0.2124
Fabien Lefèvre,FRA,MF,Montpellier,Division 1,29,7,73,0,0,2001-2002,False,0.0
Nicola Legrottaglie,ITA,DF,Chievo,Serie A,24,13,1151,2,0,2001-2002,False,0.1564
Sylvain Legwinski,FRA,MF,Bordeaux,Division 1,27,4,360,0,1,2001-2002,True,0.25
Sylvain Legwinski,FRA,MF,Fulham,Premier League,27,33,2577,3,1,2001-2002,True,0.1397
Jens Lehmann,GER,GK,Dortmund,Bundesliga,31,30,2638,0,0,2001-2002,False,0.0
Stefan Leitl,GER,MF,Nürnberg,Bundesliga,23,5,247,0,0,2001-2002,False,0.0
Ivan Leko,CRO,MF,Málaga,La Liga,23,18,577,2,0,2001-2002,False,0.312
Ángel Lekumberri,ESP,MF,Osasuna,La Liga,31,26,1579,0,1,2001-2002,True,0.057
Arie van Lent,GER,FW,Gladbach,Bundesliga,30,30,2624,12,4,2001-2002,True,0.5488
André Lenz,GER,GK,Energie Cottbus,Bundesliga,27,3,270,0,0,2001-2002,False,0.0
Philippe Léonard,BEL,DF,Monaco,Division 1,27,10,351,0,1,2001-2002,True,0.2564
Øyvind Leonhardsen,NOR,MF,Tottenham Hotspur,Premier League,30,7,231,0,1,2001-2002,True,0.3896
Stéphane Léoni,FRA,DF,Sedan,Division 1,25,8,338,0,0,2001-2002,False,0.0
Jérôme Leroy,FRA,MF,Marseille,Division 1,26,7,355,1,0,2001-2002,False,0.2535
Jérôme Leroy,FRA,MF,Paris Saint-Germain,Division 1,26,11,835,2,0,2001-2002,False,0.2156
Laurent Leroy,FRA,FW,Paris Saint-Germain,Division 1,25,5,260,1,0,2001-2002,False,0.3462
Mehdi Leroy,FRA,MF,Troyes,Division 1,23,21,1189,1,1,2001-2002,True,0.1514
Lionel Letizi,FRA,GK,Paris Saint-Germain,Division 1,28,28,2520,0,0,2001-2002,False,0.0
Patrick Leugueun,FRA,DF,Bordeaux,Division 1,20,1,4,0,0,2001-2002,False,0.0
Eddie Lewis,USA,MF,Fulham,Premier League,27,1,90,0,0,2001-2002,False,0.0
Junior Lewis,ENG,MF,Leicester City,Premier League,27,6,472,0,0,2001-2002,False,0.0
Johan Liébus,FRA,GK,Metz,Division 1,22,3,270,0,0,2001-2002,False,0.0
Francisco Lima,BRA,MF,Roma,Serie A,30,28,1844,0,2,2001-2002,True,0.0976
David Linarès,FRA,MF,Lyon,Division 1,25,27,1694,0,0,2001-2002,False,0.0
Lincoln,BRA,MF,Kaiserslautern,Bundesliga,22,27,2019,8,7,2001-2002,True,0.6686
Tobias Linderoth,SWE,MF,Everton,Premier League,22,2,135,0,1,2001-2002,True,0.6667
Thomas Linke,GER,DF,Bayern Munich,Bundesliga,31,20,1703,0,1,2001-2002,True,0.0528
Kevin Lisbie,JAM,FW,Charlton Athletic,Premier League,22,22,1121,5,1,2001-2002,True,0.4817
Krisztián Lisztes,HUN,MF,Werder Bremen,Bundesliga,25,29,2413,5,5,2001-2002,True,0.373
Jari Litmanen,FIN,"FW,MF",Liverpool,Premier League,30,21,848,4,1,2001-2002,True,0.5307
Litos,POR,DF,Málaga,La Liga,27,35,3052,3,0,2001-2002,False,0.0885
Fabio Liverani,ITA,MF,Perugia,Serie A,25,2,169,1,0,2001-2002,False,0.5325
Fabio Liverani,ITA,MF,Lazio,Serie A,25,26,1857,2,1,2001-2002,True,0.1454
Bixente Lizarazu,FRA,DF,Bayern Munich,Bundesliga,31,25,2172,1,1,2001-2002,True,0.0829
Freddie Ljungberg,SWE,"FW,MF",Arsenal,Premier League,24,25,1904,12,4,2001-2002,True,0.7563
Francis Llacer,FRA,DF,Montpellier,Division 1,29,3,264,0,0,2001-2002,False,0.0
Francis Llacer,FRA,DF,Paris Saint-Germain,Division 1,29,12,536,0,0,2001-2002,False,0.0
Carlos Llorens,ESP,DF,Alavés,La Liga,31,36,3190,6,2,2001-2002,True,0.2257
Joseba Llorente,ESP,FW,Real Sociedad,La Liga,21,4,64,0,0,2001-2002,False,0.0
Fredi Lobeiras,ESP,MF,Sevilla,La Liga,27,27,1818,1,5,2001-2002,True,0.297
Tomas Locatelli,ITA,"FW,MF",Bologna,Serie A,25,2,169,0,0,2001-2002,False,0.0
Patrice Loko,FRA,FW,Troyes,Division 1,31,27,2228,8,3,2001-2002,True,0.4443
Vratislav Lokvenc,CZE,FW,Kaiserslautern,Bundesliga,27,31,2718,11,6,2001-2002,True,0.5629
César de Loma,ESP,MF,Real Betis,La Liga,26,7,390,0,0,2001-2002,False,0.0
Steve Lomas,NIR,MF,West Ham United,Premier League,27,15,1246,4,0,2001-2002,False,0.2889
Gustavo Lombardi,ARG,DF,Alavés,La Liga,25,6,327,0,0,2001-2002,False,0.0
Julen Lopetegui,ESP,GK,Rayo Vallecano,La Liga,34,10,900,0,0,2001-2002,False,0.0
Ángel López,ESP,"DF,MF",Las Palmas,La Liga,20,32,2833,1,0,2001-2002,False,0.0318
Antonio López,ESP,MF,Valladolid,La Liga,21,2,89,0,0,2001-2002,False,0.0
Claudio López,ARG,FW,Lazio,Serie A,27,29,1882,10,6,2001-2002,True,0.7651
Gerard López,ESP,MF,Barcelona,La Liga,22,15,513,0,0,2001-2002,False,0.0
Gustavo López,ARG,"FW,MF",Celta Vigo,La Liga,28,29,145,3,1,2001-2002,True,2.4828
Javi López,ESP,DF,Tenerife,La Liga,27,4,201,0,0,2001-2002,False,0.0
Jorge López,ESP,MF,Villarreal,La Liga,22,34,2668,7,4,2001-2002,True,0.3711
Javier López Vallejo,ESP,GK,Villarreal,La Liga,25,38,3420,0,0,2001-2002,False,0.0
Alberto Lopo,ESP,DF,Espanyol,La Liga,21,33,2851,1,0,2001-2002,False,0.0316
Loren,ESP,"DF,FW",Real Sociedad,La Liga,34,8,565,0,0,2001-2002,False,0.0
Stefano Lorenzi,ITA,DF,Chievo,Serie A,24,13,527,0,0,2001-2002,False,0.0
Gonzalo de los Santos,URU,MF,Valencia,La Liga,25,13,1029,1,0,2001-2002,False,0.0875
Roberto Losada,ESP,FW,Mallorca,La Liga,24,13,625,4,1,2001-2002,True,0.72
Markus Lotter,GER,MF,St Pauli,Bundesliga,30,1,56,0,0,2001-2002,False,0.0
Dirk Lottner,GER,"DF,MF",Köln,Bundesliga,29,27,1983,9,3,2001-2002,True,0.5446
Éric Loussouarn,FRA,GK,Guingamp,Division 1,26,21,1890,0,0,2001-2002,False,0.0
Lomana LuaLua,COD,"FW,MF",Newcastle United,Premier League,20,20,584,3,3,2001-2002,True,0.9247
Badile Lubamba,SUI,DF,Troyes,Division 1,25,5,352,0,0,2001-2002,False,0.0
Alessandro Lucarelli,ITA,DF,Piacenza,Serie A,24,23,1883,0,0,2001-2002,False,0.0
Cristiano Lucarelli,ITA,FW,Torino,Serie A,25,30,2478,9,6,2001-2002,True,0.5448
Enrique de Lucas,ESP,"FW,MF",Espanyol,La Liga,22,33,2524,7,3,2001-2002,True,0.3566
Peter Luccin,FRA,MF,Celta Vigo,La Liga,22,33,2790,1,3,2001-2002,True,0.129
Luciano,BRA,MF,Chievo,Serie A,25,30,2311,4,5,2001-2002,True,0.3505
Lúcio,BRA,DF,Leverkusen,Bundesliga,23,29,2572,4,1,2001-2002,True,0.175
José Luis Caminero,ESP,"FW,MF",Valladolid,La Liga,33,23,1513,1,0,2001-2002,False,0.0595
José Luis Martí,ESP,MF,Tenerife,La Liga,26,35,2820,0,0,2001-2002,False,0.0
Juan Luis Mora,ESP,GK,Espanyol,La Liga,28,23,2023,0,0,2001-2002,False,0.0
José Luis Santamaría,ESP,DF,Valladolid,La Liga,28,9,659,0,0,2001-2002,False,0.0
André Luiz Moreira,BRA,"DF,MF",Marseille,Division 1,26,22,1724,2,5,2001-2002,True,0.3654
Claus Lundekvam,NOR,DF,Southampton,Premier League,28,34,2884,0,0,2001-2002,False,0.0
Cristiano Lupatelli,ITA,GK,Chievo,Serie A,23,33,2917,0,0,2001-2002,False,0.0
Albert Luque,ESP,"FW,MF",Mallorca,La Liga,23,35,2892,14,4,2001-2002,True,0.5602
Federico Lussenhoff,ARG,DF,Tenerife,La Liga,27,35,3132,2,0,2001-2002,False,0.0575
Péguy Luyindula,FRA,"FW,MF",Lyon,Division 1,22,21,858,6,2,2001-2002,True,0.8392
Oleh Luzhny,UKR,DF,Arsenal,Premier League,32,18,1352,0,1,2001-2002,True,0.0666
Modeste M'bami,CMR,MF,Sedan,Division 1,18,24,1909,0,0,2001-2002,False,0.0
Patrick M'Boma,CMR,FW,Sunderland,Premier League,30,9,471,1,0,2001-2002,False,0.1911
Patrick M'Boma,CMR,FW,Parma,Serie A,30,4,206,0,2,2001-2002,True,0.8738
Rob Maas,NED,"DF,MF",Hertha BSC,Bundesliga,31,19,1258,0,0,2001-2002,False,0.0
Charlie MacDonald,ENG,FW,Charlton Athletic,Premier League,20,2,17,1,0,2001-2002,False,5.2941
Fabio Macellari,ITA,DF,Bologna,Serie A,26,10,879,0,1,2001-2002,True,0.1024
Jürgen Macho,AUT,GK,Sunderland,Premier League,23,4,360,0,0,2001-2002,False,0.0
Michael Madsen,DEN,DF,Wolfsburg,Bundesliga,27,3,169,0,0,2001-2002,False,0.0
Federico Magallanes,URU,"FW,MF",Venezia,Serie A,24,22,1763,5,1,2001-2002,True,0.3063
Jim Magilton,NIR,"DF,MF",Ipswich Town,Premier League,32,24,1463,0,1,2001-2002,True,0.0615
Cyrille Magnier,FRA,DF,Auxerre,Division 1,31,1,24,0,0,2001-2002,False,0.0
Ludovic Magnin,SUI,DF,Werder Bremen,Bundesliga,22,4,141,0,0,2001-2002,False,0.0
Mehdi Mahdavikia,IRN,"DF,MF",Hamburger SV,Bundesliga,24,11,592,1,2,2001-2002,True,0.4561
Alan Mahon,IRL,MF,Blackburn Rovers,Premier League,23,13,851,1,0,2001-2002,False,0.1058
Giampiero Maini,ITA,MF,Parma,Serie A,29,2,40,0,0,2001-2002,False,0.0
Diego Mainz,ESP,DF,Rayo Vallecano,La Liga,18,18,1497,0,0,2001-2002,False,0.0
Roy Makaay,NED,FW,Dep La Coruña,La Liga,26,30,1959,12,1,2001-2002,True,0.5972
Claude Makélélé,FRA,MF,Real Madrid,La Liga,28,32,2723,0,2,2001-2002,True,0.0661
Chris Makin,ENG,DF,Ipswich Town,Premier League,28,30,2419,0,0,2001-2002,False,0.0
Steed Malbranque,FRA,MF,Fulham,Premier League,21,37,3042,8,8,2001-2002,True,0.4734
Paolo Maldini,ITA,DF,Milan,Serie A,33,15,1286,0,0,2001-2002,False,0.0
Pape Malick Diop,SEN,"DF,MF",Lorient,Division 1,26,9,798,0,0,2001-2002,False,0.0
Grégory Malicki,FRA,GK,Lille,Division 1,27,2,180,0,0,2001-2002,False,0.0
Florent Malouda,FRA,"FW,MF",Guingamp,Division 1,21,32,2749,4,2,2001-2002,True,0.1964
Roberto Maltagliati,ITA,DF,Piacenza,Serie A,32,5,285,0,0,2001-2002,False,0.0
Marcel Maltritz,GER,"DF,MF",Hamburger SV,Bundesliga,22,22,1288,0,0,2001-2002,False,0.0
Alberto Malusci,ITA,DF,Lecce,Serie A,29,6,103,0,0,2001-2002,False,0.0
Stefan Malz,GER,"DF,MF",Kaiserslautern,Bundesliga,29,13,940,0,4,2001-2002,True,0.383
Erwan Manac'h,FRA,DF,Sochaux,Division 1,29,11,884,0,0,2001-2002,False,0.0
Manel,ESP,MF,Tenerife,La Liga,30,23,1769,0,0,2001-2002,False,0.0
Manel,ESP,FW,Espanyol,La Liga,27,2,65,0,0,2001-2002,False,0.0
Christian Manfredini,CIV,MF,Chievo,Serie A,26,28,2024,2,4,2001-2002,True,0.2668
Thomas Manfredini,ITA,DF,Udinese,Serie A,21,15,1188,1,1,2001-2002,True,0.1515
Amedeo Mangone,ITA,DF,Brescia,Serie A,33,17,1488,0,0,2001-2002,False,0.0
Amedeo Mangone,ITA,DF,Parma,Serie A,33,1,4,0,0,2001-2002,False,0.0
Filippo Maniero,ITA,FW,Venezia,Serie A,28,31,2664,18,4,2001-2002,True,0.7432
Jan Männer,GER,MF,Freiburg,Bundesliga,18,8,337,1,0,2001-2002,False,0.2671
Alex Manninger,AUT,GK,Fiorentina,Serie A,24,24,2093,0,0,2001-2002,False,0.0
Fodé Mansaré,GUI,"DF,FW",Montpellier,Division 1,19,28,1963,3,2,2001-2002,True,0.2292
Damián Manso,ARG,MF,Bastia,Division 1,22,22,1202,1,1,2001-2002,True,0.1498
Alireza Mansourian,IRN,MF,St Pauli,Bundesliga,29,4,193,0,0,2001-2002,False,0.0
José Manuel,ESP,MF,Dep La Coruña,La Liga,27,4,80,0,0,2001-2002,False,0.0
José Manuel Mateo,ESP,DF,Osasuna,La Liga,26,7,540,0,0,2001-2002,False,0.0
Juan Manuel Peña,BOL,DF,Valladolid,La Liga,28,34,2912,0,0,2001-2002,False,0.0
José Manuel Pinto,ESP,GK,Celta Vigo,La Liga,25,7,559,0,0,2001-2002,False,0.0
José Manuel Yanguas,ESP,DF,Osasuna,La Liga,29,29,2433,0,0,2001-2002,False,0.0
Toifilou Maoulida,FRA,FW,Montpellier,Division 1,22,20,1525,5,0,2001-2002,False,0.2951
Toifilou Maoulida,FRA,FW,Rennes,Division 1,22,9,526,2,0,2001-2002,False,0.3422
Bogdan Mara,ROU,"FW,MF",Alavés,La Liga,23,20,1037,0,2,2001-2002,True,0.1736
Antonio Marasco,ITA,MF,Venezia,Serie A,31,28,2627,0,1,2001-2002,True,0.0343
Bernard Maraval,FRA,DF,Sochaux,Division 1,29,1,27,0,0,2001-2002,False,0.0
Massimo Marazzina,ITA,FW,Chievo,Serie A,27,31,2225,13,0,2001-2002,False,0.5258
Marcão,BRA,FW,St Pauli,Bundesliga,28,19,985,2,1,2001-2002,True,0.2741
Sylvain Marchal,FRA,DF,Metz,Division 1,21,19,1430,1,0,2001-2002,False,0.0629
Luca Marchegiani,ITA,GK,Lazio,Serie A,35,9,720,0,0,2001-2002,False,0.0
Carlos Marchena,ESP,"DF,MF",Valencia,La Liga,22,16,1131,1,0,2001-2002,False,0.0796
Marco Marchionni,ITA,MF,Parma,Serie A,21,20,791,0,0,2001-2002,False,0.0
Marcos,ESP,MF,Mallorca,La Liga,32,37,3077,0,3,2001-2002,True,0.0877
Alberto Marcos Rey,ESP,DF,Valladolid,La Liga,27,36,3240,1,2,2001-2002,True,0.0833
Enzo Maresca,ITA,MF,Juventus,Serie A,21,16,358,1,2,2001-2002,True,0.7542
José Mari,ESP,FW,Milan,Serie A,22,16,1186,2,4,2001-2002,True,0.4553
Jesús María Lacruz,ESP,DF,Athletic Club,La Liga,23,24,2146,0,0,2001-2002,False,0.0
Zé Maria,BRA,DF,Perugia,Serie A,28,34,3059,3,6,2001-2002,True,0.2648
Tomislav Marić,CRO,FW,Wolfsburg,Bundesliga,28,17,1099,12,2,2001-2002,True,1.1465
Nicolas Marin,FRA,"FW,MF",Auxerre,Division 1,20,1,35,0,0,2001-2002,False,0.0
Carlos Marinelli,ARG,MF,Middlesbrough,Premier League,19,20,1192,2,3,2001-2002,True,0.3775
Mario,ESP,DF,Valladolid,La Liga,19,17,1408,0,0,2001-2002,False,0.0
Bruno Marioni,ARG,FW,Tenerife,La Liga,26,34,2433,9,2,2001-2002,True,0.4069
Steve Marlet,FRA,"FW,MF",Lyon,Division 1,27,5,417,1,2,2001-2002,True,0.6475
Steve Marlet,FRA,"FW,MF",Fulham,Premier League,27,26,1895,6,3,2001-2002,True,0.4274
Rui Marques,ANG,DF,Stuttgart,Bundesliga,23,23,1784,0,0,2001-2002,False,0.0
Rafael Márquez,MEX,"DF,MF",Monaco,Division 1,22,21,1623,0,0,2001-2002,False,0.0
Olaf Marschall,GER,FW,Kaiserslautern,Bundesliga,35,10,424,2,0,2001-2002,False,0.4245
Chris Marsden,ENG,MF,Southampton,Premier League,32,28,2287,3,0,2001-2002,False,0.1181
Andy Marshall,ENG,GK,Ipswich Town,Premier League,26,13,1260,0,0,2001-2002,False,0.0
Ian Marshall,ENG,"DF,FW",Bolton Wanderers,Premier League,35,2,16,0,0,2001-2002,False,0.0
Lee Marshall,ENG,"DF,MF",Leicester City,Premier League,22,35,2836,0,0,2001-2002,False,0.0
César Martín,ESP,DF,Dep La Coruña,La Liga,24,17,1286,0,0,2001-2002,False,0.0
Daniel Martín,ESP,FW,Real Betis,La Liga,19,17,957,5,0,2001-2002,False,0.4702
Quique Martín,ESP,"FW,MF",Villarreal,La Liga,28,14,356,0,0,2001-2002,False,0.0
Daniele Martinelli,ITA,DF,Torino,Serie A,19,2,99,0,0,2001-2002,False,0.0
Gonzalo Martínez,COL,DF,Udinese,Serie A,25,20,992,0,4,2001-2002,True,0.3629
Richard Martini,FRA,DF,Lorient,Division 1,22,12,974,1,0,2001-2002,False,0.0924
Nigel Martyn,ENG,GK,Leeds United,Premier League,34,38,3420,0,0,2001-2002,False,0.0
Thorben Marx,GER,MF,Hertha BSC,Bundesliga,20,13,710,1,1,2001-2002,True,0.2535
Riccardo Maspero,ITA,MF,Torino,Serie A,31,30,1228,3,4,2001-2002,True,0.513
Aníbal Matellán,ARG,DF,Schalke 04,Bundesliga,24,13,826,0,0,2001-2002,False,0.0
Marco Materazzi,ITA,DF,Inter,Serie A,27,23,1956,1,1,2001-2002,True,0.092
Lionel Mathis,FRA,MF,Auxerre,Division 1,19,25,1494,2,0,2001-2002,False,0.1205
Franck Matingou,COD,MF,Bastia,Division 1,21,1,19,0,0,2001-2002,False,0.0
Luca Matteassi,ITA,MF,Hellas Verona,Serie A,22,6,110,0,0,2001-2002,False,0.0
Dominic Matteo,SCO,"DF,MF",Leeds United,Premier League,27,32,2783,0,0,2001-2002,False,0.0
Matuzalém,BRA,MF,Piacenza,Serie A,21,28,2242,3,4,2001-2002,True,0.281
János Mátyus,HUN,DF,Energie Cottbus,Bundesliga,26,23,1629,1,0,2001-2002,False,0.0552
Ronald Maul,GER,MF,Hansa Rostock,Bundesliga,28,28,2373,0,0,2001-2002,False,0.0
Florian Maurice,FRA,FW,Celta Vigo,La Liga,27,11,255,2,0,2001-2002,False,0.7059
Youl Mawéné,CGO,DF,Derby County,Premier League,22,17,1469,1,0,2001-2002,False,0.0613
Martin Max,GER,FW,1860 Munich,Bundesliga,32,28,2178,18,1,2001-2002,True,0.7851
David May,ENG,DF,Manchester Utd,Premier League,31,2,168,0,0,2001-2002,False,0.0
Alan Maybury,IRL,DF,Leeds United,Premier League,22,1,15,0,0,2001-2002,False,0.0
Jason Mayélé,COD,"FW,MF",Chievo,Serie A,25,10,125,0,1,2001-2002,True,0.72
Andrea Mazzantini,ITA,GK,Perugia,Serie A,33,13,1170,0,0,2001-2002,False,0.0
Alessandro Mazzola,ITA,MF,Hellas Verona,Serie A,32,17,1029,0,0,2001-2002,False,0.0
Gary McAllister,SCO,MF,Liverpool,Premier League,36,25,1249,0,4,2001-2002,True,0.2882
Jason McAteer,IRL,MF,Sunderland,Premier League,30,26,2087,2,3,2001-2002,True,0.2156
Jason McAteer,IRL,MF,Blackburn Rovers,Premier League,30,4,154,0,0,2001-2002,False,0.0
Gavin McCann,ENG,MF,Sunderland,Premier League,23,29,2593,0,1,2001-2002,True,0.0347
Grant McCann,NIR,MF,West Ham United,Premier League,21,3,72,0,0,2001-2002,False,0.0
Benni McCarthy,RSA,FW,Celta Vigo,La Liga,23,2,9,0,0,2001-2002,False,0.0
George McCartney,NIR,DF,Sunderland,Premier League,20,18,1121,0,0,2001-2002,False,0.0
Jamie McClen,ENG,"DF,MF",Newcastle United,Premier League,22,3,245,0,0,2001-2002,False,0.0
Scott McDonald,AUS,"FW,MF",Southampton,Premier League,17,2,27,0,0,2001-2002,False,0.0
John McGreal,ENG,DF,Ipswich Town,Premier League,29,27,2430,1,1,2001-2002,True,0.0741
Steve McManaman,ENG,MF,Real Madrid,La Liga,29,22,1238,2,1,2001-2002,True,0.2181
Stephen McPhail,IRL,MF,Leeds United,Premier League,21,1,24,0,0,2001-2002,False,0.0
Hernán Medina,ARG,MF,Lorient,Division 1,26,6,456,0,0,2001-2002,False,0.0
Thomas Meggle,GER,MF,St Pauli,Bundesliga,26,31,2549,10,2,2001-2002,True,0.4237
Alexander Meier,GER,"FW,MF",St Pauli,Bundesliga,18,2,85,0,0,2001-2002,False,0.0
Bernd Meier,GER,GK,Gladbach,Bundesliga,29,1,90,0,0,2001-2002,False,0.0
Erik Meijer,NED,FW,Hamburger SV,Bundesliga,31,25,1845,4,9,2001-2002,True,0.6341
Fernando Meira,POR,"DF,MF",Stuttgart,Bundesliga,23,14,1215,2,0,2001-2002,False,0.1481
Silvio Meißner,GER,MF,Stuttgart,Bundesliga,28,26,2028,8,1,2001-2002,True,0.3994
Abdoulaye Méïté,CIV,DF,Marseille,Division 1,20,10,900,0,0,2001-2002,False,0.0
Mario Melchiot,NED,DF,Chelsea,Premier League,24,37,3132,2,0,2001-2002,False,0.0575
Martino Melis,ITA,MF,Hellas Verona,Serie A,27,9,527,0,0,2001-2002,False,0.0
Michael Melka,GER,GK,Gladbach,Bundesliga,23,3,270,0,0,2001-2002,False,0.0
Olof Mellberg,SWE,"DF,MF",Aston Villa,Premier League,23,32,2835,0,1,2001-2002,True,0.0317
Andy Melville,WAL,"DF,MF",Fulham,Premier League,32,35,3147,0,0,2001-2002,False,0.0
Sebastián Méndez,ARG,DF,Celta Vigo,La Liga,24,11,940,0,0,2001-2002,False,0.0
Gaizka Mendieta,ESP,MF,Lazio,Serie A,27,20,1063,0,0,2001-2002,False,0.0
Bernard Mendy,FRA,"DF,FW",Paris Saint-Germain,Division 1,19,21,652,1,0,2001-2002,False,0.138
Frédéric Mendy,FRA,DF,Bastia,Division 1,27,21,1692,0,0,2001-2002,False,0.0
Mehdi Méniri,ALG,DF,Troyes,Division 1,24,24,1914,2,1,2001-2002,True,0.1411
Camel Meriem,FRA,MF,Bordeaux,Division 1,21,14,1201,1,0,2001-2002,False,0.0749
Camel Meriem,FRA,MF,Sochaux,Division 1,21,16,1130,2,0,2001-2002,False,0.1593
Juan Merino,ESP,DF,Real Betis,La Liga,30,12,361,0,0,2001-2002,False,0.0
Vittorio Mero,ITA,DF,Brescia,Serie A,27,8,178,0,0,2001-2002,False,0.0
Paul Merson,ENG,"FW,MF",Aston Villa,Premier League,33,21,1577,2,2,2001-2002,True,0.2283
