player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Thomas Riedl,GER,"DF,MF",1860 Munich,Bundesliga,24,11,603,0,2,2000-2001,True,0.2985
Albert Riera,ESP,"DF,FW",Mallorca,La Liga,18,3,74,1,0,2000-2001,False,1.2162
Mike Rietpietsch,GER,MF,Bochum,Bundesliga,26,5,141,0,0,2000-2001,False,0.0
Chris Riggott,ENG,DF,Derby County,Premier League,19,31,2536,3,2,2000-2001,True,0.1774
Alessandro Rinaldi,ITA,DF,Roma,Serie A,25,9,318,0,0,2000-2001,False,0.0
Paulo Rink,GER,"FW,MF",Leverkusen,Bundesliga,27,24,1130,5,6,2000-2001,True,0.8761
Rubén Suárez Del Río,ESP,FW,Oviedo,La Liga,24,18,396,1,0,2000-2001,False,0.2273
Roberto Ríos,ESP,DF,Athletic Club,La Liga,28,17,1381,1,0,2000-2001,False,0.0652
Stuart Ripley,ENG,"FW,MF",Southampton,Premier League,32,3,103,0,0,2000-2001,False,0.0
Jürgen Rische,GER,FW,Wolfsburg,Bundesliga,29,29,1149,5,2,2000-2001,True,0.5483
Vidar Riseth,NOR,"DF,MF",1860 Munich,Bundesliga,28,21,1753,1,1,2000-2001,True,0.1027
Hilko Ristau,GER,DF,Bochum,Bundesliga,26,13,894,0,0,2000-2001,False,0.0
Paul Ritchie,SCO,DF,Manchester City,Premier League,24,12,939,0,0,2000-2001,False,0.0
Rivaldo,BRA,"FW,MF",Barcelona,La Liga,28,35,2991,23,8,2000-2001,True,0.9328
Claudio Rivalta,ITA,DF,Perugia,Serie A,22,30,2573,0,0,2000-2001,False,0.0
Martín Rivas,URU,DF,Málaga,La Liga,23,6,264,0,0,2000-2001,False,0.0
Alberto Rivera,ESP,MF,Real Madrid,La Liga,22,2,48,0,0,2000-2001,False,0.0
Carlos Roa,ARG,GK,Mallorca,La Liga,30,4,360,0,0,2000-2001,False,0.0
Anselmo Robbiati,ITA,"FW,MF",Perugia,Serie A,30,12,215,3,2,2000-2001,True,2.093
Laurent Robert,FRA,"FW,MF",Paris Saint-Germain,Division 1,25,32,2205,14,6,2000-2001,True,0.8163
Zé Roberto,BRA,"DF,MF",Leverkusen,Bundesliga,26,24,2033,2,6,2000-2001,True,0.3542
John Robinson,WAL,MF,Charlton Athletic,Premier League,28,29,1808,2,2,2000-2001,True,0.1991
Paul Robinson,ENG,GK,Leeds United,Premier League,20,16,1369,0,0,2000-2001,False,0.0
Julián Robles,ESP,MF,Mallorca,La Liga,19,3,107,0,0,2000-2001,False,0.0
Xavier Roca,ESP,DF,Villarreal,La Liga,26,23,1851,0,0,2000-2001,False,0.0
Alain Roche,FRA,DF,Bordeaux,Division 1,32,27,2293,2,1,2000-2001,True,0.1177
Stéphane Roda,FRA,"FW,MF",Strasbourg,Division 1,27,10,432,0,1,2000-2001,True,0.2083
Jonny Rödlund,SWE,MF,Energie Cottbus,Bundesliga,28,7,148,0,0,2000-2001,False,0.0
Ángel Rodríguez,ESP,MF,Osasuna,La Liga,28,12,1004,0,2,2000-2001,True,0.1793
Bruno Rodriguez,FRA,FW,Guingamp,Division 1,27,29,2248,12,4,2000-2001,True,0.6406
Julien Rodriguez,FRA,DF,Monaco,Division 1,22,18,1509,0,0,2000-2001,False,0.0
Raúl Rodríguez Serrano,ESP,GK,Numancia,La Liga,26,3,270,0,0,2000-2001,False,0.0
Vicente Rodríguez,ESP,"FW,MF",Valencia,La Liga,19,33,1895,5,1,2000-2001,True,0.285
Roger,ESP,MF,Espanyol,La Liga,23,29,2276,3,3,2000-2001,True,0.2373
Roberto Rojas,ESP,DF,Málaga,La Liga,25,28,2203,0,1,2000-2001,True,0.0409
Enrique Romero,ESP,DF,Dep La Coruña,La Liga,29,29,2458,0,0,2000-2001,False,0.0
Sebastián Romero,ARG,"FW,MF",Toulouse,Division 1,22,7,418,1,0,2000-2001,False,0.2153
Cyril Rool,FRA,"DF,MF",Lens,Division 1,25,25,2049,0,1,2000-2001,True,0.0439
Axel Roos,GER,"DF,FW",Kaiserslautern,Bundesliga,35,3,62,0,0,2000-2001,False,0.0
Iván Rosado,ESP,FW,Osasuna,La Liga,26,34,2690,14,2,2000-2001,True,0.5353
Mario Rosas,ESP,MF,Alavés,La Liga,20,6,99,0,1,2000-2001,True,0.9091
Alexander Rosen,GER,MF,Eintracht Frankfurt,Bundesliga,21,3,146,0,0,2000-2001,False,0.0
Tomáš Rosický,CZE,MF,Dortmund,Bundesliga,19,15,1242,0,5,2000-2001,True,0.3623
Uwe Rösler,GER,FW,Southampton,Premier League,31,20,674,0,0,2000-2001,False,0.0
Generoso Rossi,ITA,GK,Bari,Serie A,21,6,540,0,0,2000-2001,False,0.0
Marco Rossi,ITA,MF,Fiorentina,Serie A,22,21,1271,1,1,2000-2001,True,0.1416
Maurizio Rossi,ITA,MF,Vicenza,Serie A,30,16,496,0,1,2000-2001,True,0.1815
Sebastiano Rossi,ITA,GK,Milan,Serie A,36,14,1154,0,0,2000-2001,False,0.0
Fausto Rossini,ITA,FW,Atalanta,Serie A,22,18,1364,4,1,2000-2001,True,0.3299
Fabio Rossitto,ITA,MF,Fiorentina,Serie A,28,18,1041,0,0,2000-2001,False,0.0
Frank Rost,GER,GK,Werder Bremen,Bundesliga,27,34,3060,0,0,2000-2001,False,0.0
Laurențiu Roșu,ROU,"FW,MF",Numancia,La Liga,24,27,1341,8,2,2000-2001,True,0.6711
Pablo Rotchen,ARG,DF,Espanyol,La Liga,27,22,1934,2,1,2000-2001,True,0.1396
Mikel Roteta,ESP,DF,Málaga,La Liga,30,29,2500,1,1,2000-2001,True,0.072
Jérôme Rothen,FRA,MF,Troyes,Division 1,22,30,2152,4,6,2000-2001,True,0.4182
Cédric Roussel,BEL,FW,Coventry City,Premier League,22,16,959,2,0,2000-2001,False,0.1877
Jean-Christophe Rouvière,FRA,MF,Toulouse,Division 1,25,29,1802,1,1,2000-2001,True,0.0999
Gary Rowett,ENG,DF,Leicester City,Premier League,26,38,3403,2,1,2000-2001,True,0.0793
Bryan Roy,NED,"FW,MF",Hertha BSC,Bundesliga,30,8,227,1,0,2000-2001,False,0.3965
Éric Roy,FRA,MF,Troyes,Division 1,32,6,441,0,0,2000-2001,False,0.0
Éric Roy,FRA,MF,Sunderland,Premier League,32,3,149,0,0,2000-2001,False,0.0
Simon Royce,ENG,GK,Leicester City,Premier League,28,19,1543,0,0,2000-2001,False,0.0
Altin Rraklli,ALB,FW,Unterhaching,Bundesliga,30,30,1782,4,2,2000-2001,True,0.303
Manuel Ruano,ESP,MF,Málaga,La Liga,26,8,540,0,1,2000-2001,True,0.1667
Goran Rubil,CRO,"DF,MF",Nantes,Division 1,19,1,45,0,0,2000-2001,False,0.0
Francisco Rufete,ESP,MF,Málaga,La Liga,23,34,3001,4,7,2000-2001,True,0.3299
Richard Rufus,ENG,DF,Charlton Athletic,Premier League,25,32,2825,2,1,2000-2001,True,0.0956
Ismael Ruiz,ESP,MF,Racing Sant,La Liga,23,20,1377,1,0,2000-2001,False,0.0654
José Miguel Pérez Ruiz,ESP,FW,Mallorca,La Liga,24,4,107,0,0,2000-2001,False,0.0
Sigurd Rushfeldt,NOR,FW,Racing Sant,La Liga,27,18,893,3,0,2000-2001,False,0.3024
Fabio Rustico,ITA,DF,Atalanta,Serie A,24,3,192,0,0,2000-2001,False,0.0
René Rydlewicz,GER,"FW,MF",Hansa Rostock,Bundesliga,27,30,2688,5,4,2000-2001,True,0.3013
Abdelilah Saber,MAR,DF,Napoli,Serie A,26,18,1336,0,0,2000-2001,False,0.0
Sabino,ESP,FW,Osasuna,La Liga,22,30,1653,3,2,2000-2001,True,0.2722
Julien Sablé,FRA,MF,Saint-Étienne,Division 1,19,31,2195,0,1,2000-2001,True,0.041
Simão Sabrosa,POR,MF,Barcelona,La Liga,20,25,1857,2,4,2000-2001,True,0.2908
Nicolas Sachy,FRA,GK,Sedan,Division 1,32,28,2520,0,0,2000-2001,False,0.0
Eusebio Sacristán,ESP,MF,Valladolid,La Liga,36,28,1859,3,5,2000-2001,True,0.3873
Willy Sagnol,FRA,DF,Bayern Munich,Bundesliga,23,27,2184,0,2,2000-2001,True,0.0824
Moussa Saïb,ALG,MF,Auxerre,Division 1,31,17,1410,0,4,2000-2001,True,0.2553
Hany Saïd,EGY,DF,Bari,Serie A,20,20,1353,1,1,2000-2001,True,0.133
Rafik Saïfi,ALG,"FW,MF",Troyes,Division 1,25,20,1053,3,2,2000-2001,True,0.4274
Lamine Sakho,SEN,"FW,MF",Lens,Division 1,22,23,1228,6,0,2000-2001,False,0.4397
Luigi Sala,ITA,DF,Milan,Serie A,26,13,788,1,1,2000-2001,True,0.2284
Ahmed Salah Hosny,EGY,FW,Stuttgart,Bundesliga,21,9,644,0,1,2000-2001,True,0.1398
John Salako,ENG,MF,Charlton Athletic,Premier League,31,16,453,0,1,2000-2001,True,0.1987
Marcelo Salas,CHI,FW,Lazio,Serie A,25,22,1388,7,3,2000-2001,True,0.6484
Fernando Sales,ESP,MF,Valladolid,La Liga,22,25,1513,2,2,2000-2001,True,0.2379
Míchel Salgado,ESP,DF,Real Madrid,La Liga,24,27,2261,1,1,2000-2001,True,0.0796
Hasan Salihamidžić,BIH,"DF,MF",Bayern Munich,Bundesliga,23,31,2428,4,10,2000-2001,True,0.5189
Bachirou Salou,TOG,FW,Hansa Rostock,Bundesliga,29,13,930,3,1,2000-2001,True,0.3871
Emiliano Salvetti,ITA,MF,Hellas Verona,Serie A,26,30,2219,6,3,2000-2001,True,0.365
César Sampaio,BRA,MF,Dep La Coruña,La Liga,32,10,721,0,1,2000-2001,True,0.1248
Jlloyd Samuel,TRI,"DF,MF",Aston Villa,Premier League,19,3,102,0,0,2000-2001,False,0.0
Walter Samuel,ARG,DF,Roma,Serie A,22,31,2790,1,2,2000-2001,True,0.0968
Vinny Samways,ENG,MF,Las Palmas,La Liga,31,31,2790,0,5,2000-2001,True,0.1613
César Sánchez,ESP,GK,Real Madrid,La Liga,28,5,382,0,0,2000-2001,False,0.0
Christophe Sanchez,FRA,FW,Saint-Étienne,Division 1,27,27,1557,3,1,2000-2001,True,0.2312
Jesús Sánchez,ESP,MF,Valladolid,La Liga,25,19,1468,2,0,2000-2001,False,0.1226
Juan Sánchez,ESP,FW,Valencia,La Liga,28,32,2207,12,4,2000-2001,True,0.6525
Manolo Sánchez,ESP,MF,Celta Vigo,La Liga,23,7,300,1,0,2000-2001,False,0.3
Víctor Sánchez,ESP,MF,Dep La Coruña,La Liga,24,32,2215,5,3,2000-2001,True,0.3251
Manolo Sanchís,ESP,DF,Real Madrid,La Liga,35,5,207,0,0,2000-2001,False,0.0
Ebbe Sand,DEN,FW,Schalke 04,Bundesliga,28,33,2850,22,5,2000-2001,True,0.8526
Jan Sandmann,GER,DF,Hamburger SV,Bundesliga,22,5,277,0,0,2000-2001,False,0.0
Sandro,ESP,MF,Málaga,La Liga,25,21,987,2,2,2000-2001,True,0.3647
Tony Sanneh,USA,"DF,MF",Hertha BSC,Bundesliga,29,12,593,0,1,2000-2001,True,0.1518
Roque Santa Cruz,PAR,FW,Bayern Munich,Bundesliga,18,19,1050,5,1,2000-2001,True,0.5143
Sergio Santamaría,ESP,"FW,MF",Barcelona,La Liga,20,1,22,0,0,2000-2001,False,0.0
Didier Santini,FRA,DF,Lille,Division 1,31,7,536,0,0,2000-2001,False,0.0
Urbano Santos,ESP,DF,Rayo Vallecano,La Liga,25,7,554,0,1,2000-2001,True,0.1625
Fernando Sanz,ESP,DF,Málaga,La Liga,26,16,1212,0,1,2000-2001,True,0.0743
Pablo Sanz Iniesta,ESP,MF,Rayo Vallecano,La Liga,26,11,519,1,0,2000-2001,False,0.1734
Ricardo Sanzol,ESP,GK,Osasuna,La Liga,24,6,507,0,0,2000-2001,False,0.0
Koldo Sarasúa,ESP,DF,Las Palmas,La Liga,28,3,205,0,0,2000-2001,False,0.0
Pape Sarr,SEN,MF,Saint-Étienne,Division 1,22,26,1884,5,1,2000-2001,True,0.2866
Josu Sarriegi,ESP,DF,Alavés,La Liga,21,5,300,0,0,2000-2001,False,0.0
Luigi Sartor,ITA,DF,Parma,Serie A,25,19,1544,0,0,2000-2001,False,0.0
Luis Satorra,FRA,DF,Sedan,Division 1,30,24,2149,2,0,2000-2001,False,0.0838
Luca Saudati,ITA,"FW,MF",Perugia,Serie A,22,25,1840,7,2,2000-2001,True,0.4402
Dean Saunders,WAL,FW,Bradford City,Premier League,36,10,399,0,0,2000-2001,False,0.0
Robbie Savage,WAL,MF,Leicester City,Premier League,25,33,2939,4,0,2000-2001,False,0.1225
Niša Saveljić,SRB,DF,Bordeaux,Division 1,30,1,90,0,0,2000-2001,False,0.0
Nicolas Savinaud,FRA,"DF,MF",Nantes,Division 1,24,25,1972,2,0,2000-2001,False,0.0913
Alberto Savino,ITA,DF,Lecce,Serie A,26,31,2543,1,0,2000-2001,False,0.0354
Sávio,BRA,MF,Real Madrid,La Liga,26,26,1601,3,7,2000-2001,True,0.5621
John Scales,ENG,DF,Ipswich Town,Premier League,34,2,180,0,0,2000-2001,False,0.0
Lionel Scaloni,ARG,"DF,MF",Dep La Coruña,La Liga,22,25,1306,3,1,2000-2001,True,0.2757
Sébastien Schemmel,FRA,DF,West Ham United,Premier League,25,12,810,0,0,2000-2001,False,0.0
Sébastien Schemmel,FRA,DF,Metz,Division 1,25,19,1683,0,0,2000-2001,False,0.0
Jörg Scherbe,GER,MF,Energie Cottbus,Bundesliga,22,19,1298,0,0,2000-2001,False,0.0
Matthias Scherz,GER,FW,Köln,Bundesliga,28,30,2390,4,6,2000-2001,True,0.3766
Björn Schierenbeck,GER,"DF,MF",Werder Bremen,Bundesliga,26,1,90,0,0,2000-2001,False,0.0
Sebastian Schindzielorz,GER,MF,Bochum,Bundesliga,21,30,2522,2,4,2000-2001,True,0.2141
Michael Schjønberg,DEN,"DF,MF",Kaiserslautern,Bundesliga,33,12,746,0,0,2000-2001,False,0.0
Andreas Schmidt,GER,"DF,MF",Hertha BSC,Bundesliga,26,29,2452,1,1,2000-2001,True,0.0734
Ralf Schmitt,GER,FW,Eintracht Frankfurt,Bundesliga,23,1,4,0,0,2000-2001,False,0.0
Sven Schmitt,GER,GK,Eintracht Frankfurt,Bundesliga,23,2,123,0,0,2000-2001,False,0.0
Bernd Schneider,GER,"DF,MF",Leverkusen,Bundesliga,26,31,1494,2,1,2000-2001,True,0.1807
René Schneider,GER,DF,Hansa Rostock,Bundesliga,27,2,83,0,0,2000-2001,False,0.0
Thomas Schneider,GER,DF,Stuttgart,Bundesliga,27,18,1324,0,0,2000-2001,False,0.0
Stefan Schnoor,GER,DF,Derby County,Premier League,29,8,561,0,1,2000-2001,True,0.1604
Stefan Schnoor,GER,DF,Wolfsburg,Bundesliga,29,17,1208,2,1,2000-2001,True,0.2235
Mathias Schober,GER,GK,Hamburger SV,Bundesliga,24,3,258,0,0,2000-2001,False,0.0
Paul Scholes,ENG,MF,Manchester Utd,Premier League,25,32,2450,6,5,2000-2001,True,0.4041
Mehmet Scholl,GER,MF,Bayern Munich,Bundesliga,29,29,2114,9,6,2000-2001,True,0.6386
Olaf Schreiber,GER,MF,Bochum,Bundesliga,30,7,369,0,0,2000-2001,False,0.0
Rayk Schröder,GER,DF,Hansa Rostock,Bundesliga,25,29,2467,1,0,2000-2001,False,0.0365
Rouven Schröder,GER,DF,Bochum,Bundesliga,24,8,675,0,0,2000-2001,False,0.0
Markus Schroth,GER,FW,1860 Munich,Bundesliga,25,13,1038,2,2,2000-2001,True,0.3468
Daniel Schumann,GER,DF,Freiburg,Bundesliga,23,21,1399,1,1,2000-2001,True,0.1287
Alexander Schur,GER,MF,Eintracht Frankfurt,Bundesliga,29,24,1941,1,1,2000-2001,True,0.0927
Gabriel Schürrer,ARG,DF,Las Palmas,La Liga,28,31,2754,2,0,2000-2001,False,0.0654
Danny Schwarz,GER,MF,Unterhaching,Bundesliga,25,34,2918,1,4,2000-2001,True,0.1542
Stefan Schwarz,SWE,"DF,MF",Sunderland,Premier League,31,20,1467,1,3,2000-2001,True,0.2454
Mark Schwarzer,AUS,GK,Middlesbrough,Premier League,27,31,2790,0,0,2000-2001,False,0.0
James Scowcroft,ENG,FW,Ipswich Town,Premier League,24,34,2178,4,3,2000-2001,True,0.2893
David Seaman,ENG,GK,Arsenal,Premier League,36,24,2160,0,0,2000-2001,False,0.0
Juan Sebastián Verón,ARG,MF,Lazio,Serie A,25,22,1812,3,6,2000-2001,True,0.447
Zoltán Sebescen,GER,"DF,MF",Wolfsburg,Bundesliga,24,23,1933,4,4,2000-2001,True,0.3725
Vilmos Sebők,HUN,DF,Energie Cottbus,Bundesliga,27,25,2088,1,1,2000-2001,True,0.0862
Clarence Seedorf,NED,MF,Inter,Serie A,24,24,1316,2,4,2000-2001,True,0.4103
Jan Seifert,GER,DF,Unterhaching,Bundesliga,31,29,2381,3,0,2000-2001,False,0.1134
Jochen Seitz,GER,"DF,MF",Stuttgart,Bundesliga,23,25,1227,1,2,2000-2001,True,0.22
Adel Sellimi,TUN,FW,Freiburg,Bundesliga,27,26,1851,10,0,2000-2001,False,0.4862
Leandro Sena,BRA,MF,Osasuna,La Liga,23,4,237,0,1,2000-2001,True,0.3797
Roberto Sensini,ARG,DF,Lazio,Serie A,33,1,66,0,0,2000-2001,False,0.0
Roberto Sensini,ARG,DF,Parma,Serie A,33,19,912,0,1,2000-2001,True,0.0987
Michele Serena,ITA,DF,Inter,Serie A,30,13,996,0,0,2000-2001,False,0.0
Serginho,BRA,"DF,MF",Milan,Serie A,29,21,1436,5,5,2000-2001,True,0.6267
Sergio,ESP,MF,Espanyol,La Liga,23,38,3246,4,7,2000-2001,True,0.305
Paulo Sérgio,BRA,"FW,MF",Bayern Munich,Bundesliga,31,26,1470,5,2,2000-2001,True,0.4286
Anthony Šerić,CRO,DF,Hellas Verona,Serie A,21,12,981,1,0,2000-2001,False,0.0917
Manolo Serrano,ESP,MF,Espanyol,La Liga,27,24,860,3,1,2000-2001,True,0.4186
David Sesa,SUI,"FW,MF",Napoli,Serie A,27,16,758,1,2,2000-2001,True,0.3562
Josep Setvalls,ESP,MF,Rayo Vallecano,La Liga,25,21,1240,1,0,2000-2001,False,0.0726
Lucas Severino,BRA,FW,Rennes,Division 1,21,28,2102,4,2,2000-2001,True,0.2569
Ciriaco Sforza,SUI,"DF,MF",Bayern Munich,Bundesliga,30,20,1660,0,2,2000-2001,True,0.1084
Lee Sharpe,ENG,MF,Bradford City,Premier League,29,11,469,0,1,2000-2001,True,0.1919
Richard Shaw,ENG,DF,Coventry City,Premier League,31,24,2115,0,0,2000-2001,False,0.0
Alan Shearer,ENG,FW,Newcastle United,Premier League,29,19,1710,5,2,2000-2001,True,0.3684
Teddy Sheringham,ENG,FW,Manchester Utd,Premier League,34,29,2003,15,6,2000-2001,True,0.9436
Tim Sherwood,ENG,MF,Tottenham Hotspur,Premier League,31,33,2821,2,3,2000-2001,True,0.1595
Andriy Shevchenko,UKR,FW,Milan,Serie A,23,34,2969,24,3,2000-2001,True,0.8185
Greg Shields,SCO,DF,Charlton Athletic,Premier League,23,4,205,0,0,2000-2001,False,0.0
Antoine Sibierski,FRA,"FW,MF",Lens,Division 1,25,27,1840,5,2,2000-2001,True,0.3424
Lorenzo Sibilano,ITA,DF,Bari,Serie A,22,12,856,0,0,2000-2001,False,0.0
Moses Sichone,ZAM,DF,Köln,Bundesliga,23,26,2141,0,0,2000-2001,False,0.0
Sascha Siebert,GER,FW,Bochum,Bundesliga,22,1,45,0,0,2000-2001,False,0.0
Benjamin Siegert,GER,MF,Wolfsburg,Bundesliga,19,1,8,0,0,2000-2001,False,0.0
Sietes,ESP,DF,Racing Sant,La Liga,26,20,1687,0,0,2000-2001,False,0.0
Giuseppe Signori,ITA,FW,Bologna,Serie A,32,23,1865,16,4,2000-2001,True,0.9651
Éric Sikora,FRA,DF,Lens,Division 1,32,27,2293,0,1,2000-2001,True,0.0392
Darío Silva,URU,FW,Málaga,La Liga,27,26,2161,12,1,2000-2001,True,0.5414
Mário Silva,POR,DF,Nantes,Division 1,23,20,1353,0,1,2000-2001,True,0.0665
Mauro Silva,BRA,MF,Dep La Coruña,La Liga,32,31,2701,0,2,2000-2001,True,0.0666
Mikaël Silvestre,FRA,DF,Manchester Utd,Premier League,22,30,2251,1,2,2000-2001,True,0.1199
Diego Simeone,ARG,MF,Lazio,Serie A,30,30,2037,2,5,2000-2001,True,0.3093
Dario Šimić,CRO,DF,Inter,Serie A,24,18,1310,0,0,2000-2001,False,0.0
Marco Simone,ITA,"FW,MF",Monaco,Division 1,31,30,2416,7,5,2000-2001,True,0.447
Steve Simonsen,ENG,GK,Everton,Premier League,21,1,1,0,0,2000-2001,False,0.0
Josip Šimunić,CRO,DF,Hertha BSC,Bundesliga,22,14,685,0,0,2000-2001,False,0.0
Frank Sinclair,JAM,DF,Leicester City,Premier League,28,17,1197,0,2,2000-2001,True,0.1504
Trevor Sinclair,ENG,MF,West Ham United,Premier League,27,19,1686,3,3,2000-2001,True,0.3203
Andrew Sinkala,ZAM,MF,Köln,Bundesliga,21,6,416,0,0,2000-2001,False,0.0
Gustavo Siviero,ARG,DF,Mallorca,La Liga,30,13,868,1,0,2000-2001,False,0.1037
Sebastiano Siviglia,ITA,DF,Atalanta,Serie A,27,26,2290,0,0,2000-2001,False,0.0
Serhiy Skachenko,UKR,FW,Metz,Division 1,27,8,311,0,0,2000-2001,False,0.0
Alen Škoro,BIH,FW,Marseille,Division 1,19,6,244,0,0,2000-2001,False,0.0
Viktor Skrypnyk,UKR,"DF,MF",Werder Bremen,Bundesliga,30,10,609,0,1,2000-2001,True,0.1478
Alexey Smertin,RUS,MF,Bordeaux,Division 1,25,23,1650,0,0,2000-2001,False,0.0
Vladimír Šmicer,CZE,"FW,MF",Liverpool,Premier League,27,27,1506,2,9,2000-2001,True,0.6574
Alan Smith,ENG,"FW,MF",Leeds United,Premier League,19,33,2414,11,6,2000-2001,True,0.6338
Thomas Sobotzik,GER,MF,Eintracht Frankfurt,Bundesliga,25,22,1139,2,3,2000-2001,True,0.3951
Sean Sogliano,ITA,DF,Perugia,Serie A,29,14,513,0,0,2000-2001,False,0.0
Nolberto Solano,PER,MF,Newcastle United,Premier League,25,33,2624,6,10,2000-2001,True,0.5488
Santiago Solari,ARG,MF,Real Madrid,La Liga,23,14,568,1,0,2000-2001,False,0.1585
Antonio Soldevilla,ESP,DF,Espanyol,La Liga,21,17,1446,0,1,2000-2001,True,0.0622
Zvonimir Soldo,CRO,"DF,MF",Stuttgart,Bundesliga,32,28,2415,2,1,2000-2001,True,0.1118
Miquel Soler,ESP,"DF,MF",Mallorca,La Liga,35,35,2712,0,2,2000-2001,True,0.0664
Paco Soler,ESP,MF,Mallorca,La Liga,30,22,1260,0,0,2000-2001,False,0.0
Ragnvald Soma,NOR,DF,West Ham United,Premier League,20,4,190,0,0,2000-2001,False,0.0
David Sommeil,GLP,DF,Bordeaux,Division 1,25,29,2547,0,0,2000-2001,False,0.0
Vincenzo Sommese,ITA,MF,Vicenza,Serie A,24,25,1617,4,4,2000-2001,True,0.4453
Rigobert Song,CMR,DF,West Ham United,Premier League,24,18,1521,0,0,2000-2001,False,0.0
Rigobert Song,CMR,DF,Liverpool,Premier League,24,3,270,0,0,2000-2001,False,0.0
Jacques Songo'o,CMR,GK,Dep La Coruña,La Liga,36,9,634,0,0,2000-2001,False,0.0
Roberto Sosa,ARG,FW,Udinese,Serie A,25,30,2435,15,2,2000-2001,True,0.6283
Andrea Sottil,ITA,DF,Udinese,Serie A,26,32,2860,1,0,2000-2001,False,0.0315
Oussama Souaidy,MAR,MF,Toulouse,Division 1,18,2,107,0,0,2000-2001,False,0.0
Morlaye Soumah,GUI,DF,Bastia,Division 1,28,32,2720,0,1,2000-2001,True,0.0331
Ousmane Soumah,FRA,FW,Bastia,Division 1,26,5,126,0,0,2000-2001,False,0.0
Gareth Southgate,ENG,DF,Aston Villa,Premier League,29,31,2663,2,1,2000-2001,True,0.1014
Gary Speed,WAL,MF,Newcastle United,Premier League,30,35,3150,5,3,2000-2001,True,0.2286
Grégoire Spiewak,NAN,,Strasbourg,Division 1,20,2,36,0,0,2000-2001,False,0.0
Gionatha Spinesi,ITA,FW,Bari,Serie A,22,8,522,3,1,2000-2001,True,0.6897
Mirosław Spiżak,POL,FW,Unterhaching,Bundesliga,21,23,1352,5,0,2000-2001,False,0.3328
Harald Spörl,GER,MF,Hamburger SV,Bundesliga,33,3,55,0,0,2000-2001,False,0.0
Christian Springer,GER,MF,Köln,Bundesliga,29,29,2558,5,1,2000-2001,True,0.2111
Pavel Srníček,CZE,GK,Brescia,Serie A,32,26,2295,0,0,2000-2001,False,0.0
Paul Stalteri,CAN,"DF,MF",Werder Bremen,Bundesliga,22,31,2129,1,4,2000-2001,True,0.2114
Jaap Stam,NED,DF,Manchester Utd,Premier League,28,15,1235,0,0,2000-2001,False,0.0
Phil Stamp,ENG,MF,Middlesbrough,Premier League,24,19,996,1,1,2000-2001,True,0.1807
Mario Stanić,CRO,"FW,MF",Chelsea,Premier League,28,12,563,2,0,2000-2001,False,0.3197
Dejan Stanković,SRB,MF,Lazio,Serie A,21,21,1020,0,1,2000-2001,True,0.0882
Jovan Stanković,SRB,MF,Mallorca,La Liga,29,14,557,0,2,2000-2001,True,0.3232
Jovan Stanković,SRB,MF,Marseille,Division 1,29,6,363,0,0,2000-2001,False,0.0
Marco Stark,GER,DF,Kaiserslautern,Bundesliga,19,2,12,0,0,2000-2001,False,0.0
Steve Staunton,IRL,"DF,MF",Liverpool,Premier League,31,1,10,0,0,2000-2001,False,0.0
Steve Staunton,IRL,"DF,MF",Aston Villa,Premier League,31,14,1113,0,2,2000-2001,True,0.1617
Roberto Stellone,ITA,FW,Napoli,Serie A,23,3,205,1,0,2000-2001,False,0.439
Igors Stepanovs,LVA,DF,Arsenal,Premier League,24,9,810,0,0,2000-2001,False,0.0
Giorgio Sterchele,ITA,GK,Vicenza,Serie A,30,34,3060,0,0,2000-2001,False,0.0
Mile Sterjovski,AUS,"FW,MF",Lille,Division 1,21,22,991,4,4,2000-2001,True,0.7265
Miroslav Stević,SRB,MF,Dortmund,Bundesliga,30,23,1813,5,8,2000-2001,True,0.6453
Marcus Stewart,ENG,FW,Ipswich Town,Premier League,27,34,2750,19,4,2000-2001,True,0.7527
Michael Stewart,SCO,MF,Manchester Utd,Premier League,19,3,239,0,0,2000-2001,False,0.0
Thomas Stickroth,GER,"DF,MF",Bochum,Bundesliga,35,10,823,0,0,2000-2001,False,0.0
Igor Štimac,CRO,DF,West Ham United,Premier League,32,19,1562,0,0,2000-2001,False,0.0
Damir Stojak,SRB,FW,Napoli,Serie A,25,1,19,0,0,2000-2001,False,0.0
Steve Stone,ENG,MF,Aston Villa,Premier League,28,34,2780,2,2,2000-2001,True,0.1295
Lorenzo Stovini,ITA,DF,Reggina,Serie A,23,32,2863,1,0,2000-2001,False,0.0314
Gavin Strachan,SCO,MF,Coventry City,Premier League,21,2,172,0,0,2000-2001,False,0.0
Martin Stranzl,AUT,"DF,MF",1860 Munich,Bundesliga,20,22,1765,1,0,2000-2001,False,0.051
Jeff Strasser,LUX,DF,Kaiserslautern,Bundesliga,25,30,2590,2,3,2000-2001,True,0.1737
Oliver Straube,GER,MF,Unterhaching,Bundesliga,28,26,2194,4,1,2000-2001,True,0.2051
Alexander Strehmel,GER,"DF,MF",Unterhaching,Bundesliga,32,32,2880,2,2,2000-2001,True,0.125
Albert Streit,GER,MF,Eintracht Frankfurt,Bundesliga,20,4,99,0,0,2000-2001,False,0.0
Thomas Strunz,GER,MF,Bayern Munich,Bundesliga,32,5,281,0,0,2000-2001,False,0.0
