player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Geoffrey Kondogbia,CTA,MF,Inter,Serie A,23.0,24,1711,1,2,2016-2017,False,0.1578
Arouna Koné,CIV,FW,Everton,Premier League,32.0,5,70,0,0,2016-2017,False,0.0
Bakary Koné,BFA,DF,Málaga,La Liga,28.0,7,601,0,0,2016-2017,False,0.0
Lamine Koné,CIV,DF,Sunderland,Premier League,27.0,30,2545,1,0,2016-2017,False,0.0354
Mamadou Koné,CIV,FW,Leganés,La Liga,24.0,5,173,0,0,2016-2017,False,0.0
Panagiotis Kone,GRE,MF,Udinese,Serie A,29.0,5,301,0,0,2016-2017,False,0.0
Panagiotis Kone,GRE,MF,Granada,La Liga,29.0,2,44,0,0,2016-2017,False,0.0
Youssouf Koné,MLI,DF,Lille,Ligue 1,21.0,2,180,0,0,2016-2017,False,0.0
Abdoulay Konko,FRA,"MF,DF",Atalanta,Serie A,32.0,10,617,0,0,2016-2017,False,0.0
Yevhen Konoplyanka,UKR,"FW,MF",Schalke 04,Bundesliga,26.0,17,609,1,1,2016-2017,False,0.2956
Julian Korb,GER,"DF,MF",Gladbach,Bundesliga,24.0,12,758,0,0,2016-2017,False,0.0
Laurent Koscielny,FRA,DF,Arsenal,Premier League,30.0,33,2822,2,0,2016-2017,False,0.0638
Filip Kostić,SRB,MF,Hamburger SV,Bundesliga,23.0,31,2518,4,3,2016-2017,False,0.2502
Andrej Kotnik,SVN,MF,Crotone,Serie A,20.0,2,31,0,0,2016-2017,False,0.0
Kalidou Koulibaly,SEN,DF,Napoli,Serie A,25.0,28,2471,2,0,2016-2017,False,0.0728
Anthony Koura,BFA,"FW,MF",Nancy,Ligue 1,23.0,15,766,1,0,2016-2017,False,0.1175
Cheikhou Kouyaté,SEN,"MF,DF",West Ham United,Premier League,26.0,31,2723,1,0,2016-2017,False,0.0331
Mateo Kovačić,CRO,MF,Real Madrid,La Liga,22.0,27,1778,1,3,2016-2017,False,0.2025
Vincent Koziello,FRA,MF,Nice,Ligue 1,20.0,27,1669,1,1,2016-2017,False,0.1078
Emil Krafth,SWE,DF,Bologna,Serie A,21.0,26,1656,0,0,2016-2017,False,0.0
Andrej Kramarić,CRO,"FW,MF",Hoffenheim,Bundesliga,25.0,34,2364,15,8,2016-2017,False,0.8756
Christoph Kramer,GER,MF,Gladbach,Bundesliga,25.0,24,1962,0,0,2016-2017,False,0.0
Matías Kranevitter,ARG,MF,Sevilla,La Liga,23.0,21,1285,0,0,2016-2017,False,0.0
Artem Kravets,UKR,FW,Granada,La Liga,27.0,26,1376,5,2,2016-2017,False,0.4578
Ladislav Krejčí,CZE,"FW,MF",Bologna,Serie A,24.0,37,2772,1,8,2016-2017,False,0.2922
Rene Krhin,SVN,MF,Granada,La Liga,26.0,12,934,0,0,2016-2017,False,0.0
Bojan Krkić,ESP,"MF,FW",Stoke City,Premier League,25.0,9,475,3,0,2016-2017,False,0.5684
Bojan Krkić,ESP,"MF,FW",Mainz 05,Bundesliga,25.0,11,628,1,0,2016-2017,False,0.1433
Michael Krohn-Dehli,DEN,"MF,FW",Sevilla,La Liga,33.0,2,170,0,0,2016-2017,False,0.0
Toni Kroos,GER,MF,Real Madrid,La Liga,26.0,29,2497,3,11,2016-2017,False,0.5046
Nenad Krstičić,SRB,MF,Alavés,La Liga,26.0,14,745,2,0,2016-2017,False,0.2416
Rade Krunić,BIH,MF,Empoli,Serie A,22.0,32,2431,2,1,2016-2017,False,0.1111
Max Kruse,GER,FW,Werder Bremen,Bundesliga,28.0,23,2043,15,7,2016-2017,False,0.9692
Grzegorz Krychowiak,POL,MF,Paris Saint-Germain,Ligue 1,26.0,11,659,0,0,2016-2017,False,0.0
Lukas Kübler,GER,DF,Freiburg,Bundesliga,23.0,16,1153,0,0,2016-2017,False,0.0
Juraj Kucka,SVK,MF,Milan,Serie A,29.0,30,2082,3,1,2016-2017,False,0.1729
Sven Kums,BEL,MF,Udinese,Serie A,28.0,29,1828,0,1,2016-2017,False,0.0492
Sinan Kurt,NAN,"FW,MF",Hertha BSC,Bundesliga,20.0,2,6,0,0,2016-2017,False,0.0
Jasmin Kurtić,SVN,"MF,FW",Atalanta,Serie A,27.0,37,2739,6,3,2016-2017,False,0.2957
Layvin Kurzawa,FRA,DF,Paris Saint-Germain,Ligue 1,23.0,18,1527,2,2,2016-2017,False,0.2358
Zdravko Kuzmanović,SRB,MF,Málaga,La Liga,28.0,4,214,0,0,2016-2017,False,0.0
Han Kwang-song,PRK,FW,Cagliari,Serie A,17.0,5,64,1,0,2016-2017,False,1.4062
Enock Kwateng,FRA,DF,Nantes,Ligue 1,19.0,7,430,0,0,2016-2017,False,0.0
Gaëtan Laborde,FRA,FW,Bordeaux,Ligue 1,22.0,36,2033,6,5,2016-2017,False,0.487
Alexandre Lacazette,FRA,FW,Lyon,Ligue 1,25.0,30,2405,28,3,2016-2017,False,1.1601
Léo Lacroix,SUI,DF,Saint-Étienne,Ligue 1,24.0,20,1681,0,0,2016-2017,False,0.0
Alban Lafont,CIV,GK,Toulouse,Ligue 1,17.0,36,3240,0,0,2016-2017,False,0.0
Víctor Laguardia,ESP,DF,Alavés,La Liga,26.0,26,2149,2,1,2016-2017,False,0.1256
Philipp Lahm,GER,DF,Bayern Munich,Bundesliga,32.0,26,2085,1,2,2016-2017,False,0.1295
Adam Lallana,ENG,"MF,FW",Liverpool,Premier League,28.0,31,2336,8,6,2016-2017,False,0.5394
Eugenio Lamanna,ITA,GK,Genoa,Serie A,26.0,21,1883,0,0,2016-2017,False,0.0
Rickie Lambert,ENG,FW,West Brom,Premier League,34.0,1,13,0,0,2016-2017,False,0.0
Érik Lamela,ARG,MF,Tottenham Hotspur,Premier League,24.0,9,594,1,3,2016-2017,False,0.6061
Ádám Lang,HUN,DF,Dijon,Ligue 1,23.0,19,1625,0,0,2016-2017,False,0.0
Sebastian Langkamp,GER,DF,Hertha BSC,Bundesliga,28.0,27,2310,0,0,2016-2017,False,0.0
Manuel Lanzini,ARG,MF,West Ham United,Premier League,23.0,35,2706,8,2,2016-2017,False,0.3326
Gianluca Lapadula,PER,FW,Milan,Serie A,26.0,27,1262,8,3,2016-2017,False,0.7845
Aymeric Laporte,ESP,DF,Athletic Club,La Liga,22.0,33,2864,2,0,2016-2017,False,0.0628
Danilo Larangeira,BRA,DF,Udinese,Serie A,32.0,36,3203,2,1,2016-2017,False,0.0843
Sebastian Larsson,SWE,MF,Sunderland,Premier League,31.0,21,1469,0,1,2016-2017,False,0.0613
Miguel de las Cuevas,ESP,MF,Osasuna,La Liga,30.0,28,1796,0,1,2016-2017,False,0.0501
Paul Lasne,FRA,MF,Montpellier,Ligue 1,27.0,24,1485,3,2,2016-2017,False,0.303
Pierre-Michel Lasogga,GER,FW,Hamburger SV,Bundesliga,24.0,20,549,1,0,2016-2017,False,0.1639
Toni Lato,ESP,DF,Valencia,La Liga,18.0,8,483,0,1,2016-2017,False,0.1863
Danny Latza,GER,MF,Mainz 05,Bundesliga,26.0,21,1576,4,1,2016-2017,False,0.2855
Laure,ESP,DF,Dep La Coruña,La Liga,31.0,7,427,0,0,2016-2017,False,0.0
Vincent Laurini,FRA,DF,Empoli,Serie A,27.0,24,1910,0,0,2016-2017,False,0.0
Wesley Lautoa,NCL,"MF,DF",Lorient,Ligue 1,28.0,21,1507,1,0,2016-2017,False,0.0597
Diego Laxalt,URU,MF,Genoa,Serie A,23.0,36,3135,1,4,2016-2017,False,0.1435
Darko Lazović,SRB,"MF,FW",Genoa,Serie A,25.0,33,2450,2,4,2016-2017,False,0.2204
Mickaël Le Bihan,FRA,FW,Nice,Ligue 1,26.0,10,306,3,0,2016-2017,False,0.8824
Vincent Le Goff,FRA,DF,Lorient,Ligue 1,26.0,38,3336,1,0,2016-2017,False,0.027
Maxime Le Marchand,FRA,DF,Nice,Ligue 1,26.0,10,707,0,0,2016-2017,False,0.0
James Lea Siliki,CMR,"FW,MF",Rennes,Ligue 1,20.0,1,13,0,0,2016-2017,False,0.0
Grant Leadbitter,ENG,MF,Middlesbrough,Premier League,30.0,13,710,1,0,2016-2017,False,0.1268
Jordan Leborgne,GLP,DF,Caen,Ligue 1,20.0,6,248,0,0,2016-2017,False,0.0
Jean-Louis Leca,FRA,GK,Bastia,Ligue 1,30.0,34,3017,0,0,2016-2017,False,0.0
Mathew Leckie,AUS,"MF,FW",Ingolstadt,Bundesliga,25.0,30,2084,0,2,2016-2017,False,0.0864
Benjamin Lecomte,FRA,GK,Lorient,Ligue 1,25.0,31,2790,0,0,2016-2017,False,0.0
Joe Ledley,WAL,MF,Crystal Palace,Premier League,29.0,18,1160,1,1,2016-2017,False,0.1552
Pierre Lees-Melou,FRA,"MF,FW",Dijon,Ligue 1,23.0,32,2484,7,3,2016-2017,False,0.3623
Matthias Lehmann,GER,MF,Köln,Bundesliga,33.0,21,1820,0,2,2016-2017,False,0.0989
Robert Leipertz,GER,"FW,MF",Ingolstadt,Bundesliga,23.0,6,34,0,0,2016-2017,False,0.0
Moritz Leitner,GER,MF,Augsburg,Bundesliga,23.0,6,240,0,0,2016-2017,False,0.0
Moritz Leitner,GER,MF,Lazio,Serie A,23.0,2,15,0,0,2016-2017,False,0.0
Lucas Leiva,BRA,"MF,DF",Liverpool,Premier League,29.0,24,1112,0,2,2016-2017,False,0.1619
Florian Lejeune,FRA,DF,Eibar,La Liga,25.0,34,2970,1,1,2016-2017,False,0.0606
Kevin Lejeune,FRA,MF,Metz,Ligue 1,31.0,14,636,0,0,2016-2017,False,0.0
Jonathan Leko,ENG,"FW,MF",West Brom,Premier League,17.0,9,181,0,1,2016-2017,False,0.4972
Iñigo Lekue,ESP,"MF,DF",Athletic Club,La Liga,23.0,25,1575,2,1,2016-2017,False,0.1714
Thomas Lemar,FRA,MF,Monaco,Ligue 1,20.0,34,2610,9,11,2016-2017,False,0.6897
Mario Lemina,GAB,MF,Juventus,Serie A,22.0,19,906,1,1,2016-2017,False,0.1987
Fabien Lemoine,FRA,MF,Saint-Étienne,Ligue 1,29.0,16,780,0,0,2016-2017,False,0.0
Álvaro Lemos,ESP,"DF,MF",Celta Vigo,La Liga,23.0,5,438,1,0,2016-2017,False,0.2055
Mauricio Lemos,URU,DF,Las Palmas,La Liga,20.0,23,1852,5,0,2016-2017,False,0.243
Clément Lenglet,FRA,DF,Sevilla,La Liga,21.0,17,1358,0,0,2016-2017,False,0.0
Clément Lenglet,FRA,DF,Nancy,Ligue 1,21.0,18,1620,0,0,2016-2017,False,0.0
Ermir Lenjani,ALB,"DF,FW",Rennes,Ligue 1,26.0,2,26,0,0,2016-2017,False,0.0
Aaron Lennon,ENG,"MF,FW",Everton,Premier League,29.0,11,509,0,1,2016-2017,False,0.1768
Bernd Leno,GER,GK,Leverkusen,Bundesliga,24.0,34,3060,0,0,2016-2017,False,0.0
Jeremain Lens,NED,"FW,MF",Sunderland,Premier League,28.0,2,69,0,0,2016-2017,False,0.0
Pedro León,ESP,MF,Eibar,La Liga,29.0,37,3004,10,5,2016-2017,False,0.4494
Sergio León,ESP,FW,Osasuna,La Liga,27.0,33,2393,10,0,2016-2017,False,0.3761
Benjamin Leroy,FRA,GK,Dijon,Ligue 1,27.0,1,90,0,0,2016-2017,False,0.0
Joleon Lescott,ENG,DF,Sunderland,Premier League,33.0,2,124,0,0,2016-2017,False,0.0
Filip Lesniak,SVK,MF,Tottenham Hotspur,Premier League,20.0,1,5,0,0,2016-2017,False,0.0
Alexandre Letellier,FRA,GK,Angers,Ligue 1,25.0,6,540,0,0,2016-2017,False,0.0
Timo Letschert,NED,DF,Sassuolo,Serie A,23.0,9,663,0,0,2016-2017,False,0.0
Tobias Levels,GER,DF,Ingolstadt,Bundesliga,29.0,10,721,0,0,2016-2017,False,0.0
Dorian Lévêque,FRA,DF,Guingamp,Ligue 1,26.0,2,165,0,0,2016-2017,False,0.0
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,27.0,33,2775,30,5,2016-2017,False,1.1351
Igor Lewczuk,POL,DF,Bordeaux,Ligue 1,31.0,25,2113,1,0,2016-2017,False,0.0426
Stefan Lex,GER,MF,Ingolstadt,Bundesliga,26.0,13,333,0,0,2016-2017,False,0.0
Aaron Leya Iseka,BEL,"MF,FW",Marseille,Ligue 1,18.0,8,260,0,1,2016-2017,False,0.3462
Dario Lezcano,PAR,FW,Ingolstadt,Bundesliga,26.0,33,2507,6,3,2016-2017,False,0.3231
Luca Lezzerini,ITA,GK,Fiorentina,Serie A,21.0,1,51,0,0,2016-2017,False,0.0
Stephan Lichtsteiner,SUI,"DF,MF",Juventus,Serie A,32.0,26,1866,1,2,2016-2017,False,0.1447
Lillo,ESP,DF,Sporting Gijón,La Liga,27.0,25,2136,0,0,2016-2017,False,0.0
Lucas Lima,BRA,DF,Nantes,Ligue 1,24.0,38,3382,1,2,2016-2017,False,0.0798
Heinz Lindner,AUT,GK,Eintracht Frankfurt,Bundesliga,26.0,2,175,0,0,2016-2017,False,0.0
Karol Linetty,POL,MF,Sampdoria,Serie A,21.0,35,2384,1,4,2016-2017,False,0.1888
Jesse Lingard,ENG,"MF,FW",Manchester Utd,Premier League,23.0,25,1360,1,1,2016-2017,False,0.1324
Pol Lirola,ESP,DF,Sassuolo,Serie A,18.0,22,1548,0,3,2016-2017,False,0.1744
Marko Livaja,CRO,FW,Las Palmas,La Liga,22.0,25,1444,5,3,2016-2017,False,0.4986
Jake Livermore,ENG,MF,West Brom,Premier League,26.0,16,1301,0,0,2016-2017,False,0.0
Jake Livermore,ENG,"MF,DF",Hull City,Premier League,26.0,21,1670,1,0,2016-2017,False,0.0539
Raúl Lizoain,ESP,GK,Las Palmas,La Liga,25.0,13,1170,0,0,2016-2017,False,0.0
Adem Ljajić,SRB,"FW,MF",Torino,Serie A,24.0,33,2513,10,8,2016-2017,False,0.6446
Diego Llorente,ESP,"DF,MF",Málaga,La Liga,22.0,25,2028,2,0,2016-2017,False,0.0888
Fernando Llorente,ESP,FW,Swansea City,Premier League,31.0,33,2442,15,1,2016-2017,False,0.5897
Marcos Llorente,ESP,MF,Alavés,La Liga,21.0,32,2806,0,2,2016-2017,False,0.0641
Hugo Lloris,FRA,GK,Tottenham Hotspur,Premier League,29.0,34,3004,0,0,2016-2017,False,0.0
Alexandre Llovet,FRA,FW,Montpellier,Ligue 1,18.0,2,18,0,0,2016-2017,False,0.0
Giovani Lo Celso,ARG,MF,Paris Saint-Germain,Ligue 1,20.0,4,82,0,0,2016-2017,False,0.0
Simone Lo Faso,ITA,MF,Palermo,Serie A,18.0,10,255,0,0,2016-2017,False,0.0
Manuel Locatelli,ITA,MF,Milan,Serie A,18.0,25,1694,2,0,2016-2017,False,0.1063
Francesco Lodi,ITA,MF,Udinese,Serie A,32.0,1,12,0,0,2016-2017,False,0.0
Raoul Loé,CMR,MF,Osasuna,La Liga,27.0,7,570,0,0,2016-2017,False,0.0
Ruben Loftus-Cheek,ENG,MF,Chelsea,Premier League,20.0,6,35,0,0,2016-2017,False,0.0
David Lombán,ESP,DF,Granada,La Liga,29.0,21,1841,2,0,2016-2017,False,0.0978
Cristiano Lombardi,ITA,FW,Lazio,Serie A,20.0,18,437,1,0,2016-2017,False,0.2059
Kevin Long,IRL,DF,Burnley,Premier League,25.0,3,270,0,0,2016-2017,False,0.0
Shane Long,IRL,FW,Southampton,Premier League,29.0,32,1261,3,2,2016-2017,False,0.3569
Ademola Lookman,NGA,FW,Everton,Premier League,18.0,8,289,1,0,2016-2017,False,0.3114
Anthony Lopes,POR,GK,Lyon,Ligue 1,25.0,37,3330,0,0,2016-2017,False,0.0
Hélder Lopes,POR,DF,Las Palmas,La Liga,27.0,15,1224,0,1,2016-2017,False,0.0735
Rony Lopes,POR,"MF,FW",Lille,Ligue 1,20.0,25,1861,4,4,2016-2017,False,0.3869
Adrián López,ESP,"FW,MF",Villarreal,La Liga,28.0,15,677,2,1,2016-2017,False,0.3988
David López,ESP,"DF,MF",Espanyol,La Liga,26.0,36,3240,3,2,2016-2017,False,0.1389
Diego López,ESP,GK,Espanyol,La Liga,34.0,35,3112,0,0,2016-2017,False,0.0
Isma López,ESP,"DF,MF",Sporting Gijón,La Liga,26.0,27,1732,0,3,2016-2017,False,0.1559
Javi López,ESP,DF,Espanyol,La Liga,30.0,19,1522,0,1,2016-2017,False,0.0591
Maxi López,ARG,FW,Torino,Serie A,32.0,16,440,2,0,2016-2017,False,0.4091
Maxime Lopez,FRA,MF,Marseille,Ligue 1,18.0,30,2173,3,7,2016-2017,False,0.4142
Unai López,ESP,MF,Leganés,La Liga,20.0,23,1167,2,0,2016-2017,False,0.1542
Alberto Lora,ESP,DF,Sporting Gijón,La Liga,29.0,7,378,0,0,2016-2017,False,0.0
Jonas Lössl,DEN,GK,Mainz 05,Bundesliga,27.0,27,2430,0,0,2016-2017,False,0.0
Jordan Lotiès,FRA,DF,Dijon,Ligue 1,31.0,24,2046,2,0,2016-2017,False,0.088
Jeff Louis,HAI,"MF,FW",Caen,Ligue 1,23.0,5,230,0,0,2016-2017,False,0.0
Donald Love,SCO,DF,Sunderland,Premier League,21.0,12,611,0,1,2016-2017,False,0.1473
Dejan Lovren,CRO,DF,Liverpool,Premier League,27.0,29,2553,2,1,2016-2017,False,0.1058
Matthew Lowton,ENG,DF,Burnley,Premier League,27.0,36,3240,0,2,2016-2017,False,0.0556
Luciano,BRA,FW,Leganés,La Liga,23.0,25,1177,4,2,2016-2017,False,0.4588
Filipe Luís,BRA,DF,Atlético Madrid,La Liga,30.0,34,3006,3,6,2016-2017,False,0.2695
José Luis Gayà,ESP,DF,Valencia,La Liga,21.0,27,2089,1,2,2016-2017,False,0.1292
Luisinho,POR,"DF,MF",Dep La Coruña,La Liga,31.0,26,1907,0,2,2016-2017,False,0.0944
David Luiz,BRA,DF,Chelsea,Premier League,29.0,33,2954,1,0,2016-2017,False,0.0305
David Luiz,BRA,DF,Paris Saint-Germain,Ligue 1,29.0,3,241,0,0,2016-2017,False,0.0
Jordan Lukaku,BEL,"MF,DF",Lazio,Serie A,22.0,16,851,0,1,2016-2017,False,0.1058
Romelu Lukaku,BEL,FW,Everton,Premier League,23.0,37,3266,25,6,2016-2017,False,0.8543
Dodi Lukebakio,BEL,"FW,MF",Toulouse,Ligue 1,18.0,5,92,0,0,2016-2017,False,0.0
Saša Lukić,SRB,MF,Torino,Serie A,19.0,14,777,0,0,2016-2017,False,0.0
Senad Lulić,BIH,"MF,FW",Lazio,Serie A,30.0,31,2486,3,9,2016-2017,False,0.4344
Antonio Luna,ESP,DF,Eibar,La Liga,25.0,26,2115,1,5,2016-2017,False,0.2553
Arnaud Lusamba,COD,"FW,MF",Nice,Ligue 1,19.0,6,253,0,0,2016-2017,False,0.0
Fabian Lustenberger,SUI,"MF,DF",Hertha BSC,Bundesliga,28.0,19,1500,0,1,2016-2017,False,0.06
Andreas Luthe,GER,GK,Augsburg,Bundesliga,29.0,2,180,0,0,2016-2017,False,0.0
Germán Lux,ARG,GK,Dep La Coruña,La Liga,34.0,25,2204,0,0,2016-2017,False,0.0
Cheikh M'Bengue,SEN,"DF,MF",Saint-Étienne,Ligue 1,28.0,15,1179,0,1,2016-2017,False,0.0763
Massimo Maccarone,ITA,FW,Empoli,Serie A,36.0,28,1508,5,2,2016-2017,False,0.4178
Zinédine Machach,FRA,MF,Marseille,Ligue 1,20.0,10,417,0,0,2016-2017,False,0.0
Darwin Machís,VEN,"MF,FW",Leganés,La Liga,23.0,27,1058,1,3,2016-2017,False,0.3403
Gabriel Magalhães,BRA,DF,Lille,Ligue 1,18.0,1,9,0,0,2016-2017,False,0.0
Christian Maggio,ITA,DF,Napoli,Serie A,34.0,7,394,0,0,2016-2017,False,0.0
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,31.0,15,1193,1,0,2016-2017,False,0.0754
Harry Maguire,ENG,DF,Hull City,Premier League,23.0,29,2307,2,1,2016-2017,False,0.117
Hicham Mahou,FRA,"FW,MF",Nice,Ligue 1,17.0,1,16,0,0,2016-2017,False,0.0
Riyad Mahrez,ALG,MF,Leicester City,Premier League,25.0,36,2825,6,4,2016-2017,False,0.3186
Raffaele Maiello,ITA,MF,Empoli,Serie A,25.0,1,59,0,0,2016-2017,False,0.0
Arne Maier,GER,MF,Hertha BSC,Bundesliga,17.0,1,1,0,0,2016-2017,False,0.0
Domenico Maietta,ITA,DF,Bologna,Serie A,33.0,29,2373,0,1,2016-2017,False,0.0379
Habib Maïga,CIV,"DF,MF",Saint-Étienne,Ligue 1,20.0,5,295,0,0,2016-2017,False,0.0
Mike Maignan,FRA,GK,Lille,Ligue 1,21.0,7,566,0,0,2016-2017,False,0.0
Anthony Maisonnial,FRA,GK,Saint-Étienne,Ligue 1,18.0,2,168,0,0,2016-2017,False,0.0
Ainsley Maitland-Niles,ENG,"DF,FW",Arsenal,Premier League,18.0,1,2,0,0,2016-2017,False,0.0
Abdul Majeed Waris,GHA,"FW,MF",Lorient,Ligue 1,24.0,35,2840,9,5,2016-2017,False,0.4437
Jean-Victor Makengo,FRA,MF,Caen,Ligue 1,18.0,17,877,0,0,2016-2017,False,0.0
Nikola Maksimović,SRB,DF,Napoli,Serie A,24.0,8,678,1,0,2016-2017,False,0.1327
Steed Malbranque,FRA,MF,Caen,Ligue 1,36.0,13,370,0,0,2016-2017,False,0.0
Malcom,BRA,"FW,MF",Bordeaux,Ligue 1,19.0,37,2728,7,4,2016-2017,False,0.3629
Kévin Malcuit,MAR,"DF,MF",Saint-Étienne,Ligue 1,25.0,25,2092,0,2,2016-2017,False,0.086
Aly Mallé,MLI,"MF,FW",Granada,La Liga,18.0,11,508,0,0,2016-2017,False,0.0
Yunus Mallı,TUR,"MF,FW",Wolfsburg,Bundesliga,24.0,16,1175,1,1,2016-2017,False,0.1532
Yunus Mallı,TUR,MF,Mainz 05,Bundesliga,24.0,16,1376,6,6,2016-2017,False,0.7849
Hugo Mallo,ESP,DF,Celta Vigo,La Liga,25.0,23,1988,2,1,2016-2017,False,0.1358
Shaun Maloney,SCO,MF,Hull City,Premier League,33.0,9,283,1,2,2016-2017,False,0.9541
Emanuel Mammana,ARG,DF,Lyon,Ligue 1,20.0,17,1514,1,0,2016-2017,False,0.0594
Rey Manaj,ALB,FW,Pescara,Serie A,19.0,12,474,2,0,2016-2017,False,0.3797
Vincent Manceau,FRA,DF,Angers,Ligue 1,27.0,33,2865,1,0,2016-2017,False,0.0314
Steve Mandanda,FRA,GK,Crystal Palace,Premier League,31.0,9,810,0,0,2016-2017,False,0.0
Christophe Mandanne,FRA,FW,Nancy,Ligue 1,31.0,20,932,1,1,2016-2017,False,0.1931
Aïssa Mandi,ALG,DF,Real Betis,La Liga,24.0,26,2215,2,1,2016-2017,False,0.1219
Georges Mandjeck,CMR,MF,Metz,Ligue 1,27.0,29,2336,3,0,2016-2017,False,0.1156
Rolando Mandragora,ITA,MF,Juventus,Serie A,19.0,1,5,0,0,2016-2017,False,0.0
Mario Mandžukić,CRO,"FW,MF",Juventus,Serie A,30.0,34,2483,7,4,2016-2017,False,0.3987
Alexis Mané,SEN,MF,Guingamp,Ligue 1,19.0,4,41,0,0,2016-2017,False,0.0
Sadio Mané,SEN,FW,Liverpool,Premier League,24.0,27,2235,13,5,2016-2017,False,0.7248
Eliaquim Mangala,FRA,DF,Valencia,La Liga,25.0,30,2644,2,0,2016-2017,False,0.0681
Thomas Mangani,FRA,MF,Angers,Ligue 1,29.0,34,2844,3,6,2016-2017,False,0.2848
Ousman Manneh,GAM,FW,Werder Bremen,Bundesliga,19.0,6,486,1,0,2016-2017,False,0.1852
Vito Mannone,ITA,GK,Sunderland,Premier League,28.0,9,810,0,0,2016-2017,False,0.0
Kostas Manolas,GRE,DF,Roma,Serie A,25.0,33,2771,0,2,2016-2017,False,0.065
Javier Manquillo,ESP,"DF,MF",Sunderland,Premier League,22.0,20,1430,1,0,2016-2017,False,0.0629
Martín Mantovani,ARG,DF,Leganés,La Liga,32.0,31,2697,1,0,2016-2017,False,0.0334
José Manuel Jurado,ESP,MF,Espanyol,La Liga,30.0,31,2457,3,4,2016-2017,False,0.2564
Faitout Maouassa,FRA,"MF,FW",Nancy,Ligue 1,18.0,14,1039,3,3,2016-2017,False,0.5197
Mohamed Mara,GUI,"MF,FW",Lorient,Ligue 1,19.0,9,626,0,1,2016-2017,False,0.1438
Florian Marange,FRA,DF,Bastia,Ligue 1,30.0,19,1452,0,0,2016-2017,False,0.0
Fernando Marçal,BRA,DF,Guingamp,Ligue 1,27.0,31,2688,0,6,2016-2017,False,0.2009
Vincent Marcel,FRA,"FW,MF",Nice,Ligue 1,19.0,6,230,0,0,2016-2017,False,0.0
Marcelo,BRA,DF,Real Madrid,La Liga,28.0,30,2279,2,10,2016-2017,False,0.4739
Giovanni Marchese,ITA,DF,Genoa,Serie A,31.0,1,9,0,0,2016-2017,False,0.0
Federico Marchetti,ITA,GK,Lazio,Serie A,33.0,17,1485,0,0,2016-2017,False,0.0
Vincent Marchetti,FRA,MF,Nancy,Ligue 1,19.0,17,977,0,1,2016-2017,False,0.0921
Claudio Marchisio,ITA,MF,Juventus,Serie A,30.0,18,1253,1,3,2016-2017,False,0.2873
Gian Marco Ferrari,ITA,DF,Crotone,Serie A,24.0,37,3330,3,1,2016-2017,False,0.1081
Óscar de Marcos,ESP,DF,Athletic Club,La Liga,27.0,27,2150,1,4,2016-2017,False,0.2093
José María Giménez,URU,"DF,MF",Atlético Madrid,La Liga,21.0,17,1013,0,0,2016-2017,False,0.0
Mariano,DOM,FW,Real Madrid,La Liga,22.0,8,124,1,1,2016-2017,False,1.4516
Mariano,BRA,"DF,MF",Sevilla,La Liga,30.0,31,2643,0,2,2016-2017,False,0.0681
Adrian Mariappa,JAM,DF,Watford,Premier League,29.0,7,562,0,0,2016-2017,False,0.0
Jordan Marié,FRA,MF,Dijon,Ligue 1,24.0,24,1437,1,1,2016-2017,False,0.1253
Guido Marilungo,ITA,FW,Empoli,Serie A,26.0,20,942,0,4,2016-2017,False,0.3822
Adrián Marín,ESP,DF,Leganés,La Liga,19.0,13,910,0,0,2016-2017,False,0.0
Diego Mariño,ESP,GK,Sporting Gijón,La Liga,26.0,2,180,0,0,2016-2017,False,0.0
João Mário,POR,MF,Inter,Serie A,23.0,30,2003,3,5,2016-2017,False,0.3595
Lazar Marković,SRB,MF,Hull City,Premier League,22.0,12,1005,2,0,2016-2017,False,0.1791
Marlon,BRA,DF,Barcelona,La Liga,20.0,2,180,0,0,2016-2017,False,0.0
Dean Marney,ENG,MF,Burnley,Premier League,32.0,21,1764,1,2,2016-2017,False,0.1531
Dominic Maroh,SVN,DF,Köln,Bundesliga,29.0,12,645,0,0,2016-2017,False,0.0
Iván Márquez,ESP,DF,Osasuna,La Liga,22.0,4,360,0,1,2016-2017,False,0.25
Javi Márquez,ESP,MF,Granada,La Liga,30.0,7,399,0,0,2016-2017,False,0.0
Marquinhos,BRA,DF,Paris Saint-Germain,Ligue 1,22.0,29,2501,3,0,2016-2017,False,0.108
David Marshall,SCO,GK,Hull City,Premier League,31.0,16,1440,0,0,2016-2017,False,0.0
Bruno Martella,ITA,"DF,MF",Crotone,Serie A,23.0,29,2319,0,0,2016-2017,False,0.0
Anthony Martial,FRA,"MF,FW",Manchester Utd,Premier League,20.0,25,1554,4,5,2016-2017,False,0.5212
Aarón Martín,ESP,DF,Espanyol,La Liga,19.0,30,2587,0,0,2016-2017,False,0.0
Alberto Martín,ESP,MF,Leganés,La Liga,27.0,16,1189,0,0,2016-2017,False,0.0
Jonas Martin,FRA,MF,Real Betis,La Liga,26.0,20,1153,2,0,2016-2017,False,0.1561
Marvin Martin,FRA,"FW,MF",Dijon,Ligue 1,28.0,12,499,0,1,2016-2017,False,0.1804
