player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Pepe,POR,"DF,MF",Real Madrid,La Liga,26,10,853,1,0,2009-2010,False,0.1055
Simone Pepe,ITA,"FW,MF",Udinese,Serie A,25,32,2191,7,4,2009-2010,True,0.4518
Jonathan Pereira,ESP,FW,Villarreal,La Liga,22,6,137,0,0,2009-2010,False,0.0
Diego Pérez,URU,MF,Monaco,Ligue 1,29,23,1756,0,0,2009-2010,False,0.0
Iñigo Pérez,ESP,MF,Athletic Club,La Liga,21,3,48,0,0,2009-2010,False,0.0
Iván Pérez Maceira,ESP,MF,Dep La Coruña,La Liga,23,20,724,0,0,2009-2010,False,0.0
Rubén Pérez,ESP,MF,Atlético Madrid,La Liga,20,1,12,0,0,2009-2010,False,0.0
Mariano Pernía,ESP,DF,Atlético Madrid,La Liga,32,1,90,0,0,2009-2010,False,0.0
Diego Perotti,ARG,"FW,MF",Sevilla,La Liga,21,28,1807,4,2,2009-2010,True,0.2988
Riccardo Perpetuini,ITA,"DF,MF",Lazio,Serie A,18,2,65,0,0,2009-2010,False,0.0
Damien Perquis,POL,DF,Sochaux,Ligue 1,25,34,2876,3,0,2009-2010,False,0.0939
Jean-Joël Perrier-Doumbé,CMR,DF,Toulouse,Ligue 1,30,3,258,0,0,2009-2010,False,0.0
Loïc Perrin,FRA,"DF,MF",Saint-Étienne,Ligue 1,23,18,1306,2,0,2009-2010,False,0.1378
Damien Perrinelle,FRA,DF,Boulogne,Ligue 1,25,11,796,1,0,2009-2010,False,0.1131
Simone Perrotta,ITA,MF,Roma,Serie A,31,32,2700,5,4,2009-2010,True,0.3
Robin van Persie,NED,FW,Arsenal,Premier League,25,16,1252,9,7,2009-2010,True,1.1502
Romano Perticone,ITA,DF,Livorno,Serie A,22,27,2210,0,0,2009-2010,False,0.0
Simone Pesce,ITA,MF,Catania,Serie A,27,4,131,0,0,2009-2010,False,0.0
Petit,POR,MF,Köln,Bundesliga,32,32,2818,1,3,2009-2010,True,0.1278
Nikola Petković,SRB,DF,Eintracht Frankfurt,Bundesliga,23,2,46,0,0,2009-2010,False,0.0
Mladen Petrić,CRO,FW,Hamburger SV,Bundesliga,28,26,2135,8,1,2009-2010,True,0.3794
Martin Petrov,BUL,"FW,MF",Manchester City,Premier League,30,16,727,4,3,2009-2010,True,0.8666
Stiliyan Petrov,BUL,MF,Aston Villa,Premier League,30,37,3267,0,1,2009-2010,True,0.0275
Thanos Petsos,GRE,"DF,MF",Leverkusen,Bundesliga,18,1,12,0,0,2009-2010,False,0.0
Stefano Pettinari,ITA,"FW,MF",Roma,Serie A,17,1,4,0,0,2009-2010,False,0.0
Mathieu Peybernes,FRA,DF,Sochaux,Ligue 1,18,1,9,0,0,2009-2010,False,0.0
Paulo Pezzolano,URU,"FW,MF",Mallorca,La Liga,26,12,261,0,0,2009-2010,False,0.0
Kevin Pezzoni,GER,"DF,MF",Köln,Bundesliga,20,21,1635,1,0,2009-2010,False,0.055
Marc Pfertzel,FRA,"DF,MF",Bochum,Bundesliga,28,18,1537,0,0,2009-2010,False,0.0
Kevin Phillips,ENG,FW,Birmingham City,Premier League,36,19,434,4,0,2009-2010,False,0.8295
Piá,BRA,"FW,MF",Napoli,Serie A,27,2,69,0,0,2009-2010,False,0.0
Pablo Piatti,ARG,"FW,MF",Almería,La Liga,20,35,2488,6,2,2009-2010,True,0.2894
Steven Pienaar,RSA,MF,Everton,Premier League,27,30,2657,4,3,2009-2010,True,0.2371
Mirko Pieri,ITA,"DF,MF",Livorno,Serie A,31,24,1870,0,0,2009-2010,False,0.0
Luigi Pieroni,BEL,FW,Valenciennes,Ligue 1,28,2,25,0,0,2009-2010,False,0.0
Iván Pillud,ARG,DF,Espanyol,La Liga,23,9,670,0,0,2009-2010,False,0.0
Tomás Pina Isla,ESP,MF,Mallorca,La Liga,21,1,11,0,0,2009-2010,False,0.0
Pablo Pinillos Caro,ESP,DF,Racing Sant,La Liga,35,23,1921,0,0,2009-2010,False,0.0
Javier Pinola,ARG,DF,Nürnberg,Bundesliga,26,33,2961,0,0,2009-2010,False,0.0
Ferreira Pinto,BRA,MF,Atalanta,Serie A,29,23,1514,3,1,2009-2010,True,0.2378
Sérgio Pinto,POR,"FW,MF",Hannover 96,Bundesliga,28,26,1754,4,2,2009-2010,True,0.3079
Giampiero Pinzi,ITA,MF,Chievo,Serie A,28,32,2725,3,0,2009-2010,False,0.0991
Gerard Piqué,ESP,DF,Barcelona,La Liga,22,32,2541,2,0,2009-2010,False,0.0708
Frédéric Piquionne,FRA,FW,Portsmouth,Premier League,30,34,2274,5,2,2009-2010,True,0.277
Robert Pirès,FRA,"FW,MF",Villarreal,La Liga,35,29,1322,4,1,2009-2010,True,0.3404
Andrea Pirlo,ITA,MF,Milan,Serie A,30,34,2951,0,4,2009-2010,True,0.122
Francesco Pisano,ITA,DF,Cagliari,Serie A,23,9,616,0,0,2009-2010,False,0.0
Marco Pisano,ITA,DF,Bari,Serie A,27,1,14,0,0,2009-2010,False,0.0
Andrea Pisanu,ITA,"FW,MF",Bologna,Serie A,27,2,95,0,0,2009-2010,False,0.0
Łukasz Piszczek,POL,"DF,MF",Hertha BSC,Bundesliga,24,31,2419,2,0,2009-2010,False,0.0744
Adrian Piț,ROU,MF,Roma,Serie A,26,2,44,0,0,2009-2010,False,0.0
Romain Pitau,FRA,MF,Montpellier,Ligue 1,31,36,3130,0,0,2009-2010,False,0.0
Jonathan Pitroipa,BFA,"FW,MF",Hamburger SV,Bundesliga,23,20,792,3,1,2009-2010,True,0.4545
Claudio Pizarro,PER,FW,Werder Bremen,Bundesliga,30,26,2130,16,3,2009-2010,True,0.8028
David Pizarro,CHI,MF,Roma,Serie A,29,31,2743,2,5,2009-2010,True,0.2297
Miralem Pjanić,BIH,MF,Lyon,Ligue 1,19,37,2440,6,8,2009-2010,True,0.5164
Diego Placente,ARG,DF,Bordeaux,Ligue 1,32,3,244,0,0,2009-2010,False,0.0
Marc Planus,FRA,DF,Bordeaux,Ligue 1,27,26,2185,1,0,2009-2010,False,0.0412
Jaroslav Plašil,CZE,MF,Bordeaux,Ligue 1,27,34,2367,2,2,2009-2010,True,0.1521
Gianvito Plasmati,ITA,FW,Catania,Serie A,26,13,292,0,1,2009-2010,True,0.3082
Nicolas Plestan,FRA,DF,Lille,Ligue 1,28,5,393,0,0,2009-2010,False,0.0
Vasileios Pliatsikas,GRE,"DF,MF",Schalke 04,Bundesliga,21,8,380,0,0,2009-2010,False,0.0
Lukas Podolski,GER,"FW,MF",Köln,Bundesliga,24,27,2352,2,4,2009-2010,True,0.2296
Pavel Pogrebnyak,RUS,FW,Stuttgart,Bundesliga,25,28,2043,6,4,2009-2010,True,0.4405
Eugen Polanski,POL,MF,Mainz 05,Bundesliga,23,21,1312,1,0,2009-2010,False,0.0686
Andrea Poli,ITA,MF,Sampdoria,Serie A,19,31,2019,0,1,2009-2010,True,0.0446
Mike Pollitt,ENG,GK,Wigan Athletic,Premier League,37,4,292,0,0,2009-2010,False,0.0
Leonardo Ponzio,ARG,MF,Zaragoza,La Liga,27,34,2997,1,0,2009-2010,False,0.03
Daniele Portanova,ITA,DF,Bologna,Serie A,30,36,3196,2,0,2009-2010,False,0.0563
Cristian Portilla,ESP,MF,Sporting Gijón,La Liga,20,4,246,0,0,2009-2010,False,0.0
Francisco Portillo,ESP,MF,Málaga,La Liga,19,1,18,0,0,2009-2010,False,0.0
Javier Portillo,ESP,FW,Osasuna,La Liga,27,2,41,0,0,2009-2010,False,0.0
Mickaël Poté,BEN,FW,Nice,Ligue 1,24,12,508,2,0,2009-2010,False,0.3543
Alessandro Potenza,ITA,DF,Catania,Serie A,25,19,1267,0,0,2009-2010,False,0.0
Loïc Poujol,FRA,MF,Sochaux,Ligue 1,20,16,699,0,1,2009-2010,True,0.1288
Christian Poulsen,DEN,MF,Juventus,Serie A,29,25,1715,0,0,2009-2010,False,0.0
Simon Pouplin,FRA,GK,Freiburg,Bundesliga,24,30,2700,0,0,2009-2010,False,0.0
Nicola Pozzi,ITA,FW,Sampdoria,Serie A,23,18,658,2,0,2009-2010,False,0.2736
Danijel Pranjić,CRO,"DF,MF",Bayern Munich,Bundesliga,27,20,1203,1,3,2009-2010,True,0.2993
Francesco Pratali,ITA,DF,Siena,Serie A,30,12,941,0,0,2009-2010,False,0.0
Christoph Preuß,GER,"DF,MF",Eintracht Frankfurt,Bundesliga,28,3,43,0,0,2009-2010,False,0.0
David Prieto,ESP,"DF,MF",Xerez,La Liga,26,21,1711,0,1,2009-2010,True,0.0526
Luis Prieto Zalbidegoitia,ESP,DF,Valladolid,La Liga,30,20,1547,0,0,2009-2010,False,0.0
Sloan Privat,FRA,FW,Sochaux,Ligue 1,20,14,366,2,0,2009-2010,False,0.4918
Sebastian Prödl,AUT,"DF,MF",Werder Bremen,Bundesliga,22,9,489,1,0,2009-2010,False,0.184
Roman Prokoph,GER,FW,Bochum,Bundesliga,23,15,947,0,2,2009-2010,True,0.1901
Jürgen Prutsch,AUT,MF,Livorno,Serie A,19,6,375,0,0,2009-2010,False,0.0
Danny Pugh,ENG,"DF,MF",Stoke City,Premier League,26,7,186,1,0,2009-2010,False,0.4839
Grégory Pujol,FRA,FW,Valenciennes,Ligue 1,29,30,1931,6,1,2009-2010,True,0.3263
Rubén Pulido,ESP,DF,Zaragoza,La Liga,30,22,1687,2,0,2009-2010,False,0.1067
Nico Pulzetti,ITA,MF,Livorno,Serie A,25,29,2255,1,1,2009-2010,True,0.0798
Francisco Puñal,ESP,MF,Osasuna,La Liga,33,33,2452,0,2,2009-2010,True,0.0734
Sébastien Puygrenier,FRA,DF,Monaco,Ligue 1,27,36,3232,2,2,2009-2010,True,0.1114
Carles Puyol,ESP,DF,Barcelona,La Liga,31,32,2712,1,1,2009-2010,True,0.0664
Fabio Quagliarella,ITA,FW,Napoli,Serie A,26,34,2836,11,5,2009-2010,True,0.5078
Abeiku Quansah,GHA,"FW,MF",Nice,Ligue 1,18,2,17,0,0,2009-2010,False,0.0
Ricardo Quaresma,POR,"FW,MF",Inter,Serie A,25,11,399,0,0,2009-2010,False,0.0
Julien Quercia,FRA,"FW,MF",Auxerre,Ligue 1,22,10,117,0,0,2009-2010,False,0.0
Franck Queudrue,FRA,DF,Birmingham City,Premier League,30,6,495,0,0,2009-2010,False,0.0
Álex Quillo,ESP,MF,Almería,La Liga,22,1,16,0,0,2009-2010,False,0.0
Nicolas Rabuel,FRA,DF,Boulogne,Ligue 1,31,23,1933,0,0,2009-2010,False,0.0
Ivan Radovanović,SRB,"DF,MF",Atalanta,Serie A,20,12,425,0,0,2009-2010,False,0.0
Ștefan Radu,ROU,DF,Lazio,Serie A,22,28,2520,0,0,2009-2010,False,0.0
Rafa,ESP,"DF,MF",Getafe,La Liga,24,27,2430,2,0,2009-2010,False,0.0741
Rafael,BRA,"DF,MF",Manchester Utd,Premier League,19,8,680,1,1,2009-2010,True,0.2647
Raffael,BRA,"FW,MF",Hertha BSC,Bundesliga,24,31,2651,7,4,2009-2010,True,0.3734
Rafinha,BRA,DF,Schalke 04,Bundesliga,23,31,2669,1,6,2009-2010,True,0.236
Daniele Ragatzu,ITA,FW,Cagliari,Serie A,17,8,382,2,0,2009-2010,False,0.4712
Andrea Raggi,ITA,DF,Bologna,Serie A,25,31,2639,1,0,2009-2010,False,0.0341
Cristian Raimondi,ITA,"DF,MF",Livorno,Serie A,28,32,2682,0,2,2009-2010,True,0.0671
Jukka Raitala,FIN,DF,Hoffenheim,Bundesliga,20,2,97,0,0,2009-2010,False,0.0
Ivan Rakitić,CRO,MF,Schalke 04,Bundesliga,21,29,2121,7,2,2009-2010,True,0.3819
Valdet Rama,ALB,"FW,MF",Hannover 96,Bundesliga,21,15,514,0,0,2009-2010,False,0.0
Johann Ramaré,FRA,MF,Boulogne,Ligue 1,25,17,672,1,0,2009-2010,False,0.1339
Ulrich Ramé,FRA,GK,Bordeaux,Ligue 1,36,10,782,0,0,2009-2010,False,0.0
Adil Rami,FRA,DF,Lille,Ligue 1,23,34,3016,3,0,2009-2010,False,0.0895
Iván Ramis,ESP,DF,Mallorca,La Liga,24,26,2237,0,0,2009-2010,False,0.0
Adrián Ramos,COL,FW,Hertha BSC,Bundesliga,23,28,2140,10,3,2009-2010,True,0.5467
Edu Ramos,ESP,MF,Málaga,La Liga,17,3,133,0,0,2009-2010,False,0.0
Marco Ramos,POR,DF,Lens,Ligue 1,26,30,2469,0,0,2009-2010,False,0.0
Omar Ramos,ESP,"FW,MF",Tenerife,La Liga,21,23,899,0,1,2009-2010,True,0.1001
Sergio Ramos,ESP,DF,Real Madrid,La Liga,23,33,2901,4,2,2009-2010,True,0.1861
Aaron Ramsey,WAL,MF,Arsenal,Premier League,18,18,786,3,3,2009-2010,True,0.687
Dimitar Rangelov,BUL,"FW,MF",Dortmund,Bundesliga,26,10,219,1,0,2009-2010,False,0.411
Andrea Ranocchia,ITA,DF,Bari,Serie A,21,17,1490,2,1,2009-2010,True,0.1812
Raúl,ESP,FW,Real Madrid,La Liga,32,30,1061,5,1,2009-2010,True,0.509
Konstantin Rausch,RUS,"DF,MF",Hannover 96,Bundesliga,19,26,1695,0,0,2009-2010,False,0.0
Yoric Ravet,FRA,"FW,MF",Grenoble Foot,Ligue 1,19,16,580,2,1,2009-2010,True,0.4655
Juan Redondo,ESP,DF,Xerez,La Liga,32,13,1046,0,0,2009-2010,False,0.0
Adrien Regattin,MAR,"FW,MF",Toulouse,Ligue 1,17,5,60,0,1,2009-2010,True,1.5
Reginaldo,BRA,FW,Siena,Serie A,26,29,1632,2,2,2009-2010,True,0.2206
Tore Reginiussen,NOR,DF,Schalke 04,Bundesliga,23,1,19,0,0,2009-2010,False,0.0
Andy Reid,IRL,MF,Sunderland,Premier League,27,21,1643,2,6,2009-2010,True,0.4382
Steven Reid,IRL,"DF,MF",Blackburn Rovers,Premier League,28,4,125,0,0,2009-2010,False,0.0
Pepe Reina,ESP,GK,Liverpool,Premier League,26,38,3420,0,1,2009-2010,True,0.0263
Stefan Reinartz,GER,"DF,MF",Leverkusen,Bundesliga,20,27,2056,2,1,2009-2010,True,0.1313
Bastian Reinhardt,GER,DF,Hamburger SV,Bundesliga,33,1,17,0,0,2009-2010,False,0.0
Stefan Reisinger,GER,FW,Freiburg,Bundesliga,27,25,975,3,0,2009-2010,False,0.2769
Loïc Rémy,FRA,FW,Nice,Ligue 1,22,34,2871,14,3,2009-2010,True,0.5329
Renato,BRA,MF,Sevilla,La Liga,30,33,2596,4,2,2009-2010,True,0.208
Zoran Rendulić,SRB,DF,Grenoble Foot,Ligue 1,25,9,524,0,0,2009-2010,False,0.0
Michael Rensing,GER,GK,Bayern Munich,Bundesliga,25,4,315,0,0,2009-2010,False,0.0
Nigel Reo-Coker,ENG,MF,Aston Villa,Premier League,25,10,523,0,0,2009-2010,False,0.0
Marco Reus,GER,"FW,MF",Gladbach,Bundesliga,20,33,2469,8,4,2009-2010,True,0.4374
Anthony Réveillère,FRA,DF,Lyon,Ligue 1,29,30,2627,0,0,2009-2010,False,0.0
Franck Ribéry,FRA,"FW,MF",Bayern Munich,Bundesliga,26,19,1089,3,5,2009-2010,True,0.6612
Ricardo,ESP,GK,Osasuna,La Liga,37,36,3240,0,0,2009-2010,False,0.0
Julio Ricardo Cruz,ARG,FW,Lazio,Serie A,34,25,1064,4,1,2009-2010,True,0.4229
Adrián Ricchiuti,ITA,MF,Catania,Serie A,31,27,1684,3,1,2009-2010,True,0.2138
Micah Richards,ENG,DF,Manchester City,Premier League,21,23,1645,3,1,2009-2010,True,0.2188
Kieran Richardson,ENG,"DF,MF",Sunderland,Premier League,24,29,2409,1,1,2009-2010,True,0.0747
Teddy Richert,FRA,GK,Sochaux,Ligue 1,34,31,2735,0,0,2009-2010,False,0.0
Richi,ESP,"FW,MF",Tenerife,La Liga,32,22,1334,1,0,2009-2010,False,0.0675
Sam Ricketts,WAL,DF,Bolton Wanderers,Premier League,27,27,2167,0,1,2009-2010,True,0.0415
Liam Ridgewell,ENG,DF,Birmingham City,Premier League,25,31,2745,3,1,2009-2010,True,0.1311
Albert Riera,ESP,"DF,FW",Liverpool,Premier League,27,12,644,0,3,2009-2010,True,0.4193
Sascha Riether,GER,"DF,MF",Wolfsburg,Bundesliga,26,33,2965,1,4,2009-2010,True,0.1518
Luca Rigoni,ITA,MF,Chievo,Serie A,24,24,1935,1,0,2009-2010,False,0.0465
Riki,ESP,FW,Dep La Coruña,La Liga,28,26,1483,8,1,2009-2010,True,0.5462
Leandro Rinaudo,ITA,DF,Napoli,Serie A,26,20,1175,1,1,2009-2010,True,0.1532
Tomás Rincón,VEN,MF,Hamburger SV,Bundesliga,21,17,1242,0,0,2009-2010,False,0.0
Pedro Ríos,ESP,MF,Getafe,La Liga,27,18,606,1,0,2009-2010,False,0.1485
Rémy Riou,FRA,GK,Auxerre,Ligue 1,21,3,270,0,0,2009-2010,False,0.0
Marcel Risse,GER,"DF,FW",Nürnberg,Bundesliga,19,20,1127,0,4,2009-2010,True,0.3194
Matt Ritchie,SCO,"DF,MF",Portsmouth,Premier League,19,2,81,0,0,2009-2010,False,0.0
Emanuel Rivas,ARG,MF,Bari,Serie A,26,20,826,3,0,2009-2010,False,0.3269
Nelson Rivas,COL,DF,Livorno,Serie A,26,16,1331,2,0,2009-2010,False,0.1352
Alberto Rivera,ESP,MF,Sporting Gijón,La Liga,31,34,3060,1,2,2009-2010,True,0.0882
Emmanuel Rivière,FRA,FW,Saint-Étienne,Ligue 1,19,30,1733,8,4,2009-2010,True,0.6232
Arjen Robben,NED,"FW,MF",Bayern Munich,Bundesliga,25,24,1778,16,5,2009-2010,True,1.063
Fabien Robert,FRA,"FW,MF",Boulogne,Ligue 1,20,16,455,1,1,2009-2010,True,0.3956
Roberto,ESP,GK,Zaragoza,La Liga,23,15,1350,0,0,2009-2010,False,0.0
Roberto,ESP,GK,Atlético Madrid,La Liga,23,3,270,0,0,2009-2010,False,0.0
Roberto,ESP,GK,Osasuna,La Liga,30,2,180,0,0,2009-2010,False,0.0
Zé Roberto,BRA,"DF,MF",Hamburger SV,Bundesliga,35,23,2055,6,3,2009-2010,True,0.3942
Jason Roberts,GRN,FW,Blackburn Rovers,Premier League,31,29,1556,5,3,2009-2010,True,0.4627
Martial Robin,FRA,"DF,MF",Grenoble Foot,Ligue 1,31,17,1360,0,0,2009-2010,False,0.0
Robinho,BRA,"FW,MF",Manchester City,Premier League,25,10,538,0,3,2009-2010,True,0.5019
Jack Robinson,ENG,DF,Liverpool,Premier League,15,1,4,0,0,2009-2010,False,0.0
Paul Robinson,ENG,DF,Bolton Wanderers,Premier League,30,25,2191,0,2,2009-2010,True,0.0822
Paul Robinson,ENG,GK,Blackburn Rovers,Premier League,29,35,3084,0,1,2009-2010,True,0.0292
Joel Robles,ESP,GK,Atlético Madrid,La Liga,19,2,168,0,0,2009-2010,False,0.0
Tommaso Rocchi,ITA,"FW,MF",Lazio,Serie A,31,32,1980,6,5,2009-2010,True,0.5
Ricardo Rocha,POR,DF,Portsmouth,Premier League,30,10,721,0,0,2009-2010,False,0.0
Rodolphe Roche,FRA,GK,Le Mans,Ligue 1,30,4,360,0,0,2009-2010,False,0.0
David Rochela,ESP,DF,Dep La Coruña,La Liga,19,4,315,0,0,2009-2010,False,0.0
Hugo Rodallega,COL,FW,Wigan Athletic,Premier League,24,38,3310,10,4,2009-2010,True,0.3807
Rodri,ESP,FW,Sevilla,La Liga,19,2,13,1,0,2009-2010,False,6.9231
Ángel Rodríguez,ESP,FW,Tenerife,La Liga,22,23,353,1,0,2009-2010,False,0.255
David Rodríguez,ESP,FW,Almería,La Liga,23,9,231,1,0,2009-2010,False,0.3896
Gonzalo Rodríguez,ARG,DF,Villarreal,La Liga,25,20,1640,0,0,2009-2010,False,0.0
Juan Rodríguez,ESP,MF,Dep La Coruña,La Liga,27,35,3025,3,2,2009-2010,True,0.1488
Maxi Rodríguez,ARG,"FW,MF",Liverpool,Premier League,28,17,1207,1,3,2009-2010,True,0.2983
Maxi Rodríguez,ARG,"FW,MF",Atlético Madrid,La Liga,28,14,753,2,0,2009-2010,False,0.239
Vicente Rodríguez,ESP,"FW,MF",Valencia,La Liga,28,11,501,0,1,2009-2010,True,0.1796
Jack Rodwell,ENG,"DF,MF",Everton,Premier League,18,26,1623,2,1,2009-2010,True,0.1664
Simon Rolfes,GER,MF,Leverkusen,Bundesliga,27,11,775,4,1,2009-2010,True,0.5806
Alaixys Romao,TOG,"DF,MF",Grenoble Foot,Ligue 1,25,29,2582,0,2,2009-2010,True,0.0697
Romaric,CIV,MF,Sevilla,La Liga,26,19,862,1,0,2009-2010,False,0.1044
Jaime Romero,ESP,"FW,MF",Udinese,Serie A,19,4,136,0,0,2009-2010,False,0.0
Rafael Romo,VEN,GK,Udinese,Serie A,19,1,90,0,0,2009-2010,False,0.0
Ronaldinho,BRA,"FW,MF",Milan,Serie A,29,36,2886,12,13,2009-2010,True,0.7796
Cristiano Ronaldo,POR,"FW,MF",Real Madrid,La Liga,24,29,2461,26,7,2009-2010,True,1.2068
Facundo Roncaglia,ARG,DF,Espanyol,La Liga,22,21,1439,0,0,2009-2010,False,0.0
Cyril Rool,FRA,"DF,MF",Marseille,Ligue 1,34,2,135,0,0,2009-2010,False,0.0
Wayne Rooney,ENG,"FW,MF",Manchester Utd,Premier League,23,32,2728,26,3,2009-2010,True,0.9567
Hélder Rosário,POR,DF,Málaga,La Liga,29,3,214,0,0,2009-2010,False,0.0
Danny Rose,ENG,"DF,MF",Tottenham Hotspur,Premier League,19,1,45,1,0,2009-2010,False,2.0
Markus Rosenberg,SWE,FW,Werder Bremen,Bundesliga,26,17,444,1,0,2009-2010,False,0.2027
Jan Rosenthal,GER,"FW,MF",Hannover 96,Bundesliga,23,16,1152,1,2,2009-2010,True,0.2344
Aleandro Rosi,ITA,"DF,MF",Siena,Serie A,22,30,2461,1,0,2009-2010,False,0.0366
Tomáš Rosický,CZE,MF,Arsenal,Premier League,28,25,1306,3,4,2009-2010,True,0.4824
Luca Rossettini,ITA,DF,Siena,Serie A,24,2,180,0,0,2009-2010,False,0.0
Andrea Rossi,ITA,DF,Siena,Serie A,22,8,389,0,0,2009-2010,False,0.0
Giuseppe Rossi,ITA,FW,Villarreal,La Liga,22,34,2336,10,2,2009-2010,True,0.4623
Marco Rossi,ITA,DF,Sampdoria,Serie A,21,20,1519,1,0,2009-2010,False,0.0592
Marco Rossi,ITA,MF,Genoa,Serie A,31,28,2401,5,1,2009-2010,True,0.2249
Frank Rost,GER,GK,Hamburger SV,Bundesliga,36,34,3015,0,0,2009-2010,False,0.0
Sébastien Roudet,FRA,MF,Lens,Ligue 1,28,30,2466,3,6,2009-2010,True,0.3285
Rovérsio,BRA,DF,Osasuna,La Liga,25,3,248,0,0,2009-2010,False,0.0
David Rozehnal,CZE,DF,Hamburger SV,Bundesliga,29,23,1820,1,0,2009-2010,False,0.0495
Rubén,ESP,DF,Mallorca,La Liga,27,19,1536,3,0,2009-2010,False,0.1758
Marco Ruben,ARG,FW,Villarreal,La Liga,22,4,123,0,0,2009-2010,False,0.0
Rubinho,BRA,GK,Livorno,Serie A,26,11,948,0,0,2009-2010,False,0.0
Rubinho,BRA,GK,Palermo,Serie A,26,6,540,0,0,2009-2010,False,0.0
Álvaro Rubio,ESP,"DF,MF",Valladolid,La Liga,30,16,1334,0,0,2009-2010,False,0.0
Sebastian Rudy,GER,MF,Stuttgart,Bundesliga,19,13,593,0,0,2009-2010,False,0.0
Stéphane Ruffier,FRA,GK,Monaco,Ligue 1,22,37,3330,0,0,2009-2010,False,0.0
Víctor Ruiz,ESP,"DF,MF",Espanyol,La Liga,20,21,1834,2,0,2009-2010,False,0.0981
Erminio Rullo,ITA,DF,Napoli,Serie A,25,1,18,0,0,2009-2010,False,0.0
Vedran Runje,CRO,GK,Lens,Ligue 1,33,32,2880,0,0,2009-2010,False,0.0
Rúper,ESP,MF,Osasuna,La Liga,22,27,1120,0,1,2009-2010,True,0.0804
Marco Russ,GER,"DF,MF",Eintracht Frankfurt,Bundesliga,23,30,2619,4,2,2009-2010,True,0.2062
Orazio Russo,ITA,FW,Catania,Serie A,35,1,6,0,0,2009-2010,False,0.0
Julien Sablé,FRA,MF,Nice,Ligue 1,28,23,1669,0,2,2009-2010,True,0.1078
Simão Sabrosa,POR,MF,Atlético Madrid,La Liga,29,34,2405,2,3,2009-2010,True,0.1871
José Saez,FRA,MF,Valenciennes,Ligue 1,27,15,772,0,0,2009-2010,False,0.0
Yannick Sagbo,CIV,FW,Monaco,Ligue 1,21,15,337,0,1,2009-2010,True,0.2671
Bacary Sagna,FRA,DF,Arsenal,Premier League,26,35,2760,0,3,2009-2010,True,0.0978
Louis Saha,FRA,FW,Everton,Premier League,30,33,2322,13,1,2009-2010,True,0.5426
Ben Sahar,ISR,"FW,MF",Espanyol,La Liga,19,22,603,1,0,2009-2010,False,0.1493
Nuri Şahin,TUR,MF,Dortmund,Bundesliga,20,33,2901,4,4,2009-2010,True,0.2482
Jamel Saihi,TUN,MF,Montpellier,Ligue 1,22,26,970,0,1,2009-2010,True,0.0928
Henri Saivet,SEN,"FW,MF",Bordeaux,Ligue 1,18,3,97,0,0,2009-2010,False,0.0
Gaizka Saizar,ESP,FW,Tenerife,La Liga,29,4,41,0,0,2009-2010,False,0.0
Mamadou Sakho,FRA,DF,Paris Saint-Germain,Ligue 1,19,32,2826,0,0,2009-2010,False,0.0
Bakary Sako,MLI,"FW,MF",Saint-Étienne,Ligue 1,21,30,1728,1,2,2009-2010,True,0.1562
Jonas Sakuwaha,ZAM,"FW,MF",Lorient,Ligue 1,26,14,343,0,0,2009-2010,False,0.0
Míchel Salgado,ESP,DF,Blackburn Rovers,Premier League,33,21,1434,0,1,2009-2010,True,0.0628
Hasan Salihamidžić,BIH,"DF,MF",Juventus,Serie A,32,14,589,2,0,2009-2010,False,0.3056
Sejad Salihović,BIH,"DF,MF",Hoffenheim,Bundesliga,24,32,2825,4,4,2009-2010,True,0.2549
Eduardo Salvio,ARG,"FW,MF",Atlético Madrid,La Liga,19,13,601,2,1,2009-2010,True,0.4493
Manuel Salz,GER,GK,Freiburg,Bundesliga,23,3,270,0,0,2009-2010,False,0.0
Mamadou Samassa,MLI,FW,Valenciennes,Ligue 1,23,17,1038,7,0,2009-2010,False,0.6069
Christopher Samba,CGO,DF,Blackburn Rovers,Premier League,25,30,2593,4,0,2009-2010,False,0.1388
Joël Sami,COD,DF,Nancy,Ligue 1,24,23,1724,1,0,2009-2010,False,0.0522
Paolo Sammarco,ITA,MF,Udinese,Serie A,26,26,1374,0,0,2009-2010,False,0.0
Paolo Sammarco,ITA,MF,Sampdoria,Serie A,26,1,6,0,0,2009-2010,False,0.0
Jlloyd Samuel,TRI,"DF,MF",Bolton Wanderers,Premier League,28,13,1028,0,0,2009-2010,False,0.0
Walter Samuel,ARG,DF,Inter,Serie A,31,28,2233,3,0,2009-2010,False,0.1209
Mikel San José,ESP,"DF,MF",Athletic Club,La Liga,20,25,2163,1,0,2009-2010,False,0.0416
Álex Sánchez,ESP,FW,Zaragoza,La Liga,20,3,53,0,0,2009-2010,False,0.0
Alexis Sánchez,CHI,"FW,MF",Udinese,Serie A,20,32,2292,5,2,2009-2010,True,0.2749
Carlos Sánchez,COL,"DF,MF",Valenciennes,Ligue 1,23,28,2520,5,1,2009-2010,True,0.2143
César Sánchez,ESP,GK,Valencia,La Liga,37,30,2700,0,0,2009-2010,False,0.0
Sergio Sánchez,ESP,DF,Sevilla,La Liga,23,7,560,0,0,2009-2010,False,0.0
Vicente Sánchez,URU,FW,Schalke 04,Bundesliga,29,14,582,2,0,2009-2010,False,0.3093
