player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Aleksandar Kolarov,SRB,DF,Lazio,Serie A,22,25,1963,2,2,2008-2009,True,0.1834
Timothée Kolodziejczak,FRA,DF,Lyon,Ligue 1,16,1,79,0,0,2008-2009,False,0.0
Vincent Kompany,BEL,DF,Hamburger SV,Bundesliga,22,1,39,0,0,2008-2009,False,0.0
Vincent Kompany,BEL,DF,Manchester City,Premier League,22,34,2990,1,2,2008-2009,True,0.0903
Paul Konchesky,ENG,"DF,FW",Fulham,Premier League,27,36,3232,1,2,2008-2009,True,0.0835
Arouna Koné,CIV,FW,Sevilla,La Liga,24,6,173,0,0,2008-2009,False,0.0
Bakari Koné,CIV,FW,Marseille,Ligue 1,26,28,1970,9,5,2008-2009,True,0.6396
Abdoulay Konko,FRA,"DF,MF",Sevilla,La Liga,24,15,1023,0,0,2008-2009,False,0.0
Jan Koprivec,SVN,GK,Udinese,Serie A,20,1,85,0,0,2008-2009,False,0.0
Robert Koren,SVN,"DF,MF",West Brom,Premier League,27,35,2990,1,2,2008-2009,True,0.0903
Ümit Korkmaz,AUT,MF,Eintracht Frankfurt,Bundesliga,22,17,920,1,2,2008-2009,True,0.2935
Jean-François Kornetzky,FRA,GK,Karlsruher,Bundesliga,26,3,155,0,0,2008-2009,False,0.0
Tomáš Košický,SVK,GK,Catania,Serie A,22,5,450,0,0,2008-2009,False,0.0
Jason Koumas,WAL,MF,Wigan Athletic,Premier League,28,16,679,0,1,2008-2009,True,0.1325
Radoslav Kováč,CZE,"DF,MF",West Ham United,Premier League,28,9,718,1,0,2008-2009,False,0.1253
Robert Kovač,CRO,DF,Dortmund,Bundesliga,34,4,276,0,0,2008-2009,False,0.0
Marijan Kovačević,GER,"DF,MF",Stuttgart,Bundesliga,34,1,8,0,0,2008-2009,False,0.0
Libor Kozák,CZE,FW,Lazio,Serie A,19,3,122,0,0,2008-2009,False,0.0
Matej Krajčík,SVK,DF,Reggina,Serie A,30,12,618,0,0,2008-2009,False,0.0
Niko Kranjčar,CRO,MF,Portsmouth,Premier League,23,21,1542,3,3,2008-2009,True,0.3502
Gaëtan Krebs,FRA,MF,Hannover 96,Bundesliga,22,10,387,0,0,2008-2009,False,0.0
Florian Kringe,GER,"DF,MF",Dortmund,Bundesliga,25,29,1990,4,1,2008-2009,True,0.2261
Bojan Krkić,ESP,"FW,MF",Barcelona,La Liga,17,23,736,2,4,2008-2009,True,0.7337
Toni Kroos,GER,MF,Bayern Munich,Bundesliga,18,7,290,0,0,2008-2009,False,0.0
Toni Kroos,GER,MF,Leverkusen,Bundesliga,18,10,588,1,1,2008-2009,True,0.3061
Mladen Krstajić,SRB,DF,Schalke 04,Bundesliga,34,24,1802,1,0,2008-2009,False,0.0499
Marc-André Kruska,GER,MF,Dortmund,Bundesliga,21,2,82,0,0,2008-2009,False,0.0
Jacek Krzynówek,POL,"FW,MF",Wolfsburg,Bundesliga,32,4,117,0,0,2008-2009,False,0.0
Jacek Krzynówek,POL,"FW,MF",Hannover 96,Bundesliga,32,14,1011,2,3,2008-2009,True,0.4451
Per Krøldrup,DEN,DF,Fiorentina,Serie A,29,20,1695,0,0,2008-2009,False,0.0
Radim Kučera,CZE,DF,Arminia,Bundesliga,34,29,2527,0,2,2008-2009,True,0.0712
Mustafa Kučuković,GER,FW,Grenoble Foot,Ligue 1,21,1,5,0,0,2008-2009,False,0.0
Mariusz Kukiełka,POL,"DF,MF",Energie Cottbus,Bundesliga,31,25,2105,0,0,2008-2009,False,0.0
Christopher Kullmann,GER,FW,Dortmund,Bundesliga,21,7,59,0,0,2008-2009,False,0.0
Kevin Kurányi,GER,FW,Schalke 04,Bundesliga,26,33,2740,13,5,2008-2009,True,0.5912
Marco Kurth,GER,MF,Energie Cottbus,Bundesliga,29,8,648,0,0,2008-2009,False,0.0
Tomasz Kuszczak,POL,GK,Manchester Utd,Premier League,26,4,329,0,0,2008-2009,False,0.0
Dirk Kuyt,NED,"DF,FW",Liverpool,Premier League,28,38,3170,12,8,2008-2009,True,0.5678
Zdravko Kuzmanović,SRB,MF,Fiorentina,Serie A,20,32,2054,2,2,2008-2009,True,0.1753
Léonard Kweuke,CMR,FW,Eintracht Frankfurt,Bundesliga,21,6,249,0,0,2008-2009,False,0.0
Rajiv van La Parra,NED,"FW,MF",Caen,Ligue 1,17,2,25,0,0,2008-2009,False,0.0
Iván de la Peña,ESP,MF,Espanyol,La Liga,32,22,1473,4,2,2008-2009,True,0.3666
Rubén de la Red,ESP,MF,Real Madrid,La Liga,23,7,406,1,1,2008-2009,True,0.4433
Alexander Laas,GER,MF,Arminia,Bundesliga,24,3,152,1,0,2008-2009,False,0.5921
Mehdi Lacen,ALG,MF,Racing Sant,La Liga,24,34,2846,0,2,2008-2009,True,0.0632
Jonathan Lacourt,FRA,MF,Valenciennes,Ligue 1,21,20,1192,2,0,2008-2009,False,0.151
Ángel Lafita,ESP,"FW,MF",Dep La Coruña,La Liga,23,32,2299,8,3,2008-2009,True,0.4306
Iñaki Lafuente,ESP,GK,Sporting Gijón,La Liga,32,13,1095,0,0,2008-2009,False,0.0
Philipp Lahm,GER,"DF,MF",Bayern Munich,Bundesliga,24,28,2486,3,1,2008-2009,True,0.1448
Altin Lala,ALB,MF,Hannover 96,Bundesliga,32,12,477,0,0,2008-2009,False,0.0
Roland Lamah,BEL,"FW,MF",Le Mans,Ligue 1,20,31,1664,3,2,2008-2009,True,0.2704
Andrés Lamas,URU,DF,Recreativo,La Liga,24,13,1016,0,0,2008-2009,False,0.0
Michael Lamey,NED,DF,Arminia,Bundesliga,28,23,1919,0,2,2008-2009,True,0.0938
Moses Lamidi,GER,FW,Gladbach,Bundesliga,20,4,112,0,0,2008-2009,False,0.0
Frank Lampard,ENG,MF,Chelsea,Premier League,30,37,3257,12,10,2008-2009,True,0.6079
Mickaël Landreau,FRA,GK,Paris Saint-Germain,Ligue 1,29,38,3420,0,0,2008-2009,False,0.0
Christophe Landrin,FRA,MF,Saint-Étienne,Ligue 1,31,17,1439,0,0,2008-2009,False,0.0
Antonio Langella,ITA,"FW,MF",Chievo,Serie A,31,22,857,2,2,2008-2009,True,0.4201
Steeven Langil,FRA,"FW,MF",Auxerre,Ligue 1,20,13,382,0,0,2008-2009,False,0.0
Sebastian Langkamp,GER,DF,Karlsruher,Bundesliga,20,10,900,1,0,2008-2009,False,0.1
Martin Lanig,GER,MF,Stuttgart,Bundesliga,24,26,1670,4,4,2008-2009,True,0.4311
Salvatore Lanna,ITA,DF,Bologna,Serie A,32,22,1780,0,0,2008-2009,False,0.0
Davide Lanzafame,ITA,"FW,MF",Palermo,Serie A,21,9,171,0,1,2008-2009,True,0.5263
Maurizio Lanzaro,ITA,DF,Reggina,Serie A,26,28,2348,0,0,2008-2009,False,0.0
Joaquín Larrivey,ARG,FW,Cagliari,Serie A,23,12,500,1,0,2008-2009,False,0.18
Søren Larsen,DEN,FW,Toulouse,Ligue 1,26,7,187,0,0,2008-2009,False,0.0
Miguel de las Cuevas,ESP,MF,Atlético Madrid,La Liga,22,11,302,0,1,2008-2009,True,0.298
Yohann Lasimant,FRA,MF,Rennes,Ligue 1,18,1,19,0,0,2008-2009,False,0.0
Danny Latza,GER,MF,Schalke 04,Bundesliga,18,3,143,0,0,2008-2009,False,0.0
Laure,ESP,DF,Dep La Coruña,La Liga,23,14,1180,0,0,2008-2009,False,0.0
Martin Laursen,DEN,DF,Aston Villa,Premier League,31,19,1707,1,2,2008-2009,True,0.1582
Luigi Lavecchia,ITA,"DF,MF",Bologna,Serie A,26,3,164,0,0,2008-2009,False,0.0
Ezequiel Lavezzi,ARG,"FW,MF",Napoli,Serie A,23,30,2617,7,8,2008-2009,True,0.5159
Liam Lawrence,IRL,MF,Stoke City,Premier League,26,20,1551,3,3,2008-2009,True,0.3482
Andrea Lazzari,ITA,MF,Cagliari,Serie A,23,36,1528,2,3,2008-2009,True,0.2945
Ronan Le Crom,FRA,GK,Grenoble Foot,Ligue 1,34,1,90,0,0,2008-2009,False,0.0
Arnaud Le Lan,FRA,DF,Lorient,Ligue 1,30,23,1845,0,0,2008-2009,False,0.0
Ulrich Le Pen,FRA,MF,Lorient,Ligue 1,34,13,515,0,2,2008-2009,True,0.3495
Anthony Le Tallec,FRA,"FW,MF",Le Mans,Ligue 1,23,34,2166,6,4,2008-2009,True,0.4155
Grant Leadbitter,ENG,MF,Sunderland,Premier League,22,23,1124,2,0,2008-2009,False,0.1601
Pierrick Lebourg,FRA,MF,Le Havre,Ligue 1,18,1,16,0,0,2008-2009,False,0.0
Grégory Leca,FRA,"DF,MF",Caen,Ligue 1,27,25,1701,0,1,2008-2009,True,0.0529
Cristian Ledesma,ITA,MF,Lazio,Serie A,25,34,3035,2,0,2008-2009,False,0.0593
Pablo Ledesma,ARG,MF,Catania,Serie A,24,24,1862,2,1,2008-2009,True,0.145
Nicola Legrottaglie,ITA,DF,Juventus,Serie A,31,26,2305,1,0,2008-2009,False,0.039
Jens Lehmann,GER,GK,Stuttgart,Bundesliga,38,34,3060,0,0,2008-2009,False,0.0
Lucas Leiva,BRA,MF,Liverpool,Premier League,21,25,1294,1,2,2008-2009,True,0.2087
Kevin Lejeune,FRA,"DF,MF",Auxerre,Ligue 1,23,29,1768,2,2,2008-2009,True,0.2036
Jerko Leko,CRO,MF,Monaco,Ligue 1,28,24,1776,2,1,2008-2009,True,0.152
Christian Lell,GER,DF,Bayern Munich,Bundesliga,23,20,1407,0,0,2008-2009,False,0.0
Reynald Lemaître,FRA,"DF,MF",Caen,Ligue 1,25,35,3094,2,2,2008-2009,True,0.1164
Fabien Lemoine,FRA,MF,Rennes,Ligue 1,21,38,3284,0,0,2008-2009,False,0.0
Aaron Lennon,ENG,"FW,MF",Tottenham Hotspur,Premier League,21,35,2520,5,4,2008-2009,True,0.3214
André Lenz,GER,GK,Wolfsburg,Bundesliga,34,5,273,0,0,2008-2009,False,0.0
Pedro León,ESP,"FW,MF",Valladolid,La Liga,21,33,2529,4,8,2008-2009,True,0.427
Jérôme Leroy,FRA,MF,Rennes,Ligue 1,33,30,2208,0,3,2008-2009,True,0.1223
Koikili Lertxundi,ESP,DF,Athletic Club,La Liga,27,18,1550,1,0,2008-2009,False,0.0581
Jean-Michel Lesage,FRA,"FW,MF",Le Havre,Ligue 1,31,31,1996,5,2,2008-2009,True,0.3156
Joleon Lescott,ENG,DF,Everton,Premier League,25,36,3195,4,2,2008-2009,True,0.169
Lionel Letizi,FRA,GK,Nice,Ligue 1,35,13,1170,0,0,2008-2009,False,0.0
Tobias Levels,GER,DF,Gladbach,Bundesliga,21,17,1353,1,0,2008-2009,False,0.0665
Nikos Liberopoulos,GRE,"FW,MF",Eintracht Frankfurt,Bundesliga,32,29,2154,9,2,2008-2009,True,0.4596
Alexandre Licata,FRA,FW,Monaco,Ligue 1,24,20,1164,7,2,2008-2009,True,0.6959
Lucas Licht,ARG,"DF,MF",Getafe,La Liga,27,29,2272,0,1,2008-2009,True,0.0396
Stephan Lichtsteiner,SUI,"DF,MF",Lazio,Serie A,24,33,2753,1,2,2008-2009,True,0.0981
Lima,BRA,DF,Real Betis,La Liga,23,1,36,0,0,2008-2009,False,0.0
Amine Linganzi,CGO,MF,Saint-Étienne,Ligue 1,18,3,112,0,0,2008-2009,False,0.0
Glen Little,ENG,MF,Portsmouth,Premier League,32,5,290,0,0,2008-2009,False,0.0
Fabio Liverani,ITA,MF,Palermo,Serie A,32,33,2642,0,5,2008-2009,True,0.1703
Krešo Ljubičić,CRO,MF,Eintracht Frankfurt,Bundesliga,19,5,170,0,0,2008-2009,False,0.0
Danijel Ljuboja,SRB,FW,Stuttgart,Bundesliga,29,3,28,0,0,2008-2009,False,0.0
Cristian Llama,ARG,MF,Catania,Serie A,22,16,551,0,1,2008-2009,True,0.1633
Fernando Llorente,ESP,FW,Athletic Club,La Liga,23,34,2846,14,1,2008-2009,True,0.4743
Joseba Llorente,ESP,FW,Villarreal,La Liga,28,32,2311,15,2,2008-2009,True,0.6621
Hugo Lloris,FRA,GK,Lyon,Ligue 1,21,35,3150,0,0,2008-2009,False,0.0
Shay Logan,ENG,"DF,MF",Manchester City,Premier League,20,1,90,0,0,2008-2009,False,0.0
Frederic Löhe,GER,GK,Gladbach,Bundesliga,19,1,90,0,0,2008-2009,False,0.0
Lolo,ESP,"DF,MF",Málaga,La Liga,23,26,1926,4,0,2008-2009,False,0.1869
Igor Lolo,CIV,DF,Monaco,Ligue 1,26,10,880,1,0,2008-2009,False,0.1023
Adrián López,ESP,FW,Málaga,La Liga,20,28,1792,3,2,2008-2009,True,0.2511
Adrián López,ESP,DF,Dep La Coruña,La Liga,21,8,648,1,0,2008-2009,False,0.1389
Ángel López,ESP,"DF,MF",Villarreal,La Liga,27,21,1676,0,1,2008-2009,True,0.0537
Antonio López,ESP,"DF,MF",Atlético Madrid,La Liga,26,19,1511,2,0,2008-2009,False,0.1191
David López,ESP,MF,Athletic Club,La Liga,25,29,2014,3,4,2008-2009,True,0.3128
Diego López,ESP,GK,Villarreal,La Liga,26,38,3420,0,0,2008-2009,False,0.0
Jorge López,ESP,MF,Racing Sant,La Liga,29,1,73,0,0,2008-2009,False,0.0
Pedro López Muñoz,ESP,DF,Valladolid,La Liga,24,30,2494,1,0,2008-2009,False,0.0361
Walter López,URU,"DF,MF",West Ham United,Premier League,22,5,24,0,0,2008-2009,False,0.0
Alberto Lopo,ESP,DF,Dep La Coruña,La Liga,28,32,2833,2,0,2008-2009,False,0.0635
Alberto Lora,ESP,"DF,MF",Sporting Gijón,La Liga,21,8,451,0,0,2008-2009,False,0.0
Simone Loria,ITA,DF,Roma,Serie A,31,9,513,1,0,2008-2009,False,0.1754
Cyriaque Louvion,FRA,DF,Le Mans,Ligue 1,21,13,910,0,0,2008-2009,False,0.0
Zsolt Lőw,HUN,"DF,MF",Hoffenheim,Bundesliga,29,1,90,0,0,2008-2009,False,0.0
Oriol Lozano,ESP,DF,Racing Sant,La Liga,27,13,875,0,0,2008-2009,False,0.0
Kazenga LuaLua,COD,"FW,MF",Newcastle United,Premier League,17,3,22,0,0,2008-2009,False,0.0
Stefano Lucchini,ITA,DF,Sampdoria,Serie A,27,28,2115,0,0,2008-2009,False,0.0
Peter Luccin,FRA,MF,Racing Sant,La Liga,29,23,1247,2,0,2008-2009,False,0.1443
Luciano,BRA,MF,Chievo,Serie A,32,34,2443,2,2,2008-2009,True,0.1474
Lúcio,BRA,"DF,MF",Hertha BSC,Bundesliga,29,2,34,0,0,2008-2009,False,0.0
Lúcio,BRA,DF,Bayern Munich,Bundesliga,30,32,2829,1,1,2008-2009,True,0.0636
Filipe Luís,BRA,DF,Dep La Coruña,La Liga,22,38,3420,2,2,2008-2009,True,0.1053
José Luis Martí,ESP,MF,Mallorca,La Liga,33,33,2794,1,1,2008-2009,True,0.0644
Luisma,ESP,"FW,MF",Racing Sant,La Liga,18,1,11,0,0,2008-2009,False,0.0
André Luiz,BRA,DF,Nancy,Ligue 1,28,36,3147,3,1,2008-2009,True,0.1144
Aleksandar Luković,SRB,DF,Udinese,Serie A,25,27,1991,0,0,2008-2009,False,0.0
Cristiano Lupatelli,ITA,GK,Cagliari,Serie A,30,3,270,0,0,2008-2009,False,0.0
Albert Luque,ESP,"FW,MF",Málaga,La Liga,30,32,1533,8,3,2008-2009,True,0.6458
Aristote Lusinga,FRA,DF,Nantes,Ligue 1,18,1,2,0,0,2008-2009,False,0.0
Fabian Lustenberger,SUI,"DF,MF",Hertha BSC,Bundesliga,20,14,479,1,0,2008-2009,False,0.1879
Germán Lux,ARG,GK,Mallorca,La Liga,26,14,1057,0,0,2008-2009,False,0.0
Péguy Luyindula,FRA,"FW,MF",Paris Saint-Germain,Ligue 1,29,34,1731,5,2,2008-2009,True,0.364
Emil Lyng,DEN,"FW,MF",Lille,Ligue 1,18,4,22,0,0,2008-2009,False,0.0
Peter Løvenkrands,DEN,"FW,MF",Newcastle United,Premier League,28,12,644,3,0,2008-2009,False,0.4193
Modeste M'bami,CMR,MF,Marseille,Ligue 1,25,23,1635,0,0,2008-2009,False,0.0
Cheikh M'Bengue,SEN,DF,Toulouse,Ligue 1,20,21,1443,0,1,2008-2009,True,0.0624
Larrys Mabiala,COD,DF,Paris Saint-Germain,Ligue 1,20,2,180,1,0,2008-2009,False,0.5
Damián Macaluso,URU,DF,Nancy,Ligue 1,28,28,2358,2,0,2008-2009,False,0.0763
Massimo Maccarone,ITA,FW,Siena,Serie A,28,30,2167,9,2,2008-2009,True,0.4569
Sherjill MacDonald,NED,FW,West Brom,Premier League,23,5,162,0,0,2008-2009,False,0.0
Paulo Machado,POR,MF,Saint-Étienne,Ligue 1,22,35,2516,3,1,2008-2009,True,0.1431
Federico Macheda,ITA,FW,Manchester Utd,Premier League,16,4,190,2,1,2008-2009,True,1.4211
Laurent Macquet,FRA,MF,Grenoble Foot,Ligue 1,28,5,85,0,0,2008-2009,False,0.0
Alexander Madlung,GER,DF,Wolfsburg,Bundesliga,26,24,1276,3,0,2008-2009,False,0.2116
Hedwiges Maduro,NED,"DF,MF",Valencia,La Liga,23,22,1632,1,0,2008-2009,False,0.0551
Christian Maggio,ITA,"DF,MF",Napoli,Serie A,26,23,1877,4,3,2008-2009,True,0.3356
Daniele Magliocchetti,ITA,DF,Cagliari,Serie A,22,2,36,0,0,2008-2009,False,0.0
Ludovic Magnin,SUI,DF,Stuttgart,Bundesliga,29,23,1896,0,2,2008-2009,True,0.0949
Mehdi Mahdavikia,IRN,"DF,MF",Eintracht Frankfurt,Bundesliga,31,12,713,0,0,2008-2009,False,0.0
Cristian Maidana,ARG,MF,Recreativo,La Liga,21,17,644,1,1,2008-2009,True,0.2795
Modibo Maïga,MLI,"FW,MF",Le Mans,Ligue 1,20,37,2456,8,2,2008-2009,True,0.3664
Jimmy Mainfroi,FRA,DF,Grenoble Foot,Ligue 1,25,9,755,0,0,2008-2009,False,0.0
Claude Makélélé,FRA,MF,Paris Saint-Germain,Ligue 1,35,34,3006,0,0,2008-2009,False,0.0
Stephen Makinwa,NGA,FW,Lazio,Serie A,25,4,40,0,0,2008-2009,False,0.0
Stephen Makinwa,NGA,FW,Chievo,Serie A,25,9,534,1,0,2008-2009,False,0.1685
Tripy Makonda,FRA,DF,Paris Saint-Germain,Ligue 1,18,4,227,0,0,2008-2009,False,0.0
Jean Makoun,CMR,MF,Lyon,Ligue 1,25,35,2718,6,4,2008-2009,True,0.3311
Ariza Makukula,POR,FW,Bolton Wanderers,Premier League,27,6,291,0,1,2008-2009,True,0.3093
Marco Malagò,ITA,DF,Chievo,Serie A,29,12,837,0,0,2008-2009,False,0.0
Steed Malbranque,FRA,MF,Sunderland,Premier League,28,36,2668,1,8,2008-2009,True,0.3036
Paolo Maldini,ITA,DF,Milan,Serie A,40,30,2630,0,0,2008-2009,False,0.0
Tati Maldonado,ESP,FW,Sporting Gijón,La Liga,27,19,744,2,1,2008-2009,True,0.3629
Grégory Malicki,FRA,GK,Lille,Ligue 1,34,34,3060,0,0,2008-2009,False,0.0
Chris Malonga,CGO,MF,Nancy,Ligue 1,21,10,340,0,0,2008-2009,False,0.0
Florent Malouda,FRA,"FW,MF",Chelsea,Premier League,28,31,2021,6,5,2008-2009,True,0.4899
Marcel Maltritz,GER,"DF,MF",Bochum,Bundesliga,29,28,2461,0,0,2008-2009,False,0.0
Michael Mancienne,SEY,"DF,MF",Chelsea,Premier League,20,4,176,0,0,2008-2009,False,0.0
Mancini,BRA,"FW,MF",Inter,Serie A,27,20,801,0,2,2008-2009,True,0.2247
Marco Mancosu,ITA,MF,Cagliari,Serie A,19,2,29,0,0,2008-2009,False,0.0
Steve Mandanda,FRA,GK,Marseille,Ligue 1,23,38,3375,0,0,2008-2009,False,0.0
Davide Mandelli,ITA,DF,Chievo,Serie A,31,23,1803,0,0,2008-2009,False,0.0
Georges Mandjeck,CMR,"DF,MF",Stuttgart,Bundesliga,19,3,39,0,0,2008-2009,False,0.0
Mané,ESP,"DF,MF",Almería,La Liga,26,32,2830,1,3,2008-2009,True,0.1272
Christian Manfredini,CIV,MF,Lazio,Serie A,33,8,257,0,0,2008-2009,False,0.0
Thomas Manfredini,ITA,DF,Atalanta,Serie A,28,33,2933,1,0,2008-2009,False,0.0307
Kader Mangane,SEN,"DF,MF",Rennes,Ligue 1,25,26,2210,0,0,2008-2009,False,0.0
Thomas Mangani,FRA,MF,Monaco,Ligue 1,21,3,256,0,0,2008-2009,False,0.0
Maniche,POR,MF,Atlético Madrid,La Liga,30,21,1349,1,2,2008-2009,True,0.2001
Emanuele Manitta,ITA,GK,Siena,Serie A,31,6,463,0,0,2008-2009,False,0.0
Alex Manninger,AUT,GK,Juventus,Serie A,31,16,1395,0,0,2008-2009,False,0.0
Daniele Mannini,ITA,MF,Napoli,Serie A,24,24,1802,1,0,2008-2009,False,0.0499
Vito Mannone,ITA,GK,Arsenal,Premier League,20,1,90,0,0,2008-2009,False,0.0
Fodé Mansaré,GUI,"DF,FW",Toulouse,Ligue 1,26,18,1050,1,0,2008-2009,False,0.0857
Yazid Mansouri,ALG,MF,Lorient,Ligue 1,30,30,2196,1,0,2008-2009,False,0.041
Andrea Mantovani,ITA,DF,Chievo,Serie A,24,31,2676,2,2,2008-2009,True,0.1345
Manucho,ANG,FW,Manchester Utd,Premier League,25,1,17,0,1,2008-2009,True,5.2941
Manucho,ANG,FW,Hull City,Premier League,25,13,657,2,0,2008-2009,False,0.274
José Manuel Casado,ESP,DF,Recreativo,La Liga,21,19,1465,0,0,2008-2009,False,0.0
José Manuel Jurado,ESP,MF,Mallorca,La Liga,22,35,2785,9,7,2008-2009,True,0.5171
Juan Manuel Ortiz,ESP,"DF,MF",Almería,La Liga,26,32,2351,4,1,2008-2009,True,0.1914
José Manuel Pinto,ESP,GK,Barcelona,La Liga,32,2,180,0,0,2008-2009,False,0.0
Juan Manuel Vargas,PER,"DF,MF",Fiorentina,Serie A,24,27,2006,3,2,2008-2009,True,0.2243
Alessio Manzoni,ITA,MF,Atalanta,Serie A,21,1,52,0,0,2008-2009,False,0.0
Florian Marange,FRA,DF,Le Havre,Ligue 1,22,13,1032,1,0,2008-2009,False,0.0872
Massimo Marazzina,ITA,FW,Bologna,Serie A,34,23,922,2,1,2008-2009,True,0.2928
Iván Marcano,ESP,DF,Racing Sant,La Liga,21,35,2942,2,2,2008-2009,True,0.1224
Marcelo,BRA,"DF,MF",Real Madrid,La Liga,20,27,2057,4,1,2008-2009,True,0.2188
Sylvain Marchal,FRA,DF,Lorient,Ligue 1,28,27,2328,0,0,2008-2009,False,0.0
Carlos Marchena,ESP,"DF,MF",Valencia,La Liga,29,26,2085,1,0,2008-2009,False,0.0432
Federico Marchetti,ITA,GK,Cagliari,Serie A,25,35,3150,0,0,2008-2009,False,0.0
Davide Marchini,ITA,MF,Bologna,Serie A,27,18,980,0,1,2008-2009,True,0.0918
Marco Marchionni,ITA,MF,Juventus,Serie A,28,27,1760,1,4,2008-2009,True,0.2557
Claudio Marchisio,ITA,MF,Juventus,Serie A,22,24,1867,3,2,2008-2009,True,0.241
Michele Marcolini,ITA,MF,Chievo,Serie A,32,34,2726,5,0,2008-2009,False,0.1651
Michele Marconi,ITA,FW,Atalanta,Serie A,19,3,13,0,0,2008-2009,False,0.0
Nélson Marcos,POR,DF,Real Betis,La Liga,25,35,2815,0,0,2008-2009,False,0.0
Alberto Marcos Rey,ESP,DF,Valladolid,La Liga,34,33,2885,0,1,2008-2009,True,0.0312
Enzo Maresca,ITA,MF,Sevilla,La Liga,28,21,1168,2,2,2008-2009,True,0.3082
Rémi Maréval,MTQ,DF,Nantes,Ligue 1,25,31,2546,1,1,2008-2009,True,0.0707
José Mari,ESP,FW,Real Betis,La Liga,29,8,374,1,0,2008-2009,False,0.2406
Jesús María Lacruz,ESP,DF,Espanyol,La Liga,30,10,636,0,0,2008-2009,False,0.0
Marko Marić,CRO,MF,Lille,Ligue 1,25,1,1,0,0,2008-2009,False,0.0
Ciprian Marica,ROU,FW,Stuttgart,Bundesliga,22,27,1263,4,3,2008-2009,True,0.4988
Guido Marilungo,ITA,FW,Sampdoria,Serie A,18,7,244,3,0,2008-2009,False,1.1066
Marko Marin,GER,"FW,MF",Gladbach,Bundesliga,19,33,2273,4,9,2008-2009,True,0.5147
Pietro Marino,ITA,GK,Reggina,Serie A,21,1,90,0,0,2008-2009,False,0.0
Mario,ESP,MF,Numancia,La Liga,23,27,1139,1,0,2008-2009,False,0.079
Mario,ESP,DF,Getafe,La Liga,26,28,2296,0,0,2008-2009,False,0.0
Dean Marney,ENG,MF,Hull City,Premier League,24,31,2391,0,4,2008-2009,True,0.1506
Rafael Márquez,MEX,"DF,MF",Barcelona,La Liga,29,23,1987,1,0,2008-2009,False,0.0453
Pere Martí,ESP,MF,Málaga,La Liga,26,2,36,0,0,2008-2009,False,0.0
Ersen Martin,TUR,FW,Recreativo,La Liga,29,16,479,1,0,2008-2009,False,0.1879
Lee Martin,ENG,"FW,MF",Manchester Utd,Premier League,21,1,90,0,0,2008-2009,False,0.0
Marvin Martin,FRA,MF,Sochaux,Ligue 1,20,27,1505,1,4,2008-2009,True,0.299
Ángel Martínez,ESP,MF,Espanyol,La Liga,22,15,868,0,0,2008-2009,False,0.0
Javi Martínez,ESP,"DF,MF",Athletic Club,La Liga,19,32,2584,4,0,2008-2009,False,0.1393
Jorge Martínez,URU,"FW,MF",Catania,Serie A,25,30,1954,5,0,2008-2009,False,0.2303
Román Martínez,ARG,MF,Espanyol,La Liga,25,32,1807,5,1,2008-2009,True,0.2988
Obafemi Martins,NGA,FW,Newcastle United,Premier League,23,24,1781,8,2,2008-2009,True,0.5053
Shelton Martis,CUW,DF,West Brom,Premier League,25,7,550,0,0,2008-2009,False,0.0
Sylvain Marveaux,FRA,"FW,MF",Rennes,Ligue 1,22,5,346,0,1,2008-2009,True,0.2601
Thorben Marx,GER,MF,Arminia,Bundesliga,27,27,2244,1,2,2008-2009,True,0.1203
Maka Mary,FRA,DF,Le Havre,Ligue 1,19,4,310,0,0,2008-2009,False,0.0
Giuseppe Mascara,ITA,FW,Catania,Serie A,28,34,2913,12,2,2008-2009,True,0.4325
Javier Mascherano,ARG,"DF,MF",Liverpool,Premier League,24,27,2302,0,1,2008-2009,True,0.0391
Juan Mata,ESP,"FW,MF",Valencia,La Liga,20,37,3022,11,11,2008-2009,True,0.6552
Sergio Matabuena,ESP,MF,Sporting Gijón,La Liga,29,27,1908,0,1,2008-2009,True,0.0472
Kike Mateo,ESP,MF,Sporting Gijón,La Liga,28,24,1022,2,0,2008-2009,False,0.1761
Rudy Mater,FRA,DF,Valenciennes,Ligue 1,27,31,2569,1,2,2008-2009,True,0.1051
Marco Materazzi,ITA,DF,Inter,Serie A,34,8,637,0,0,2008-2009,False,0.0
Carlos Matheu,ARG,DF,Cagliari,Serie A,23,15,1134,0,0,2008-2009,False,0.0
Jérémy Mathieu,FRA,DF,Toulouse,Ligue 1,24,31,2604,0,1,2008-2009,True,0.0346
Joris Mathijsen,NED,DF,Hamburger SV,Bundesliga,28,33,2970,2,1,2008-2009,True,0.0909
Javier Matilla,ESP,MF,Villarreal,La Liga,19,1,90,0,0,2008-2009,False,0.0
Marvin Matip,CMR,"DF,MF",Köln,Bundesliga,22,18,1433,0,0,2008-2009,False,0.0
Karim Matmour,ALG,"FW,MF",Gladbach,Bundesliga,23,34,2453,3,1,2008-2009,True,0.1468
Alessandro Matri,ITA,FW,Cagliari,Serie A,23,31,1273,6,3,2008-2009,True,0.6363
Daisuke Matsui,JPN,"FW,MF",Saint-Étienne,Ligue 1,27,22,1085,1,0,2008-2009,False,0.0829
