player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Enock Kwateng,FRA,"DF,MF",Bordeaux,Ligue 1,22,14,983,0,1,2019-2020,False,0.0916
Giorgos Kyriakopoulos,GRE,DF,Sassuolo,Serie A,23,26,1643,0,1,2019-2020,False,0.0548
Antonino La Gumina,ITA,FW,Sampdoria,Serie A,23,5,186,0,0,2019-2020,False,0.0
Andrea La Mantia,ITA,"FW,MF",Lecce,Serie A,28,12,553,2,0,2019-2020,False,0.3255
Gaëtan Laborde,FRA,FW,Montpellier,Ligue 1,25,28,2237,6,5,2019-2020,False,0.4426
Alexandre Lacazette,FRA,FW,Arsenal,Premier League,28,30,1874,10,4,2019-2020,False,0.6724
Riccardo Ladinetti,ITA,MF,Cagliari,Serie A,18,3,127,0,0,2019-2020,False,0.0
Alban Lafont,CIV,GK,Nantes,Ligue 1,20,27,2430,0,0,2019-2020,False,0.0
Víctor Laguardia,ESP,DF,Alavés,La Liga,29,31,2654,1,2,2019-2020,False,0.1017
Jack Lahne,ZAM,FW,Amiens,Ligue 1,17,1,9,1,0,2019-2020,False,10.0
Konrad Laimer,AUT,MF,RB Leipzig,Bundesliga,22,29,2115,2,6,2019-2020,False,0.3404
Stefan Lainer,AUT,"DF,MF",Gladbach,Bundesliga,26,31,2710,1,3,2019-2020,False,0.1328
Diego Lainez,MEX,"MF,FW",Real Betis,La Liga,19,15,348,0,0,2019-2020,False,0.0
Kenny Lala,MAD,"DF,MF",Strasbourg,Ligue 1,27,25,2043,2,1,2019-2020,False,0.1322
Adam Lallana,ENG,MF,Liverpool,Premier League,31,15,382,1,1,2019-2020,False,0.4712
Érik Lamela,ARG,"MF,FW",Tottenham Hotspur,Premier League,27,25,1215,2,1,2019-2020,False,0.2222
Tariq Lamptey,GHA,"DF,MF",Chelsea,Premier League,18,1,32,0,0,2019-2020,False,0.0
Tariq Lamptey,GHA,"DF,MF",Brighton,Premier League,18,8,588,0,1,2019-2020,False,0.1531
Loïck Landre,FRA,DF,Nîmes,Ligue 1,27,11,929,1,0,2019-2020,False,0.0969
Michael Lang,SUI,"DF,MF",Werder Bremen,Bundesliga,28,9,544,0,0,2019-2020,False,0.0
Sebastian Langkamp,GER,DF,Werder Bremen,Bundesliga,31,5,314,0,0,2019-2020,False,0.0
Henri Lansbury,ENG,MF,Aston Villa,Premier League,28,10,195,0,0,2019-2020,False,0.0
Manuel Lanzini,ARG,MF,West Ham United,Premier League,26,24,1379,0,2,2019-2020,False,0.1305
Gianluca Lapadula,PER,FW,Lecce,Serie A,29,25,1784,11,0,2019-2020,False,0.5549
Aymeric Laporte,ESP,DF,Manchester City,Premier League,25,15,1097,1,0,2019-2020,False,0.082
Danilo Larangeira,BRA,DF,Bologna,Serie A,35,30,2638,2,0,2019-2020,False,0.0682
Larra,ESP,MF,Athletic Club,La Liga,21,10,250,0,0,2019-2020,False,0.0
Gautier Larsonneur,FRA,GK,Brest,Ligue 1,22,27,2397,0,0,2019-2020,False,0.0
Kevin Lasagna,ITA,FW,Udinese,Serie A,26,36,2569,10,1,2019-2020,False,0.3854
Jamaal Lascelles,ENG,DF,Newcastle United,Premier League,25,24,2076,1,0,2019-2020,False,0.0434
Paul Lasne,FRA,MF,Brest,Ligue 1,30,19,1224,2,1,2019-2020,False,0.2206
Toni Lato,ESP,"DF,MF",Osasuna,La Liga,21,8,470,1,0,2019-2020,False,0.1915
Danny Latza,GER,MF,Mainz 05,Bundesliga,29,23,1373,0,2,2019-2020,False,0.1311
Vincent Laurini,FRA,DF,Parma,Serie A,30,15,884,0,2,2019-2020,False,0.2036
Wesley Lautoa,NCL,"MF,DF",Dijon,Ligue 1,31,23,1869,0,1,2019-2020,False,0.0482
Diego Laxalt,URU,"MF,DF",Torino,Serie A,26,16,596,0,1,2019-2020,False,0.151
Diego Laxalt,URU,DF,Milan,Serie A,26,4,172,0,0,2019-2020,False,0.0
Valentino Lazaro,AUT,"MF,DF",Newcastle United,Premier League,23,13,480,1,0,2019-2020,False,0.1875
Valentino Lazaro,AUT,MF,Inter,Serie A,23,6,323,0,1,2019-2020,False,0.2786
Darko Lazović,SRB,MF,Hellas Verona,Serie A,28,38,3239,3,7,2019-2020,False,0.2779
Manuel Lazzari,ITA,MF,Lazio,Serie A,25,32,2548,0,3,2019-2020,False,0.106
Mickaël Le Bihan,FRA,FW,Nice,Ligue 1,29,2,100,0,1,2019-2020,False,0.9
Robin Le Normand,ESP,DF,Real Sociedad,La Liga,22,31,2394,1,0,2019-2020,False,0.0376
Damien Le Tallec,FRA,"MF,DF",Montpellier,Ligue 1,29,28,2458,2,0,2019-2020,False,0.0732
James Lea Siliki,CMR,MF,Rennes,Ligue 1,23,20,1079,0,0,2019-2020,False,0.0
Rafael Leão,POR,"FW,MF",Milan,Serie A,20,31,1404,6,1,2019-2020,False,0.4487
Adrien Lebeau,FRA,MF,Strasbourg,Ligue 1,20,2,13,0,0,2019-2020,False,0.0
Mathew Leckie,AUS,MF,Hertha BSC,Bundesliga,28,7,195,0,0,2019-2020,False,0.0
Benjamin Lecomte,FRA,GK,Monaco,Ligue 1,28,28,2520,0,0,2019-2020,False,0.0
Pierre Lees-Melou,FRA,MF,Nice,Ligue 1,26,26,2252,5,6,2019-2020,False,0.4396
Jordan Lefort,MTN,DF,Amiens,Ligue 1,25,10,842,0,1,2019-2020,False,0.1069
Wu Lei,CHN,"FW,MF",Espanyol,La Liga,27,33,1719,4,0,2019-2020,False,0.2094
Toni Leistner,GER,DF,Köln,Bundesliga,28,13,1012,0,0,2019-2020,False,0.0
Moritz Leitner,GER,MF,Norwich City,Premier League,26,9,685,0,0,2019-2020,False,0.0
Lucas Leiva,BRA,MF,Lazio,Serie A,32,25,1808,0,1,2019-2020,False,0.0498
Florian Lejeune,FRA,DF,Newcastle United,Premier League,28,6,442,2,0,2019-2020,False,0.4072
Iñigo Lekue,ESP,"MF,DF",Athletic Club,La Liga,26,14,623,0,1,2019-2020,False,0.1445
Nicolas Lemaître,FRA,GK,Reims,Ligue 1,22,1,90,0,0,2019-2020,False,0.0
Thomas Lemar,FRA,"MF,FW",Atlético Madrid,La Liga,23,22,925,0,0,2019-2020,False,0.0
Tim Lemperle,GER,FW,Köln,Bundesliga,17,1,16,0,0,2019-2020,False,0.0
Clément Lenglet,FRA,DF,Barcelona,La Liga,24,28,2424,2,1,2019-2020,False,0.1114
Aaron Lennon,ENG,MF,Burnley,Premier League,32,16,496,0,0,2019-2020,False,0.0
Bernd Leno,GER,GK,Arsenal,Premier League,27,30,2649,0,0,2019-2020,False,0.0
Christopher Lenz,GER,"MF,DF",Union Berlin,Bundesliga,24,26,2267,0,3,2019-2020,False,0.1191
Donovan Léon,GUF,GK,Brest,Ligue 1,26,2,123,0,0,2019-2020,False,0.0
Pedro León,ESP,MF,Eibar,La Liga,32,31,1896,1,2,2019-2020,False,0.1424
Sergio León,ESP,FW,Levante,La Liga,30,22,672,1,0,2019-2020,False,0.1339
Lukas Lerager,DEN,MF,Genoa,Serie A,26,21,1387,1,1,2019-2020,False,0.1298
Mehdi Léris,ALG,"MF,FW",Sampdoria,Serie A,21,15,509,1,1,2019-2020,False,0.3536
Jefferson Lerma,COL,MF,Bournemouth,Premier League,24,33,2703,1,2,2019-2020,False,0.0999
Karlo Letica,CRO,GK,SPAL,Serie A,22,10,900,0,0,2019-2020,False,0.0
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,30,31,2759,34,4,2019-2020,False,1.2396
Jamal Lewis,NIR,DF,Norwich City,Premier League,21,28,2304,1,0,2019-2020,False,0.0391
Aaron Leya Iseka,BEL,FW,Toulouse,Ligue 1,21,22,777,2,0,2019-2020,False,0.2317
Stephan Lichtsteiner,SUI,DF,Augsburg,Bundesliga,35,20,1343,0,1,2019-2020,False,0.067
Dimitri Liénard,FRA,MF,Strasbourg,Ligue 1,31,22,1489,2,3,2019-2020,False,0.3022
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,23,22,1817,0,1,2019-2020,False,0.0495
Matthijs de Ligt,NED,DF,Juventus,Serie A,19,29,2450,4,0,2019-2020,False,0.1469
Isaac Lihadji,FRA,FW,Marseille,Ligue 1,17,2,25,0,0,2019-2020,False,0.0
Lillo,ESP,DF,Osasuna,La Liga,30,4,195,0,0,2019-2020,False,0.0
Anderson Lima,BRA,MF,Lazio,Serie A,19,6,62,0,0,2019-2020,False,0.0
Lucas Lima,BRA,"MF,FW",Nantes,Ligue 1,27,3,270,0,0,2019-2020,False,0.0
Anthony Limbombe,BEL,MF,Nantes,Ligue 1,25,4,151,1,0,2019-2020,False,0.596
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,25,35,3092,1,0,2019-2020,False,0.0291
Karol Linetty,POL,MF,Sampdoria,Serie A,24,28,2019,4,3,2019-2020,False,0.312
Jesse Lingard,ENG,MF,Manchester Utd,Premier League,26,22,935,1,0,2019-2020,False,0.0963
Pol Lirola,ESP,MF,Fiorentina,Serie A,21,35,2648,0,2,2019-2020,False,0.068
Diego Llorente,ESP,DF,Real Sociedad,La Liga,25,29,2327,1,1,2019-2020,False,0.0774
Fernando Llorente,ESP,FW,Napoli,Serie A,34,17,501,3,1,2019-2020,False,0.7186
Marcos Llorente,ESP,"MF,FW",Atlético Madrid,La Liga,24,29,1368,3,3,2019-2020,False,0.3947
Gautier Lloris,FRA,DF,Nice,Ligue 1,24,3,270,0,0,2019-2020,False,0.0
Hugo Lloris,FRA,GK,Tottenham Hotspur,Premier League,32,21,1807,0,0,2019-2020,False,0.0
Giovani Lo Celso,ARG,MF,Tottenham Hotspur,Premier League,23,28,1492,0,2,2019-2020,False,0.1206
Stanislav Lobotka,SVK,MF,Napoli,Serie A,24,14,752,0,0,2019-2020,False,0.0
Stanislav Lobotka,SVK,MF,Celta Vigo,La Liga,24,17,1383,0,0,2019-2020,False,0.0
Jürgen Locadia,CUW,FW,Hoffenheim,Bundesliga,25,11,530,4,0,2019-2020,False,0.6792
Jürgen Locadia,CUW,MF,Brighton,Premier League,25,2,86,0,0,2019-2020,False,0.0
Manuel Locatelli,ITA,MF,Sassuolo,Serie A,21,33,2586,0,5,2019-2020,False,0.174
Renan Lodi,BRA,DF,Atlético Madrid,La Liga,21,32,2396,1,2,2019-2020,False,0.1127
Ruben Loftus-Cheek,ENG,"MF,FW",Chelsea,Premier League,23,7,208,0,1,2019-2020,False,0.4327
Enzo Loiodice,FRA,MF,Dijon,Ligue 1,18,5,192,0,0,2019-2020,False,0.0
Kevin Long,IRL,DF,Burnley,Premier League,28,8,564,0,0,2019-2020,False,0.0
Shane Long,IRL,FW,Southampton,Premier League,32,26,1395,2,2,2019-2020,False,0.2581
Matthew Longstaff,ENG,MF,Newcastle United,Premier League,19,9,575,2,0,2019-2020,False,0.313
Sean Longstaff,ENG,MF,Newcastle United,Premier League,21,23,1378,1,1,2019-2020,False,0.1306
Ademola Lookman,NGA,FW,RB Leipzig,Bundesliga,21,11,309,0,0,2019-2020,False,0.0
Anthony Lopes,POR,GK,Lyon,Ligue 1,28,26,2340,0,0,2019-2020,False,0.0
Rony Lopes,POR,FW,Sevilla,La Liga,23,5,134,0,0,2019-2020,False,0.0
Rony Lopes,POR,MF,Monaco,Ligue 1,23,1,80,0,0,2019-2020,False,0.0
Adrián López,ESP,"FW,MF",Osasuna,La Liga,31,26,1443,2,0,2019-2020,False,0.1247
David López,ESP,"MF,DF",Espanyol,La Liga,29,32,2455,4,2,2019-2020,False,0.22
Diego López,ESP,GK,Espanyol,La Liga,37,36,3232,0,0,2019-2020,False,0.0
Javi López,ESP,DF,Espanyol,La Liga,33,17,1384,0,0,2019-2020,False,0.0
Javi López,ESP,DF,Alavés,La Liga,17,1,90,0,0,2019-2020,False,0.0
Lluis López,ESP,DF,Espanyol,La Liga,22,4,300,0,0,2019-2020,False,0.0
Maxime Lopez,FRA,"MF,FW",Marseille,Ligue 1,21,23,1110,0,3,2019-2020,False,0.2432
Pau López,ESP,GK,Roma,Serie A,24,32,2880,0,0,2019-2020,False,0.0
Roberto López,ESP,"FW,MF",Real Sociedad,La Liga,19,3,51,0,1,2019-2020,False,1.7647
Unai López,ESP,MF,Athletic Club,La Liga,23,26,1787,1,4,2019-2020,False,0.2518
Iker Losada,ESP,MF,Celta Vigo,La Liga,17,2,13,1,0,2019-2020,False,6.9231
Albert Lottin,FRA,MF,Bordeaux,Ligue 1,17,1,45,0,0,2019-2020,False,0.0
Imran Louza,MAR,MF,Nantes,Ligue 1,20,24,2009,2,2,2019-2020,False,0.1792
Matteo Lovato,ITA,DF,Hellas Verona,Serie A,19,1,9,0,0,2019-2020,False,0.0
Dejan Lovren,CRO,DF,Liverpool,Premier League,30,10,777,0,1,2019-2020,False,0.1158
Eduard Löwen,GER,MF,Augsburg,Bundesliga,22,16,671,2,1,2019-2020,False,0.4024
Eduard Löwen,GER,MF,Hertha BSC,Bundesliga,22,7,314,0,0,2019-2020,False,0.0
Matthew Lowton,ENG,DF,Burnley,Premier League,30,17,1530,0,1,2019-2020,False,0.0588
Hirving Lozano,MEX,"FW,MF",Napoli,Serie A,24,26,1025,4,1,2019-2020,False,0.439
Pol Lozano,ESP,MF,Espanyol,La Liga,19,5,173,0,0,2019-2020,False,0.0
Jan Luca Rumpf,GER,DF,Paderborn 07,Bundesliga,20,1,90,0,0,2019-2020,False,0.0
Jean Lucas,BRA,MF,Lyon,Ligue 1,21,11,200,1,0,2019-2020,False,0.45
Fabio Lucioni,ITA,DF,Lecce,Serie A,31,36,3132,3,0,2019-2020,False,0.0862
José Luis Gayà,ESP,DF,Valencia,La Liga,24,24,1988,0,1,2019-2020,False,0.0453
José Luis Morales,ESP,"FW,MF",Levante,La Liga,32,38,2519,4,2,2019-2020,False,0.2144
José Luis Palomino,ARG,DF,Atalanta,Serie A,29,30,2480,2,1,2019-2020,False,0.1089
José Luis Rodríguez,PAN,"FW,MF",Alavés,La Liga,21,1,22,0,0,2019-2020,False,0.0
David Luiz,BRA,DF,Arsenal,Premier League,32,33,2809,2,1,2019-2020,False,0.0961
Douglas Luiz,BRA,MF,Aston Villa,Premier League,21,36,2612,3,2,2019-2020,False,0.1723
Jordan Lukaku,BEL,MF,Lazio,Serie A,25,13,396,0,2,2019-2020,False,0.4545
Romelu Lukaku,BEL,FW,Inter,Serie A,26,36,2979,23,2,2019-2020,False,0.7553
Dodi Lukebakio,BEL,"MF,FW",Hertha BSC,Bundesliga,21,30,2031,7,6,2019-2020,False,0.5761
Saša Lukić,SRB,MF,Torino,Serie A,22,30,1861,1,1,2019-2020,False,0.0967
Senad Lulić,BIH,MF,Lazio,Serie A,33,20,1573,0,2,2019-2020,False,0.1144
John Lundstram,ENG,MF,Sheffield United,Premier League,25,34,2458,5,3,2019-2020,False,0.2929
Sebastiano Luperto,ITA,DF,Napoli,Serie A,22,9,529,0,0,2019-2020,False,0.0
Arnaud Lusamba,COD,"MF,FW",Nice,Ligue 1,22,15,982,1,2,2019-2020,False,0.2749
Andreas Luthe,GER,GK,Augsburg,Bundesliga,32,10,900,0,0,2019-2020,False,0.0
Lyanco,BRA,DF,Torino,Serie A,22,17,1176,0,0,2019-2020,False,0.0
Babis Lykogiannis,GRE,"DF,MF",Cagliari,Serie A,25,20,1338,0,1,2019-2020,False,0.0673
Yann M'Vila,FRA,MF,Saint-Étienne,Ligue 1,29,23,1942,0,2,2019-2020,False,0.0927
Alexis Mac Allister,ARG,"MF,FW",Brighton,Premier League,20,9,352,0,0,2019-2020,False,0.0
Darwin Machís,VEN,"MF,FW",Granada,La Liga,26,36,2129,7,5,2019-2020,False,0.5073
Yvann Macon,FRA,"MF,DF",Saint-Étienne,Ligue 1,20,2,95,0,0,2019-2020,False,0.0
James Maddison,ENG,"MF,FW",Leicester City,Premier League,22,31,2624,6,3,2019-2020,False,0.3087
Gabriel Magalhães,BRA,DF,Lille,Ligue 1,21,24,2087,1,0,2019-2020,False,0.0431
Lisandro Magallán,ARG,DF,Alavés,La Liga,25,17,1197,1,1,2019-2020,False,0.1504
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,34,22,1397,0,0,2019-2020,False,0.0
Giangiacomo Magnani,ITA,DF,Brescia,Serie A,23,2,115,0,0,2019-2020,False,0.0
Giangiacomo Magnani,ITA,DF,Sassuolo,Serie A,23,8,145,1,0,2019-2020,False,0.6207
Hugo Magnetti,FRA,MF,Brest,Ligue 1,21,8,236,0,0,2019-2020,False,0.0
Harry Maguire,ENG,DF,Manchester Utd,Premier League,26,38,3420,1,1,2019-2020,False,0.0526
Abdallahi Mahmoud,MTN,MF,Alavés,La Liga,19,3,152,0,0,2019-2020,False,0.0
Riyad Mahrez,ALG,"FW,MF",Manchester City,Premier League,28,33,1944,11,9,2019-2020,False,0.9259
Thiago Maia,BRA,MF,Lille,Ligue 1,22,3,48,0,0,2019-2020,False,0.0
Arne Maier,GER,MF,Hertha BSC,Bundesliga,20,14,535,0,0,2019-2020,False,0.0
Habib Maïga,CIV,MF,Metz,Ligue 1,23,26,2266,1,2,2019-2020,False,0.1192
Mike Maignan,FRA,GK,Lille,Ligue 1,24,28,2520,0,0,2019-2020,False,0.0
Ainsley Maitland-Niles,ENG,DF,Arsenal,Premier League,21,20,1386,0,2,2019-2020,False,0.1299
Josh Maja,NGA,FW,Bordeaux,Ligue 1,20,21,735,6,2,2019-2020,False,0.9796
Abdul Majeed Waris,GHA,"MF,FW",Strasbourg,Ligue 1,27,7,371,2,1,2019-2020,False,0.7278
Žan Majer,SVN,MF,Lecce,Serie A,27,27,1664,1,1,2019-2020,False,0.1082
Jean-Victor Makengo,FRA,MF,Toulouse,Ligue 1,21,19,988,2,0,2019-2020,False,0.1822
Nemanja Maksimović,SRB,MF,Getafe,La Liga,24,35,2895,2,0,2019-2020,False,0.0622
Nikola Maksimović,SRB,DF,Napoli,Serie A,27,22,1799,1,1,2019-2020,False,0.1001
Kévin Malcuit,MAR,DF,Napoli,Serie A,28,4,256,0,0,2019-2020,False,0.0
Daniel Maldini,ITA,"FW,MF",Milan,Serie A,17,2,27,0,0,2019-2020,False,0.0
Ruslan Malinovskyi,UKR,"MF,FW",Atalanta,Serie A,26,34,1535,8,3,2019-2020,False,0.645
Yunus Mallı,TUR,"MF,FW",Union Berlin,Bundesliga,27,13,673,0,1,2019-2020,False,0.1337
Hugo Mallo,ESP,"DF,MF",Celta Vigo,La Liga,28,27,1965,0,1,2019-2020,False,0.0458
Streli Mamba,GER,FW,Paderborn 07,Bundesliga,25,24,1521,5,2,2019-2020,False,0.4142
Vincent Manceau,FRA,DF,Angers,Ligue 1,30,22,1980,0,0,2019-2020,False,0.0
Gianluca Mancini,ITA,"DF,MF",Roma,Serie A,23,32,2740,1,0,2019-2020,False,0.0328
Marco Mancosu,ITA,MF,Lecce,Serie A,30,33,2440,14,2,2019-2020,False,0.5902
Steve Mandanda,FRA,GK,Marseille,Ligue 1,34,27,2370,0,0,2019-2020,False,0.0
Reinildo Mandava,MOZ,"DF,MF",Lille,Ligue 1,25,16,1110,0,0,2019-2020,False,0.0
Aïssa Mandi,ALG,DF,Real Betis,La Liga,27,29,2576,0,0,2019-2020,False,0.0
Rolando Mandragora,ITA,MF,Udinese,Serie A,22,26,2050,0,2,2019-2020,False,0.0878
Sadio Mané,SEN,FW,Liverpool,Premier League,27,35,2747,18,7,2019-2020,False,0.8191
Eliaquim Mangala,FRA,DF,Valencia,La Liga,28,8,673,0,0,2019-2020,False,0.0
Thomas Mangani,FRA,MF,Angers,Ligue 1,32,24,1871,2,2,2019-2020,False,0.1924
Massimiliano Mangraviti,ITA,DF,Brescia,Serie A,21,13,972,0,0,2019-2020,False,0.0
Kostas Manolas,GRE,DF,Napoli,Serie A,28,26,2176,4,0,2019-2020,False,0.1654
Javier Manquillo,ESP,"DF,MF",Newcastle United,Premier League,25,21,1599,0,1,2019-2020,False,0.0563
Giacomo Manzari,ITA,MF,Sassuolo,Serie A,18,3,16,0,0,2019-2020,False,0.0
Myziane Maolida,COM,"FW,MF",Nice,Ligue 1,20,18,675,1,2,2019-2020,False,0.4
Faitout Maouassa,FRA,DF,Rennes,Ligue 1,21,23,1803,3,1,2019-2020,False,0.1997
Fernando Marçal,BRA,DF,Lyon,Ligue 1,30,11,829,0,1,2019-2020,False,0.1086
Marcelo,BRA,DF,Lyon,Ligue 1,32,17,1503,0,0,2019-2020,False,0.0
Marcelo,BRA,DF,Real Madrid,La Liga,31,15,1296,1,2,2019-2020,False,0.2083
Solly March,ENG,"MF,FW",Brighton,Premier League,25,19,1143,0,1,2019-2020,False,0.0787
Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,27,23,1897,0,1,2019-2020,False,0.0474
Óscar de Marcos,ESP,"MF,DF",Athletic Club,La Liga,30,13,541,0,1,2019-2020,False,0.1664
Dario Maresic,AUT,DF,Reims,Ligue 1,19,1,90,0,0,2019-2020,False,0.0
Miguel Marí,ESP,MF,Eibar,La Liga,22,1,6,0,0,2019-2020,False,0.0
Pablo Marí,ESP,DF,Arsenal,Premier League,25,2,113,0,0,2019-2020,False,0.0
José María Giménez,URU,DF,Atlético Madrid,La Liga,24,21,1755,0,0,2019-2020,False,0.0
Mariano,DOM,FW,Real Madrid,La Liga,25,5,45,1,0,2019-2020,False,2.0
Adrian Mariappa,JAM,DF,Watford,Premier League,32,20,1513,0,0,2019-2020,False,0.0
Jordan Marié,FRA,MF,Dijon,Ligue 1,27,8,201,0,0,2019-2020,False,0.0
Federico Marigosu,ITA,MF,Cagliari,Serie A,18,2,24,0,0,2019-2020,False,0.0
Adrián Marín,ESP,DF,Alavés,La Liga,22,12,852,0,0,2019-2020,False,0.0
Guillermo Maripán,CHI,DF,Alavés,La Liga,25,1,90,0,0,2019-2020,False,0.0
Guillermo Maripán,CHI,DF,Monaco,Ligue 1,25,20,1753,2,0,2019-2020,False,0.1027
Marlon,BRA,DF,Sassuolo,Serie A,23,23,1818,0,0,2019-2020,False,0.0
Omar Marmoush,EGY,"FW,MF",Wolfsburg,Bundesliga,20,5,81,0,0,2019-2020,False,0.0
Gonzalo Maroni,ARG,MF,Sampdoria,Serie A,20,5,181,0,1,2019-2020,False,0.4972
Marquinhos,BRA,"MF,DF",Paris Saint-Germain,Ligue 1,25,19,1476,3,1,2019-2020,False,0.2439
Bruno Martella,ITA,"DF,MF",Brescia,Serie A,26,24,1270,0,0,2019-2020,False,0.0
Roger Martí,ESP,FW,Levante,La Liga,28,36,2267,11,1,2019-2020,False,0.4764
Anthony Martial,FRA,FW,Manchester Utd,Premier League,23,32,2624,17,6,2019-2020,False,0.7889
Aarón Martín,ESP,"DF,MF",Mainz 05,Bundesliga,22,22,1792,0,0,2019-2020,False,0.0
Daniel Martín,ESP,GK,Real Betis,La Liga,21,6,531,0,0,2019-2020,False,0.0
David Martin,ENG,GK,West Ham United,Premier League,33,5,436,0,0,2019-2020,False,0.0
Jonas Martin,FRA,MF,Rennes,Ligue 1,29,3,113,0,0,2019-2020,False,0.0
Jonas Martin,FRA,MF,Strasbourg,Ligue 1,29,3,247,0,0,2019-2020,False,0.0
Josh Martin,ENG,MF,Norwich City,Premier League,17,5,37,0,0,2019-2020,False,0.0
Gabriel Martinelli,BRA,MF,Arsenal,Premier League,18,14,663,3,0,2019-2020,False,0.4072
Álex Martínez,ESP,"DF,MF",Granada,La Liga,28,1,15,0,0,2019-2020,False,0.0
Emiliano Martínez,ARG,GK,Arsenal,Premier League,26,9,771,0,0,2019-2020,False,0.0
Iñigo Martínez,ESP,DF,Athletic Club,La Liga,28,33,2970,1,1,2019-2020,False,0.0606
Javi Martínez,ESP,MF,Osasuna,La Liga,19,1,10,0,0,2019-2020,False,0.0
Javi Martínez,ESP,"DF,MF",Bayern Munich,Bundesliga,30,16,675,0,0,2019-2020,False,0.0
José Martínez,ESP,DF,Granada,La Liga,26,20,1191,0,1,2019-2020,False,0.0756
Lautaro Martínez,ARG,FW,Inter,Serie A,21,35,2452,14,3,2019-2020,False,0.624
Pablo Martínez,ESP,MF,Levante,La Liga,21,5,33,0,0,2019-2020,False,0.0
Pablo Martinez,FRA,DF,Nîmes,Ligue 1,30,26,2339,2,1,2019-2020,False,0.1154
Gelson Martins,POR,"MF,FW",Monaco,Ligue 1,24,21,1674,4,1,2019-2020,False,0.2688
Adam Marušić,MNE,MF,Lazio,Serie A,26,15,942,2,1,2019-2020,False,0.2866
Omar Mascarell,EQG,MF,Schalke 04,Bundesliga,26,23,2026,0,1,2019-2020,False,0.0444
Andrea Masiello,ITA,DF,Genoa,Serie A,33,15,1324,0,1,2019-2020,False,0.068
Andrea Masiello,ITA,DF,Atalanta,Serie A,33,7,543,0,0,2019-2020,False,0.0
Adam Masina,MAR,DF,Watford,Premier League,25,26,1821,1,0,2019-2020,False,0.0494
Jordi Masip,ESP,GK,Valladolid,La Liga,30,35,3150,0,0,2019-2020,False,0.0
Arthur Masuaku,COD,"DF,MF",West Ham United,Premier League,25,17,937,0,1,2019-2020,False,0.0961
Jaime Mata,ESP,FW,Getafe,La Liga,30,34,2747,11,3,2019-2020,False,0.4587
Juan Mata,ESP,MF,Manchester Utd,Premier League,31,19,758,0,2,2019-2020,False,0.2375
Aleš Matějů,CZE,DF,Brescia,Serie A,23,31,2548,0,1,2019-2020,False,0.0353
Jean-Philippe Mateta,FRA,FW,Mainz 05,Bundesliga,22,18,1053,3,1,2019-2020,False,0.3419
Nemanja Matić,SRB,MF,Manchester Utd,Premier League,30,21,1581,0,2,2019-2020,False,0.1139
Joël Matip,CMR,DF,Liverpool,Premier League,27,9,703,1,0,2019-2020,False,0.128
Rabbi Matondo,WAL,"FW,MF",Schalke 04,Bundesliga,18,20,1162,2,0,2019-2020,False,0.1549
Alessandro Matri,ITA,FW,Brescia,Serie A,34,8,89,0,0,2019-2020,False,0.0
Federico Mattiello,ITA,MF,Cagliari,Serie A,24,18,930,0,1,2019-2020,False,0.0968
Blaise Matuidi,FRA,MF,Juventus,Serie A,32,35,2237,0,2,2019-2020,False,0.0805
Neal Maupay,FRA,FW,Brighton,Premier League,22,37,2766,10,3,2019-2020,False,0.423
Stephy Mavididi,ENG,"MF,FW",Dijon,Ligue 1,21,24,1391,5,1,2019-2020,False,0.3882
Philipp Max,GER,"DF,MF",Augsburg,Bundesliga,25,31,2706,8,6,2019-2020,False,0.4656
Alexandru Maxim,ROU,"FW,MF",Mainz 05,Bundesliga,29,5,117,0,0,2019-2020,False,0.0
Eric Maxim Choupo-Moting,CMR,"FW,MF",Paris Saint-Germain,Ligue 1,30,9,451,3,1,2019-2020,False,0.7982
Kévin Mayi,GAB,"FW,MF",Brest,Ligue 1,26,2,4,0,0,2019-2020,False,0.0
Borja Mayoral,ESP,FW,Levante,La Liga,22,34,2140,8,2,2019-2020,False,0.4206
Luca Mazzitelli,ITA,"DF,MF",Sassuolo,Serie A,23,1,12,0,0,2019-2020,False,0.0
Kevin Mbabu,SUI,DF,Wolfsburg,Bundesliga,24,20,1696,3,1,2019-2020,False,0.2123
Kylian Mbappé,FRA,FW,Paris Saint-Germain,Ligue 1,20,20,1513,18,5,2019-2020,False,1.3681
Ibrahima Mbaye,SEN,DF,Bologna,Serie A,24,20,1507,0,3,2019-2020,False,0.1792
Loïc Mbe Soh,FRA,DF,Paris Saint-Germain,Ligue 1,18,1,58,0,0,2019-2020,False,0.0
Isaac Mbenza,BEL,MF,Amiens,Ligue 1,23,3,84,0,0,2019-2020,False,0.0
Hianga'a Mbock,FRA,MF,Brest,Ligue 1,19,2,141,1,0,2019-2020,False,0.6383
Nathanaël Mbuku,COD,"MF,FW",Reims,Ligue 1,17,11,395,0,0,2019-2020,False,0.0
James McArthur,SCO,MF,Crystal Palace,Premier League,31,37,3090,0,3,2019-2020,False,0.0874
