player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Olivier Quint,FRA,MF,Nantes,Ligue 1,31,25,1098,0,4,2003-2004,False,0.3279
Diego Quintana,ARG,MF,Real Murcia,La Liga,25,11,237,1,0,2003-2004,False,0.3797
Erwan Quintin,FRA,"DF,MF",Bordeaux,Ligue 1,19,1,18,0,0,2003-2004,False,0.0
Therry Racon,GLP,MF,Marseille,Ligue 1,19,1,46,0,0,2003-2004,False,0.0
Lucas Radebe,RSA,DF,Leeds United,Premier League,34,14,960,0,0,2003-2004,False,0.0
Johan Radet,FRA,DF,Auxerre,Ligue 1,26,31,2762,0,1,2003-2004,False,0.0326
Sergiu Radu,ROU,FW,Le Mans,Ligue 1,25,13,281,0,0,2003-2004,False,0.0
Claudiu Răducanu,ROU,FW,Espanyol,La Liga,26,11,352,3,2,2003-2004,False,1.2784
Tomasz Radzinski,CAN,FW,Everton,Premier League,29,34,2564,8,4,2003-2004,False,0.4212
Alex Rae,SCO,MF,Wolves,Premier League,33,33,2526,5,3,2003-2004,False,0.285
Rafa,ESP,"DF,MF",Valladolid,La Liga,18,3,98,0,0,2003-2004,True,0.0
Nando Rafael,ANG,FW,Hertha BSC,Bundesliga,19,23,916,5,1,2003-2004,False,0.5895
Christian Rahn,GER,"DF,MF",Hamburger SV,Bundesliga,24,21,1234,7,4,2003-2004,False,0.8023
Ulrich Ramé,FRA,GK,Bordeaux,Ligue 1,30,35,3128,0,0,2003-2004,False,0.0
Carsten Ramelow,GER,"DF,MF",Leverkusen,Bundesliga,29,31,2691,2,0,2003-2004,False,0.0669
Iván Ramis,ESP,DF,Mallorca,La Liga,18,9,679,1,0,2003-2004,False,0.1325
Cyril Ramond,FRA,DF,Montpellier,Ligue 1,23,7,575,0,0,2003-2004,False,0.0
Marco Ramos,POR,DF,Monaco,Ligue 1,20,2,117,0,0,2003-2004,False,0.0
Sergio Ramos,ESP,DF,Sevilla,La Liga,17,7,386,0,0,2003-2004,False,0.0
Sead Ramović,BIH,GK,Wolfsburg,Bundesliga,24,8,720,0,0,2003-2004,False,0.0
Hany Ramzy,EGY,DF,Kaiserslautern,Bundesliga,34,1,43,0,0,2003-2004,False,0.0
David Rangel Pastor,ESP,GK,Valencia,La Liga,24,1,90,0,0,2003-2004,False,0.0
Milan Rapaić,CRO,"FW,MF",Ancona,Serie A,29,14,1101,4,1,2003-2004,False,0.4087
Philippe Raschke,FRA,DF,Sochaux,Ligue 1,35,18,777,0,0,2003-2004,False,0.0
Thomas Rasmussen,DEN,"DF,MF",Hansa Rostock,Bundesliga,26,28,2231,3,6,2003-2004,False,0.3631
Tobias Rau,GER,DF,Bayern Munich,Bundesliga,21,8,412,0,1,2003-2004,False,0.2184
Raúl,ESP,FW,Real Madrid,La Liga,26,35,3013,11,3,2003-2004,False,0.4182
Fabrizio Ravanelli,ITA,FW,Perugia,Serie A,34,9,613,6,2,2003-2004,False,1.1746
Nicolas Raynier,FRA,FW,Monaco,Ligue 1,19,2,34,0,0,2003-2004,True,0.0
Miguel Rebosio,PER,DF,Zaragoza,La Liga,26,27,2022,1,2,2003-2004,False,0.1335
Rüştü Reçber,TUR,GK,Barcelona,La Liga,30,4,326,0,0,2003-2004,False,0.0
Álvaro Recoba,URU,"FW,MF",Inter,Serie A,27,19,921,8,5,2003-2004,False,1.2704
David Recorbet,FRA,DF,Auxerre,Ligue 1,26,1,33,0,0,2003-2004,False,0.0
Ahmed Reda Madouni,ALG,DF,Dortmund,Bundesliga,22,13,939,1,0,2003-2004,False,0.0958
Jamie Redknapp,ENG,MF,Tottenham Hotspur,Premier League,30,17,1271,1,0,2003-2004,False,0.0708
Fernando Redondo,ARG,MF,Milan,Serie A,34,8,268,0,1,2003-2004,False,0.3358
Juan Redondo,ESP,DF,Sevilla,La Liga,26,29,2098,0,3,2003-2004,False,0.1287
Pablo Redondo,ESP,MF,Albacete,La Liga,21,18,1301,1,1,2003-2004,False,0.1384
Hoalid Regragui,MAR,"DF,MF",Ajaccio,Ligue 1,27,24,1760,2,0,2003-2004,False,0.1023
Mario Regueiro,URU,"FW,MF",Racing Sant,La Liga,24,33,2318,4,4,2003-2004,False,0.3106
Zesh Rehman,PAK,DF,Fulham,Premier League,19,1,1,0,0,2003-2004,False,0.0
Marko Rehmer,GER,DF,Hertha BSC,Bundesliga,31,24,1671,0,1,2003-2004,False,0.0539
Marco Reich,GER,"FW,MF",Werder Bremen,Bundesliga,25,2,16,0,0,2003-2004,False,0.0
Steven Reid,IRL,"DF,MF",Blackburn Rovers,Premier League,22,16,803,0,0,2003-2004,False,0.0
Giuseppe Reina,GER,FW,Hertha BSC,Bundesliga,31,7,618,2,0,2003-2004,False,0.2913
Giuseppe Reina,GER,FW,Dortmund,Bundesliga,31,8,250,1,0,2003-2004,False,0.36
Pepe Reina,ESP,GK,Villarreal,La Liga,20,38,3420,0,0,2003-2004,False,0.0
Reinaldo,BRA,FW,Paris Saint-Germain,Ligue 1,24,31,1250,7,3,2003-2004,False,0.72
Julian Reinard,GER,GK,Freiburg,Bundesliga,20,9,810,0,0,2003-2004,False,0.0
Bastian Reinhardt,GER,DF,Hamburger SV,Bundesliga,27,26,1816,3,0,2003-2004,False,0.1487
Andreas Reinke,GER,GK,Werder Bremen,Bundesliga,34,34,3060,0,0,2003-2004,False,0.0
Claus Reitmaier,GER,GK,Gladbach,Bundesliga,39,5,450,0,0,2003-2004,False,0.0
Michael Reiziger,NED,DF,Barcelona,La Liga,30,30,2488,0,1,2003-2004,False,0.0362
López Rekarte,ESP,DF,Real Sociedad,La Liga,27,35,3150,1,6,2003-2004,False,0.2
David Relaño Luque,ESP,GK,Real Betis,La Liga,21,1,9,0,0,2003-2004,False,0.0
Sébastien Renouard,FRA,MF,Metz,Ligue 1,19,18,1061,1,1,2003-2004,False,0.1697
Michael Rensing,GER,GK,Bayern Munich,Bundesliga,19,2,119,0,0,2003-2004,False,0.0
Timo Reus,GER,GK,Freiburg,Bundesliga,29,2,180,0,0,2003-2004,False,0.0
Stefan Reuter,GER,"DF,MF",Dortmund,Bundesliga,36,31,2523,0,0,2003-2004,False,0.0
Torsten Reuter,GER,"DF,MF",Kaiserslautern,Bundesliga,20,7,492,0,0,2003-2004,False,0.0
Christophe Revault,FRA,GK,Toulouse,Ligue 1,31,38,3420,0,0,2003-2004,False,0.0
Anthony Réveillère,FRA,DF,Lyon,Ligue 1,23,31,2442,1,2,2003-2004,False,0.1106
Claudio Reyna,USA,MF,Manchester City,Premier League,30,23,1564,1,1,2003-2004,False,0.1151
Ricardo,ESP,GK,Racing Sant,La Liga,31,34,3060,0,0,2003-2004,False,0.0
Julio Ricardo Cruz,ARG,FW,Inter,Serie A,28,22,1296,7,3,2003-2004,False,0.6944
Pablo Ricchetti,ARG,"DF,MF",Valladolid,La Liga,26,30,2293,1,1,2003-2004,False,0.0785
Dean Richards,ENG,DF,Tottenham Hotspur,Premier League,29,23,2070,0,1,2003-2004,False,0.0435
Frazer Richardson,ENG,DF,Leeds United,Premier League,20,4,184,0,0,2003-2004,False,0.0
Teddy Richert,FRA,GK,Sochaux,Ligue 1,28,21,1890,0,0,2003-2004,False,0.0
Richi,ESP,"FW,MF",Real Murcia,La Liga,26,34,2372,3,1,2003-2004,False,0.1518
Lars Ricken,GER,"FW,MF",Dortmund,Bundesliga,27,23,1178,2,5,2003-2004,False,0.5348
Michael Ricketts,ENG,FW,Middlesbrough,Premier League,24,23,778,2,1,2003-2004,False,0.347
Rohan Ricketts,ENG,MF,Tottenham Hotspur,Premier League,20,24,1152,1,1,2003-2004,False,0.1562
Liam Ridgewell,ENG,DF,Aston Villa,Premier League,19,11,498,0,0,2003-2004,False,0.0
Thomas Riedl,GER,"DF,MF",Kaiserslautern,Bundesliga,27,21,1578,0,1,2003-2004,False,0.057
Albert Riera,ESP,"DF,FW",Bordeaux,Ligue 1,21,32,2639,2,3,2003-2004,False,0.1705
Sascha Riether,GER,"DF,MF",Freiburg,Bundesliga,20,33,2909,3,2,2003-2004,False,0.1547
Chris Riggott,ENG,DF,Middlesbrough,Premier League,22,17,1273,0,0,2003-2004,False,0.0
Rudy Riou,FRA,GK,Montpellier,Ligue 1,23,31,2786,0,0,2003-2004,False,0.0
Christian Ritter,GER,FW,Wolfsburg,Bundesliga,18,1,1,0,0,2003-2004,False,0.0
David Rivas,ESP,DF,Real Betis,La Liga,24,25,1747,0,0,2003-2004,False,0.0
Diego Rivas,ESP,MF,Atlético Madrid,La Liga,23,3,193,0,0,2003-2004,False,0.0
Gerardo Rivero,ARG,MF,Osasuna,La Liga,28,16,651,0,0,2003-2004,False,0.0
Yohann Rivière,FRA,FW,Guingamp,Ligue 1,18,2,77,0,0,2003-2004,False,0.0
Carlos Roa,ARG,GK,Albacete,La Liga,33,14,1259,0,0,2003-2004,False,0.0
Bertrand Robert,REU,"FW,MF",Montpellier,Ligue 1,19,21,1628,0,3,2003-2004,False,0.1658
Laurent Robert,FRA,"FW,MF",Newcastle United,Premier League,28,35,2559,6,6,2003-2004,False,0.422
Zé Roberto,BRA,"DF,MF",Bayern Munich,Bundesliga,29,30,2321,2,9,2003-2004,False,0.4265
Jason Roberts,GRN,FW,Portsmouth,Premier League,25,10,477,1,0,2003-2004,False,0.1887
Martial Robin,FRA,"DF,MF",Ajaccio,Ligue 1,25,25,1830,2,1,2003-2004,False,0.1475
Carl Robinson,WAL,MF,Portsmouth,Premier League,26,1,5,0,0,2003-2004,False,0.0
Paul Robinson,ENG,GK,Leeds United,Premier League,23,36,3238,0,0,2003-2004,False,0.0
Romain Rocchi,FRA,MF,Paris Saint-Germain,Ligue 1,21,18,456,0,0,2003-2004,False,0.0
Tommaso Rocchi,ITA,"FW,MF",Empoli,Serie A,25,33,2856,11,2,2003-2004,False,0.4097
Rodrigo,BRA,MF,Ajaccio,Ligue 1,22,10,749,0,0,2003-2004,False,0.0
Bruno Rodriguez,FRA,FW,Metz,Ligue 1,30,8,691,1,0,2003-2004,False,0.1302
Bruno Rodriguez,FRA,FW,Lens,Ligue 1,30,5,117,0,0,2003-2004,False,0.0
Darío Rodríguez,URU,DF,Schalke 04,Bundesliga,28,22,1397,4,0,2003-2004,False,0.2577
Juan Rodríguez,ESP,MF,Málaga,La Liga,21,2,79,0,0,2003-2004,False,0.0
Julien Rodriguez,FRA,DF,Monaco,Ligue 1,25,35,3150,0,1,2003-2004,False,0.0286
Maxi Rodríguez,ARG,"FW,MF",Espanyol,La Liga,22,31,2754,4,3,2003-2004,False,0.2288
Vicente Rodríguez,ESP,"FW,MF",Valencia,La Liga,22,33,2633,12,9,2003-2004,False,0.7178
Roger,ESP,MF,Villarreal,La Liga,26,30,1898,2,1,2003-2004,False,0.1423
Alan Rogers,ENG,DF,Leicester City,Premier League,26,8,674,0,0,2003-2004,False,0.0
Roberto Rojas,ESP,DF,Málaga,La Liga,28,10,556,0,0,2003-2004,False,0.0
Flavio Roma,ITA,GK,Monaco,Ligue 1,29,34,3060,0,0,2003-2004,False,0.0
Antonio Román,ESP,MF,Real Betis,La Liga,22,1,16,0,0,2003-2004,False,0.0
Juan Román Riquelme,ARG,MF,Villarreal,La Liga,25,33,2782,8,4,2003-2004,False,0.3882
Bernardo Romeo,ARG,FW,Hamburger SV,Bundesliga,25,29,1887,11,1,2003-2004,False,0.5723
Enrique Romero,ESP,DF,Dep La Coruña,La Liga,32,17,1323,1,3,2003-2004,False,0.2721
Iván Romero,ESP,DF,Atlético Madrid,La Liga,23,1,73,0,0,2003-2004,True,0.0
Marcelo Romero,URU,MF,Málaga,La Liga,27,25,1942,1,0,2003-2004,False,0.0463
Ronaldinho,BRA,"FW,MF",Barcelona,La Liga,23,32,2677,15,5,2003-2004,False,0.6724
Ronaldo,BRA,FW,Real Madrid,La Liga,26,32,2588,24,4,2003-2004,False,0.9737
Cristiano Ronaldo,POR,"FW,MF",Manchester Utd,Premier League,18,29,1555,4,4,2003-2004,False,0.463
Cyril Rool,FRA,"DF,MF",Lens,Ligue 1,28,15,1189,0,0,2003-2004,False,0.0
Wayne Rooney,ENG,"FW,MF",Everton,Premier League,17,34,2442,9,4,2003-2004,False,0.4791
Ramón Ros,ESP,MF,Barcelona,La Liga,22,1,6,0,0,2003-2004,False,0.0
Iván Rosado,ESP,FW,Osasuna,La Liga,29,15,508,1,0,2003-2004,False,0.1772
Tomáš Rosický,CZE,MF,Dortmund,Bundesliga,22,19,1536,2,0,2003-2004,False,0.1172
Alessandro Rosina,ITA,MF,Parma,Serie A,19,5,83,0,1,2003-2004,False,1.0843
Generoso Rossi,ITA,GK,Siena,Serie A,24,21,1890,0,0,2003-2004,False,0.0
Matteo Rossi,NAN,,Ancona,Serie A,18,1,17,0,0,2003-2004,True,0.0
Fausto Rossini,ITA,FW,Bologna,Serie A,25,13,878,1,2,2003-2004,False,0.3075
Fabio Rossitto,ITA,MF,Udinese,Serie A,31,6,209,0,0,2003-2004,False,0.0
Frank Rost,GER,GK,Schalke 04,Bundesliga,30,27,2430,0,0,2003-2004,False,0.0
Mikel Roteta,ESP,DF,Real Murcia,La Liga,33,11,760,0,0,2003-2004,False,0.0
Jérôme Rothen,FRA,MF,Monaco,Ligue 1,25,34,2702,0,13,2003-2004,False,0.433
Jean-Christophe Rouvière,FRA,MF,Montpellier,Ligue 1,28,30,2517,2,0,2003-2004,False,0.0715
Frédéric Roux,FRA,GK,Bordeaux,Ligue 1,30,3,202,0,0,2003-2004,False,0.0
Gary Rowett,ENG,DF,Charlton Athletic,Premier League,29,1,90,0,0,2003-2004,False,0.0
Éric Roy,FRA,MF,Nice,Ligue 1,35,16,880,0,1,2003-2004,False,0.1023
Simon Royce,ENG,GK,Charlton Athletic,Premier League,31,1,90,0,0,2003-2004,False,0.0
Rubén,ESP,DF,Gladbach,Bundesliga,21,3,186,0,0,2003-2004,True,0.0
Rubén,ESP,DF,Real Madrid,La Liga,21,2,115,0,0,2003-2004,False,0.0
Raffaele Rubino,ITA,FW,Siena,Serie A,25,5,90,0,0,2003-2004,False,0.0
Álvaro Rubio,ESP,"DF,MF",Albacete,La Liga,24,23,1296,0,1,2003-2004,False,0.0694
Francisco Rufete,ESP,MF,Valencia,La Liga,26,27,1430,2,2,2003-2004,False,0.2517
Erminio Rullo,ITA,DF,Lecce,Serie A,19,11,394,0,0,2003-2004,False,0.0
Vedran Runje,CRO,GK,Marseille,Ligue 1,27,16,1440,0,0,2003-2004,False,0.0
Salvatore Russo,ITA,"DF,MF",Ancona,Serie A,32,9,685,0,0,2003-2004,False,0.0
René Rydlewicz,GER,"FW,MF",Hansa Rostock,Bundesliga,30,28,2136,7,4,2003-2004,False,0.4635
Thomas Rytter,DEN,DF,Wolfsburg,Bundesliga,29,20,1669,0,1,2003-2004,False,0.0539
Janne Saarinen,FIN,"DF,MF",1860 Munich,Bundesliga,26,17,1354,0,0,2003-2004,False,0.0
Stefano Sacchetti,ITA,DF,Sampdoria,Serie A,30,18,1519,0,0,2003-2004,False,0.0
Hakim Saci,ALG,FW,Metz,Ligue 1,26,10,273,1,1,2003-2004,False,0.6593
Willy Sagnol,FRA,DF,Bayern Munich,Bundesliga,26,21,1473,1,4,2003-2004,False,0.3055
Louis Saha,FRA,FW,Manchester Utd,Premier League,24,12,862,7,2,2003-2004,False,0.9397
Louis Saha,FRA,FW,Fulham,Premier League,24,21,1698,13,5,2003-2004,False,0.9541
Kenan Şahin,TUR,FW,Leverkusen,Bundesliga,18,5,56,0,0,2003-2004,True,0.0
Nicolas Sahnoun,FRA,MF,Bordeaux,Ligue 1,22,6,394,0,0,2003-2004,False,0.0
Sebastián Saja,ARG,GK,Brescia,Serie A,24,4,360,0,0,2003-2004,False,0.0
Lamine Sakho,SEN,"FW,MF",Marseille,Ligue 1,25,1,11,0,0,2003-2004,False,0.0
Lamine Sakho,SEN,"FW,MF",Leeds United,Premier League,25,17,773,1,1,2003-2004,False,0.2329
Luigi Sala,ITA,DF,Chievo,Serie A,29,16,1394,2,0,2003-2004,False,0.1291
Víctor Salas,ESP,MF,Sevilla,La Liga,23,2,33,0,0,2003-2004,False,0.0
Fernando Sales,ESP,MF,Valladolid,La Liga,25,35,3020,3,8,2003-2004,False,0.3278
Míchel Salgado,ESP,DF,Real Madrid,La Liga,27,35,3150,1,2,2003-2004,False,0.0857
Hasan Salihamidžić,BIH,"DF,MF",Bayern Munich,Bundesliga,26,32,2555,4,2,2003-2004,False,0.2114
Ali Sami Yachir,FRA,"FW,MF",Montpellier,Ligue 1,18,1,17,0,0,2003-2004,True,0.0
Jlloyd Samuel,TRI,"DF,MF",Aston Villa,Premier League,22,38,3420,2,4,2003-2004,False,0.1579
Walter Samuel,ARG,DF,Roma,Serie A,25,30,2698,1,0,2003-2004,False,0.0334
Javier Sánchez Broto,ESP,GK,Real Murcia,La Liga,31,9,810,0,0,2003-2004,False,0.0
César Sánchez,ESP,GK,Real Madrid,La Liga,31,1,90,0,0,2003-2004,False,0.0
David Sánchez,ESP,MF,Albacete,La Liga,21,29,1556,1,2,2003-2004,False,0.1735
Jesús Sánchez,ESP,MF,Valladolid,La Liga,28,27,2277,4,0,2003-2004,False,0.1581
Juan Sánchez,ESP,FW,Valencia,La Liga,31,10,355,1,0,2003-2004,False,0.2535
Manolo Sánchez,ESP,MF,Celta Vigo,La Liga,26,1,35,0,0,2003-2004,False,0.0
Manu Sánchez,ESP,"FW,MF",Málaga,La Liga,24,27,1326,1,3,2003-2004,False,0.2715
Óscar Sánchez,ESP,DF,Valladolid,La Liga,23,10,363,0,0,2003-2004,False,0.0
Víctor Sánchez,ESP,MF,Dep La Coruña,La Liga,27,31,2112,6,10,2003-2004,False,0.6818
Ebbe Sand,DEN,FW,Schalke 04,Bundesliga,31,30,2224,9,4,2003-2004,False,0.5261
Wilfried Sanou,BFA,"FW,MF",Freiburg,Bundesliga,19,24,1533,3,1,2003-2004,False,0.2348
Roque Santa Cruz,PAR,FW,Bayern Munich,Bundesliga,21,28,1823,5,2,2003-2004,False,0.3456
Sergio Santamaría,ESP,"FW,MF",Barcelona,La Liga,23,4,146,0,0,2003-2004,False,0.0
Mario Santana,ARG,MF,Chievo,Serie A,21,28,2059,3,4,2003-2004,False,0.306
Santi,ESP,DF,Atlético Madrid,La Liga,29,14,908,0,0,2003-2004,False,0.0
Ismael Santiago,ESP,MF,Real Betis,La Liga,25,32,1520,1,1,2003-2004,False,0.1184
Fernando Santos,BRA,DF,1860 Munich,Bundesliga,23,10,669,0,0,2003-2004,True,0.0
Francileudo Santos,TUN,FW,Sochaux,Ligue 1,24,29,2259,14,5,2003-2004,False,0.757
Fernando Sanz,ESP,DF,Málaga,La Liga,29,28,2282,2,1,2003-2004,False,0.1183
Ricardo Sanzol,ESP,GK,Osasuna,La Liga,27,34,3060,0,0,2003-2004,False,0.0
Hans Sarpei,GHA,DF,Wolfsburg,Bundesliga,27,30,2018,1,1,2003-2004,False,0.0892
Pape Sarr,SEN,MF,Lens,Ligue 1,25,27,2035,0,1,2003-2004,False,0.0442
Luigi Sartor,ITA,DF,Ancona,Serie A,28,9,652,0,0,2003-2004,True,0.0
Romain Sartre,FRA,"DF,MF",Lyon,Ligue 1,20,2,32,0,0,2003-2004,False,0.0
Facundo Sava,ARG,FW,Fulham,Premier League,29,6,108,1,0,2003-2004,False,0.8333
Robbie Savage,WAL,MF,Birmingham City,Premier League,28,31,2675,3,4,2003-2004,False,0.2355
Niša Saveljić,SRB,DF,Bastia,Ligue 1,33,17,1530,1,0,2003-2004,False,0.0588
Niša Saveljić,SRB,DF,Guingamp,Ligue 1,33,17,1530,1,0,2003-2004,False,0.0588
Nicolas Savinaud,FRA,"DF,MF",Nantes,Ligue 1,27,26,2199,1,0,2003-2004,False,0.0409
Sávio,BRA,MF,Zaragoza,La Liga,29,29,2231,2,6,2003-2004,False,0.3227
Javier Saviola,ARG,FW,Barcelona,La Liga,21,33,2274,14,5,2003-2004,False,0.752
Lionel Scaloni,ARG,"DF,MF",Dep La Coruña,La Liga,25,23,1428,2,1,2003-2004,False,0.1891
Gabriele Scandurra,ITA,FW,Perugia,Serie A,24,2,42,0,0,2003-2004,False,0.0
Anthony Scaramozzino,FRA,DF,Nice,Ligue 1,18,4,262,0,0,2003-2004,False,0.0
Alessio Scarpi,ITA,GK,Ancona,Serie A,30,13,1170,0,0,2003-2004,False,0.0
Marcel Schäfer,GER,"DF,MF",1860 Munich,Bundesliga,19,1,1,0,0,2003-2004,False,0.0
Sébastien Schemmel,FRA,DF,Portsmouth,Premier League,28,14,1035,0,1,2003-2004,False,0.087
Matthias Scherz,GER,FW,Köln,Bundesliga,31,29,1988,4,4,2003-2004,False,0.3622
Sebastian Schindzielorz,GER,MF,Köln,Bundesliga,24,3,181,0,0,2003-2004,False,0.0
Björn Schlicke,GER,DF,Hamburger SV,Bundesliga,22,19,1331,1,0,2003-2004,False,0.0676
Andreas Schmidt,GER,"DF,MF",Hertha BSC,Bundesliga,29,12,909,0,0,2003-2004,False,0.0
Rafael Schmitz,BRA,DF,Lille,Ligue 1,22,5,379,0,0,2003-2004,False,0.0
Bernd Schneider,GER,"DF,MF",Leverkusen,Bundesliga,29,33,2809,10,7,2003-2004,False,0.5447
Thomas Schneider,GER,DF,Hannover 96,Bundesliga,30,3,60,0,0,2003-2004,False,0.0
Stefan Schnoor,GER,DF,Wolfsburg,Bundesliga,32,31,2750,2,1,2003-2004,False,0.0982
Mathias Schober,GER,GK,Hansa Rostock,Bundesliga,27,33,2967,0,0,2003-2004,False,0.0
Paul Scholes,ENG,MF,Manchester Utd,Premier League,28,28,2187,9,3,2003-2004,False,0.4938
Mehmet Scholl,GER,MF,Bayern Munich,Bundesliga,32,5,150,0,1,2003-2004,False,0.6
Markus Schopp,AUT,MF,Brescia,Serie A,29,20,638,0,2,2003-2004,False,0.2821
Oliver Schröder,GER,"DF,MF",Köln,Bundesliga,23,28,2313,1,3,2003-2004,False,0.1556
Silvio Schröter,GER,MF,Hannover 96,Bundesliga,24,12,692,0,1,2003-2004,False,0.1301
Markus Schroth,GER,FW,1860 Munich,Bundesliga,28,29,2333,6,5,2003-2004,False,0.4243
Markus Schuler,GER,DF,Hannover 96,Bundesliga,25,19,954,0,1,2003-2004,False,0.0943
Christian Schulz,GER,"DF,MF",Werder Bremen,Bundesliga,20,17,955,0,1,2003-2004,False,0.0942
Stephan Schulz-Winge,GER,"DF,MF",Gladbach,Bundesliga,28,2,2,0,0,2003-2004,False,0.0
Daniel Schumann,GER,DF,Freiburg,Bundesliga,26,5,314,0,0,2003-2004,False,0.0
Alexander Schur,GER,MF,Eintracht Frankfurt,Bundesliga,32,31,2721,4,2,2003-2004,False,0.1985
Gabriel Schürrer,ARG,DF,Real Sociedad,La Liga,31,33,2962,1,0,2003-2004,False,0.0304
Danny Schwarz,GER,MF,1860 Munich,Bundesliga,28,18,1465,3,0,2003-2004,False,0.1843
Mark Schwarzer,AUS,GK,Middlesbrough,Premier League,30,36,3240,0,0,2003-2004,False,0.0
Bastian Schweinsteiger,GER,"DF,MF",Bayern Munich,Bundesliga,18,26,1584,4,3,2003-2004,False,0.3977
Riccardo Scimeca,ENG,"DF,MF",Leicester City,Premier League,28,29,2532,1,2,2003-2004,False,0.1066
Massimo Scoponi,ITA,MF,Modena,Serie A,29,16,630,0,0,2003-2004,False,0.0
Thibault Scotto,FRA,"DF,MF",Nice,Ligue 1,24,20,1260,0,1,2003-2004,False,0.0714
James Scowcroft,ENG,FW,Leicester City,Premier League,27,35,2979,5,3,2003-2004,False,0.2417
Giuseppe Sculli,ITA,"FW,MF",Chievo,Serie A,22,18,922,2,1,2003-2004,False,0.2928
David Seaman,ENG,GK,Manchester City,Premier League,39,19,1595,0,0,2003-2004,False,0.0
Juan Sebastián Verón,ARG,MF,Chelsea,Premier League,28,7,483,1,0,2003-2004,False,0.1863
Mamadou Seck,SEN,DF,Ajaccio,Ligue 1,23,26,2036,1,3,2003-2004,False,0.1768
Clarence Seedorf,NED,MF,Milan,Serie A,27,29,2087,3,6,2003-2004,False,0.3881
Jochen Seitz,GER,"DF,MF",Schalke 04,Bundesliga,26,18,991,2,2,2003-2004,False,0.3633
Franco Semioli,ITA,MF,Chievo,Serie A,23,31,2039,2,4,2003-2004,False,0.2648
Eren Şen,GER,"FW,MF",Hamburger SV,Bundesliga,18,1,14,0,0,2003-2004,False,0.0
Sahr Senesie,GER,"FW,MF",Dortmund,Bundesliga,18,11,387,0,0,2003-2004,False,0.0
Marcos Senna,ESP,MF,Villarreal,La Liga,27,9,573,0,0,2003-2004,True,0.0
Roberto Sensini,ARG,DF,Udinese,Serie A,36,25,2199,2,2,2003-2004,False,0.1637
Matteo Sereni,ITA,GK,Lazio,Serie A,28,9,710,0,0,2003-2004,False,0.0
Serginho,BRA,"DF,MF",Milan,Serie A,32,20,771,0,1,2003-2004,False,0.1167
Sergio,ESP,MF,Dep La Coruña,La Liga,26,37,2705,3,3,2003-2004,False,0.1996
Sergio,ESP,DF,Celta Vigo,La Liga,26,19,1455,0,1,2003-2004,False,0.0619
Anthony Šerić,CRO,DF,Parma,Serie A,24,16,998,0,1,2003-2004,False,0.0902
Josep Setvalls,ESP,MF,Real Murcia,La Liga,28,1,90,0,0,2003-2004,False,0.0
Lucas Severino,BRA,FW,Rennes,Ligue 1,24,10,622,0,0,2003-2004,False,0.0
Alan Shearer,ENG,FW,Newcastle United,Premier League,32,37,3313,22,4,2003-2004,False,0.7063
Harlington Shereni,ZIM,MF,Guingamp,Ligue 1,28,15,1209,2,1,2003-2004,False,0.2233
Teddy Sheringham,ENG,FW,Portsmouth,Premier League,37,32,2215,9,4,2003-2004,False,0.5282
Tim Sherwood,ENG,MF,Portsmouth,Premier League,34,13,668,0,1,2003-2004,False,0.1347
Andriy Shevchenko,UKR,FW,Milan,Serie A,26,32,2683,24,3,2003-2004,False,0.9057
Craig Short,ENG,DF,Blackburn Rovers,Premier League,35,19,1618,1,0,2003-2004,False,0.0556
Antoine Sibierski,FRA,"FW,MF",Manchester City,Premier League,28,33,1745,5,4,2003-2004,False,0.4642
Moses Sichone,ZAM,DF,Köln,Bundesliga,26,23,1852,0,0,2003-2004,False,0.0
Vincenzo Sicignano,ITA,GK,Parma,Serie A,29,1,90,0,0,2003-2004,False,0.0
Vincenzo Sicignano,ITA,GK,Lecce,Serie A,29,18,1601,0,0,2003-2004,False,0.0
Giuseppe Signori,ITA,FW,Bologna,Serie A,35,23,1800,6,7,2003-2004,False,0.65
Franck Signorino,FRA,DF,Metz,Ligue 1,21,34,2869,0,5,2003-2004,False,0.1568
Milovan Sikimić,SRB,DF,Guingamp,Ligue 1,22,26,1917,2,0,2003-2004,False,0.0939
Éric Sikora,FRA,DF,Lens,Ligue 1,35,5,395,0,0,2003-2004,False,0.0
Silas,POR,MF,Wolves,Premier League,26,9,231,0,0,2003-2004,False,0.0
Anderson Silva,BRA,MF,Racing Sant,La Liga,20,8,256,0,0,2003-2004,False,0.0
Darío Silva,URU,FW,Sevilla,La Liga,30,27,2055,7,5,2003-2004,False,0.5255
Gilberto Silva,BRA,"DF,MF",Arsenal,Premier League,26,32,2546,4,4,2003-2004,False,0.2828
Mauro Silva,BRA,MF,Dep La Coruña,La Liga,35,27,2255,0,1,2003-2004,False,0.0399
Mikaël Silvestre,FRA,DF,Manchester Utd,Premier League,25,34,2848,0,1,2003-2004,False,0.0316
Cristian Silvestri,ITA,DF,Lecce,Serie A,28,16,1356,0,0,2003-2004,False,0.0
Jan Šimák,CZE,MF,Hannover 96,Bundesliga,24,6,476,2,1,2003-2004,False,0.5672
Diego Simeone,ARG,MF,Atlético Madrid,La Liga,33,28,1903,2,0,2003-2004,False,0.0946
Dario Šimić,CRO,DF,Milan,Serie A,27,10,576,0,0,2003-2004,False,0.0
