player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Carsten Kober,GER,DF,Hamburger SV,Bundesliga,27,6,205,0,0,1995-1996,True,0.0
Georg Koch,GER,GK,Düsseldorf,Bundesliga,23,34,3060,0,0,1995-1996,True,0.0
Harry Koch,GER,DF,Kaiserslautern,Bundesliga,25,30,2437,0,0,1995-1996,True,0.0
Meho Kodro,BIH,FW,Barcelona,La Liga,28,32,2218,9,0,1995-1996,True,0.3652
Ludwig Kögl,GER,"FW,MF",Stuttgart,Bundesliga,29,11,604,0,0,1995-1996,True,0.0
Ralf Kohl,GER,"DF,MF",Freiburg,Bundesliga,29,29,2164,0,0,1995-1996,True,0.0
Jürgen Kohler,GER,DF,Dortmund,Bundesliga,29,29,2498,5,0,1995-1996,True,0.1801
Stefan Kohn,GER,FW,Köln,Bundesliga,29,30,1698,4,0,1995-1996,True,0.212
Slobodan Komljenović,SRB,DF,Eintracht Frankfurt,Bundesliga,24,31,2609,1,0,1995-1996,True,0.0345
Adick Koot,NED,DF,Cannes,Division 1,31,23,1938,0,0,1995-1996,True,0.0
Andreas Köpke,GER,GK,Eintracht Frankfurt,Bundesliga,33,32,2812,0,0,1995-1996,True,0.0
Steffen Korell,GER,DF,Freiburg,Bundesliga,23,15,634,1,0,1995-1996,True,0.142
Roman Kosecki,POL,"DF,FW",Nantes,Division 1,29,27,1797,2,0,1995-1996,True,0.1002
Emil Kostadinov,BUL,"FW,MF",Bayern Munich,Bundesliga,27,18,755,5,0,1995-1996,True,0.596
Darko Kovačević,SRB,FW,Sheffield Weds,Premier League,21,16,856,4,1,1995-1996,False,0.5257
Marijan Kovačević,GER,"DF,MF",Hamburger SV,Bundesliga,21,17,854,1,0,1995-1996,True,0.1054
Wojciech Kowalczyk,POL,FW,Real Betis,La Liga,23,16,801,4,0,1995-1996,True,0.4494
Marek Koźmiński,POL,"DF,MF",Udinese,Serie A,24,12,575,0,0,1995-1996,True,0.0
Ardian Kozniku,CRO,FW,Cannes,Division 1,27,24,1633,7,0,1995-1996,True,0.3858
Raphael Krauss,GER,DF,Karlsruher,Bundesliga,22,2,56,0,0,1995-1996,True,0.0
Martin Kree,GER,DF,Dortmund,Bundesliga,30,23,1475,0,0,1995-1996,True,0.0
Michel Kreek,NED,DF,Padova,Serie A,24,29,2362,3,0,1995-1996,True,0.1143
Oliver Kreuzer,GER,DF,Bayern Munich,Bundesliga,29,19,1352,1,0,1995-1996,True,0.0666
Rainer Krieg,GER,FW,Uerdingen,Bundesliga,27,8,358,0,0,1995-1996,True,0.0
Axel Kruse,GER,FW,Stuttgart,Bundesliga,27,27,1105,6,0,1995-1996,True,0.4887
Davor Krznarić,NAN,MF,Gladbach,Bundesliga,19,2,34,0,0,1995-1996,True,0.0
Waldemar Ksienzyk,GDR,"DF,MF",Schalke 04,Bundesliga,31,6,232,1,0,1995-1996,True,0.3879
Gerd Kühn,GER,MF,Uerdingen,Bundesliga,27,14,1014,0,0,1995-1996,True,0.0
Pavel Kuka,CZE,FW,Kaiserslautern,Bundesliga,27,30,2546,10,0,1995-1996,True,0.3535
Marco Kurz,GER,DF,Schalke 04,Bundesliga,26,27,1646,0,0,1995-1996,True,0.0
Günter Kutowski,GER,DF,Dortmund,Bundesliga,29,3,135,0,0,1995-1996,True,0.0
Alexander Kutschera,GER,DF,1860 Munich,Bundesliga,27,20,1022,0,0,1995-1996,True,0.0
Iván de la Peña,ESP,MF,Barcelona,La Liga,19,31,1990,7,0,1995-1996,True,0.3166
Andrés de la Rosa,ESP,DF,Oviedo,La Liga,25,30,2103,0,0,1995-1996,True,0.0
José Antonio de la Sagra,NAN,,Atlético Madrid,La Liga,19,1,12,0,0,1995-1996,True,0.0
Bruno Labbadia,GER,FW,Werder Bremen,Bundesliga,29,13,1143,4,0,1995-1996,True,0.315
Bruno Labbadia,GER,FW,Köln,Bundesliga,29,8,707,1,0,1995-1996,True,0.1273
Yann Lachuer,FRA,MF,Auxerre,Division 1,22,1,44,0,0,1995-1996,True,0.0
Heiko Laeßig,GER,DF,Uerdingen,Bundesliga,27,30,2437,4,0,1995-1996,True,0.1477
Christophe Lagrange,FRA,FW,Le Havre,Division 1,28,32,2225,3,0,1995-1996,True,0.1213
Pierre Laigle,FRA,"DF,MF",Lens,Division 1,24,34,2946,1,0,1995-1996,True,0.0305
Andoni Lakabeg,ESP,DF,Athletic Club,La Liga,26,2,85,0,0,1995-1996,True,0.0
Andoni Lakabeg,ESP,DF,Celta Vigo,La Liga,26,9,424,0,0,1995-1996,True,0.0
Alexi Lalas,USA,DF,Padova,Serie A,25,11,962,0,0,1995-1996,True,0.0
Bernard Lama,FRA,GK,Paris Saint-Germain,Division 1,32,34,3005,0,0,1995-1996,True,0.0
Rogelio Lamar Heredia,NAN,,Sporting Gijón,La Liga,22,1,77,0,0,1995-1996,True,0.0
Loïc Lambert,FRA,MF,Rennes,Division 1,28,32,2817,1,0,1995-1996,True,0.0319
Bernard Lambourde,FRA,DF,Cannes,Division 1,24,28,2485,1,0,1995-1996,True,0.0362
Alessandro Lamonica,ITA,DF,Sampdoria,Serie A,22,10,514,0,0,1995-1996,True,0.0
Sabri Lamouchi,FRA,MF,Auxerre,Division 1,23,36,3148,6,0,1995-1996,True,0.1715
Frank Lampard,ENG,MF,West Ham United,Premier League,17,2,30,0,0,1995-1996,False,0.0
Nii Lamptey,GHA,"FW,MF",Coventry City,Premier League,20,6,331,0,1,1995-1996,False,0.2719
Didier Lang,FRA,"DF,MF",Metz,Division 1,24,28,1743,0,0,1995-1996,True,0.0
Timo Lange,GER,MF,Hansa Rostock,Bundesliga,27,21,1307,1,0,1995-1996,True,0.0689
Marco Lanna,ITA,DF,Roma,Serie A,27,32,2830,0,0,1995-1996,True,0.0
Christian Lantignotti,ITA,MF,Cagliari,Serie A,25,23,1050,2,0,1995-1996,True,0.1714
Jordi Lardín,ESP,"FW,MF",Espanyol,La Liga,22,38,3228,17,0,1995-1996,True,0.474
Iñigo Larrainzar,ESP,DF,Athletic Club,La Liga,24,39,3450,0,0,1995-1996,True,0.0
Aitor Larrazábal,ESP,DF,Athletic Club,La Liga,24,36,3075,2,0,1995-1996,True,0.0585
Mikel Lasa,ESP,DF,Real Madrid,La Liga,23,23,1762,1,0,1995-1996,True,0.0511
Mohammed Lashaf,MAR,MF,Gueugnon,Division 1,27,7,317,0,0,1995-1996,True,0.0
Lilian Laslandes,FRA,FW,Auxerre,Division 1,23,34,2592,12,0,1995-1996,True,0.4167
Nicolas Laspalles,FRA,DF,Guingamp,Division 1,23,20,1710,0,0,1995-1996,True,0.0
Radoslav Látal,CZE,MF,Schalke 04,Bundesliga,25,32,2203,1,0,1995-1996,True,0.0409
Diego Latorre,ARG,FW,Tenerife,La Liga,25,2,69,0,0,1995-1996,True,0.0
Diego Latorre,ARG,FW,Salamanca,La Liga,25,23,839,1,0,1995-1996,True,0.1073
Michael Laudrup,DEN,MF,Real Madrid,La Liga,31,28,2120,8,0,1995-1996,True,0.3396
Pierre Laurent,FRA,FW,Bastia,Division 1,24,26,1471,6,0,1995-1996,True,0.3671
Thierry Laurey,FRA,"DF,MF",Montpellier,Division 1,31,27,2319,1,0,1995-1996,True,0.0388
Jean-Pierre Lauricella,FRA,GK,Lille,Division 1,30,1,4,0,0,1995-1996,True,0.0
Florent Laville,FRA,DF,Lyon,Division 1,21,28,2127,0,0,1995-1996,True,0.0
Stan Lazaridis,AUS,"DF,MF",West Ham United,Premier League,22,4,197,0,0,1995-1996,False,0.0
Benoît Le Bris,FRA,"DF,FW",Rennes,Division 1,18,3,118,0,0,1995-1996,True,0.0
Régis Le Bris,FRA,DF,Rennes,Division 1,19,13,528,0,0,1995-1996,True,0.0
Serge Le Dizet,FRA,DF,Nantes,Division 1,31,28,2300,0,0,1995-1996,True,0.0
Paul Le Guen,FRA,"DF,MF",Paris Saint-Germain,Division 1,31,36,2917,2,0,1995-1996,True,0.0617
Sébastien Le Paih,FRA,MF,Nantes,Division 1,20,3,34,0,0,1995-1996,True,0.0
Ulrich Le Pen,FRA,MF,Rennes,Division 1,21,31,960,0,0,1995-1996,True,0.0
Graeme Le Saux,ENG,DF,Blackburn Rovers,Premier League,26,14,1105,1,1,1995-1996,False,0.1629
Matt Le Tissier,ENG,"FW,MF",Southampton,Premier League,26,34,2966,7,8,1995-1996,False,0.4552
Francisco Leal Rodríguez,ESP,GK,Mérida,La Liga,31,42,3780,0,0,1995-1996,True,0.0
Frank Leboeuf,FRA,DF,Strasbourg,Division 1,27,35,3092,4,0,1995-1996,True,0.1164
Fabien Leclercq,FRA,DF,Lille,Division 1,22,17,1372,0,0,1995-1996,True,0.0
Richard Lecomte,FRA,DF,Guingamp,Division 1,31,32,2228,0,0,1995-1996,True,0.0
Igor Lediakhov,RUS,MF,Sporting Gijón,La Liga,27,30,2307,8,0,1995-1996,True,0.3121
David Lee,ENG,DF,Chelsea,Premier League,25,31,2634,1,0,1995-1996,False,0.0342
David Lee,ENG,MF,Bolton Wanderers,Premier League,27,18,1141,1,0,1995-1996,False,0.0789
Jason Lee,ENG,FW,Nottingham Forest,Premier League,24,28,1884,8,1,1995-1996,False,0.4299
Rob Lee,ENG,MF,Newcastle United,Premier League,29,36,3202,8,4,1995-1996,False,0.3373
Fabien Lefèvre,FRA,MF,Montpellier,Division 1,23,37,3079,11,0,1995-1996,True,0.3215
Thorsten Legat,GER,MF,Stuttgart,Bundesliga,26,15,1131,0,0,1995-1996,True,0.0
Sylvain Legwinski,FRA,MF,Monaco,Division 1,21,29,2099,2,0,1995-1996,True,0.0858
Jens Lehmann,GER,GK,Schalke 04,Bundesliga,25,32,2880,0,0,1995-1996,True,0.0
Hans-Peter Lehnhoff,GER,MF,Leverkusen,Bundesliga,32,30,2111,1,0,1995-1996,True,0.0426
Ángel Lekumberri,ESP,MF,Compostela,La Liga,25,37,3316,3,0,1995-1996,True,0.0814
Nino Lema,NAN,,Rayo Vallecano,La Liga,30,11,963,0,0,1995-1996,True,0.0
François Lemasson,FRA,GK,Cannes,Division 1,31,27,2420,0,0,1995-1996,True,0.0
Arie van Lent,GER,FW,Werder Bremen,Bundesliga,24,1,15,0,0,1995-1996,True,0.0
Gianluigi Lentini,ITA,MF,Milan,Serie A,26,9,400,1,0,1995-1996,True,0.225
Øyvind Leonhardsen,NOR,MF,Wimbledon,Premier League,24,29,2464,4,3,1995-1996,False,0.2557
Fabrice Lepaul,FRA,FW,Auxerre,Division 1,18,3,124,1,0,1995-1996,True,0.7258
Marek Leśniak,POL,FW,Uerdingen,Bundesliga,31,17,1393,3,0,1995-1996,True,0.1938
Marek Leśniak,POL,FW,1860 Munich,Bundesliga,31,15,809,2,0,1995-1996,True,0.2225
Yordan Letchkov,BUL,MF,Hamburger SV,Bundesliga,28,9,587,0,0,1995-1996,True,0.0
Lionel Letizi,FRA,GK,Nice,Division 1,22,34,3016,0,0,1995-1996,True,0.0
Philippe Levenard,FRA,DF,Lille,Division 1,30,30,2125,0,0,1995-1996,True,0.0
Francisco Liaño,ESP,GK,Dep La Coruña,La Liga,30,35,3150,0,0,1995-1996,True,0.0
Craig Liddle,ENG,DF,Middlesbrough,Premier League,23,13,1125,0,0,1995-1996,False,0.0
Anders Limpar,SWE,MF,Everton,Premier League,29,28,1833,3,5,1995-1996,False,0.3928
Andy Linighan,ENG,DF,Arsenal,Premier League,33,18,1534,0,1,1995-1996,False,0.0587
Thomas Linke,GER,DF,Schalke 04,Bundesliga,25,27,2245,3,0,1995-1996,True,0.1203
Bixente Lizarazu,FRA,DF,Bordeaux,Division 1,25,23,2053,3,0,1995-1996,True,0.1315
Francis Llacer,FRA,DF,Paris Saint-Germain,Division 1,23,28,1427,1,0,1995-1996,True,0.0631
Francisco Llorente Gento,ESP,MF,Compostela,La Liga,30,11,426,0,0,1995-1996,True,0.0
Julio Llorente,ESP,DF,Tenerife,La Liga,29,39,3510,4,0,1995-1996,True,0.1026
Tomas Locatelli,ITA,"FW,MF",Milan,Serie A,19,5,81,0,0,1995-1996,True,0.0
Patrice Loko,FRA,FW,Paris Saint-Germain,Division 1,25,27,1840,8,0,1995-1996,True,0.3913
Steve Lomas,NIR,MF,Manchester City,Premier League,21,33,2815,3,6,1995-1996,False,0.2877
Massimo Lombardini,ITA,MF,Vicenza,Serie A,24,30,1740,0,0,1995-1996,True,0.0
Attilio Lombardo,ITA,MF,Juventus,Serie A,29,13,719,2,0,1995-1996,True,0.2503
Damiano Longhi,ITA,MF,Padova,Serie A,28,32,2790,0,0,1995-1996,True,0.0
Moreno Longo,ITA,DF,Torino,Serie A,19,11,754,0,0,1995-1996,True,0.0
Raffaele Longo,ITA,MF,Napoli,Serie A,17,12,466,0,0,1995-1996,True,0.0
Julen Lopetegui,ESP,GK,Barcelona,La Liga,28,2,162,0,0,1995-1996,True,0.0
Giovanni Lopez,ITA,DF,Vicenza,Serie A,28,26,2321,1,0,1995-1996,True,0.0388
Gustavo López,ARG,"FW,MF",Zaragoza,La Liga,22,18,875,2,0,1995-1996,True,0.2057
Josema López,ESP,DF,Salamanca,La Liga,26,28,2405,0,0,1995-1996,True,0.0
Alberto López Moreno,ESP,FW,Racing Sant,La Liga,28,40,2419,6,0,1995-1996,True,0.2232
Luis López Rekarte,ESP,"DF,MF",Dep La Coruña,La Liga,33,27,1905,2,0,1995-1996,True,0.0945
Sotero López,ESP,DF,Albacete,La Liga,22,21,1271,0,0,1995-1996,True,0.0
Loren,ESP,DF,Mérida,La Liga,25,22,1980,0,0,1995-1996,True,0.0
Loren,ESP,"DF,FW",Real Sociedad,La Liga,28,39,3423,2,0,1995-1996,True,0.0526
Roberto Lorenzini,ITA,DF,Piacenza,Serie A,29,16,988,0,0,1995-1996,True,0.0
Rémy Loret,FRA,MF,Bastia,Division 1,22,26,697,1,0,1995-1996,True,0.1291
Roberto Losada,ESP,FW,Oviedo,La Liga,18,16,417,3,0,1995-1996,True,0.6475
Matthieu Louis-Jean,FRA,DF,Le Havre,Division 1,19,15,1010,0,0,1995-1996,True,0.0
Éric Loussouarn,FRA,GK,Nantes,Division 1,20,5,450,0,0,1995-1996,True,0.0
Raúl Lozano Marcos,ESP,MF,Salamanca,La Liga,18,2,21,0,0,1995-1996,True,0.0
Philippe Lucas,FRA,"FW,MF",Bordeaux,Division 1,31,28,2051,0,0,1995-1996,True,0.0
Settimio Lucci,ITA,DF,Piacenza,Serie A,29,32,2779,0,0,1995-1996,True,0.0
Jos Luhukay,NED,MF,Uerdingen,Bundesliga,32,2,29,0,0,1995-1996,True,0.0
Ángel Luis,ESP,MF,Mérida,La Liga,25,27,1763,1,0,1995-1996,True,0.051
José Luis Baroja,ESP,MF,Rayo Vallecano,La Liga,25,33,2689,2,0,1995-1996,True,0.0669
José Luis Caminero,ESP,"FW,MF",Atlético Madrid,La Liga,27,37,3049,9,0,1995-1996,True,0.2657
Óscar Luis Celada,ESP,MF,Zaragoza,La Liga,29,32,2319,1,0,1995-1996,True,0.0388
José Luis Diezma,ESP,GK,Real Betis,La Liga,26,2,180,0,0,1995-1996,True,0.0
Pedro Luis Jaro,ESP,GK,Real Betis,La Liga,32,40,3600,0,0,1995-1996,True,0.0
Juan Luis Mora,ESP,GK,Oviedo,La Liga,22,38,3420,0,0,1995-1996,True,0.0
José Luis Morales,ESP,FW,Sporting Gijón,La Liga,21,3,95,0,0,1995-1996,True,0.0
José Luis Mosquera,VEN,MF,Valladolid,La Liga,28,9,434,0,0,1995-1996,True,0.0
José Luis Ribera,ESP,DF,Dep La Coruña,La Liga,30,15,1152,0,0,1995-1996,True,0.0
José Luis Santamaría,ESP,DF,Valladolid,La Liga,22,15,1131,0,0,1995-1996,True,0.0
José Luis Soto,ESP,FW,Valladolid,La Liga,22,27,1321,0,0,1995-1996,True,0.0
Juan Luis Sukunza,ESP,MF,Salamanca,La Liga,28,21,1019,0,0,1995-1996,True,0.0
José Luis Villarreal,ARG,MF,Montpellier,Division 1,29,20,1544,3,0,1995-1996,True,0.1749
John Lukic,ENG,GK,Leeds United,Premier League,34,28,2520,0,0,1995-1996,False,0.0
Luna,ESP,FW,Albacete,La Liga,23,25,2113,10,0,1995-1996,True,0.4259
Ioan Lupescu,ROU,MF,Leverkusen,Bundesliga,26,30,2534,0,0,1995-1996,True,0.0
Gianluca Luppi,ITA,DF,Atalanta,Serie A,28,17,876,0,0,1995-1996,True,0.0
Michael Lusch,GER,"FW,MF",Uerdingen,Bundesliga,31,20,1459,0,0,1995-1996,True,0.0
Oliver Lüttkenhaus,GER,,Hamburger SV,Bundesliga,24,1,5,0,0,1995-1996,True,0.0
Roger Lutz,GER,DF,Kaiserslautern,Bundesliga,31,15,874,0,0,1995-1996,True,0.0
Des Lyttle,ENG,DF,Nottingham Forest,Premier League,23,33,2890,1,1,1995-1996,False,0.0623
Patrick M'Boma,CMR,FW,Metz,Division 1,24,17,1010,4,0,1995-1996,True,0.3564
Gary Mabbutt,ENG,"DF,MF",Tottenham Hotspur,Premier League,33,32,2840,0,0,1995-1996,False,0.0
Stefano Maccoppi,ITA,DF,Piacenza,Serie A,33,29,1879,0,0,1995-1996,True,0.0
Frédéric Machado,FRA,FW,Lille,Division 1,19,4,87,0,0,1995-1996,True,0.0
Mickaël Madar,FRA,FW,Monaco,Division 1,27,29,2070,8,0,1995-1996,True,0.3478
Neil Maddison,ENG,"DF,MF",Southampton,Premier League,25,15,1157,1,0,1995-1996,False,0.0778
Danny Maddix,JAM,DF,QPR,Premier League,27,22,1770,0,0,1995-1996,False,0.0
Jim Magilton,NIR,"DF,MF",Southampton,Premier League,26,31,2748,3,0,1995-1996,False,0.0983
Cyrille Magnier,FRA,DF,Lens,Division 1,25,27,2345,0,0,1995-1996,True,0.0
Stéphane Mahé,FRA,DF,Paris Saint-Germain,Division 1,26,23,1700,0,0,1995-1996,True,0.0
Giampiero Maini,ITA,MF,Vicenza,Serie A,23,32,2804,2,0,1995-1996,True,0.0642
Lee Makel,ENG,MF,Blackburn Rovers,Premier League,22,3,113,0,0,1995-1996,False,0.0
Claude Makélélé,FRA,MF,Nantes,Division 1,22,33,2625,0,0,1995-1996,True,0.0
Paolo Maldini,ITA,DF,Milan,Serie A,27,30,2590,3,0,1995-1996,True,0.1042
Roberto Maltagliati,ITA,DF,Torino,Serie A,26,34,2980,0,0,1995-1996,True,0.0
Alberto Malusci,ITA,DF,Fiorentina,Serie A,23,10,547,0,0,1995-1996,True,0.0
Francesco Mancini,ITA,GK,Lazio,Serie A,26,6,496,0,0,1995-1996,True,0.0
Roberto Mancini,ITA,FW,Sampdoria,Serie A,30,26,2130,11,0,1995-1996,True,0.4648
Manel,ESP,MF,Oviedo,La Liga,24,38,3066,1,0,1995-1996,True,0.0294
Ben Manga,EQG,MF,Düsseldorf,Bundesliga,21,3,225,0,0,1995-1996,True,0.0
Yves Mangione,FRA,FW,Nice,Division 1,30,30,1546,2,0,1995-1996,True,0.1164
Amedeo Mangone,ITA,DF,Bari,Serie A,27,30,2168,0,0,1995-1996,True,0.0
Antonio Manicone,ITA,MF,Inter,Serie A,28,7,302,0,0,1995-1996,True,0.0
Filippo Maniero,ITA,FW,Sampdoria,Serie A,22,25,1118,6,0,1995-1996,True,0.483
Javier Manjarín,ESP,FW,Dep La Coruña,La Liga,25,38,3031,8,0,1995-1996,True,0.2375
Alessandro Manni,ITA,MF,Udinese,Serie A,21,1,32,0,0,1995-1996,True,0.0
Moreno Mannini,ITA,DF,Sampdoria,Serie A,32,27,2114,1,0,1995-1996,True,0.0426
Fabrice Mannucci,FRA,DF,Saint-Étienne,Division 1,20,35,2931,2,0,1995-1996,True,0.0614
José Manuel Aira,ESP,DF,Dep La Coruña,La Liga,19,1,90,0,0,1995-1996,True,0.0
José Manuel Barla,ESP,MF,Rayo Vallecano,La Liga,28,37,2799,2,0,1995-1996,True,0.0643
José Manuel Galdames,ESP,DF,Athletic Club,La Liga,25,16,1287,0,0,1995-1996,True,0.0
José Manuel,ESP,MF,Sporting Gijón,La Liga,21,5,314,0,0,1995-1996,True,0.0
Juan Manuel López,ESP,DF,Atlético Madrid,La Liga,25,32,1253,2,0,1995-1996,True,0.1437
José Manuel Ochotorena,ESP,GK,Racing Sant,La Liga,34,1,90,0,0,1995-1996,True,0.0
Juan Manuel Peña,BOL,DF,Valladolid,La Liga,22,18,1542,0,0,1995-1996,True,0.0
Juan Manuel Prieto,ESP,FW,Mérida,La Liga,24,39,2865,15,0,1995-1996,True,0.4712
José Manuel Tárraga,ESP,DF,Celta Vigo,La Liga,24,22,1664,0,0,1995-1996,True,0.0
Leonardo Manzi,BRA,FW,St Pauli,Bundesliga,26,1,20,0,0,1995-1996,True,0.0
Luca Marchegiani,ITA,GK,Lazio,Serie A,29,26,2193,0,0,1995-1996,True,0.0
Dario Marcolin,ITA,MF,Lazio,Serie A,23,20,1028,0,0,1995-1996,True,0.0
Marcos,ESP,MF,Sevilla,La Liga,26,36,3140,1,0,1995-1996,True,0.0287
Alberto Marcos Rey,ESP,DF,Valladolid,La Liga,21,26,2181,1,0,1995-1996,True,0.0413
Fernando Marcos Santiago,ESP,GK,Albacete,La Liga,26,25,2205,0,0,1995-1996,True,0.0
José Mari Bakero,ESP,MF,Barcelona,La Liga,32,32,2107,6,0,1995-1996,True,0.2563
José Mari García,ESP,MF,Real Betis,La Liga,24,22,1282,0,0,1995-1996,True,0.0
José María Buljubasich,ARG,GK,Tenerife,La Liga,24,1,90,0,0,1995-1996,True,0.0
José María Ceballos,ESP,GK,Racing Sant,La Liga,26,41,3690,0,0,1995-1996,True,0.0
José María Lumbreras,ESP,MF,Real Sociedad,La Liga,34,7,111,0,0,1995-1996,True,0.0
Francesco Marino,ITA,FW,Udinese,Serie A,24,17,627,3,0,1995-1996,True,0.4306
Nicky Marker,ENG,DF,Blackburn Rovers,Premier League,30,10,711,1,1,1995-1996,False,0.2532
Goran Markov,MKD,FW,Hansa Rostock,Bundesliga,25,7,151,0,0,1995-1996,True,0.0
Giancarlo Marocchi,ITA,MF,Juventus,Serie A,30,8,195,0,0,1995-1996,True,0.0
Pierre Maroselli,FRA,DF,Bastia,Division 1,28,34,3010,1,0,1995-1996,True,0.0299
Patrice Marquet,FRA,MF,Cannes,Division 1,28,19,830,1,0,1995-1996,True,0.1084
Luis Márquez Martín,ESP,MF,Real Betis,La Liga,23,17,803,0,0,1995-1996,True,0.0
David Marraud,FRA,GK,Nantes,Division 1,30,7,630,0,0,1995-1996,True,0.0
Olaf Marschall,GER,FW,Kaiserslautern,Bundesliga,29,19,1138,2,0,1995-1996,True,0.1582
Scott Marshall,SCO,DF,Arsenal,Premier League,22,11,920,1,0,1995-1996,False,0.0978
Mickaël Marsiglia,FRA,MF,Cannes,Division 1,19,21,1106,0,0,1995-1996,True,0.0
Juan Martagón,ESP,DF,Sevilla,La Liga,27,32,2666,0,0,1995-1996,True,0.0
Alvin Martin,ENG,DF,West Ham United,Premier League,37,14,895,0,0,1995-1996,False,0.0
César Martín,ESP,DF,Oviedo,La Liga,18,20,1212,1,0,1995-1996,True,0.0743
Frédéric Martin,FRA,DF,Nice,Division 1,26,29,2349,0,0,1995-1996,True,0.0
Gérald Martin,FRA,MF,Montpellier,Division 1,20,1,8,0,0,1995-1996,True,0.0
Ángel Martín González,ESP,MF,Rayo Vallecano,La Liga,31,25,1521,0,0,1995-1996,True,0.0
Quique Martín,ESP,"FW,MF",Mérida,La Liga,22,37,2396,4,0,1995-1996,True,0.1503
Rafael Martín Vázquez,ESP,MF,Dep La Coruña,La Liga,29,5,170,0,0,1995-1996,True,0.0
Alberto Martínez Díaz,ESP,MF,Oviedo,La Liga,32,37,3183,1,0,1995-1996,True,0.0283
Raúl Martínez,NAN,,Valencia,La Liga,17,2,41,0,0,1995-1996,True,0.0
Bruno Martini,FRA,GK,Montpellier,Division 1,33,36,3240,1,0,1995-1996,True,0.0278
Corentin Martins,FRA,MF,Auxerre,Division 1,26,36,3164,13,0,1995-1996,True,0.3698
Ludovic Mary,FRA,DF,Nantes,Division 1,18,1,5,0,0,1995-1996,True,0.0
Heiko März,GER,"DF,MF",Hansa Rostock,Bundesliga,30,29,2489,0,0,1995-1996,True,0.0
Phil Masinga,RSA,FW,Leeds United,Premier League,26,9,398,0,0,1995-1996,False,0.0
Craig Maskell,ENG,FW,Southampton,Premier League,27,1,26,0,0,1995-1996,False,0.0
Michael Mason,USA,"FW,MF",Hamburger SV,Bundesliga,24,6,270,0,0,1995-1996,True,0.0
Riccardo Maspero,ITA,MF,Cremonese,Serie A,25,34,2855,8,0,1995-1996,True,0.2522
Antonio Mata,ESP,DF,Tenerife,La Liga,26,24,1874,2,0,1995-1996,True,0.0961
Salvatore Matrecano,ITA,DF,Udinese,Serie A,24,19,889,1,0,1995-1996,True,0.1012
Salvatore Matrecano,ITA,DF,Napoli,Serie A,24,1,44,0,0,1995-1996,True,0.0
Dominic Matteo,SCO,"DF,MF",Liverpool,Premier League,21,5,421,0,0,1995-1996,False,0.0
Lothar Matthäus,GER,"DF,MF",Bayern Munich,Bundesliga,34,19,1560,1,0,1995-1996,True,0.0577
Jean-Philippe Mattio,FRA,DF,Nice,Division 1,30,25,1969,0,0,1995-1996,True,0.0
Florian Maurice,FRA,FW,Lyon,Division 1,21,36,3134,19,0,1995-1996,True,0.5456
Cristian Mauro,ITA,MF,Udinese,Serie A,20,3,47,0,0,1995-1996,True,0.0
Martin Max,GER,FW,Schalke 04,Bundesliga,26,32,2843,11,0,1995-1996,True,0.3482
David May,ENG,DF,Manchester Utd,Premier League,25,16,1085,1,0,1995-1996,False,0.0829
Alan Maybury,IRL,DF,Leeds United,Premier League,16,1,45,0,0,1995-1996,False,0.0
Michél Mazingu-Dinzey,COD,MF,St Pauli,Bundesliga,22,30,2644,0,0,1995-1996,True,0.0
Mazinho,BRA,"DF,MF",Valencia,La Liga,29,40,3039,0,0,1995-1996,True,0.0
Giuseppe Mazzarelli,SUI,DF,Manchester City,Premier League,22,2,41,0,1,1995-1996,False,2.1951
David Mazzoncini,FRA,"DF,MF",Martigues,Division 1,23,35,2985,4,0,1995-1996,True,0.1206
Brian McAllister,SCO,DF,Wimbledon,Premier League,24,2,101,0,0,1995-1996,False,0.0
Gary McAllister,SCO,MF,Leeds United,Premier League,30,36,3240,5,4,1995-1996,False,0.25
Steve McAnespie,SCO,DF,Bolton Wanderers,Premier League,23,9,632,0,0,1995-1996,False,0.0
Jason McAteer,IRL,MF,Bolton Wanderers,Premier League,24,4,360,0,0,1995-1996,False,0.0
Jason McAteer,IRL,MF,Liverpool,Premier League,24,29,2445,0,3,1995-1996,False,0.1104
Brian McClair,SCO,"FW,MF",Manchester Utd,Premier League,31,22,1228,3,2,1995-1996,False,0.3664
Alan McDonald,NIR,DF,QPR,Premier League,31,26,2184,1,2,1995-1996,False,0.1236
Paul McDonald,SCO,DF,Southampton,Premier League,27,1,31,0,0,1995-1996,False,0.0
John McGinlay,SCO,FW,Bolton Wanderers,Premier League,31,32,2463,6,3,1995-1996,False,0.3289
Eddie McGoldrick,IRL,"DF,FW",Arsenal,Premier League,30,1,14,0,0,1995-1996,False,0.0
Gavin McGowan,ENG,"DF,MF",Arsenal,Premier League,19,1,90,0,0,1995-1996,False,0.0
Paul McGrath,IRL,DF,Aston Villa,Premier League,35,30,2541,2,0,1995-1996,False,0.0708
Paul McGregor,ENG,FW,Nottingham Forest,Premier League,20,14,697,2,1,1995-1996,False,0.3874
Billy McKinlay,SCO,MF,Blackburn Rovers,Premier League,26,19,1326,2,0,1995-1996,False,0.1357
Gerry McMahon,NIR,MF,Tottenham Hotspur,Premier League,21,14,615,0,0,1995-1996,False,0.0
Steve McManaman,ENG,MF,Liverpool,Premier League,23,38,3408,6,15,1995-1996,False,0.5546
