player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Juanito,ESP,"DF,MF",Real Sociedad,La Liga,26.0,28,2180,1,0,2006-2007,False,0.0413
Juanlu,ESP,MF,Osasuna,La Liga,26.0,18,708,1,0,2006-2007,False,0.1271
Juanma,ESP,DF,Dep La Coruña,La Liga,29.0,7,568,0,0,2006-2007,False,0.0
Juanma,ESP,MF,Recreativo,La Liga,25.0,27,1358,2,4,2006-2007,False,0.3976
Julián,ESP,MF,Espanyol,La Liga,19.0,7,251,0,1,2006-2007,False,0.3586
Mariano Julio Izco,ARG,MF,Catania,Serie A,23.0,19,1019,0,1,2006-2007,False,0.0883
Manuel Junglas,GER,"FW,MF",AA Aachen,Bundesliga,17.0,1,1,0,0,2006-2007,True,0.0
Lars Jungnickel,GER,"FW,MF",Energie Cottbus,Bundesliga,24.0,1,21,0,0,2006-2007,True,0.0
Fábio Júnior,BRA,FW,Bochum,Bundesliga,28.0,16,1018,2,2,2006-2007,False,0.3536
Roque Júnior,BRA,DF,Leverkusen,Bundesliga,29.0,1,22,0,0,2006-2007,False,0.0
Franck Jurietti,FRA,DF,Bordeaux,Ligue 1,31.0,29,2492,0,0,2006-2007,False,0.0
Jussiê,BRA,"FW,MF",Bordeaux,Ligue 1,22.0,16,1111,2,0,2006-2007,True,0.162
Jussiê,BRA,"FW,MF",Lens,Ligue 1,22.0,21,1583,6,0,2006-2007,True,0.3411
Martin Jørgensen,DEN,MF,Fiorentina,Serie A,30.0,35,2250,3,3,2006-2007,False,0.24
Steve Kabba,ENG,FW,Sheffield United,Premier League,25.0,7,121,0,0,2006-2007,False,0.0
Steve Kabba,ENG,FW,Watford,Premier League,25.0,11,619,0,2,2006-2007,False,0.2908
Younès Kaboul,FRA,DF,Auxerre,Ligue 1,20.0,31,2538,2,1,2006-2007,False,0.1064
Abdul Kader Keïta,CIV,"FW,MF",Lille,Ligue 1,24.0,36,2657,9,6,2006-2007,False,0.5081
Kahê,BRA,FW,Gladbach,Bundesliga,23.0,26,1592,4,2,2006-2007,False,0.3392
Thomas Kahlenberg,DEN,MF,Auxerre,Ligue 1,23.0,29,2007,4,1,2006-2007,False,0.2242
Oliver Kahn,GER,GK,Bayern Munich,Bundesliga,37.0,32,2880,0,0,2006-2007,False,0.0
Nihat Kahveci,TUR,FW,Villarreal,La Liga,26.0,9,509,0,1,2006-2007,False,0.1768
Kaká,BRA,"FW,MF",Milan,Serie A,24.0,31,2657,8,6,2006-2007,False,0.4742
Oumar Kalabane,GUI,DF,Auxerre,Ligue 1,25.0,12,905,0,0,2006-2007,False,0.0
Zeljko Kalac,AUS,GK,Milan,Serie A,33.0,10,900,0,0,2006-2007,False,0.0
Kakha Kaladze,GEO,"DF,MF",Milan,Serie A,28.0,18,1369,1,1,2006-2007,False,0.1315
Mohamed Kallon,SLE,FW,Monaco,Ligue 1,26.0,12,520,2,0,2006-2007,False,0.3462
Kim Källström,SWE,MF,Lyon,Ligue 1,23.0,33,1816,3,3,2006-2007,False,0.2974
Bonaventure Kalou,CIV,"FW,MF",Paris Saint-Germain,Ligue 1,28.0,27,1863,2,3,2006-2007,False,0.2415
Salomon Kalou,CIV,"FW,MF",Chelsea,Premier League,20.0,33,1937,7,2,2006-2007,False,0.4182
Carlos Kameni,CMR,GK,Espanyol,La Liga,22.0,36,3240,0,0,2006-2007,False,0.0
Jonas Kamper,DEN,MF,Arminia,Bundesliga,23.0,29,1683,6,6,2006-2007,False,0.6417
Frédéric Kanouté,MLI,FW,Sevilla,La Liga,28.0,32,2571,21,4,2006-2007,False,0.8751
Cédric Kanté,MLI,DF,Nice,Ligue 1,27.0,30,2655,1,0,2006-2007,False,0.0339
Nwankwo Kanu,NGA,FW,Portsmouth,Premier League,29.0,36,2708,10,2,2006-2007,False,0.3988
Olivier Kapo,FRA,"FW,MF",Levante,La Liga,25.0,30,2491,5,2,2006-2007,False,0.2529
Miroslav Karhan,SVK,MF,Wolfsburg,Bundesliga,30.0,12,537,0,1,2006-2007,False,0.1676
Ali Karimi,IRN,"FW,MF",Bayern Munich,Bundesliga,27.0,13,660,1,1,2006-2007,False,0.2727
Talal El Karkouri,MAR,"DF,MF",Charlton Athletic,Premier League,30.0,36,3240,3,1,2006-2007,False,0.1111
Markus Karl,GER,"DF,MF",Hamburger SV,Bundesliga,20.0,2,10,0,0,2006-2007,True,0.0
Djaïd Kasri,FRA,MF,Nantes,Ligue 1,19.0,1,13,0,0,2006-2007,False,0.0
Rüdiger Kauf,GER,MF,Arminia,Bundesliga,31.0,32,2866,0,2,2006-2007,False,0.0628
Graham Kavanagh,IRL,MF,Wigan Athletic,Premier League,32.0,2,17,0,0,2006-2007,False,0.0
Colin Kazim-Richards,TUR,"FW,MF",Sheffield United,Premier League,19.0,27,1502,1,3,2006-2007,False,0.2397
Robbie Keane,IRL,FW,Tottenham Hotspur,Premier League,26.0,27,1655,11,2,2006-2007,False,0.7069
Sebastian Kehl,GER,"DF,MF",Dortmund,Bundesliga,26.0,6,250,0,0,2006-2007,False,0.0
Seydou Keita,MLI,MF,Lens,Ligue 1,26.0,37,3306,11,0,2006-2007,False,0.2995
Kasey Keller,USA,GK,Gladbach,Bundesliga,36.0,28,2461,0,0,2006-2007,False,0.0
Jirès Kembo Ekoko,FRA,FW,Rennes,Ligue 1,18.0,3,28,0,0,2006-2007,False,0.0
Paddy Kenny,IRL,GK,Sheffield United,Premier League,28.0,34,3032,0,0,2006-2007,False,0.0
Tugay Kerimoğlu,TUR,MF,Blackburn Rovers,Premier League,35.0,30,2202,1,2,2006-2007,False,0.1226
Aleksandr Kerzhakov,RUS,FW,Sevilla,La Liga,23.0,15,773,5,2,2006-2007,False,0.815
Claudiu Keșerü,ROU,FW,Nantes,Ligue 1,19.0,22,1139,4,0,2006-2007,False,0.3161
Harry Kewell,AUS,"FW,MF",Liverpool,Premier League,27.0,2,46,1,0,2006-2007,False,1.9565
Khaled Kharroubi,ALG,MF,Valenciennes,Ligue 1,22.0,10,466,0,0,2006-2007,False,0.0
Sami Khedira,GER,MF,Stuttgart,Bundesliga,19.0,22,1354,4,2,2006-2007,False,0.3988
Zurab Khizanishvili,GEO,DF,Blackburn Rovers,Premier League,24.0,18,1567,0,0,2006-2007,False,0.0
Seol Ki-hyeon,KOR,"FW,MF",Reading,Premier League,27.0,27,1828,4,4,2006-2007,False,0.3939
Stefan Kießling,GER,"FW,MF",Leverkusen,Bundesliga,22.0,32,1829,8,2,2006-2007,False,0.4921
Kevin Kilbane,IRL,"DF,MF",Everton,Premier League,29.0,2,95,0,0,2006-2007,False,0.0
Kevin Kilbane,IRL,"DF,MF",Wigan Athletic,Premier League,29.0,31,2357,1,6,2006-2007,False,0.2673
Matthew Kilgallon,ENG,DF,Sheffield United,Premier League,22.0,6,540,0,0,2006-2007,False,0.0
Kim,BRA,"FW,MF",Nancy,Ligue 1,26.0,28,2155,4,0,2006-2007,False,0.1671
Ledley King,ENG,"DF,MF",Tottenham Hotspur,Premier League,25.0,21,1881,0,1,2006-2007,False,0.0478
Marlon King,JAM,FW,Watford,Premier League,26.0,13,1122,4,1,2006-2007,False,0.4011
Francis Kioyo,CMR,FW,Energie Cottbus,Bundesliga,26.0,29,2192,2,3,2006-2007,False,0.2053
Gábor Király,HUN,GK,Aston Villa,Premier League,30.0,5,450,0,0,2006-2007,False,0.0
Oliver Kirch,GER,"DF,MF",Gladbach,Bundesliga,23.0,14,1101,0,1,2006-2007,False,0.0817
Chris Kirkland,ENG,GK,Wigan Athletic,Premier League,25.0,26,2295,0,2,2006-2007,False,0.0784
Sascha Kirschstein,GER,GK,Hamburger SV,Bundesliga,26.0,9,810,0,0,2006-2007,False,0.0
Radostin Kishishev,BUL,"DF,MF",Charlton Athletic,Premier League,32.0,14,649,0,0,2006-2007,False,0.0
Dave Kitson,ENG,FW,Reading,Premier League,26.0,13,804,2,2,2006-2007,False,0.4478
Ivan Klasnić,CRO,FW,Werder Bremen,Bundesliga,26.0,12,445,1,2,2006-2007,False,0.6067
Daniel Klewer,GER,GK,Nürnberg,Bundesliga,29.0,1,60,0,0,2006-2007,False,0.0
Diego Klimowicz,ARG,FW,Wolfsburg,Bundesliga,32.0,21,1802,6,3,2006-2007,False,0.4495
René Klingbeil,GER,DF,Hamburger SV,Bundesliga,25.0,8,514,0,0,2006-2007,False,0.0
Alexander Klitzpera,GER,DF,AA Aachen,Bundesliga,28.0,24,1957,1,0,2006-2007,False,0.046
Miroslav Klose,GER,FW,Werder Bremen,Bundesliga,28.0,31,2686,13,10,2006-2007,False,0.7707
Peer Kluge,GER,MF,Gladbach,Bundesliga,25.0,25,2095,2,3,2006-2007,False,0.2148
Dario Knežević,CRO,DF,Livorno,Serie A,24.0,11,746,1,0,2006-2007,False,0.1206
Zat Knight,ENG,DF,Fulham,Premier League,26.0,23,2033,2,0,2006-2007,False,0.0885
Levan Kobiashvili,GEO,"DF,MF",Schalke 04,Bundesliga,29.0,29,2143,3,1,2006-2007,False,0.168
David Kobylík,CZE,MF,Arminia,Bundesliga,25.0,15,628,0,2,2006-2007,False,0.2866
Erwin Koen,NED,FW,AA Aachen,Bundesliga,27.0,1,15,0,0,2006-2007,True,0.0
Benjamin Köhler,GER,MF,Eintracht Frankfurt,Bundesliga,25.0,23,1098,1,2,2006-2007,False,0.2459
Jan Koller,CZE,FW,Monaco,Ligue 1,33.0,32,2364,8,0,2006-2007,False,0.3046
Vladimir Koman,HUN,MF,Sampdoria,Serie A,17.0,4,184,0,1,2006-2007,False,0.4891
Vincent Kompany,BEL,DF,Hamburger SV,Bundesliga,20.0,6,540,0,0,2006-2007,False,0.0
Paul Konchesky,ENG,"DF,FW",West Ham United,Premier League,25.0,22,1966,0,2,2006-2007,False,0.0916
Bakari Koné,CIV,FW,Nice,Ligue 1,24.0,33,2636,8,3,2006-2007,False,0.3756
Abdoulay Konko,FRA,"DF,MF",Siena,Serie A,22.0,14,907,1,0,2006-2007,False,0.0992
Ognjen Koroman,SRB,MF,Portsmouth,Premier League,27.0,1,17,0,0,2006-2007,False,0.0
Bernd Korzynietz,GER,"DF,FW",Arminia,Bundesliga,26.0,26,2281,0,1,2006-2007,False,0.0395
Kamil Kosowski,POL,MF,Chievo,Serie A,28.0,23,890,0,0,2006-2007,False,0.0
Blaise Kouassi,CIV,DF,Troyes,Ligue 1,31.0,19,1518,0,0,2006-2007,False,0.0
Darko Kovačević,SRB,FW,Real Sociedad,La Liga,32.0,33,2394,3,1,2006-2007,False,0.1504
Nenad Kovačević,SRB,MF,Lens,Ligue 1,25.0,31,2522,0,0,2006-2007,False,0.0
Rob Kozluk,ENG,DF,Sheffield United,Premier League,28.0,19,1489,0,0,2006-2007,False,0.0
Niko Kranjčar,CRO,MF,Portsmouth,Premier League,21.0,24,1282,2,2,2006-2007,False,0.2808
Florian Kringe,GER,"DF,MF",Dortmund,Bundesliga,23.0,34,2900,2,0,2006-2007,False,0.0621
Jan Kristiansen,DEN,"DF,MF",Nürnberg,Bundesliga,24.0,20,1119,0,0,2006-2007,False,0.0
Jan Kromkamp,NED,DF,Liverpool,Premier League,25.0,1,90,0,0,2006-2007,False,0.0
Emmanuel Krontiris,GER,FW,AA Aachen,Bundesliga,23.0,5,117,0,0,2006-2007,False,0.0
Mladen Krstajić,SRB,DF,Schalke 04,Bundesliga,32.0,27,2346,1,0,2006-2007,False,0.0384
Marc-André Kruska,GER,MF,Dortmund,Bundesliga,19.0,31,2509,1,1,2006-2007,False,0.0717
Jacek Krzynówek,POL,"FW,MF",Wolfsburg,Bundesliga,30.0,32,2638,3,7,2006-2007,False,0.3412
Per Krøldrup,DEN,DF,Fiorentina,Serie A,27.0,21,1556,1,0,2006-2007,False,0.0578
Radim Kučera,CZE,DF,Arminia,Bundesliga,32.0,27,2090,6,0,2006-2007,False,0.2584
Samuel Kuffour,GHA,DF,Livorno,Serie A,29.0,18,1544,0,0,2006-2007,False,0.0
Mariusz Kukiełka,POL,"DF,MF",Energie Cottbus,Bundesliga,29.0,32,2861,1,0,2006-2007,False,0.0315
Timo Kunert,GER,MF,Schalke 04,Bundesliga,19.0,1,1,0,0,2006-2007,True,0.0
Marco Küntzel,GER,"FW,MF",Energie Cottbus,Bundesliga,30.0,16,679,0,0,2006-2007,False,0.0
Shefki Kuqi,FIN,FW,Blackburn Rovers,Premier League,29.0,1,9,0,0,2006-2007,False,0.0
Kevin Kurányi,GER,FW,Schalke 04,Bundesliga,24.0,34,2888,15,10,2006-2007,False,0.7791
Tomasz Kuszczak,POL,GK,Manchester Utd,Premier League,24.0,6,540,0,0,2006-2007,False,0.0
Vitali Kutuzov,BLR,FW,Parma,Serie A,26.0,9,312,0,0,2006-2007,False,0.0
Dirk Kuyt,NED,"DF,FW",Liverpool,Premier League,26.0,34,2581,12,4,2006-2007,False,0.5579
Zdravko Kuzmanović,SRB,MF,Fiorentina,Serie A,18.0,4,122,0,0,2006-2007,False,0.0
Sotirios Kyrgiakos,GRE,DF,Eintracht Frankfurt,Bundesliga,27.0,27,2317,5,0,2006-2007,False,0.1942
Ulises de la Cruz,ECU,DF,Reading,Premier League,32.0,9,750,1,1,2006-2007,False,0.24
Iván de la Peña,ESP,MF,Espanyol,La Liga,30.0,26,1949,0,5,2006-2007,False,0.2309
Rubén de la Red,ESP,MF,Real Madrid,La Liga,21.0,7,164,0,0,2006-2007,False,0.0
Alexander Laas,GER,MF,Hamburger SV,Bundesliga,22.0,21,1335,1,2,2006-2007,False,0.2022
Mikel Labaka,ESP,DF,Real Sociedad,La Liga,25.0,11,990,0,1,2006-2007,False,0.0909
Yohan Lachor,FRA,DF,Sedan,Ligue 1,30.0,30,2595,2,3,2006-2007,False,0.1734
Yann Lachuer,FRA,MF,Troyes,Ligue 1,33.0,37,2749,3,10,2006-2007,False,0.4256
Jonathan Lacourt,FRA,MF,Troyes,Ligue 1,19.0,19,869,0,1,2006-2007,False,0.1036
Ángel Lafita,ESP,"FW,MF",Zaragoza,La Liga,21.0,28,695,1,0,2006-2007,False,0.1295
Iñaki Lafuente,ESP,GK,Athletic Club,La Liga,30.0,11,963,0,0,2006-2007,False,0.0
Philipp Lahm,GER,"DF,MF",Bayern Munich,Bundesliga,22.0,34,3022,1,4,2006-2007,False,0.1489
Srđan Lakić,CRO,FW,Hertha BSC,Bundesliga,22.0,11,323,0,0,2006-2007,False,0.0
Altin Lala,ALB,MF,Hannover 96,Bundesliga,30.0,17,1245,1,0,2006-2007,False,0.0723
Moses Lamidi,GER,FW,Gladbach,Bundesliga,18.0,5,175,0,0,2006-2007,False,0.0
Sabri Lamouchi,FRA,MF,Marseille,Ligue 1,34.0,5,294,0,0,2006-2007,False,0.0
Frank Lampard,ENG,MF,Chelsea,Premier League,28.0,37,3244,11,10,2006-2007,False,0.5826
Christopher Lamprecht,GER,DF,Wolfsburg,Bundesliga,21.0,10,225,2,0,2006-2007,False,0.8
Mickaël Landreau,FRA,GK,Paris Saint-Germain,Ligue 1,27.0,38,3420,0,0,2006-2007,False,0.0
Christophe Landrin,FRA,MF,Saint-Étienne,Ligue 1,29.0,31,2562,1,4,2006-2007,False,0.1756
Denny Landzaat,NED,MF,Wigan Athletic,Premier League,30.0,33,2520,2,1,2006-2007,False,0.1071
Antonio Langella,ITA,"FW,MF",Cagliari,Serie A,29.0,16,699,0,0,2006-2007,False,0.0
Michael Langer,AUT,GK,Stuttgart,Bundesliga,21.0,1,90,0,0,2006-2007,False,0.0
Salvatore Lanna,ITA,DF,Chievo,Serie A,30.0,31,2686,0,0,2006-2007,False,0.0
Maurizio Lanzaro,ITA,DF,Reggina,Serie A,24.0,32,2722,0,0,2006-2007,False,0.0
Johan Lapeyre,FRA,GK,Nancy,Ligue 1,20.0,2,75,0,0,2006-2007,False,0.0
Bertrand Laquait,FRA,GK,Recreativo,La Liga,29.0,9,765,0,0,2006-2007,False,0.0
Kamel Larbi,ALG,"FW,MF",Nice,Ligue 1,21.0,4,115,0,0,2006-2007,False,0.0
Jorge Larena,ESP,MF,Celta Vigo,La Liga,24.0,15,478,1,0,2006-2007,False,0.1883
Søren Larsen,DEN,FW,Schalke 04,Bundesliga,24.0,11,190,0,0,2006-2007,False,0.0
Henrik Larsson,SWE,FW,Manchester Utd,Premier League,34.0,7,460,1,0,2006-2007,False,0.1957
Lilian Laslandes,FRA,FW,Bordeaux,Ligue 1,34.0,11,590,1,0,2006-2007,False,0.1525
Lilian Laslandes,FRA,FW,Nice,Ligue 1,34.0,16,1391,3,0,2006-2007,False,0.1941
Jan Laštůvka,CZE,GK,Fulham,Premier League,24.0,8,660,0,0,2006-2007,False,0.0
Lauren,CMR,DF,Portsmouth,Premier League,29.0,10,798,0,1,2006-2007,False,0.1128
Martin Laursen,DEN,DF,Aston Villa,Premier League,29.0,14,1054,0,1,2006-2007,False,0.0854
Benjamin Lauth,GER,FW,Hamburger SV,Bundesliga,24.0,6,225,0,0,2006-2007,False,0.0
Benjamin Lauth,GER,FW,Stuttgart,Bundesliga,24.0,11,408,1,0,2006-2007,False,0.2206
Luigi Lavecchia,ITA,"DF,MF",Messina,Serie A,24.0,31,2309,0,1,2006-2007,False,0.039
Nicky Law,ENG,MF,Sheffield United,Premier League,18.0,3,210,0,0,2006-2007,False,0.0
Nikola Lazetić,SRB,MF,Torino,Serie A,28.0,28,1913,0,2,2006-2007,False,0.0941
Ronan Le Crom,FRA,GK,Troyes,Ligue 1,32.0,35,3108,0,0,2006-2007,False,0.0
Ulrich Le Pen,FRA,MF,Lorient,Ligue 1,32.0,31,2569,5,3,2006-2007,False,0.2803
Anthony Le Tallec,FRA,"FW,MF",Sochaux,Ligue 1,21.0,25,1115,4,0,2006-2007,False,0.3229
Cédric Lécluse,FRA,DF,Nancy,Ligue 1,34.0,14,786,0,0,2006-2007,False,0.0
Cristian Ledesma,ITA,MF,Lazio,Serie A,23.0,33,2939,2,4,2006-2007,False,0.1837
Kieran Lee,ENG,"DF,MF",Manchester Utd,Premier League,18.0,1,90,0,0,2006-2007,False,0.0
Richard Lee,ENG,GK,Watford,Premier League,23.0,10,854,0,0,2006-2007,False,0.0
Jens Lehmann,GER,GK,Arsenal,Premier League,36.0,36,3240,0,1,2006-2007,False,0.0278
Matthias Lehmann,GER,MF,AA Aachen,Bundesliga,23.0,30,2196,3,0,2006-2007,False,0.123
Mikele Leigertwood,ATG,"DF,MF",Sheffield United,Premier League,23.0,19,1409,0,1,2006-2007,False,0.0639
Jeffrey Leiwakabessy,NED,DF,AA Aachen,Bundesliga,25.0,34,3029,0,0,2006-2007,False,0.0
Kevin Lejeune,FRA,"DF,MF",Auxerre,Ligue 1,21.0,9,126,1,1,2006-2007,False,1.4286
Jerko Leko,CRO,MF,Monaco,Ligue 1,26.0,28,1918,1,0,2006-2007,False,0.0469
Christian Lell,GER,DF,Bayern Munich,Bundesliga,21.0,12,761,0,0,2006-2007,False,0.0
Alejandro Lembo,URU,DF,Real Betis,La Liga,28.0,2,124,0,0,2006-2007,False,0.0
Jérôme Lemoigne,FRA,"FW,MF",Sedan,Ligue 1,23.0,11,752,1,0,2006-2007,False,0.1197
Aaron Lennon,ENG,"FW,MF",Tottenham Hotspur,Premier League,19.0,26,1976,3,7,2006-2007,False,0.4555
Benjamin Lense,GER,DF,Bochum,Bundesliga,27.0,8,720,0,0,2006-2007,False,0.0
Julio César de León,HON,MF,Reggina,Serie A,26.0,16,1249,2,4,2006-2007,False,0.4323
Matías Lequi,ARG,DF,Celta Vigo,La Liga,25.0,26,2057,1,1,2006-2007,False,0.0875
Jérôme Leroy,FRA,MF,Sochaux,Ligue 1,31.0,30,2451,3,3,2006-2007,False,0.2203
Joleon Lescott,ENG,DF,Everton,Premier League,23.0,38,3317,2,1,2006-2007,False,0.0814
Lionel Letizi,FRA,GK,Nice,Ligue 1,33.0,1,90,0,0,2006-2007,False,0.0
Tobias Levels,GER,DF,Gladbach,Bundesliga,19.0,12,915,0,0,2006-2007,False,0.0
Lucas Licht,ARG,"DF,MF",Getafe,La Liga,25.0,8,421,0,0,2006-2007,False,0.0
Stephan Lichtsteiner,SUI,"DF,MF",Lille,Ligue 1,22.0,24,1660,0,1,2006-2007,False,0.0542
Lincoln,BRA,MF,Schalke 04,Bundesliga,27.0,23,1845,3,8,2006-2007,False,0.5366
Ludovic Liron,FRA,DF,Valenciennes,Ligue 1,28.0,13,334,0,0,2006-2007,False,0.0
Kevin Lisbie,JAM,FW,Charlton Athletic,Premier League,27.0,8,185,0,0,2006-2007,False,0.0
Leroy Lita,ENG,FW,Reading,Premier League,21.0,33,2003,7,2,2006-2007,False,0.4044
Glen Little,ENG,MF,Reading,Premier League,30.0,24,1597,0,3,2006-2007,False,0.1691
Fabio Liverani,ITA,MF,Fiorentina,Serie A,30.0,36,2620,1,4,2006-2007,False,0.1718
Danijel Ljuboja,SRB,FW,Hamburger SV,Bundesliga,27.0,16,986,5,0,2006-2007,False,0.4564
Freddie Ljungberg,SWE,"FW,MF",Arsenal,Premier League,29.0,18,1205,0,0,2006-2007,False,0.0
Miguel Llera,ESP,DF,Gimnàstic,La Liga,26.0,12,1071,2,1,2006-2007,False,0.2521
Fernando Llorente,ESP,FW,Athletic Club,La Liga,21.0,23,459,2,0,2006-2007,False,0.3922
Hugo Lloris,FRA,GK,Nice,Ligue 1,19.0,37,3330,0,0,2006-2007,False,0.0
Tomas Locatelli,ITA,"FW,MF",Siena,Serie A,30.0,23,1202,0,3,2006-2007,False,0.2246
Stefano Lombardi,ITA,DF,Ascoli,Serie A,30.0,10,780,0,0,2006-2007,False,0.0
Shane Long,IRL,FW,Reading,Premier League,19.0,21,815,2,0,2006-2007,False,0.2209
Antonio Longás,ESP,MF,Zaragoza,La Liga,21.0,10,239,0,1,2006-2007,False,0.3766
Adrián López,ESP,FW,Dep La Coruña,La Liga,18.0,15,758,1,1,2006-2007,False,0.2375
Ángel López,ESP,"DF,MF",Celta Vigo,La Liga,25.0,35,3133,2,4,2006-2007,False,0.1724
Antonio López,ESP,"DF,MF",Atlético Madrid,La Liga,24.0,33,2725,0,2,2006-2007,False,0.0661
David López,ESP,MF,Osasuna,La Liga,23.0,31,2350,4,5,2006-2007,False,0.3447
Gerard López,ESP,MF,Monaco,Ligue 1,27.0,6,111,1,0,2006-2007,False,0.8108
Gustavo López,ARG,"FW,MF",Celta Vigo,La Liga,33.0,31,2185,3,6,2006-2007,False,0.3707
Jordi López,ESP,MF,Mallorca,La Liga,25.0,24,1368,0,0,2006-2007,False,0.0
Jorge López,ESP,MF,Valencia,La Liga,27.0,14,300,0,1,2006-2007,False,0.3
Maxi López,ARG,FW,Mallorca,La Liga,22.0,29,1415,3,0,2006-2007,False,0.1908
Óscar López,ESP,DF,Gimnàstic,La Liga,26.0,3,270,0,0,2006-2007,False,0.0
Javier López Vallejo,ESP,GK,Recreativo,La Liga,30.0,30,2655,0,0,2006-2007,False,0.0
Víctor López,ARG,DF,Real Sociedad,La Liga,27.0,17,1530,0,2,2006-2007,False,0.1176
Alberto Lopo,ESP,DF,Dep La Coruña,La Liga,26.0,31,2695,1,0,2006-2007,False,0.0334
Simone Loria,ITA,DF,Atalanta,Serie A,29.0,28,2382,5,0,2006-2007,False,0.1889
Guillaume Loriot,FRA,MF,Le Mans,Ligue 1,20.0,6,259,0,0,2006-2007,False,0.0
Cyriaque Louvion,FRA,DF,Le Mans,Ligue 1,19.0,16,1162,0,0,2006-2007,False,0.0
Oriol Lozano,ESP,DF,Racing Sant,La Liga,25.0,19,1551,1,0,2006-2007,False,0.058
Lomana LuaLua,COD,"FW,MF",Portsmouth,Premier League,25.0,22,946,2,0,2006-2007,False,0.1903
Alessandro Lucarelli,ITA,DF,Reggina,Serie A,29.0,34,2939,2,3,2006-2007,False,0.1531
Cristiano Lucarelli,ITA,FW,Livorno,Serie A,30.0,34,2684,20,3,2006-2007,False,0.7712
George Lucas Coser,BRA,DF,Celta Vigo,La Liga,22.0,2,147,0,0,2006-2007,False,0.0
Chiguy Lucau,COD,FW,Le Mans,Ligue 1,21.0,14,457,1,1,2006-2007,False,0.3939
Stefano Lucchini,ITA,DF,Empoli,Serie A,25.0,27,2065,0,1,2006-2007,False,0.0436
Peter Luccin,FRA,MF,Atlético Madrid,La Liga,27.0,31,2613,0,3,2006-2007,False,0.1033
Giorgio Lucenti,ITA,MF,Catania,Serie A,30.0,24,1484,0,1,2006-2007,False,0.0606
Luciano,BRA,MF,Chievo,Serie A,30.0,14,1017,0,1,2006-2007,False,0.0885
Lúcio,BRA,DF,Bayern Munich,Bundesliga,28.0,26,2272,0,2,2006-2007,False,0.0792
Chris Lucketti,ENG,DF,Sheffield United,Premier League,34.0,8,662,0,0,2006-2007,False,0.0
Filipe Luís,BRA,DF,Dep La Coruña,La Liga,20.0,19,999,0,2,2006-2007,False,0.1802
José Luis Martí,ESP,MF,Sevilla,La Liga,31.0,30,1621,2,2,2006-2007,False,0.2221
José Luís Vidigal,POR,MF,Livorno,Serie A,33.0,18,571,0,0,2006-2007,False,0.0
André Luiz,BRA,DF,Nancy,Ligue 1,26.0,33,2211,0,1,2006-2007,False,0.0407
Aleksandar Luković,SRB,DF,Udinese,Serie A,23.0,14,1003,0,3,2006-2007,False,0.2692
Albert Luque,ESP,"FW,MF",Newcastle United,Premier League,28.0,7,106,0,0,2006-2007,False,0.0
Péguy Luyindula,FRA,"FW,MF",Levante,La Liga,27.0,10,255,0,0,2006-2007,False,0.0
Péguy Luyindula,FRA,"FW,MF",Paris Saint-Germain,Ligue 1,27.0,14,1031,3,2,2006-2007,False,0.4365
Peter Løvenkrands,DEN,"FW,MF",Schalke 04,Bundesliga,26.0,24,1578,6,4,2006-2007,False,0.5703
Modeste M'bami,CMR,MF,Marseille,Ligue 1,23.0,30,2117,1,1,2006-2007,False,0.085
Ibrahim Maaroufi,BEL,MF,Inter,Serie A,17.0,1,9,0,0,2006-2007,True,0.0
Damián Macaluso,URU,DF,Nancy,Ligue 1,26.0,9,471,1,0,2006-2007,False,0.1911
Massimo Maccarone,ITA,FW,Siena,Serie A,26.0,11,829,6,0,2006-2007,False,0.6514
Massimo Maccarone,ITA,FW,Middlesbrough,Premier League,26.0,7,175,1,0,2006-2007,False,0.5143
Malky Mackay,SCO,DF,Watford,Premier League,34.0,14,1182,0,0,2006-2007,False,0.0
Alexander Madlung,GER,DF,Wolfsburg,Bundesliga,24.0,29,2465,4,0,2006-2007,False,0.146
Christian Maggio,ITA,"DF,MF",Sampdoria,Serie A,24.0,31,2662,2,0,2006-2007,False,0.0676
Ludovic Magnin,SUI,DF,Stuttgart,Bundesliga,27.0,22,1736,1,4,2006-2007,False,0.2592
Mehdi Mahdavikia,IRN,"DF,MF",Hamburger SV,Bundesliga,29.0,27,1877,2,3,2006-2007,False,0.2397
Gavin Mahon,ENG,MF,Watford,Premier League,29.0,34,2940,1,0,2006-2007,False,0.0306
Stefan Maierhofer,AUT,FW,Bayern Munich,Bundesliga,23.0,2,13,0,0,2006-2007,False,0.0
Roy Makaay,NED,FW,Bayern Munich,Bundesliga,31.0,33,2598,16,5,2006-2007,False,0.7275
Claude Makélélé,FRA,MF,Chelsea,Premier League,33.0,29,2275,1,0,2006-2007,False,0.0396
Cédric Makiadi,COD,MF,Wolfsburg,Bundesliga,22.0,30,2219,3,3,2006-2007,False,0.2434
Chris Makiese,FRA,FW,Lille,Ligue 1,18.0,3,27,0,0,2006-2007,False,0.0
Stephen Makinwa,NGA,FW,Lazio,Serie A,23.0,25,799,3,3,2006-2007,False,0.6758
Jean Makoun,CMR,MF,Lille,Ligue 1,23.0,33,2970,1,4,2006-2007,False,0.1515
Ariza Makukula,POR,FW,Gimnàstic,La Liga,25.0,12,556,1,0,2006-2007,False,0.1619
