player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Alexandre Lacazette,FRA,FW,Arsenal,Premier League,29,31,1923,13,2,2020-2021,True,0.702
Tom Lacoux,FRA,MF,Bordeaux,Ligue 1,18,13,523,0,0,2020-2021,False,0.0
Maxence Lacroix,FRA,DF,Wolfsburg,Bundesliga,20,30,2590,1,1,2020-2021,True,0.0695
Alban Lafont,CIV,GK,Nantes,Ligue 1,21,38,3420,0,0,2020-2021,False,0.0
Víctor Laguardia,ESP,DF,Alavés,La Liga,30,32,2631,0,1,2020-2021,True,0.0342
Konrad Laimer,AUT,MF,RB Leipzig,Bundesliga,23,3,84,0,0,2020-2021,False,0.0
Stefan Lainer,AUT,"DF,MF",Gladbach,Bundesliga,27,33,2768,2,2,2020-2021,True,0.1301
Diego Lainez,MEX,MF,Real Betis,La Liga,20,21,862,0,2,2020-2021,True,0.2088
Kenny Lala,MAD,"DF,MF",Strasbourg,Ligue 1,28,21,1834,3,2,2020-2021,True,0.2454
Adam Lallana,ENG,"MF,FW",Brighton,Premier League,32,30,1596,1,1,2020-2021,True,0.1128
Érik Lamela,ARG,"MF,FW",Tottenham Hotspur,Premier League,28,23,717,1,0,2020-2021,False,0.1255
Sam Lammers,NED,FW,Atalanta,Serie A,23,15,291,2,0,2020-2021,False,0.6186
Tariq Lamptey,GHA,MF,Brighton,Premier League,19,11,886,1,1,2020-2021,True,0.2032
Loïck Landre,FRA,DF,Nîmes,Ligue 1,28,20,1626,1,0,2020-2021,False,0.0554
Michael Langer,AUT,GK,Schalke 04,Bundesliga,35,3,239,0,0,2020-2021,False,0.0
Manuel Lanzini,ARG,MF,West Ham United,Premier League,27,17,566,1,1,2020-2021,True,0.318
Gianluca Lapadula,PER,FW,Benevento,Serie A,30,37,2563,8,2,2020-2021,True,0.3512
Aymeric Laporte,ESP,DF,Manchester City,Premier League,26,16,1344,0,0,2020-2021,False,0.0
Julien Laporte,FRA,DF,Lorient,Ligue 1,26,30,2659,0,0,2020-2021,False,0.0
Danilo Larangeira,BRA,DF,Bologna,Serie A,36,35,3132,0,1,2020-2021,True,0.0287
Gautier Larsonneur,FRA,GK,Brest,Ligue 1,23,35,3150,0,0,2020-2021,False,0.0
Kevin Lasagna,ITA,FW,Udinese,Serie A,27,17,1103,2,1,2020-2021,True,0.2448
Kevin Lasagna,ITA,FW,Hellas Verona,Serie A,27,19,1267,2,0,2020-2021,False,0.1421
Jamaal Lascelles,ENG,DF,Newcastle United,Premier League,26,19,1625,2,0,2020-2021,False,0.1108
Paul Lasne,FRA,MF,Brest,Ligue 1,31,22,1681,0,0,2020-2021,False,0.0
Toni Lato,ESP,"DF,MF",Valencia,La Liga,22,15,728,1,0,2020-2021,False,0.1236
Danny Latza,GER,MF,Mainz 05,Bundesliga,30,29,1800,0,2,2020-2021,True,0.1
Armand Lauriente,FRA,"MF,FW",Lorient,Ligue 1,21,29,1622,3,5,2020-2021,True,0.4439
Vincent Laurini,FRA,"DF,MF",Parma,Serie A,31,14,870,0,0,2020-2021,False,0.0
Lauti,URU,FW,Celta Vigo,La Liga,19,1,14,0,0,2020-2021,False,0.0
Wesley Lautoa,NCL,"MF,DF",Dijon,Ligue 1,32,25,1608,0,0,2020-2021,False,0.0
Valentino Lazaro,AUT,"MF,DF",Gladbach,Bundesliga,24,22,1240,2,0,2020-2021,False,0.1452
Darko Lazović,SRB,MF,Hellas Verona,Serie A,29,32,2503,3,6,2020-2021,True,0.3236
Manuel Lazzari,ITA,MF,Lazio,Serie A,26,32,2613,2,5,2020-2021,True,0.2411
Jérémy Le Douaron,FRA,MF,Brest,Ligue 1,22,28,816,1,2,2020-2021,True,0.3309
Enzo Le Fée,FRA,MF,Lorient,Ligue 1,20,36,1816,0,5,2020-2021,True,0.2478
Vincent Le Goff,FRA,"DF,MF",Lorient,Ligue 1,30,26,2306,0,0,2020-2021,False,0.0
Maxime Le Marchand,FRA,DF,Fulham,Premier League,30,2,123,0,0,2020-2021,False,0.0
Robin Le Normand,ESP,DF,Real Sociedad,La Liga,23,33,2747,0,1,2020-2021,True,0.0328
Damien Le Tallec,FRA,MF,Montpellier,Ligue 1,30,23,1227,0,0,2020-2021,False,0.0
James Lea Siliki,CMR,MF,Rennes,Ligue 1,24,7,255,0,0,2020-2021,False,0.0
Rafael Leão,POR,"MF,FW",Milan,Serie A,21,30,1924,6,6,2020-2021,True,0.5613
Jean-Louis Leca,FRA,GK,Lens,Ligue 1,34,37,3313,0,0,2020-2021,False,0.0
Mathew Leckie,AUS,MF,Hertha BSC,Bundesliga,29,17,506,0,1,2020-2021,True,0.1779
Benjamin Lecomte,FRA,GK,Monaco,Ligue 1,29,28,2520,0,0,2020-2021,False,0.0
Jeremías Ledesma,ARG,GK,Cádiz,La Liga,27,32,2880,0,0,2020-2021,False,0.0
Pierre Lees-Melou,FRA,MF,Nice,Ligue 1,27,29,2063,4,2,2020-2021,True,0.2618
Lucas Leiva,BRA,MF,Lazio,Serie A,33,32,2131,0,0,2020-2021,False,0.0
Florian Lejeune,FRA,DF,Alavés,La Liga,29,34,3015,1,1,2020-2021,True,0.0597
Iñigo Lekue,ESP,DF,Athletic Club,La Liga,27,18,644,0,0,2020-2021,False,0.0
Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,24,27,1366,1,3,2020-2021,True,0.2635
Mario Lemina,GAB,MF,Fulham,Premier League,26,28,1703,1,0,2020-2021,False,0.0528
Fabien Lemoine,FRA,MF,Lorient,Ligue 1,33,30,1934,1,0,2020-2021,False,0.0465
Clément Lenglet,FRA,DF,Barcelona,La Liga,25,33,2475,1,0,2020-2021,False,0.0364
Bernd Leno,GER,GK,Arsenal,Premier League,28,35,3131,0,0,2020-2021,False,0.0
Christopher Lenz,GER,"MF,DF",Union Berlin,Bundesliga,25,27,2248,0,3,2020-2021,True,0.1201
Pedro León,ESP,"MF,FW",Eibar,La Liga,33,24,935,1,2,2020-2021,True,0.2888
Sergio León,ESP,FW,Levante,La Liga,31,28,748,2,0,2020-2021,False,0.2406
Lukas Lerager,DEN,MF,Genoa,Serie A,27,16,1159,0,1,2020-2021,True,0.0777
Mehdi Léris,ALG,"DF,MF",Sampdoria,Serie A,22,20,386,0,0,2020-2021,False,0.0
Khanya Leshabela,RSA,MF,Leicester City,Premier League,20,1,10,0,0,2020-2021,False,0.0
Karlo Letica,CRO,GK,Sampdoria,Serie A,23,1,90,0,0,2020-2021,False,0.0
Gaetano Letizia,ITA,DF,Benevento,Serie A,30,24,1570,3,1,2020-2021,True,0.2293
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,31,29,2458,41,7,2020-2021,True,1.7575
Jamal Lewis,NIR,DF,Newcastle United,Premier League,22,24,1837,0,1,2020-2021,True,0.049
Aaron Leya Iseka,BEL,FW,Metz,Ligue 1,22,21,1008,4,0,2020-2021,False,0.3571
Yanis Lhery,FRA,FW,Saint-Étienne,Ligue 1,17,1,30,0,0,2020-2021,False,0.0
Dimitri Liénard,FRA,"MF,FW",Strasbourg,Ligue 1,32,34,1829,2,4,2020-2021,True,0.2952
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,24,34,2993,4,0,2020-2021,False,0.1203
Matthijs de Ligt,NED,DF,Juventus,Serie A,20,27,2220,1,1,2020-2021,True,0.0811
Isaac Lihadji,FRA,MF,Lille,Ligue 1,18,15,196,0,1,2020-2021,True,0.4592
Dimitris Limnios,GRE,MF,Köln,Bundesliga,22,12,378,0,0,2020-2021,False,0.0
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,26,29,2585,1,1,2020-2021,True,0.0696
Karol Linetty,POL,MF,Torino,Serie A,25,27,1832,1,0,2020-2021,False,0.0491
Jesse Lingard,ENG,"MF,FW",West Ham United,Premier League,27,16,1421,9,4,2020-2021,True,0.8234
Pol Lirola,ESP,MF,Fiorentina,Serie A,22,12,498,0,1,2020-2021,True,0.1807
Pol Lirola,ESP,"MF,DF",Marseille,Ligue 1,22,19,1553,2,2,2020-2021,True,0.2318
Jake Livermore,ENG,MF,West Brom,Premier League,30,18,1242,0,0,2020-2021,False,0.0
Diego Llorente,ESP,DF,Leeds United,Premier League,26,15,1204,1,0,2020-2021,False,0.0748
Diego Llorente,ESP,DF,Real Sociedad,La Liga,26,1,90,0,0,2020-2021,False,0.0
Fernando Llorente,ESP,FW,Udinese,Serie A,35,14,713,1,0,2020-2021,False,0.1262
Fernando Llorente,ESP,FW,Napoli,Serie A,35,3,52,0,0,2020-2021,False,0.0
Marcos Llorente,ESP,MF,Atlético Madrid,La Liga,25,37,2956,12,11,2020-2021,True,0.7003
Hugo Lloris,FRA,GK,Tottenham Hotspur,Premier League,33,38,3420,0,0,2020-2021,False,0.0
Giovani Lo Celso,ARG,MF,Tottenham Hotspur,Premier League,24,18,945,1,1,2020-2021,True,0.1905
Stanislav Lobotka,SVK,MF,Napoli,Serie A,25,15,154,0,0,2020-2021,False,0.0
Manuel Locatelli,ITA,MF,Sassuolo,Serie A,22,34,2883,4,2,2020-2021,True,0.1873
Renan Lodi,BRA,"DF,MF",Atlético Madrid,La Liga,22,23,1129,1,2,2020-2021,True,0.2391
Ruben Loftus-Cheek,ENG,FW,Chelsea,Premier League,24,1,60,0,0,2020-2021,False,0.0
Ruben Loftus-Cheek,ENG,"MF,FW",Fulham,Premier League,24,30,1909,1,0,2020-2021,False,0.0471
Niklas Lomb,GER,GK,Leverkusen,Bundesliga,27,2,135,0,0,2020-2021,False,0.0
Kevin Long,IRL,DF,Burnley,Premier League,29,8,637,0,0,2020-2021,False,0.0
Shane Long,IRL,FW,Southampton,Premier League,33,11,210,0,0,2020-2021,False,0.0
Matthew Longstaff,ENG,MF,Newcastle United,Premier League,20,5,377,0,0,2020-2021,False,0.0
Sean Longstaff,ENG,MF,Newcastle United,Premier League,22,22,1412,0,1,2020-2021,True,0.0637
Ademola Lookman,NGA,"MF,FW",Fulham,Premier League,22,34,2747,4,4,2020-2021,True,0.2621
Anthony Lopes,POR,GK,Lyon,Ligue 1,29,38,3420,0,0,2020-2021,False,0.0
Rony Lopes,POR,"FW,MF",Nice,Ligue 1,24,28,1783,3,1,2020-2021,True,0.2019
Adrián López,ESP,FW,Osasuna,La Liga,32,17,481,1,1,2020-2021,True,0.3742
Javi López,ESP,DF,Alavés,La Liga,18,9,248,0,0,2020-2021,False,0.0
Maxime Lopez,FRA,FW,Marseille,Ligue 1,22,4,134,0,0,2020-2021,False,0.0
Maxime Lopez,FRA,MF,Sassuolo,Serie A,22,29,1864,2,0,2020-2021,False,0.0966
Pedro López Muñoz,ESP,"DF,MF",Huesca,La Liga,36,22,1067,0,1,2020-2021,True,0.0843
Pau López,ESP,GK,Roma,Serie A,25,21,1817,0,0,2020-2021,False,0.0
Roberto López,ESP,MF,Real Sociedad,La Liga,20,17,505,3,0,2020-2021,False,0.5347
Unai López,ESP,MF,Athletic Club,La Liga,24,26,1424,3,0,2020-2021,False,0.1896
Dion Lopy,SEN,MF,Reims,Ligue 1,18,4,256,0,0,2020-2021,False,0.0
Jordan Lotomba,SUI,"DF,MF",Nice,Ligue 1,21,30,2123,1,0,2020-2021,False,0.0424
Adrien Louveau,FRA,MF,Lens,Ligue 1,20,1,8,0,0,2020-2021,False,0.0
Imran Louza,MAR,MF,Nantes,Ligue 1,21,33,2379,7,2,2020-2021,True,0.3405
Matteo Lovato,ITA,DF,Hellas Verona,Serie A,20,24,1386,0,0,2020-2021,False,0.0
Max Lowe,ENG,"MF,DF",Sheffield United,Premier League,23,8,550,0,0,2020-2021,False,0.0
Eduard Löwen,GER,MF,Hertha BSC,Bundesliga,23,7,85,0,0,2020-2021,False,0.0
Matthew Lowton,ENG,DF,Burnley,Premier League,31,34,3060,1,1,2020-2021,True,0.0588
Anthony Lozano,HON,"FW,MF",Cádiz,La Liga,27,29,1523,3,1,2020-2021,True,0.2364
Hirving Lozano,MEX,"MF,FW",Napoli,Serie A,25,32,1965,11,3,2020-2021,True,0.6412
Jan Luca Schuler,GER,FW,Schalke 04,Bundesliga,21,2,40,0,0,2020-2021,False,0.0
Jean Lucas,BRA,MF,Lyon,Ligue 1,22,8,172,0,0,2020-2021,False,0.0
Jean Lucas,BRA,MF,Brest,Ligue 1,22,16,1011,0,2,2020-2021,True,0.178
Anderson Lucoqui,ANG,DF,Arminia,Bundesliga,23,21,1604,0,0,2020-2021,False,0.0
Jeison Lucumí,COL,MF,Elche,La Liga,25,2,49,0,0,2020-2021,False,0.0
Kilian Ludewig,GER,"MF,DF",Schalke 04,Bundesliga,20,6,520,0,0,2020-2021,False,0.0
Florentino Luís,POR,MF,Monaco,Ligue 1,20,9,241,0,0,2020-2021,False,0.0
José Luis Gayà,ESP,DF,Valencia,La Liga,25,33,2846,1,7,2020-2021,True,0.253
José Luis Morales,ESP,"MF,FW",Levante,La Liga,33,38,2439,13,3,2020-2021,True,0.5904
José Luis Palomino,ARG,DF,Atalanta,Serie A,30,36,2428,1,2,2020-2021,True,0.1112
Luisinho,POR,DF,Huesca,La Liga,35,5,179,0,0,2020-2021,False,0.0
Luismi,ESP,"MF,DF",Elche,La Liga,28,11,168,0,0,2020-2021,False,0.0
David Luiz,BRA,DF,Arsenal,Premier League,33,20,1396,1,0,2020-2021,False,0.0645
Douglas Luiz,BRA,MF,Aston Villa,Premier League,22,33,2781,0,2,2020-2021,True,0.0647
Romelu Lukaku,BEL,FW,Inter,Serie A,27,36,2884,24,11,2020-2021,True,1.0922
Dodi Lukebakio,BEL,"FW,MF",Hertha BSC,Bundesliga,22,29,1855,5,5,2020-2021,True,0.4852
Saša Lukić,SRB,MF,Torino,Serie A,23,32,2106,3,0,2020-2021,False,0.1282
Senad Lulić,BIH,MF,Lazio,Serie A,34,16,718,0,0,2020-2021,False,0.0
John Lundstram,ENG,MF,Sheffield United,Premier League,26,28,2032,0,2,2020-2021,True,0.0886
Sebastiano Luperto,ITA,DF,Crotone,Serie A,23,23,1879,0,0,2020-2021,False,0.0
Andreas Luthe,GER,GK,Union Berlin,Bundesliga,33,31,2768,0,0,2020-2021,False,0.0
Lyanco,BRA,DF,Torino,Serie A,23,23,1959,0,0,2020-2021,False,0.0
Babis Lykogiannis,GRE,"DF,MF",Cagliari,Serie A,26,31,2418,4,2,2020-2021,True,0.2233
Yann M'Vila,FRA,MF,Saint-Étienne,Ligue 1,30,1,20,0,0,2020-2021,False,0.0
Alexis Mac Allister,ARG,"MF,FW",Brighton,Premier League,21,21,1115,1,1,2020-2021,True,0.1614
Darwin Machís,VEN,MF,Granada,La Liga,27,32,2026,4,5,2020-2021,True,0.3998
Tim Maciejewski,GER,MF,Union Berlin,Bundesliga,19,1,8,0,0,2020-2021,False,0.0
Luca Mack,GER,MF,Stuttgart,Bundesliga,20,1,6,0,0,2020-2021,False,0.0
Yvann Macon,FRA,DF,Saint-Étienne,Ligue 1,21,6,539,1,1,2020-2021,True,0.334
James Maddison,ENG,MF,Leicester City,Premier League,23,31,2099,8,5,2020-2021,True,0.5574
Mikail Maden,NOR,MF,Schalke 04,Bundesliga,18,1,6,0,0,2020-2021,False,0.0
Pablo Maffeo,ESP,"MF,DF",Huesca,La Liga,23,25,1964,1,4,2020-2021,True,0.2291
Gabriel Magalhães,BRA,DF,Arsenal,Premier League,22,23,1996,2,0,2020-2021,False,0.0902
Lisandro Magallán,ARG,DF,Crotone,Serie A,26,28,2181,1,2,2020-2021,True,0.1238
Christian Maggio,ITA,DF,Benevento,Serie A,38,8,297,0,0,2020-2021,False,0.0
Giulio Maggiore,ITA,MF,Spezia,Serie A,22,33,2214,3,1,2020-2021,True,0.1626
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,35,10,440,0,0,2020-2021,False,0.0
Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,24,25,1510,0,0,2020-2021,False,0.0
Hugo Magnetti,FRA,MF,Brest,Ligue 1,22,13,603,0,0,2020-2021,False,0.0
Harry Maguire,ENG,DF,Manchester Utd,Premier League,27,34,3047,2,1,2020-2021,True,0.0886
Abdallahi Mahmoud,MTN,MF,Alavés,La Liga,20,2,66,0,0,2020-2021,False,0.0
Hicham Mahou,FRA,"FW,MF",Nice,Ligue 1,21,2,34,0,0,2020-2021,False,0.0
Riyad Mahrez,ALG,"FW,MF",Manchester City,Premier League,29,27,1949,9,6,2020-2021,True,0.6927
Arne Maier,GER,MF,Arminia,Bundesliga,21,16,1034,0,0,2020-2021,False,0.0
Arne Maier,GER,MF,Hertha BSC,Bundesliga,21,2,30,0,0,2020-2021,False,0.0
Habib Maïga,CIV,MF,Metz,Ligue 1,24,31,2693,1,3,2020-2021,True,0.1337
Mike Maignan,FRA,GK,Lille,Ligue 1,25,38,3420,0,0,2020-2021,False,0.0
Ainsley Maitland-Niles,ENG,"MF,DF",Arsenal,Premier League,22,11,490,0,0,2020-2021,False,0.0
Ainsley Maitland-Niles,ENG,MF,West Brom,Premier League,22,15,1230,0,0,2020-2021,False,0.0
Josh Maja,NGA,FW,Bordeaux,Ligue 1,21,17,804,2,0,2020-2021,False,0.2239
Josh Maja,NGA,FW,Fulham,Premier League,21,15,810,3,0,2020-2021,False,0.3333
Radosław Majecki,POL,GK,Monaco,Ligue 1,20,1,90,0,0,2020-2021,False,0.0
Abdul Majeed Waris,GHA,"MF,FW",Strasbourg,Ligue 1,28,15,552,1,0,2020-2021,False,0.163
Marco Majouga,CTA,FW,Nîmes,Ligue 1,19,8,124,0,0,2020-2021,False,0.0
Jean-Victor Makengo,FRA,MF,Udinese,Serie A,22,17,522,0,0,2020-2021,False,0.0
Nemanja Maksimović,SRB,MF,Getafe,La Liga,25,35,2728,1,0,2020-2021,False,0.033
Nikola Maksimović,SRB,DF,Napoli,Serie A,28,17,1207,0,0,2020-2021,False,0.0
Filip Malbašić,SRB,"MF,FW",Cádiz,La Liga,27,28,860,0,1,2020-2021,True,0.1047
Kévin Malcuit,MAR,MF,Fiorentina,Serie A,29,5,207,0,0,2020-2021,False,0.0
Kévin Malcuit,MAR,"DF,FW",Napoli,Serie A,29,2,33,0,0,2020-2021,False,0.0
Daniel Maldini,ITA,"FW,MF",Milan,Serie A,18,5,29,0,0,2020-2021,False,0.0
Ruslan Malinovskyi,UKR,"MF,FW",Atalanta,Serie A,27,36,1876,8,12,2020-2021,True,0.9595
Yunus Mallı,TUR,MF,Wolfsburg,Bundesliga,28,1,58,0,0,2020-2021,False,0.0
Hugo Mallo,ESP,DF,Celta Vigo,La Liga,29,31,2602,3,1,2020-2021,True,0.1384
Mickael Malsa,MTQ,MF,Levante,La Liga,24,35,2338,1,0,2020-2021,False,0.0385
Dennis Man,ROU,"FW,MF",Parma,Serie A,21,14,699,2,1,2020-2021,True,0.3863
Vincent Manceau,FRA,DF,Angers,Ligue 1,31,27,2309,0,0,2020-2021,False,0.0
Gianluca Mancini,ITA,DF,Roma,Serie A,24,33,2852,4,2,2020-2021,True,0.1893
Steve Mandanda,FRA,GK,Marseille,Ligue 1,35,37,3330,0,0,2020-2021,False,0.0
Reinildo Mandava,MOZ,DF,Lille,Ligue 1,26,29,2180,0,0,2020-2021,False,0.0
Aïssa Mandi,ALG,DF,Real Betis,La Liga,28,28,2392,3,1,2020-2021,True,0.1505
Rolando Mandragora,ITA,MF,Udinese,Serie A,23,10,398,0,0,2020-2021,False,0.0
Rolando Mandragora,ITA,MF,Torino,Serie A,23,17,1525,3,1,2020-2021,True,0.2361
Mario Mandžukić,CRO,FW,Milan,Serie A,34,10,212,0,0,2020-2021,False,0.0
Sadio Mané,SEN,FW,Liverpool,Premier League,28,35,2810,11,7,2020-2021,True,0.5765
Niccolò Manfredini,ITA,GK,Benevento,Serie A,32,1,90,0,0,2020-2021,False,0.0
Eliaquim Mangala,FRA,DF,Valencia,La Liga,29,7,321,0,0,2020-2021,False,0.0
Orel Mangala,BEL,MF,Stuttgart,Bundesliga,22,24,2109,1,3,2020-2021,True,0.1707
Thomas Mangani,FRA,MF,Angers,Ligue 1,33,35,2691,3,3,2020-2021,True,0.2007
Vito Mannone,ITA,GK,Monaco,Ligue 1,32,9,810,0,0,2020-2021,False,0.0
Kostas Manolas,GRE,DF,Napoli,Serie A,29,30,2298,0,0,2020-2021,False,0.0
Javier Manquillo,ESP,DF,Newcastle United,Premier League,26,13,825,0,0,2020-2021,False,0.0
Juan Manuel Ramos,URU,DF,Spezia,Serie A,23,6,294,0,0,2020-2021,False,0.0
Myziane Maolida,COM,"FW,MF",Nice,Ligue 1,21,19,1077,3,1,2020-2021,True,0.3343
Faitout Maouassa,FRA,DF,Rennes,Ligue 1,22,23,1170,0,1,2020-2021,True,0.0769
Sekou Mara,FRA,FW,Bordeaux,Ligue 1,18,8,229,1,2,2020-2021,True,1.179
Fernando Marçal,BRA,"DF,MF",Wolves,Premier League,31,13,623,0,0,2020-2021,False,0.0
Fernando Marçal,BRA,DF,Lyon,Ligue 1,31,1,78,0,0,2020-2021,False,0.0
Marcelo,BRA,DF,Lyon,Ligue 1,33,34,2907,3,0,2020-2021,False,0.0929
Marcelo,BRA,"DF,MF",Real Madrid,La Liga,32,16,1050,0,2,2020-2021,True,0.1714
Solly March,ENG,MF,Brighton,Premier League,26,21,1672,2,1,2020-2021,True,0.1615
Federico Marchetti,ITA,GK,Genoa,Serie A,37,4,334,0,0,2020-2021,False,0.0
Riccardo Marchizza,ITA,DF,Spezia,Serie A,22,24,1561,0,2,2020-2021,True,0.1153
Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,28,34,3014,0,4,2020-2021,True,0.1194
Iván Marcone,ARG,MF,Elche,La Liga,30,33,2645,0,0,2020-2021,False,0.0
Óscar de Marcos,ESP,"DF,MF",Athletic Club,La Liga,31,25,1520,1,2,2020-2021,True,0.1776
Dario Maresic,AUT,DF,Reims,Ligue 1,20,8,514,0,0,2020-2021,False,0.0
José Mari,ESP,MF,Cádiz,La Liga,32,22,1451,1,0,2020-2021,False,0.062
Pablo Marí,ESP,DF,Arsenal,Premier League,26,10,900,0,0,2020-2021,False,0.0
José María Giménez,URU,DF,Atlético Madrid,La Liga,25,21,1765,0,0,2020-2021,False,0.0
Mariano,DOM,FW,Real Madrid,La Liga,26,16,513,1,0,2020-2021,False,0.1754
Jordan Marié,FRA,MF,Dijon,Ligue 1,28,24,1432,0,0,2020-2021,False,0.0
Adrián Marín,ESP,MF,Alavés,La Liga,23,5,93,0,0,2020-2021,False,0.0
Adrián Marín,ESP,"MF,DF",Granada,La Liga,23,9,269,0,1,2020-2021,True,0.3346
Răzvan Marin,ROU,MF,Cagliari,Serie A,24,37,2965,3,6,2020-2021,True,0.2732
Guillermo Maripán,CHI,DF,Monaco,Ligue 1,26,28,2089,5,1,2020-2021,True,0.2585
Marlon,BRA,DF,Sassuolo,Serie A,24,24,1742,0,0,2020-2021,False,0.0
Omar Marmoush,EGY,"FW,MF",Wolfsburg,Bundesliga,21,1,1,0,0,2020-2021,False,0.0
Marquinhos,BRA,DF,Paris Saint-Germain,Ligue 1,26,25,2128,3,1,2020-2021,True,0.1692
Luca Marrone,ITA,DF,Crotone,Serie A,30,21,1588,0,0,2020-2021,False,0.0
Roger Martí,ESP,FW,Levante,La Liga,29,33,2198,12,4,2020-2021,True,0.6551
Anthony Martial,FRA,"FW,MF",Manchester Utd,Premier League,24,22,1480,4,3,2020-2021,True,0.4257
Aarón Martín,ESP,"MF,DF",Mainz 05,Bundesliga,23,5,262,0,0,2020-2021,False,0.0
Aarón Martín,ESP,DF,Celta Vigo,La Liga,23,19,1540,0,3,2020-2021,True,0.1753
Álex Martín,ESP,DF,Cádiz,La Liga,22,2,96,0,0,2020-2021,False,0.0
Jonas Martin,FRA,MF,Rennes,Ligue 1,30,12,482,0,0,2020-2021,False,0.0
Gabriel Martinelli,BRA,"MF,FW",Arsenal,Premier League,19,14,589,2,1,2020-2021,True,0.4584
Emiliano Martínez,ARG,GK,Aston Villa,Premier League,27,38,3420,0,0,2020-2021,False,0.0
Iñigo Martínez,ESP,DF,Athletic Club,La Liga,29,28,2519,1,0,2020-2021,False,0.0357
Javi Martínez,ESP,"MF,FW",Osasuna,La Liga,20,13,460,1,1,2020-2021,True,0.3913
Javi Martínez,ESP,"MF,DF",Bayern Munich,Bundesliga,31,19,466,0,0,2020-2021,False,0.0
Josep Martinez,ESP,GK,RB Leipzig,Bundesliga,22,1,90,0,0,2020-2021,False,0.0
Lautaro Martínez,ARG,FW,Inter,Serie A,22,38,2561,17,6,2020-2021,True,0.8083
Pablo Martinez,FRA,DF,Nîmes,Ligue 1,31,7,540,0,1,2020-2021,True,0.1667
Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,24,21,1483,1,0,2020-2021,False,0.0607
Gelson Martins,POR,"MF,FW",Monaco,Ligue 1,25,23,1551,3,2,2020-2021,True,0.2901
Adam Marušić,MNE,"MF,DF",Lazio,Serie A,27,36,2966,2,3,2020-2021,True,0.1517
Sylvain Marveaux,FRA,MF,Lorient,Ligue 1,34,9,200,0,0,2020-2021,False,0.0
Marvin,ESP,"MF,DF",Real Madrid,La Liga,20,4,133,0,1,2020-2021,True,0.6767
Omar Mascarell,EQG,MF,Schalke 04,Bundesliga,27,24,1762,1,1,2020-2021,True,0.1022
Andrea Masiello,ITA,DF,Genoa,Serie A,34,30,2563,0,0,2020-2021,False,0.0
Jordi Masip,ESP,GK,Valladolid,La Liga,31,25,2250,0,0,2020-2021,False,0.0
Roberto Massimo,GER,MF,Stuttgart,Bundesliga,19,18,757,0,0,2020-2021,False,0.0
Giuseppe Mastinu,ITA,MF,Spezia,Serie A,28,3,32,0,0,2020-2021,False,0.0
Arthur Masuaku,COD,"MF,DF",West Ham United,Premier League,26,12,1006,0,2,2020-2021,True,0.1789
Jaime Mata,ESP,FW,Getafe,La Liga,31,33,2037,5,0,2020-2021,False,0.2209
Juan Mata,ESP,MF,Manchester Utd,Premier League,32,9,509,1,2,2020-2021,True,0.5305
Pape Matar Sarr,SEN,MF,Metz,Ligue 1,17,22,1594,3,0,2020-2021,False,0.1694
Eliot Matazo,BEL,MF,Monaco,Ligue 1,18,10,314,1,1,2020-2021,True,0.5732
Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,23,7,221,1,0,2020-2021,False,0.4072
Jean-Philippe Mateta,FRA,FW,Mainz 05,Bundesliga,23,15,997,7,1,2020-2021,True,0.7222
Nemanja Matić,SRB,MF,Manchester Utd,Premier League,31,20,1106,0,0,2020-2021,False,0.0
Joël Matip,CMR,DF,Liverpool,Premier League,28,10,691,1,2,2020-2021,True,0.3907
Rabbi Matondo,WAL,"MF,FW",Schalke 04,Bundesliga,19,3,220,0,0,2020-2021,False,0.0
Ryder Matos,BRA,"FW,MF",Udinese,Serie A,27,1,13,0,0,2020-2021,False,0.0
Henning Matriciani,GER,DF,Schalke 04,Bundesliga,20,1,24,0,0,2020-2021,False,0.0
Chrislain Matsima,FRA,DF,Monaco,Ligue 1,18,9,352,0,0,2020-2021,False,0.0
Federico Mattiello,ITA,"DF,MF",Spezia,Serie A,25,1,36,0,0,2020-2021,False,0.0
Neal Maupay,FRA,"FW,MF",Brighton,Premier League,23,33,2512,8,2,2020-2021,True,0.3583
Tony Mauricio,FRA,MF,Lens,Ligue 1,26,26,502,0,4,2020-2021,True,0.7171
Stephy Mavididi,ENG,"FW,MF",Montpellier,Ligue 1,22,35,2030,9,0,2020-2021,False,0.399
Konstantinos Mavropanos,GRE,DF,Stuttgart,Bundesliga,22,21,1463,0,0,2020-2021,False,0.0
Eric Maxim Choupo-Moting,CMR,"FW,MF",Bayern Munich,Bundesliga,31,22,820,3,0,2020-2021,False,0.3293
Borja Mayoral,ESP,FW,Real Madrid,La Liga,23,2,23,0,0,2020-2021,False,0.0
