player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Stéphane Dalmat,FRA,MF,Rennes,Ligue 1,31,33,2458,2,2,2010-2011,True,0.1465
Gaël Danic,FRA,MF,Valenciennes,Ligue 1,28,36,2626,9,6,2010-2011,True,0.5141
Scott Dann,ENG,DF,Birmingham City,Premier League,23,20,1800,2,1,2010-2011,True,0.15
Dante,BRA,DF,Gladbach,Bundesliga,26,18,1538,2,0,2010-2011,False,0.117
Romain Danzé,FRA,"DF,MF",Rennes,Ligue 1,24,38,3362,1,1,2010-2011,True,0.0535
Fabio Daprelà,SUI,"DF,MF",Brescia,Serie A,19,10,632,0,0,2010-2011,False,0.0
Filippos Darlas,GRE,DF,Brest,Ligue 1,26,2,159,0,0,2010-2011,False,0.0
Matteo Darmian,ITA,"DF,MF",Palermo,Serie A,20,11,608,0,0,2010-2011,False,0.0
Jesús Dátolo,ARG,MF,Espanyol,La Liga,26,15,565,2,0,2010-2011,False,0.3186
Dennis Daube,GER,MF,St Pauli,Bundesliga,21,13,794,0,0,2010-2011,False,0.0
Curtis Davies,SLE,DF,Birmingham City,Premier League,25,6,338,0,0,2010-2011,False,0.0
Kevin Davies,ENG,FW,Bolton Wanderers,Premier League,33,38,3382,8,5,2010-2011,True,0.3459
Mark Davies,ENG,MF,Bolton Wanderers,Premier League,22,24,985,1,3,2010-2011,True,0.3655
Simon Davies,WAL,MF,Fulham,Premier League,30,30,2211,4,4,2010-2011,True,0.3256
Michael Dawson,ENG,DF,Tottenham Hotspur,Premier League,26,24,2160,1,0,2010-2011,False,0.0417
Paolo De Ceglie,ITA,DF,Juventus,Serie A,23,7,460,0,0,2010-2011,False,0.0
Sebastien De Maio,FRA,DF,Brescia,Serie A,23,2,7,0,0,2010-2011,False,0.0
Daniele De Rossi,ITA,"DF,MF",Roma,Serie A,27,28,2373,2,4,2010-2011,True,0.2276
Morgan De Sanctis,ITA,GK,Napoli,Serie A,33,38,3420,0,0,2010-2011,False,0.0
Lorenzo De Silvestri,ITA,"DF,MF",Fiorentina,Serie A,22,26,2044,1,0,2010-2011,False,0.044
Ciprian Deac,ROU,"FW,MF",Schalke 04,Bundesliga,24,2,90,0,0,2010-2011,False,0.0
Ángel Dealbert,ESP,DF,Valencia,La Liga,27,14,1000,0,0,2010-2011,False,0.0
Mathieu Debuchy,FRA,DF,Lille,Ligue 1,25,35,3050,2,2,2010-2011,True,0.118
Dedê,BRA,DF,Dortmund,Bundesliga,32,4,35,0,0,2010-2011,False,0.0
Jermain Defoe,ENG,FW,Tottenham Hotspur,Premier League,27,22,1477,4,2,2010-2011,True,0.3656
Grégoire Defrel,MTQ,"FW,MF",Parma,Serie A,19,1,10,0,0,2010-2011,False,0.0
Philipp Degen,SUI,"DF,FW",Stuttgart,Bundesliga,27,5,320,0,0,2010-2011,False,0.0
Ashkan Dejagah,IRN,"FW,MF",Wolfsburg,Bundesliga,24,23,1083,3,1,2010-2011,True,0.3324
Asier del Horno,ESP,DF,Levante,La Liga,29,22,1894,2,2,2010-2011,True,0.1901
Manu del Moral,ESP,FW,Getafe,La Liga,26,30,2411,9,5,2010-2011,True,0.5226
Simone Del Nero,ITA,"DF,FW",Lazio,Serie A,28,2,57,0,0,2010-2011,False,0.0
Alessandro Del Piero,ITA,"FW,MF",Juventus,Serie A,35,33,1823,8,3,2010-2011,True,0.5431
Rory Delap,IRL,MF,Stoke City,Premier League,34,37,2955,2,1,2010-2011,True,0.0914
Nathan Delfouneso,ENG,"FW,MF",Aston Villa,Premier League,19,11,398,1,0,2010-2011,False,0.2261
César Delgado,ARG,"FW,MF",Lyon,Ligue 1,28,19,873,1,2,2010-2011,True,0.3093
Francesco Della Rocca,ITA,MF,Bologna,Serie A,22,27,2000,0,1,2010-2011,True,0.045
Paolo Dellafiore,ITA,DF,Cesena,Serie A,25,7,342,0,0,2010-2011,False,0.0
Paolo Dellafiore,ITA,DF,Parma,Serie A,25,1,3,0,0,2010-2011,False,0.0
Fabian Delph,ENG,"DF,MF",Aston Villa,Premier League,20,7,413,0,0,2010-2011,False,0.0
Matthieu Delpierre,FRA,DF,Stuttgart,Bundesliga,29,18,1245,1,0,2010-2011,False,0.0723
Gennaro Delvecchio,ITA,MF,Catania,Serie A,32,7,178,0,0,2010-2011,False,0.0
Mousa Dembélé,BEL,MF,Fulham,Premier League,23,24,1915,3,3,2010-2011,True,0.282
Guy Demel,CIV,"DF,MF",Hamburger SV,Bundesliga,29,21,1664,0,0,2010-2011,False,0.0
Martín Demichelis,ARG,"DF,MF",Bayern Munich,Bundesliga,29,6,333,1,0,2010-2011,False,0.2703
Martín Demichelis,ARG,"DF,MF",Málaga,La Liga,29,18,1480,1,0,2010-2011,False,0.0608
Vadim Demidov,NOR,"DF,MF",Real Sociedad,La Liga,23,13,1094,0,1,2010-2011,True,0.0823
Yohan Demont,FRA,"DF,MF",Lens,Ligue 1,32,33,2744,1,0,2010-2011,False,0.0328
Ishmel Demontagnac,ENG,MF,Blackpool,Premier League,22,1,34,0,0,2010-2011,False,0.0
Clint Dempsey,USA,"FW,MF",Fulham,Premier League,27,37,3091,12,3,2010-2011,True,0.4368
Denílson,BRA,MF,Arsenal,Premier League,22,16,629,0,0,2010-2011,False,0.0
Germán Denis,ARG,FW,Udinese,Serie A,28,25,953,4,2,2010-2011,True,0.5666
Edwin van der Sar,NED,GK,Manchester Utd,Premier League,39,33,2970,0,1,2010-2011,True,0.0303
Rafael van der Vaart,NED,MF,Tottenham Hotspur,Premier League,27,28,2222,13,8,2010-2011,True,0.8506
Matt Derbyshire,ENG,FW,Birmingham City,Premier League,24,13,470,0,0,2010-2011,False,0.0
Eren Derdiyok,SUI,FW,Leverkusen,Bundesliga,22,32,1956,6,5,2010-2011,True,0.5061
Geoffrey Dernis,FRA,"FW,MF",Montpellier,Ligue 1,29,25,1244,1,0,2010-2011,False,0.0723
Anthony Deroin,FRA,MF,Caen,Ligue 1,31,4,65,0,0,2010-2011,False,0.0
Yves Desmarets,HAI,MF,Dep La Coruña,La Liga,31,12,685,0,0,2010-2011,False,0.0
Daniele Dessena,ITA,MF,Sampdoria,Serie A,23,22,1583,0,2,2010-2011,True,0.1137
Mattia Destro,ITA,FW,Genoa,Serie A,19,16,601,2,1,2010-2011,True,0.4493
Antoine Devaux,FRA,"DF,MF",Toulouse,Ligue 1,25,28,2007,1,1,2010-2011,True,0.0897
Ángel Di María,ARG,"FW,MF",Real Madrid,La Liga,22,35,2297,6,10,2010-2011,True,0.6269
David Di Michele,ITA,FW,Lecce,Serie A,34,23,1871,8,4,2010-2011,True,0.5772
Antonio Di Natale,ITA,FW,Udinese,Serie A,32,36,2917,28,6,2010-2011,True,1.049
Franco Di Santo,ARG,FW,Wigan Athletic,Premier League,21,25,928,1,2,2010-2011,True,0.2909
Marco Di Vaio,ITA,FW,Bologna,Serie A,34,38,3412,19,2,2010-2011,True,0.5539
Cheick Diabaté,MLI,FW,Bordeaux,Ligue 1,22,16,731,4,1,2010-2011,True,0.6156
Abou Diaby,FRA,MF,Arsenal,Premier League,24,16,954,2,3,2010-2011,True,0.4717
Pape Diakhaté,SEN,DF,Lyon,Ligue 1,26,24,2121,1,0,2010-2011,False,0.0424
Drissa Diakité,MLI,"DF,MF",Nice,Ligue 1,25,29,2030,0,0,2010-2011,False,0.0
Modibo Diakité,FRA,DF,Lazio,Serie A,23,8,338,0,0,2010-2011,False,0.0
Samba Diakité,MLI,MF,Nancy,Ligue 1,21,23,1570,0,0,2010-2011,False,0.0
Alessandro Diamanti,ITA,"FW,MF",Brescia,Serie A,27,32,2377,6,5,2010-2011,True,0.4165
Alessandro Diamanti,ITA,"FW,MF",West Ham United,Premier League,27,1,19,0,0,2010-2011,False,0.0
Mohamed Diamé,SEN,MF,Wigan Athletic,Premier League,23,36,2633,1,2,2010-2011,True,0.1025
Souleymane Diamoutene,MLI,DF,Lecce,Serie A,27,2,135,1,0,2010-2011,False,0.6667
Salif Diao,SEN,MF,Stoke City,Premier League,33,8,236,0,0,2010-2011,False,0.0
Alou Diarra,FRA,MF,Bordeaux,Ligue 1,29,32,2798,4,1,2010-2011,True,0.1608
Lassana Diarra,FRA,MF,Real Madrid,La Liga,25,26,1740,0,2,2010-2011,True,0.1034
Mahamadou Diarra,MLI,MF,Real Madrid,La Liga,29,3,24,0,0,2010-2011,False,0.0
Mahamadou Diarra,MLI,MF,Monaco,Ligue 1,29,9,810,0,0,2010-2011,False,0.0
Sigamary Diarra,MLI,"FW,MF",Lorient,Ligue 1,26,34,2482,3,1,2010-2011,True,0.145
André Dias,BRA,DF,Lazio,Serie A,31,33,2964,2,1,2010-2011,True,0.0911
Rafaël Dias,FRA,MF,Sochaux,Ligue 1,19,2,24,0,0,2010-2011,False,0.0
Kaba Diawara,GUI,FW,Arles-Avignon,Ligue 1,34,20,942,3,1,2010-2011,True,0.3822
Souleymane Diawara,SEN,DF,Marseille,Ligue 1,31,27,2385,0,0,2010-2011,False,0.0
Cata Díaz,ARG,DF,Getafe,La Liga,31,35,3101,1,0,2010-2011,False,0.029
Ayoze Díaz Díaz,ESP,"DF,MF",Mallorca,La Liga,28,19,1710,0,1,2010-2011,True,0.0526
Florian Dick,GER,DF,Kaiserslautern,Bundesliga,25,27,2202,1,1,2010-2011,True,0.0817
Daniel Didavi,GER,"FW,MF",Stuttgart,Bundesliga,20,8,313,0,1,2010-2011,True,0.2875
Étienne Didot,FRA,MF,Toulouse,Ligue 1,27,36,3006,2,3,2010-2011,True,0.1497
Diego,BRA,MF,Wolfsburg,Bundesliga,25,30,2620,6,9,2010-2011,True,0.5153
Dennis Diekmeier,GER,"DF,MF",Hamburger SV,Bundesliga,20,8,665,0,0,2010-2011,False,0.0
Didier Digard,FRA,MF,Nice,Ligue 1,24,24,1909,0,3,2010-2011,True,0.1414
Kagisho Dikgacoi,RSA,MF,Fulham,Premier League,25,1,5,0,0,2010-2011,False,0.0
Miloš Dimitrijević,SRB,MF,Chievo,Serie A,26,2,130,0,0,2010-2011,False,0.0
Carlos Diogo,URU,"DF,MF",Zaragoza,La Liga,27,33,2948,0,0,2010-2011,False,0.0
Dioni,ESP,FW,Dep La Coruña,La Liga,20,4,130,0,0,2010-2011,False,0.0
Papakouli Diop,SEN,MF,Racing Sant,La Liga,24,19,1060,0,1,2010-2011,True,0.0849
Sylvain Distin,FRA,DF,Everton,Premier League,32,38,3409,2,0,2010-2011,False,0.0528
Franck Dja Djédjé,CIV,"FW,MF",Arles-Avignon,Ligue 1,24,34,2469,4,1,2010-2011,True,0.1823
Constant Djakpa,CIV,DF,Hannover 96,Bundesliga,23,14,614,0,0,2010-2011,False,0.0
Johan Djourou,SUI,DF,Arsenal,Premier League,23,22,1794,1,0,2010-2011,False,0.0502
Toni Doblas,ESP,GK,Zaragoza,La Liga,29,18,1543,0,0,2010-2011,False,0.0
Álvaro Domínguez,ESP,DF,Atlético Madrid,La Liga,21,19,1622,2,0,2010-2011,False,0.111
Chori Domínguez,ARG,"FW,MF",Valencia,La Liga,29,9,325,0,0,2010-2011,False,0.0
Juan Domínguez,ESP,MF,Dep La Coruña,La Liga,20,20,1009,0,0,2010-2011,False,0.0
Raúl Domínguez,ESP,GK,Sporting Gijón,La Liga,23,1,90,0,0,2010-2011,False,0.0
Maurizio Domizzi,ITA,DF,Udinese,Serie A,30,30,2403,2,1,2010-2011,True,0.1124
Marco Donadel,ITA,MF,Fiorentina,Serie A,27,29,2176,1,0,2010-2011,False,0.0414
Giulio Donati,ITA,DF,Lecce,Serie A,20,14,933,0,0,2010-2011,False,0.0
Massimo Donati,ITA,MF,Bari,Serie A,29,31,2217,1,1,2010-2011,True,0.0812
Doni,BRA,GK,Roma,Serie A,30,16,1339,0,0,2010-2011,False,0.0
Graham Dorrans,SCO,"FW,MF",West Brom,Premier League,23,21,1414,1,1,2010-2011,True,0.1273
Eduardo dos Santos,BRA,FW,Lens,Ligue 1,29,32,2064,4,2,2010-2011,True,0.2616
Giovani dos Santos,MEX,"FW,MF",Tottenham Hotspur,Premier League,21,3,45,0,0,2010-2011,False,0.0
Giovani dos Santos,MEX,"FW,MF",Racing Sant,La Liga,21,16,958,5,1,2010-2011,True,0.5637
Jonathan dos Santos,MEX,MF,Barcelona,La Liga,20,2,88,0,0,2010-2011,False,0.0
Andrea Dossena,ITA,"DF,MF",Napoli,Serie A,28,33,2448,1,3,2010-2011,True,0.1471
Mathieu Dossevi,TOG,"FW,MF",Valenciennes,Ligue 1,22,24,1522,2,0,2010-2011,False,0.1183
Nicolas Douchez,FRA,GK,Rennes,Ligue 1,30,37,3311,0,0,2010-2011,False,0.0
Cheick Doukouré,CIV,MF,Lorient,Ligue 1,17,4,152,0,0,2010-2011,False,0.0
Tongo Doumbia,MLI,MF,Rennes,Ligue 1,20,19,926,0,1,2010-2011,True,0.0972
Stewart Downing,ENG,"FW,MF",Aston Villa,Premier League,26,38,3385,7,7,2010-2011,True,0.3722
Colin Doyle,IRL,GK,Birmingham City,Premier League,25,1,51,0,0,2010-2011,False,0.0
Kevin Doyle,IRL,FW,Wolves,Premier League,26,26,2184,5,4,2010-2011,True,0.3709
Ivica Dragutinović,SRB,DF,Sevilla,La Liga,34,2,12,0,0,2010-2011,False,0.0
Boukary Dramé,SEN,"DF,MF",Sochaux,Ligue 1,25,26,2161,2,2,2010-2011,True,0.1666
Julian Draxler,GER,"FW,MF",Schalke 04,Bundesliga,16,15,509,1,0,2010-2011,False,0.1768
Royston Drenthe,NED,"DF,MF",Hércules,La Liga,23,17,1294,4,2,2010-2011,True,0.4173
Matthieu Dreyer,FRA,GK,Sochaux,Ligue 1,21,11,945,0,0,2010-2011,False,0.0
Jaroslav Drobný,CZE,GK,Hamburger SV,Bundesliga,30,5,409,0,0,2010-2011,False,0.0
Didier Drogba,CIV,FW,Chelsea,Premier League,32,36,2791,11,13,2010-2011,True,0.7739
Sebastián Dubarbier,ARG,"DF,FW",Lorient,Ligue 1,24,6,137,0,0,2010-2011,False,0.0
Pierre Ducasse,FRA,MF,Bordeaux,Ligue 1,23,10,379,0,0,2010-2011,False,0.0
David Ducourtioux,FRA,"DF,MF",Valenciennes,Ligue 1,32,37,2998,2,5,2010-2011,True,0.2101
Duda,POR,"DF,FW",Málaga,La Liga,30,20,1574,3,6,2010-2011,True,0.5146
Julian Dudda,GER,DF,Eintracht Frankfurt,Bundesliga,17,1,90,0,0,2010-2011,False,0.0
Jerzy Dudek,POL,GK,Real Madrid,La Liga,37,1,76,0,0,2010-2011,False,0.0
Dariusz Dudka,POL,"DF,MF",Auxerre,Ligue 1,26,29,2582,3,1,2010-2011,True,0.1394
Damien Duff,IRL,"FW,MF",Fulham,Premier League,31,24,1876,4,2,2010-2011,True,0.2878
Nicolao Dumitru,ITA,"FW,MF",Napoli,Serie A,18,9,107,0,0,2010-2011,False,0.0
Stéphane Dumont,FRA,MF,Lille,Ligue 1,27,12,145,0,0,2010-2011,False,0.0
Duncan,DEN,FW,Mainz 05,Bundesliga,25,5,218,2,0,2010-2011,False,0.8257
David Dunn,ENG,MF,Blackburn Rovers,Premier League,30,27,1385,2,1,2010-2011,True,0.1949
Richard Dunne,IRL,DF,Aston Villa,Premier League,30,32,2717,0,1,2010-2011,True,0.0331
Aldo Duscher,ARG,MF,Espanyol,La Liga,31,18,1272,0,0,2010-2011,False,0.0
Kieron Dyer,ENG,MF,West Ham United,Premier League,31,11,602,0,0,2010-2011,False,0.0
Edin Džeko,BIH,FW,Wolfsburg,Bundesliga,24,17,1516,10,0,2010-2011,False,0.5937
Edin Džeko,BIH,FW,Manchester City,Premier League,24,15,854,2,2,2010-2011,True,0.4215
Blerim Džemaili,SUI,MF,Parma,Serie A,24,30,2216,1,0,2010-2011,False,0.0406
Nenad Džodić,SRB,"DF,MF",Montpellier,Ligue 1,33,3,218,0,0,2010-2011,False,0.0
Neal Eardley,WAL,DF,Blackpool,Premier League,21,31,2556,1,0,2010-2011,False,0.0352
Sylvan Ebanks-Blake,ENG,FW,Wolves,Premier League,24,30,1324,7,3,2010-2011,True,0.6798
Marius Ebbers,GER,FW,St Pauli,Bundesliga,32,31,2053,3,1,2010-2011,True,0.1754
Albin Ebondo,FRA,DF,Saint-Étienne,Ligue 1,26,30,2632,1,1,2010-2011,True,0.0684
Emmanuel Eboué,CIV,"DF,MF",Arsenal,Premier League,27,13,707,1,0,2010-2011,False,0.1273
Nathan Eccleston,ENG,FW,Liverpool,Premier League,19,1,11,0,0,2010-2011,False,0.0
Bruno Ecuele Manga,GAB,DF,Lorient,Ligue 1,22,31,2787,1,0,2010-2011,False,0.0323
Apoula Edel,ARM,GK,Paris Saint-Germain,Ligue 1,24,24,2127,0,0,2010-2011,False,0.0
Davidson Eden,GHA,DF,St Pauli,Bundesliga,22,1,5,0,0,2010-2011,False,0.0
Éder,ITA,FW,Brescia,Serie A,23,35,2344,6,1,2010-2011,True,0.2688
Ederson,BRA,MF,Lyon,Ligue 1,24,8,426,2,2,2010-2011,True,0.8451
Edinho,POR,"FW,MF",Málaga,La Liga,28,8,238,0,0,2010-2011,False,0.0
Edmílson,BRA,"DF,MF",Zaragoza,La Liga,34,12,620,1,0,2010-2011,False,0.1452
Edu,BRA,FW,Schalke 04,Bundesliga,28,28,1449,3,2,2010-2011,True,0.3106
Zé Eduardo,BRA,MF,Parma,Serie A,18,2,59,0,0,2010-2011,False,0.0
David Edwards,WAL,MF,Wolves,Premier League,24,15,913,1,1,2010-2011,True,0.1972
Rob Edwards,WAL,DF,Blackpool,Premier League,27,2,107,0,0,2010-2011,False,0.0
Marcel Eger,GER,DF,St Pauli,Bundesliga,27,7,469,1,0,2010-2011,False,0.1919
Mario Eggimann,SUI,DF,Hannover 96,Bundesliga,29,12,641,0,0,2010-2011,False,0.0
Sebastián Eguren,URU,MF,Sporting Gijón,La Liga,29,30,2227,1,0,2010-2011,False,0.0404
Fabrice Ehret,FRA,"DF,MF",Köln,Bundesliga,30,21,1419,0,0,2010-2011,False,0.0
Christian Eichner,GER,DF,Hoffenheim,Bundesliga,27,4,232,0,0,2010-2011,False,0.0
Christian Eichner,GER,DF,Köln,Bundesliga,27,17,1504,0,3,2010-2011,True,0.1795
Christian Eigler,GER,FW,Nürnberg,Bundesliga,26,32,2051,8,3,2010-2011,True,0.4827
Albin Ekdal,SWE,MF,Bologna,Serie A,21,22,1530,1,1,2010-2011,True,0.1176
Mehmet Ekici,TUR,MF,Nürnberg,Bundesliga,20,32,2501,3,10,2010-2011,True,0.4678
Borja Ekiza,ESP,DF,Athletic Club,La Liga,22,21,1890,0,0,2010-2011,False,0.0
Joel Ekstrand,SWE,DF,Udinese,Serie A,21,1,22,0,0,2010-2011,False,0.0
Steeve Elana,GUI,GK,Brest,Ligue 1,30,38,3420,0,0,2010-2011,False,0.0
Eljero Elia,NED,"FW,MF",Hamburger SV,Bundesliga,23,24,1642,2,2,2010-2011,True,0.2192
Elías,BRA,MF,Atlético Madrid,La Liga,25,15,644,2,0,2010-2011,False,0.2795
Eliseu,POR,"DF,MF",Málaga,La Liga,26,35,2937,4,5,2010-2011,True,0.2758
Rémi Elissalde,FRA,MF,Bordeaux,Ligue 1,19,1,3,0,0,2010-2011,False,0.0
Johan Elmander,SWE,FW,Bolton Wanderers,Premier League,29,37,3092,10,6,2010-2011,True,0.4657
Ahmed Elmohamady,EGY,"DF,MF",Sunderland,Premier League,22,36,2455,0,2,2010-2011,True,0.0733
George Elokobi,CMR,DF,Wolves,Premier League,24,27,2124,2,2,2010-2011,True,0.1695
Élson,BRA,MF,Stuttgart,Bundesliga,28,3,187,0,0,2010-2011,False,0.0
Gorka Elustondo,ESP,"DF,MF",Real Sociedad,La Liga,23,18,1184,0,0,2010-2011,False,0.0
Urby Emanuelson,NED,"DF,FW",Milan,Serie A,24,9,378,0,0,2010-2011,False,0.0
Emerson,BRA,DF,Lille,Ligue 1,24,20,1547,0,1,2010-2011,True,0.0582
Brett Emerton,AUS,"DF,MF",Blackburn Rovers,Premier League,31,30,2194,4,5,2010-2011,True,0.3692
Jay Emmanuel-Thomas,ENG,"FW,MF",Arsenal,Premier League,19,1,10,0,0,2010-2011,False,0.0
Sergi Enrich,ESP,"FW,MF",Mallorca,La Liga,20,5,121,0,0,2010-2011,False,0.0
José Enrique,ESP,DF,Newcastle United,Premier League,24,36,3123,0,1,2010-2011,True,0.0288
Amin Erbati,MAR,"DF,MF",Arles-Avignon,Ligue 1,29,8,687,0,1,2010-2011,True,0.131
Mevlüt Erdinç,TUR,FW,Paris Saint-Germain,Ligue 1,23,34,2325,8,1,2010-2011,True,0.3484
Julien Escudé,FRA,DF,Sevilla,La Liga,30,28,2435,2,0,2010-2011,False,0.0739
Sergio Escudero,ESP,"DF,MF",Schalke 04,Bundesliga,20,6,414,0,0,2010-2011,False,0.0
Bernardo Espinosa,COL,DF,Sevilla,La Liga,21,1,90,0,0,2010-2011,False,0.0
Andrea Esposito,ITA,DF,Bologna,Serie A,24,11,818,0,0,2010-2011,False,0.0
Michael Essien,GHA,"DF,MF",Chelsea,Premier League,27,33,2797,3,2,2010-2011,True,0.1609
Esteban,ESP,GK,Almería,La Liga,35,5,450,0,0,2010-2011,False,0.0
Dani Estrada,ESP,"DF,MF",Real Sociedad,La Liga,23,19,1627,1,2,2010-2011,True,0.1659
Marco Estrada,CHI,"DF,MF",Montpellier,Ligue 1,27,30,2171,3,6,2010-2011,True,0.3731
Matthew Etherington,ENG,MF,Stoke City,Premier League,28,32,2517,5,6,2010-2011,True,0.3933
Samuel Eto'o,CMR,FW,Inter,Serie A,29,35,2954,21,8,2010-2011,True,0.8835
Dickson Etuhu,NGA,MF,Fulham,Premier League,28,28,1971,2,2,2010-2011,True,0.1826
Jason Euell,JAM,"FW,MF",Blackpool,Premier League,33,3,105,0,0,2010-2011,False,0.0
Jonny Evans,NIR,DF,Manchester Utd,Premier League,22,13,1005,0,0,2010-2011,False,0.0
Ian Evatt,ENG,DF,Blackpool,Premier League,28,38,3215,1,3,2010-2011,True,0.112
Patrice Evra,FRA,DF,Manchester Utd,Premier League,29,35,2961,1,1,2010-2011,True,0.0608
Oscar Ewolo,CGO,"DF,MF",Brest,Ligue 1,31,35,2860,0,0,2010-2011,False,0.0
Fabiano,BRA,"DF,MF",Lecce,Serie A,28,29,2507,1,1,2010-2011,True,0.0718
Luís Fabiano,BRA,FW,Sevilla,La Liga,29,21,1380,10,3,2010-2011,True,0.8478
Łukasz Fabiański,POL,GK,Arsenal,Premier League,25,14,1260,0,1,2010-2011,True,0.0714
Fábio,BRA,DF,Manchester Utd,Premier League,20,11,555,1,0,2010-2011,False,0.1622
Cesc Fàbregas,ESP,"FW,MF",Arsenal,Premier League,23,25,1880,3,11,2010-2011,True,0.6702
Emerse Faé,CIV,MF,Nice,Ligue 1,26,24,2099,3,1,2010-2011,True,0.1715
Keith Fahey,IRL,MF,Birmingham City,Premier League,27,24,1516,1,1,2010-2011,True,0.1187
Ralf Fährmann,GER,GK,Eintracht Frankfurt,Bundesliga,21,15,1305,0,0,2010-2011,False,0.0
James Fanchone,FRA,"FW,MF",Lorient,Ligue 1,30,11,194,0,1,2010-2011,True,0.4639
Jean-Alain Fanchone,FRA,DF,Arles-Avignon,Ligue 1,21,21,1421,0,0,2010-2011,False,0.0
Rod Fanni,FRA,DF,Marseille,Ligue 1,28,19,1636,0,2,2010-2011,True,0.11
Rod Fanni,FRA,DF,Rennes,Ligue 1,28,11,936,0,0,2010-2011,False,0.0
Jefferson Farfán,PER,"FW,MF",Schalke 04,Bundesliga,25,28,2334,3,6,2010-2011,True,0.347
Javier Farinós,ESP,MF,Hércules,La Liga,32,12,886,1,2,2010-2011,True,0.3047
Malik Fathi,GER,DF,Mainz 05,Bundesliga,26,19,1404,0,2,2010-2011,True,0.1282
Ivan Fatić,MNE,"DF,MF",Cesena,Serie A,21,2,38,0,0,2010-2011,False,0.0
Jacques Faty,SEN,DF,Sochaux,Ligue 1,26,24,1890,1,0,2010-2011,False,0.0476
Julien Faubert,FRA,"DF,FW",West Ham United,Premier League,26,9,612,0,0,2010-2011,False,0.0
Abdoulaye Faye,SEN,"DF,MF",Stoke City,Premier League,32,14,1127,1,0,2010-2011,False,0.0799
Federico Fazio,ARG,DF,Sevilla,La Liga,23,19,1504,1,0,2010-2011,False,0.0598
Róbert Feczesin,HUN,FW,Brescia,Serie A,24,2,48,0,0,2010-2011,False,0.0
Sofiane Feghouli,ALG,"FW,MF",Almería,La Liga,20,9,345,2,0,2010-2011,False,0.5217
Sofiane Feghouli,ALG,"FW,MF",Valencia,La Liga,20,3,33,0,0,2010-2011,False,0.0
Pascal Feindouno,GUI,"FW,MF",Monaco,Ligue 1,29,5,225,0,0,2010-2011,False,0.0
Marouane Fellaini,BEL,MF,Everton,Premier League,22,20,1653,1,2,2010-2011,True,0.1633
Rolf Feltscher,VEN,DF,Parma,Serie A,19,3,194,0,0,2010-2011,False,0.0
Kiko Femenía,ESP,"DF,FW",Hércules,La Liga,19,34,2076,1,5,2010-2011,True,0.2601
Martin Fenin,CZE,FW,Eintracht Frankfurt,Bundesliga,23,24,808,1,1,2010-2011,True,0.2228
Anton Ferdinand,ENG,DF,Sunderland,Premier League,25,27,2088,0,0,2010-2011,False,0.0
Rio Ferdinand,ENG,DF,Manchester Utd,Premier League,31,19,1710,0,0,2010-2011,False,0.0
Julien Féret,FRA,MF,Nancy,Ligue 1,28,36,3071,6,6,2010-2011,True,0.3517
Barry Ferguson,SCO,MF,Birmingham City,Premier League,32,35,3150,0,0,2010-2011,False,0.0
Shane Ferguson,NIR,"DF,MF",Newcastle United,Premier League,19,7,309,0,0,2010-2011,False,0.0
Gelson Fernandes,SUI,MF,Chievo,Serie A,23,29,2339,2,1,2010-2011,True,0.1154
Manuel Fernandes,POR,MF,Valencia,La Liga,24,7,485,0,1,2010-2011,True,0.1856
Álex Fernández,ESP,"DF,MF",Real Madrid,La Liga,17,1,3,0,0,2010-2011,False,0.0
Borja Fernández,ESP,MF,Getafe,La Liga,29,13,467,0,0,2010-2011,False,0.0
Mario Fernández,ESP,GK,Racing Sant,La Liga,22,1,90,0,0,2010-2011,False,0.0
Raúl Fernández,ESP,GK,Athletic Club,La Liga,22,1,90,0,0,2010-2011,False,0.0
Seba Fernández,URU,FW,Málaga,La Liga,25,30,1900,7,4,2010-2011,True,0.5211
Fernando,ESP,"FW,MF",Málaga,La Liga,31,21,1082,2,0,2010-2011,False,0.1664
Fernando Menegazzo,BRA,MF,Bordeaux,Ligue 1,29,35,2945,2,1,2010-2011,True,0.0917
Brahim Ferradj,ALG,"DF,MF",Brest,Ligue 1,22,26,1897,1,0,2010-2011,False,0.0474
Stefano Ferrario,ITA,DF,Lecce,Serie A,25,20,1397,0,0,2010-2011,False,0.0
Paulo Ferreira,POR,DF,Chelsea,Premier League,31,21,1039,0,2,2010-2011,True,0.1732
Markus Feulner,GER,MF,Dortmund,Bundesliga,28,6,30,0,0,2010-2011,False,0.0
Maynor Figueroa,HON,DF,Wigan Athletic,Premier League,27,33,2809,1,2,2010-2011,True,0.0961
Petar Filipović,GER,"DF,MF",St Pauli,Bundesliga,19,1,7,0,0,2010-2011,False,0.0
Antonio Filippini,ITA,"DF,MF",Brescia,Serie A,37,15,968,0,0,2010-2011,False,0.0
Michael Fink,GER,MF,Gladbach,Bundesliga,28,6,328,0,0,2010-2011,False,0.0
Roberto Firmino,BRA,"FW,MF",Hoffenheim,Bundesliga,18,11,471,3,0,2010-2011,False,0.5732
Mathieu Flamini,FRA,MF,Milan,Serie A,26,22,1420,2,0,2010-2011,False,0.1268
Jon Flanagan,ENG,DF,Liverpool,Premier League,17,7,620,0,0,2010-2011,False,0.0
