player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Philipp Lahm,GER,"DF,MF",Bayern Munich,Bundesliga,27,31,2749,0,2,2011-2012,True,0.0655
Srđan Lakić,CRO,FW,Hoffenheim,Bundesliga,27,7,335,0,0,2011-2012,False,0.0
Srđan Lakić,CRO,FW,Wolfsburg,Bundesliga,27,10,532,0,0,2011-2012,False,0.0
Altin Lala,ALB,MF,Hannover 96,Bundesliga,35,6,127,0,0,2011-2012,False,0.0
Kenny Lala,MAD,"DF,MF",Valenciennes,Ligue 1,19,2,13,0,0,2011-2012,False,0.0
Zhi-Gin Lam,GER,"DF,MF",Hamburger SV,Bundesliga,20,7,316,0,1,2011-2012,True,0.2848
Roland Lamah,BEL,"FW,MF",Osasuna,La Liga,23,30,1967,1,1,2011-2012,True,0.0915
Érik Lamela,ARG,"FW,MF",Roma,Serie A,19,29,1883,4,6,2011-2012,True,0.478
Frank Lampard,ENG,MF,Chelsea,Premier League,33,30,2248,11,5,2011-2012,True,0.6406
Cameron Lancaster,ENG,FW,Tottenham Hotspur,Premier League,18,1,13,0,0,2011-2012,False,0.0
Mickaël Landreau,FRA,GK,Lille,Ligue 1,32,38,3420,0,0,2011-2012,False,0.0
Mitchell Langerak,AUS,GK,Dortmund,Bundesliga,22,2,180,0,0,2011-2012,False,0.0
Sebastian Langkamp,GER,DF,Augsburg,Bundesliga,23,26,2163,4,1,2011-2012,True,0.208
Martin Lanig,GER,MF,Köln,Bundesliga,27,31,2297,0,2,2011-2012,True,0.0784
Henri Lansbury,ENG,MF,Arsenal,Premier League,20,2,28,0,0,2011-2012,False,0.0
Davide Lanzafame,ITA,"FW,MF",Catania,Serie A,24,11,388,1,1,2011-2012,True,0.4639
Maurizio Lanzaro,ITA,DF,Zaragoza,La Liga,29,25,1832,1,0,2011-2012,False,0.0491
Simon Lappin,SCO,"DF,MF",Norwich City,Premier League,28,4,290,0,0,2011-2012,False,0.0
Bertrand Laquait,FRA,GK,Evian,Ligue 1,34,7,600,0,0,2011-2012,False,0.0
Danilo Larangeira,BRA,DF,Udinese,Serie A,27,37,3324,1,0,2011-2012,False,0.0271
Joaquín Larrivey,ARG,FW,Cagliari,Serie A,26,27,1240,7,1,2011-2012,True,0.5806
Marcelo Larrondo,CHI,FW,Siena,Serie A,22,14,544,1,0,2011-2012,False,0.1654
Sebastian Larsson,SWE,MF,Sunderland,Premier League,26,32,2695,7,2,2011-2012,True,0.3006
Miguel de las Cuevas,ESP,MF,Sporting Gijón,La Liga,25,35,2896,3,3,2011-2012,True,0.1865
Paul Lasne,FRA,MF,Ajaccio,Ligue 1,22,27,1248,0,2,2011-2012,True,0.1442
Pierre-Michel Lasogga,GER,FW,Hertha BSC,Bundesliga,19,32,1834,8,1,2011-2012,True,0.4417
Maurizio Lauro,ITA,DF,Cesena,Serie A,30,20,1532,0,0,2011-2012,False,0.0
Wesley Lautoa,NCL,"DF,MF",Lorient,Ligue 1,23,5,450,0,0,2011-2012,False,0.0
Ezequiel Lavezzi,ARG,"FW,MF",Napoli,Serie A,26,30,2205,9,6,2011-2012,True,0.6122
Andrea Lazzari,ITA,MF,Fiorentina,Serie A,26,33,2357,2,0,2011-2012,False,0.0764
Arnaud Le Lan,FRA,DF,Lorient,Ligue 1,33,14,1137,0,0,2011-2012,False,0.0
Anthony Le Tallec,FRA,"FW,MF",Auxerre,Ligue 1,26,24,1083,3,2,2011-2012,True,0.4155
Grégory Leca,FRA,"DF,MF",Caen,Ligue 1,30,25,1719,1,0,2011-2012,False,0.0524
Mathew Leckie,AUS,"FW,MF",Gladbach,Bundesliga,20,9,125,0,0,2011-2012,False,0.0
Benjamin Lecomte,FRA,GK,Lorient,Ligue 1,20,5,429,0,0,2011-2012,False,0.0
Cristian Ledesma,ITA,MF,Lazio,Serie A,28,37,3273,3,5,2011-2012,True,0.22
Pablo Ledesma,ARG,MF,Catania,Serie A,27,3,103,0,1,2011-2012,True,0.8738
Nicola Legrottaglie,ITA,DF,Catania,Serie A,34,31,2784,5,1,2011-2012,True,0.194
Moritz Leitner,GER,MF,Dortmund,Bundesliga,18,17,480,0,0,2011-2012,False,0.0
Lucas Leiva,BRA,MF,Liverpool,Premier League,24,12,1043,0,0,2011-2012,False,0.0
Florian Lejeune,FRA,"DF,MF",Villarreal,La Liga,20,2,16,0,0,2011-2012,False,0.0
Dejan Lekić,SRB,FW,Osasuna,La Liga,26,18,796,4,1,2011-2012,True,0.5653
Christian Lell,GER,DF,Hertha BSC,Bundesliga,26,28,2400,1,3,2011-2012,True,0.15
Reynald Lemaître,FRA,"DF,MF",Nancy,Ligue 1,28,24,1474,2,2,2011-2012,True,0.2442
Fabien Lemoine,FRA,MF,Saint-Étienne,Ligue 1,24,27,2030,0,3,2011-2012,True,0.133
Aaron Lennon,ENG,"FW,MF",Tottenham Hotspur,Premier League,24,23,1571,3,5,2011-2012,True,0.4583
Bernd Leno,GER,GK,Leverkusen,Bundesliga,19,33,2970,0,0,2011-2012,False,0.0
Ricardo León Brito,ESP,MF,Sporting Gijón,La Liga,28,3,162,0,0,2011-2012,False,0.0
Donovan Léon,GUF,GK,Auxerre,Ligue 1,18,2,180,0,0,2011-2012,False,0.0
Pedro León,ESP,"FW,MF",Getafe,La Liga,24,13,615,2,2,2011-2012,True,0.5854
Jérôme Leroy,FRA,MF,Evian,Ligue 1,36,19,998,4,1,2011-2012,True,0.4509
Joleon Lescott,ENG,DF,Manchester City,Premier League,28,31,2686,2,1,2011-2012,True,0.1005
Benoît Lesoimier,FRA,MF,Brest,Ligue 1,28,36,2524,3,0,2011-2012,False,0.107
Robert Lewandowski,POL,FW,Dortmund,Bundesliga,22,34,2868,22,7,2011-2012,True,0.91
Eric Lichaj,USA,DF,Aston Villa,Premier League,22,10,823,1,1,2011-2012,True,0.2187
Stephan Lichtsteiner,SUI,"DF,MF",Juventus,Serie A,27,35,2957,2,1,2011-2012,True,0.0913
Mario Lička,CZE,MF,Brest,Ligue 1,29,25,1464,0,1,2011-2012,True,0.0615
Anders Lindegaard,DEN,GK,Manchester Utd,Premier League,27,8,720,0,0,2011-2012,False,0.0
Anthony Lippini,FRA,DF,Ajaccio,Ligue 1,22,21,1698,0,0,2011-2012,False,0.0
Andrea Lisuzzo,ITA,DF,Novara,Serie A,30,21,1845,0,0,2011-2012,False,0.0
Leroy Lita,ENG,FW,Swansea City,Premier League,26,16,466,2,1,2011-2012,True,0.5794
Marko Livaja,CRO,"FW,MF",Cesena,Serie A,17,3,53,0,0,2011-2012,False,0.0
Jake Livermore,ENG,MF,Tottenham Hotspur,Premier League,21,24,854,0,1,2011-2012,True,0.1054
Adem Ljajić,SRB,"FW,MF",Fiorentina,Serie A,19,15,652,1,1,2011-2012,True,0.2761
Cristian Llama,ARG,MF,Catania,Serie A,25,15,376,0,2,2011-2012,True,0.4787
Fernando Llorente,ESP,FW,Athletic Club,La Liga,26,32,2232,17,1,2011-2012,True,0.7258
Joseba Llorente,ESP,FW,Real Sociedad,La Liga,31,17,294,0,1,2011-2012,True,0.3061
Hugo Lloris,FRA,GK,Lyon,Ligue 1,24,36,3194,0,0,2011-2012,False,0.0
Bogdan Lobonț,ROU,GK,Roma,Serie A,33,9,785,0,0,2011-2012,False,0.0
Francesco Lodi,ITA,MF,Catania,Serie A,27,37,3154,9,7,2011-2012,True,0.4566
Raoul Loé,CMR,MF,Osasuna,La Liga,22,8,511,0,0,2011-2012,False,0.0
Nicolò Lolli,ITA,FW,Cesena,Serie A,16,1,16,0,0,2011-2012,False,0.0
Lolo,ESP,"DF,MF",Osasuna,La Liga,26,28,1558,1,1,2011-2012,True,0.1155
Shane Long,IRL,FW,West Brom,Premier League,24,32,2185,8,1,2011-2012,True,0.3707
Samuele Longo,ITA,FW,Inter,Serie A,19,1,16,0,0,2011-2012,False,0.0
Adrián López,ESP,FW,Atlético Madrid,La Liga,23,36,2504,7,2,2011-2012,True,0.3235
Adrián López,ESP,DF,Wigan Athletic,Premier League,24,5,441,0,0,2011-2012,False,0.0
Ángel López,ESP,"DF,MF",Villarreal,La Liga,30,21,1368,1,1,2011-2012,True,0.1316
Antonio López,ESP,"DF,MF",Atlético Madrid,La Liga,29,2,159,0,0,2011-2012,False,0.0
David López,ESP,MF,Athletic Club,La Liga,28,13,409,1,1,2011-2012,True,0.4401
Diego López,ESP,GK,Villarreal,La Liga,29,37,3262,0,0,2011-2012,False,0.0
Íñigo López,ESP,DF,Granada,La Liga,29,28,2457,4,0,2011-2012,False,0.1465
Javi López,ESP,"DF,MF",Espanyol,La Liga,25,29,2283,1,2,2011-2012,True,0.1183
Lisandro López,ARG,"FW,MF",Lyon,Ligue 1,28,28,2233,16,1,2011-2012,True,0.6852
Maxi López,ARG,FW,Catania,Serie A,27,14,876,3,1,2011-2012,True,0.411
Maxi López,ARG,FW,Milan,Serie A,27,8,251,1,1,2011-2012,True,0.7171
Pedro López Muñoz,ESP,DF,Levante,La Liga,27,21,1551,0,0,2011-2012,False,0.0
Alberto Lopo,ESP,DF,Getafe,La Liga,31,16,1274,0,0,2011-2012,False,0.0
Joseph Lopy,SEN,"DF,MF",Sochaux,Ligue 1,19,14,1089,0,0,2011-2012,False,0.0
Alberto Lora,ESP,"DF,MF",Sporting Gijón,La Liga,24,27,2238,3,1,2011-2012,True,0.1609
Grégory Lorenzi,FRA,DF,Brest,Ligue 1,27,15,1284,1,0,2011-2012,False,0.0701
Ignacio Lores,URU,"DF,FW",Palermo,Serie A,20,6,264,0,1,2011-2012,True,0.3409
Simone Loria,ITA,DF,Bologna,Serie A,34,9,670,1,0,2011-2012,False,0.1343
Guillaume Loriot,FRA,MF,Valenciennes,Ligue 1,25,3,19,0,0,2011-2012,False,0.0
Jordan Lotiès,FRA,DF,Nancy,Ligue 1,26,25,2092,0,1,2011-2012,True,0.043
Dejan Lovren,CRO,DF,Lyon,Ligue 1,22,18,1555,1,1,2011-2012,True,0.1158
Chris Löwe,GER,"DF,MF",Dortmund,Bundesliga,22,7,569,0,0,2011-2012,False,0.0
Jason Lowe,ENG,"DF,MF",Blackburn Rovers,Premier League,19,32,2669,0,1,2011-2012,True,0.0337
Alessandro Lucarelli,ITA,DF,Parma,Serie A,34,34,3020,2,0,2011-2012,False,0.0596
Cristiano Lucarelli,ITA,FW,Napoli,Serie A,35,3,22,0,0,2011-2012,False,0.0
Stefano Lucchini,ITA,DF,Atalanta,Serie A,30,26,1929,0,0,2011-2012,False,0.0
Manuel Lucena,ESP,DF,Granada,La Liga,28,5,187,0,0,2011-2012,False,0.0
Luciano,BRA,MF,Chievo,Serie A,35,25,1827,1,0,2011-2012,False,0.0493
Lúcio,BRA,DF,Inter,Serie A,33,34,3060,1,0,2011-2012,False,0.0294
Carlalberto Ludi,ITA,DF,Novara,Serie A,28,10,681,0,0,2011-2012,False,0.0
Diego Lugano,URU,DF,Paris Saint-Germain,Ligue 1,30,12,789,0,0,2011-2012,False,0.0
Filipe Luís,BRA,DF,Atlético Madrid,La Liga,25,36,3240,0,2,2011-2012,True,0.0556
José Luis Martí,ESP,MF,Mallorca,La Liga,36,28,2137,1,0,2011-2012,False,0.0421
André Luiz,BRA,DF,Nancy,Ligue 1,31,36,3240,2,0,2011-2012,False,0.0556
David Luiz,BRA,"DF,MF",Chelsea,Premier League,24,20,1650,2,1,2011-2012,True,0.1636
Romelu Lukaku,BEL,FW,Chelsea,Premier League,18,8,165,0,1,2011-2012,True,0.5455
Senad Lulić,BIH,"DF,MF",Lazio,Serie A,25,27,2038,4,3,2011-2012,True,0.3091
Michael Lumb,DEN,DF,Freiburg,Bundesliga,23,5,393,0,3,2011-2012,True,0.687
Antonio Luna,ESP,DF,Sevilla,La Liga,20,14,931,1,1,2011-2012,True,0.1933
Julián Luque Conde,ESP,"FW,MF",Racing Sant,La Liga,19,15,583,0,1,2011-2012,True,0.1544
Fabian Lustenberger,SUI,"DF,MF",Hertha BSC,Bundesliga,23,12,477,0,0,2011-2012,False,0.0
Peter Løvenkrands,DEN,"FW,MF",Newcastle United,Premier League,31,9,209,0,1,2011-2012,True,0.4306
Cheikh M'Bengue,SEN,DF,Toulouse,Ligue 1,23,30,2603,1,1,2011-2012,True,0.0692
Yannick M'Boné,CMR,"DF,MF",Caen,Ligue 1,18,7,258,0,0,2011-2012,False,0.0
Ali M'Madi,COM,"FW,MF",Evian,Ligue 1,21,14,530,1,0,2011-2012,False,0.1698
Yann M'Vila,FRA,MF,Rennes,Ligue 1,21,38,3398,0,2,2011-2012,True,0.053
Larrys Mabiala,COD,DF,Nice,Ligue 1,23,8,720,0,0,2011-2012,False,0.0
Paulo Machado,POR,MF,Toulouse,Ligue 1,25,24,1430,3,0,2011-2012,False,0.1888
Federico Macheda,ITA,FW,Manchester Utd,Premier League,19,3,48,0,0,2011-2012,False,0.0
Federico Macheda,ITA,FW,QPR,Premier League,19,3,36,0,0,2011-2012,False,0.0
Jamie Mackie,SCO,"FW,MF",QPR,Premier League,25,31,2187,7,2,2011-2012,True,0.3704
Alexander Madlung,GER,DF,Wolfsburg,Bundesliga,29,23,1516,1,0,2011-2012,False,0.0594
Hedwiges Maduro,NED,"DF,MF",Valencia,La Liga,26,7,394,0,0,2011-2012,False,0.0
Christian Maggio,ITA,"DF,MF",Napoli,Serie A,29,33,2461,3,4,2011-2012,True,0.256
Mattia Maggio,ITA,FW,Novara,Serie A,17,1,7,0,0,2011-2012,False,0.0
Stefan Maierhofer,AUT,FW,Wolves,Premier League,28,1,1,0,0,2011-2012,False,0.0
Modibo Maïga,MLI,"FW,MF",Sochaux,Ligue 1,23,23,1612,9,1,2011-2012,True,0.5583
Diego Mainz,ESP,DF,Granada,La Liga,28,21,1782,1,0,2011-2012,False,0.0505
Arnaud Maire,FRA,DF,Ajaccio,Ligue 1,32,6,493,0,0,2011-2012,False,0.0
Róbert Mak,SVK,"FW,MF",Nürnberg,Bundesliga,20,17,860,2,1,2011-2012,True,0.314
Cédric Makiadi,COD,MF,Freiburg,Bundesliga,27,33,2816,6,1,2011-2012,True,0.2237
Tomoaki Makino,JPN,DF,Köln,Bundesliga,24,3,117,0,0,2011-2012,False,0.0
Tripy Makonda,FRA,DF,Brest,Ligue 1,21,8,620,0,0,2011-2012,False,0.0
Kévin Malaga,FRA,DF,Nice,Ligue 1,24,1,30,0,0,2011-2012,False,0.0
Steed Malbranque,FRA,MF,Saint-Étienne,Ligue 1,31,1,27,0,0,2011-2012,False,0.0
Yunus Mallı,TUR,MF,Mainz 05,Bundesliga,19,13,470,0,1,2011-2012,True,0.1915
Shaun Maloney,SCO,"FW,MF",Wigan Athletic,Premier League,28,13,772,3,2,2011-2012,True,0.5829
Dominique Malonga,CGO,FW,Cesena,Serie A,22,13,670,0,0,2011-2012,False,0.0
Florent Malouda,FRA,"FW,MF",Chelsea,Premier League,31,26,1163,2,3,2011-2012,True,0.3869
Lesly Malouda,GUF,"DF,MF",Dijon,Ligue 1,27,5,175,0,0,2011-2012,False,0.0
Pape Maly Diamanka,SEN,MF,Rayo Vallecano,La Liga,21,7,293,0,0,2011-2012,False,0.0
Michael Mancienne,SEY,"DF,MF",Hamburger SV,Bundesliga,23,16,1291,0,0,2011-2012,False,0.0
Steve Mandanda,FRA,GK,Marseille,Ligue 1,26,38,3420,0,0,2011-2012,False,0.0
Christophe Mandanne,FRA,"FW,MF",Dijon,Ligue 1,26,10,306,1,0,2011-2012,False,0.2941
Davide Mandelli,ITA,DF,Chievo,Serie A,34,7,363,0,0,2011-2012,False,0.0
Georges Mandjeck,CMR,"DF,MF",Auxerre,Ligue 1,22,15,1350,0,0,2011-2012,False,0.0
Georges Mandjeck,CMR,"DF,MF",Rennes,Ligue 1,22,12,814,0,0,2011-2012,False,0.0
Mario Mandžukić,CRO,"FW,MF",Wolfsburg,Bundesliga,25,32,2718,12,8,2011-2012,True,0.6623
Mané,ESP,"DF,MF",Getafe,La Liga,29,22,1734,0,0,2011-2012,False,0.0
Thomas Manfredini,ITA,DF,Atalanta,Serie A,31,26,2233,1,1,2011-2012,True,0.0806
Kader Mangane,SEN,"DF,MF",Rennes,Ligue 1,28,13,1032,2,0,2011-2012,False,0.1744
Thomas Mangani,FRA,MF,Nancy,Ligue 1,24,24,1446,0,2,2011-2012,True,0.1245
Daniele Mannini,ITA,MF,Siena,Serie A,27,21,1152,0,0,2011-2012,False,0.0
Andrea Mantovani,ITA,DF,Palermo,Serie A,27,24,2002,2,0,2011-2012,False,0.0899
José Manuel Casado,ESP,DF,Rayo Vallecano,La Liga,24,32,2768,0,1,2011-2012,True,0.0325
José Manuel Jurado,ESP,MF,Schalke 04,Bundesliga,25,18,985,0,4,2011-2012,True,0.3655
José Manuel Pinto,ESP,GK,Barcelona,La Liga,35,3,270,0,0,2011-2012,False,0.0
Juan Manuel Vargas,PER,"DF,MF",Fiorentina,Serie A,27,24,1576,0,6,2011-2012,True,0.3426
Florian Marange,FRA,DF,Bordeaux,Ligue 1,25,2,95,0,0,2011-2012,False,0.0
Marcelo,BRA,"DF,MF",Real Madrid,La Liga,23,32,2714,3,4,2011-2012,True,0.2321
Sylvain Marchal,FRA,DF,Saint-Étienne,Ligue 1,31,29,2451,2,0,2011-2012,False,0.0734
Carlos Marchena,ESP,"DF,MF",Villarreal,La Liga,32,17,774,0,1,2011-2012,True,0.1163
Giovanni Marchese,ITA,DF,Catania,Serie A,26,33,2805,3,1,2011-2012,True,0.1283
Federico Marchetti,ITA,GK,Lazio,Serie A,28,31,2761,0,0,2011-2012,False,0.0
Marco Marchionni,ITA,MF,Fiorentina,Serie A,31,8,302,0,0,2011-2012,False,0.0
Alberto Marchiori,ITA,DF,Genoa,Serie A,18,1,33,0,0,2011-2012,False,0.0
Claudio Marchisio,ITA,MF,Juventus,Serie A,25,36,3040,9,4,2011-2012,True,0.3849
Marcos,ESP,DF,Osasuna,La Liga,21,1,33,0,0,2011-2012,False,0.0
Nélson Marcos,POR,DF,Real Betis,La Liga,28,14,1209,1,0,2011-2012,False,0.0744
Óscar de Marcos,ESP,"DF,FW",Athletic Club,La Liga,22,34,2915,4,4,2011-2012,True,0.247
Damien Marcq,FRA,"DF,MF",Caen,Ligue 1,22,3,42,0,0,2011-2012,False,0.0
Damien Marcq,FRA,"DF,MF",Dijon,Ligue 1,22,14,828,0,0,2011-2012,False,0.0
Lucas Mareque,ARG,DF,Lorient,Ligue 1,28,31,2600,0,0,2011-2012,False,0.0
Enzo Maresca,ITA,MF,Málaga,La Liga,31,19,836,2,1,2011-2012,True,0.323
Pablo Marí,ESP,DF,Mallorca,La Liga,17,2,36,0,0,2011-2012,False,0.0
José María Movilla,ESP,MF,Rayo Vallecano,La Liga,36,38,2784,2,3,2011-2012,True,0.1616
Francesco Marianini,ITA,MF,Novara,Serie A,32,13,851,1,0,2011-2012,False,0.1058
Mariano,BRA,"DF,MF",Bordeaux,Ligue 1,25,19,1710,0,0,2011-2012,False,0.0
Ciprian Marica,ROU,FW,Schalke 04,Bundesliga,25,21,399,2,0,2011-2012,False,0.4511
McDonald Mariga,KEN,MF,Real Sociedad,La Liga,24,14,950,0,0,2011-2012,False,0.0
McDonald Mariga,KEN,MF,Parma,Serie A,24,11,877,1,1,2011-2012,True,0.2052
Guido Marilungo,ITA,FW,Atalanta,Serie A,21,18,763,4,1,2011-2012,True,0.5898
Marko Marin,GER,"FW,MF",Werder Bremen,Bundesliga,22,21,1338,1,4,2011-2012,True,0.3363
Mario,ESP,DF,Real Betis,La Liga,29,12,900,0,0,2011-2012,False,0.0
Dominic Maroh,SVN,DF,Nürnberg,Bundesliga,24,21,1751,1,0,2011-2012,False,0.0514
Fernando Marqués,ESP,MF,Parma,Serie A,26,4,95,1,0,2011-2012,False,0.9474
Javi Márquez,ESP,MF,Espanyol,La Liga,25,9,589,0,0,2011-2012,False,0.0
Marquinho,BRA,"DF,MF",Roma,Serie A,25,15,971,3,2,2011-2012,True,0.4634
Luca Marrone,ITA,"DF,MF",Juventus,Serie A,21,3,116,1,1,2011-2012,True,1.5517
Roger Martí,ESP,FW,Levante,La Liga,20,2,21,0,0,2011-2012,False,0.0
Johan Martial,FRA,DF,Brest,Ligue 1,20,24,2065,0,0,2011-2012,False,0.0
Chris Martin,SCO,FW,Norwich City,Premier League,22,4,238,0,0,2011-2012,False,0.0
Marvin Martin,FRA,MF,Sochaux,Ligue 1,23,33,2857,2,7,2011-2012,True,0.2835
Pedro Martín,ESP,FW,Atlético Madrid,La Liga,19,1,2,0,0,2011-2012,False,0.0
Russell Martin,SCO,DF,Norwich City,Premier League,25,33,2853,2,1,2011-2012,True,0.0946
Álex Martínez,ESP,"DF,MF",Real Betis,La Liga,20,3,119,0,0,2011-2012,False,0.0
Carlos Martínez,ESP,DF,Real Sociedad,La Liga,25,21,1686,0,0,2011-2012,False,0.0
Igor Martínez,ESP,"FW,MF",Athletic Club,La Liga,22,2,39,0,0,2011-2012,False,0.0
Iñigo Martínez,ESP,DF,Real Sociedad,La Liga,20,26,2200,3,0,2011-2012,False,0.1227
Javi Martínez,ESP,"DF,MF",Athletic Club,La Liga,22,31,2555,4,1,2011-2012,True,0.1761
Javi Martínez,ESP,FW,Racing Sant,La Liga,21,4,84,0,0,2011-2012,False,0.0
Jorge Martínez,URU,"FW,MF",Cesena,Serie A,28,13,347,0,0,2011-2012,False,0.0
Raphael Martinho,BRA,MF,Cesena,Serie A,23,18,1124,0,1,2011-2012,True,0.0801
Carlos Martins,POR,MF,Granada,La Liga,29,29,2011,3,7,2011-2012,True,0.4475
Alejandro Martinuccio,ARG,"FW,MF",Villarreal,La Liga,23,13,507,1,0,2011-2012,False,0.1775
Joris Marveaux,MTQ,MF,Montpellier,Ligue 1,28,29,1438,1,1,2011-2012,True,0.1252
Sylvain Marveaux,FRA,"FW,MF",Newcastle United,Premier League,25,7,141,0,1,2011-2012,True,0.6383
Thorben Marx,GER,MF,Gladbach,Bundesliga,30,19,640,0,0,2011-2012,False,0.0
Giuseppe Mascara,ITA,FW,Novara,Serie A,31,15,980,3,1,2011-2012,True,0.3673
Giuseppe Mascara,ITA,FW,Napoli,Serie A,31,7,237,1,1,2011-2012,True,0.7595
Javier Mascherano,ARG,"DF,MF",Barcelona,La Liga,27,31,2737,0,0,2011-2012,False,0.0
Andrea Masiello,ITA,DF,Atalanta,Serie A,25,17,1446,1,0,2011-2012,False,0.0622
Tsepo Masilela,RSA,DF,Getafe,La Liga,26,13,1004,0,0,2011-2012,False,0.0
Kama Massampu,FRA,FW,Valenciennes,Ligue 1,19,1,9,0,0,2011-2012,False,0.0
Juan Mata,ESP,"FW,MF",Chelsea,Premier League,23,34,2515,6,13,2011-2012,True,0.6799
David Mateos,ESP,DF,Zaragoza,La Liga,24,14,1093,0,1,2011-2012,True,0.0823
Rudy Mater,FRA,DF,Valenciennes,Ligue 1,30,29,2271,0,1,2011-2012,True,0.0396
Jérémy Mathieu,FRA,DF,Valencia,La Liga,27,31,2350,0,2,2011-2012,True,0.0766
Joris Mathijsen,NED,DF,Málaga,La Liga,31,28,2511,0,0,2011-2012,False,0.0
Javier Matilla,ESP,MF,Real Betis,La Liga,22,14,387,0,0,2011-2012,False,0.0
Joël Matip,CMR,"DF,MF",Schalke 04,Bundesliga,19,30,2629,3,2,2011-2012,True,0.1712
Alessandro Matri,ITA,FW,Juventus,Serie A,26,31,1913,10,4,2011-2012,True,0.6587
Daisuke Matsui,JPN,"FW,MF",Dijon,Ligue 1,30,3,136,0,0,2011-2012,False,0.0
Blaise Matuidi,FRA,MF,Paris Saint-Germain,Ligue 1,24,29,2159,1,0,2011-2012,False,0.0417
Adam Matuszczyk,POL,MF,Köln,Bundesliga,22,9,275,0,0,2011-2012,False,0.0
Matuzalém,BRA,MF,Lazio,Serie A,31,21,1185,1,2,2011-2012,True,0.2278
Stefano Mauri,ITA,"FW,MF",Lazio,Serie A,31,16,1192,4,1,2011-2012,True,0.3775
Jean-Eudes Maurice,HAI,"FW,MF",Paris Saint-Germain,Ligue 1,25,1,3,0,0,2011-2012,False,0.0
Nicolas Maurice-Belay,FRA,"FW,MF",Bordeaux,Ligue 1,26,35,2952,4,4,2011-2012,True,0.2439
Hélder Maurílio,BRA,"DF,MF",Nancy,Ligue 1,23,10,511,0,0,2011-2012,False,0.0
Chris Mavinga,COD,DF,Rennes,Ligue 1,20,14,922,0,0,2011-2012,False,0.0
Rio Mavuba,FRA,MF,Lille,Ligue 1,27,38,3272,1,0,2011-2012,False,0.0275
Eric Maxim Choupo-Moting,CMR,"FW,MF",Mainz 05,Bundesliga,22,34,2310,10,1,2011-2012,True,0.4286
Maxwell,BRA,DF,Barcelona,La Liga,29,7,426,0,0,2011-2012,False,0.0
Maxwell,BRA,DF,Paris Saint-Germain,Ligue 1,29,14,1123,1,0,2011-2012,False,0.0801
Patrick Mayer,GER,FW,Augsburg,Bundesliga,23,1,13,0,0,2011-2012,False,0.0
Kévin Mayi,GAB,"FW,MF",Saint-Étienne,Ligue 1,18,1,15,0,0,2011-2012,False,0.0
Andrea Mazzarani,ITA,MF,Novara,Serie A,21,20,966,1,1,2011-2012,True,0.1863
Stéphane Mbia,CMR,"DF,MF",Marseille,Ligue 1,25,15,1139,2,0,2011-2012,False,0.158
Conor McAleny,ENG,"FW,MF",Everton,Premier League,18,2,18,0,0,2011-2012,False,0.0
James McArthur,SCO,MF,Wigan Athletic,Premier League,23,31,1771,3,1,2011-2012,True,0.2033
Gareth McAuley,NIR,DF,West Brom,Premier League,31,32,2880,2,0,2011-2012,False,0.0625
James McCarthy,IRL,MF,Wigan Athletic,Premier League,20,33,2876,0,1,2011-2012,True,0.0313
James McClean,IRL,"DF,FW",Sunderland,Premier League,22,23,1845,5,2,2011-2012,True,0.3415
Josh McEachran,ENG,MF,Chelsea,Premier League,18,2,16,0,0,2011-2012,False,0.0
Josh McEachran,ENG,MF,Swansea City,Premier League,18,4,127,0,0,2011-2012,False,0.0
James McFadden,SCO,"FW,MF",Everton,Premier League,28,7,169,0,0,2011-2012,False,0.0
Kevin McKenna,CAN,"DF,FW",Köln,Bundesliga,31,25,1415,1,0,2011-2012,False,0.0636
Callum McManaman,ENG,"FW,MF",Wigan Athletic,Premier League,20,2,21,0,0,2011-2012,False,0.0
Tyrone Mears,JAM,DF,Bolton Wanderers,Premier League,28,1,90,0,0,2011-2012,False,0.0
Gary Medel,CHI,"DF,MF",Sevilla,La Liga,23,31,2628,2,0,2011-2012,False,0.0685
Carl Medjani,ALG,"DF,MF",Ajaccio,Ligue 1,26,35,2904,2,0,2011-2012,False,0.062
Riccardo Meggiorini,ITA,FW,Novara,Serie A,25,13,856,1,0,2011-2012,False,0.1051
Agon Mehmeti,ALB,FW,Palermo,Serie A,21,3,92,0,0,2011-2012,False,0.0
Fernando Meira,POR,"DF,MF",Zaragoza,La Liga,33,12,1003,0,1,2011-2012,True,0.0897
Raul Meireles,POR,MF,Liverpool,Premier League,28,2,36,0,1,2011-2012,True,2.5
Raul Meireles,POR,MF,Chelsea,Premier League,28,28,1928,2,3,2011-2012,True,0.2334
Abdoulaye Méïté,CIV,DF,Dijon,Ligue 1,30,25,2148,1,0,2011-2012,False,0.0419
Soualiho Meïté,FRA,"DF,MF",Auxerre,Ligue 1,17,2,58,0,0,2011-2012,False,0.0
Túlio de Melo,BRA,FW,Lille,Ligue 1,26,16,942,5,2,2011-2012,True,0.6688
Tiago Mendes,POR,MF,Atlético Madrid,La Liga,30,24,1712,0,0,2011-2012,False,0.0
Markus Mendler,GER,"FW,MF",Nürnberg,Bundesliga,18,7,285,0,0,2011-2012,False,0.0
Formose Mendy,GNB,MF,Sporting Gijón,La Liga,22,10,584,0,1,2011-2012,True,0.1541
