player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Adrien Regattin,MAR,"FW,MF",Toulouse,Ligue 1,20.0,27,1128,3,0,2012-2013,False,0.2394
Reginaldo,BRA,FW,Siena,Serie A,29.0,19,657,3,1,2012-2013,True,0.5479
Steven Reid,IRL,"DF,MF",West Brom,Premier League,31.0,11,906,0,0,2012-2013,False,0.0
Winston Reid,NZL,DF,West Ham United,Premier League,24.0,36,3143,1,0,2012-2013,False,0.0286
Pepe Reina,ESP,GK,Liverpool,Premier League,29.0,31,2790,0,0,2012-2013,False,0.0
Stefan Reinartz,GER,"DF,MF",Leverkusen,Bundesliga,23.0,29,2437,3,1,2012-2013,True,0.1477
Dominik Reinhardt,GER,DF,Augsburg,Bundesliga,27.0,4,244,0,0,2012-2013,False,0.0
Stefan Reisinger,GER,FW,Düsseldorf,Bundesliga,30.0,24,1397,7,0,2012-2013,False,0.451
Karim Rekik,NED,DF,Manchester City,Premier League,17.0,1,83,0,0,2012-2013,False,0.0
Loïc Rémy,FRA,FW,Marseille,Ligue 1,25.0,14,420,1,0,2012-2013,False,0.2143
Loïc Rémy,FRA,FW,QPR,Premier League,25.0,14,1140,6,0,2012-2013,False,0.4737
Michael Rensing,GER,GK,Leverkusen,Bundesliga,28.0,2,180,0,0,2012-2013,False,0.0
Marco Reus,GER,"FW,MF",Dortmund,Bundesliga,23.0,32,2338,14,9,2012-2013,True,0.8854
Anthony Réveillère,FRA,DF,Lyon,Ligue 1,32.0,27,2322,1,1,2012-2013,True,0.0775
Thiago Ribeiro,BRA,FW,Cagliari,Serie A,26.0,29,1472,2,1,2012-2013,True,0.1834
Franck Ribéry,FRA,"FW,MF",Bayern Munich,Bundesliga,29.0,27,2110,10,14,2012-2013,True,1.0237
Ricardo,ESP,GK,Osasuna,La Liga,40.0,1,16,0,0,2012-2013,False,0.0
Adrián Ricchiuti,ITA,MF,Catania,Serie A,34.0,8,100,0,0,2012-2013,False,0.0
Micah Richards,ENG,DF,Manchester City,Premier League,24.0,7,612,0,0,2012-2013,False,0.0
Frazer Richardson,ENG,DF,Southampton,Premier League,29.0,5,168,0,0,2012-2013,False,0.0
Kieran Richardson,ENG,"DF,MF",Sunderland,Premier League,27.0,1,90,0,0,2012-2013,False,0.0
Kieran Richardson,ENG,"DF,MF",Fulham,Premier League,27.0,14,819,1,0,2012-2013,False,0.1099
Mikel Rico,ESP,MF,Granada,La Liga,27.0,38,3331,2,0,2012-2013,False,0.054
Liam Ridgewell,ENG,DF,West Brom,Premier League,28.0,30,2485,0,1,2012-2013,True,0.0362
Asier Riesgo,ESP,GK,Osasuna,La Liga,28.0,1,74,0,0,2012-2013,False,0.0
Sascha Riether,GER,"DF,MF",Fulham,Premier League,29.0,35,3043,1,4,2012-2013,True,0.1479
Luca Rigoni,ITA,MF,Chievo,Serie A,27.0,31,2708,1,3,2012-2013,True,0.1329
Marco Rigoni,ITA,MF,Genoa,Serie A,32.0,13,694,1,2,2012-2013,True,0.389
Marco Rigoni,ITA,MF,Chievo,Serie A,32.0,10,431,1,1,2012-2013,True,0.4176
Riki,ESP,FW,Dep La Coruña,La Liga,31.0,36,2673,13,1,2012-2013,True,0.4714
Rincón,BRA,DF,Troyes,Ligue 1,25.0,19,1294,0,0,2012-2013,False,0.0
Tomás Rincón,VEN,MF,Hamburger SV,Bundesliga,24.0,20,941,0,0,2012-2013,False,0.0
Alexander Ring,FIN,"DF,MF",Gladbach,Bundesliga,21.0,6,188,0,0,2012-2013,False,0.0
Pedro Ríos,ESP,MF,Levante,La Liga,30.0,25,1347,2,1,2012-2013,True,0.2004
Marcel Risse,GER,"DF,FW",Mainz 05,Bundesliga,22.0,21,615,1,1,2012-2013,True,0.2927
Martí Riverola,ESP,MF,Bologna,Serie A,21.0,1,50,0,0,2012-2013,False,0.0
Emmanuel Rivière,FRA,FW,Toulouse,Ligue 1,22.0,18,710,4,1,2012-2013,True,0.6338
Giuseppe Rizzo,ITA,MF,Pescara,Serie A,21.0,11,910,0,0,2012-2013,False,0.0
Arjen Robben,NED,"FW,MF",Bayern Munich,Bundesliga,28.0,16,981,5,5,2012-2013,True,0.9174
Fabien Robert,FRA,"FW,MF",Lorient,Ligue 1,23.0,4,197,1,0,2012-2013,False,0.4569
Roberto,ESP,GK,Zaragoza,La Liga,26.0,33,2970,0,0,2012-2013,False,0.0
Roberto,ESP,GK,Granada,La Liga,33.0,14,1260,0,0,2012-2013,False,0.0
Sergi Roberto,ESP,"DF,MF",Barcelona,La Liga,20.0,1,11,0,0,2012-2013,False,0.0
Jason Roberts,GRN,FW,Reading,Premier League,34.0,11,705,0,1,2012-2013,True,0.1277
Robinho,BRA,"FW,MF",Milan,Serie A,28.0,23,1021,2,5,2012-2013,True,0.617
Joel Robles,ESP,GK,Wigan Athletic,Premier League,22.0,9,810,0,0,2012-2013,False,0.0
Hal Robson-Kanu,WAL,"FW,MF",Reading,Premier League,23.0,25,1280,7,1,2012-2013,True,0.5625
Tommaso Rocchi,ITA,"FW,MF",Lazio,Serie A,34.0,3,154,0,0,2012-2013,False,0.0
Tommaso Rocchi,ITA,"FW,MF",Inter,Serie A,34.0,13,730,3,0,2012-2013,False,0.3699
Rubén Rochina,ESP,"FW,MF",Zaragoza,La Liga,21.0,15,643,1,0,2012-2013,False,0.14
Benedikt Röcker,GER,DF,Stuttgart,Bundesliga,22.0,2,19,0,0,2012-2013,False,0.0
Hugo Rodallega,COL,FW,Fulham,Premier League,27.0,29,1515,3,1,2012-2013,True,0.2376
Héctor Rodas,ESP,DF,Levante,La Liga,24.0,10,587,0,0,2012-2013,False,0.0
Sebastian Rode,GER,MF,Eintracht Frankfurt,Bundesliga,21.0,33,2908,0,1,2012-2013,True,0.0309
Ronny Rodelin,FRA,"FW,MF",Lille,Ligue 1,22.0,23,1549,3,4,2012-2013,True,0.4067
Rodri,ESP,DF,Rayo Vallecano,La Liga,27.0,4,211,0,0,2012-2013,False,0.0
Rodri,ESP,FW,Zaragoza,La Liga,22.0,12,634,2,0,2012-2013,False,0.2839
Kévin Rodrigues,POR,"DF,MF",Toulouse,Ligue 1,18.0,1,9,0,0,2012-2013,False,0.0
Ángel Rodríguez,ESP,FW,Levante,La Liga,25.0,10,294,1,1,2012-2013,True,0.6122
Cristian Rodríguez,URU,MF,Atlético Madrid,La Liga,26.0,33,1350,1,0,2012-2013,False,0.0667
Diego Rodríguez,URU,MF,Udinese,Serie A,22.0,1,2,0,0,2012-2013,False,0.0
Gonzalo Rodríguez,ARG,DF,Fiorentina,Serie A,28.0,35,3122,6,2,2012-2013,True,0.2306
Jay Rodriguez,ENG,"FW,MF",Southampton,Premier League,23.0,35,2181,6,5,2012-2013,True,0.4539
José Rodríguez,ESP,MF,Real Madrid,La Liga,17.0,1,2,0,0,2012-2013,False,0.0
Juan Rodríguez,ESP,MF,Getafe,La Liga,30.0,9,533,2,1,2012-2013,True,0.5066
Matías Rodríguez,ARG,"DF,MF",Sampdoria,Serie A,26.0,1,90,0,0,2012-2013,False,0.0
Raúl Rodríguez,ESP,DF,Espanyol,La Liga,24.0,22,1605,0,0,2012-2013,False,0.0
Ribair Rodríguez,URU,MF,Siena,Serie A,24.0,6,362,0,0,2012-2013,False,0.0
Ricardo Rodríguez,SUI,"DF,MF",Wolfsburg,Bundesliga,19.0,24,1712,0,4,2012-2013,True,0.2103
Víctor Rodríguez,ESP,"FW,MF",Zaragoza,La Liga,23.0,33,2069,2,6,2012-2013,True,0.348
Jack Rodwell,ENG,"DF,MF",Manchester City,Premier League,21.0,11,498,2,0,2012-2013,False,0.3614
Diego Rolán,URU,"FW,MF",Bordeaux,Ligue 1,19.0,7,322,0,0,2012-2013,False,0.0
Rolando,POR,DF,Napoli,Serie A,26.0,7,394,0,0,2012-2013,False,0.0
Simon Rolfes,GER,MF,Leverkusen,Bundesliga,30.0,30,2310,3,2,2012-2013,True,0.1948
Alexis Rolín,URU,DF,Catania,Serie A,23.0,11,818,0,0,2012-2013,False,0.0
Alessio Romagnoli,ITA,DF,Roma,Serie A,17.0,2,101,1,0,2012-2013,False,0.8911
Simone Romagnoli,ITA,DF,Pescara,Serie A,22.0,7,543,0,0,2012-2013,False,0.0
Alaixys Romao,TOG,"DF,MF",Marseille,Ligue 1,28.0,15,1330,0,0,2012-2013,False,0.0
Alaixys Romao,TOG,"DF,MF",Lorient,Ligue 1,28.0,18,1611,0,0,2012-2013,False,0.0
Romaric,CIV,MF,Zaragoza,La Liga,29.0,12,472,0,1,2012-2013,True,0.1907
Jaime Romero,ESP,"FW,MF",Granada,La Liga,22.0,11,259,0,0,2012-2013,False,0.0
Sergio Romero,ARG,GK,Sampdoria,Serie A,25.0,32,2825,0,0,2012-2013,False,0.0
Oriol Romeu,ESP,MF,Chelsea,Premier League,20.0,6,236,0,0,2012-2013,False,0.0
Rômulo,ITA,"DF,MF",Fiorentina,Serie A,25.0,20,999,2,2,2012-2013,True,0.3604
Eugênio Rômulo Togni,BRA,MF,Pescara,Serie A,29.0,17,1393,2,1,2012-2013,True,0.1938
Cristiano Ronaldo,POR,"FW,MF",Real Madrid,La Liga,27.0,34,2716,34,10,2012-2013,True,1.458
Facundo Roncaglia,ARG,DF,Fiorentina,Serie A,25.0,24,2136,3,0,2012-2013,False,0.1264
Wayne Rooney,ENG,"FW,MF",Manchester Utd,Premier League,26.0,27,2014,12,10,2012-2013,True,0.9831
Javier Ros,ESP,MF,Real Sociedad,La Liga,22.0,6,77,0,0,2012-2013,False,0.0
Antonio Rosati,ITA,GK,Napoli,Serie A,29.0,4,360,0,0,2012-2013,False,0.0
Danny Rose,ENG,"DF,MF",Sunderland,Premier League,22.0,27,2214,1,1,2012-2013,True,0.0813
Lindsay Rose,MRI,DF,Valenciennes,Ligue 1,20.0,15,1133,1,0,2012-2013,False,0.0794
Markus Rosenberg,SWE,FW,West Brom,Premier League,29.0,24,561,0,2,2012-2013,True,0.3209
Jan Rosenthal,GER,"FW,MF",Freiburg,Bundesliga,26.0,20,1463,4,2,2012-2013,True,0.3691
Aleandro Rosi,ITA,"DF,MF",Parma,Serie A,25.0,26,1959,3,0,2012-2013,False,0.1378
Tomáš Rosický,CZE,MF,Arsenal,Premier League,31.0,10,609,2,1,2012-2013,True,0.4433
Alessandro Rosina,ITA,MF,Siena,Serie A,28.0,31,2229,5,4,2012-2013,True,0.3634
Luca Rossettini,ITA,DF,Cagliari,Serie A,27.0,28,2424,0,0,2012-2013,False,0.0
Giuseppe Rossi,ITA,FW,Fiorentina,Serie A,25.0,1,27,0,0,2012-2013,False,0.0
Marco Rossi,ITA,MF,Genoa,Serie A,34.0,14,698,0,0,2012-2013,False,0.0
Jonathan Rossini,SUI,DF,Sampdoria,Serie A,23.0,25,2164,0,1,2012-2013,True,0.0416
Jérôme Rothen,FRA,MF,Bastia,Ligue 1,34.0,28,2383,3,9,2012-2013,True,0.4532
Sébastien Roudet,FRA,MF,Sochaux,Ligue 1,31.0,29,2215,4,3,2012-2013,True,0.2844
Lucas Rougeaux,FRA,DF,Nice,Ligue 1,18.0,1,9,0,0,2012-2013,False,0.0
Jérôme Roussillon,GLP,"DF,MF",Sochaux,Ligue 1,19.0,25,2195,0,2,2012-2013,True,0.082
Wayne Routledge,ENG,"FW,MF",Swansea City,Premier League,27.0,36,2516,5,4,2012-2013,True,0.3219
Nolan Roux,FRA,"FW,MF",Lille,Ligue 1,24.0,32,1891,8,1,2012-2013,True,0.4283
David Rozehnal,CZE,DF,Lille,Ligue 1,32.0,12,542,0,0,2012-2013,False,0.0
Rubén,ESP,DF,Osasuna,La Liga,30.0,16,1325,1,0,2012-2013,False,0.0679
Rubén,ESP,GK,Rayo Vallecano,La Liga,28.0,30,2614,0,0,2012-2013,False,0.0
Matteo Rubin,ITA,"DF,MF",Siena,Serie A,25.0,25,2072,0,4,2012-2013,True,0.1737
Rubinho,BRA,GK,Juventus,Serie A,29.0,1,11,0,0,2012-2013,False,0.0
Álex Rubio,ESP,"FW,MF",Sevilla,La Liga,19.0,2,30,0,0,2012-2013,False,0.0
Álvaro Rubio,ESP,"DF,MF",Valladolid,La Liga,33.0,35,2809,0,2,2012-2013,True,0.0641
John Ruddy,ENG,GK,Norwich City,Premier League,25.0,15,1341,0,0,2012-2013,False,0.0
Antonio Rüdiger,GER,DF,Stuttgart,Bundesliga,19.0,16,1000,0,0,2012-2013,False,0.0
Artjoms Rudņevs,LVA,FW,Hamburger SV,Bundesliga,24.0,34,2423,12,4,2012-2013,True,0.5943
Sebastian Rudy,GER,MF,Hoffenheim,Bundesliga,22.0,23,1759,0,3,2012-2013,True,0.1535
Jesús Rueda,ESP,"DF,MF",Valladolid,La Liga,25.0,28,2414,0,0,2012-2013,False,0.0
Stéphane Ruffier,FRA,GK,Saint-Étienne,Ligue 1,25.0,38,3420,0,0,2012-2013,False,0.0
Bryan Ruiz,CRC,"FW,MF",Fulham,Premier League,26.0,29,2381,5,7,2012-2013,True,0.4536
Víctor Ruiz,ESP,"DF,MF",Valencia,La Liga,23.0,26,1640,0,2,2012-2013,True,0.1098
Antonio Rukavina,SRB,DF,Valladolid,La Liga,28.0,37,3314,1,2,2012-2013,True,0.0815
Nikita Rukavytsya,AUS,"FW,MF",Mainz 05,Bundesliga,25.0,8,435,0,0,2012-2013,False,0.0
Lukas Rupp,GER,MF,Gladbach,Bundesliga,21.0,21,1084,0,1,2012-2013,True,0.083
Marco Russ,GER,"DF,MF",Eintracht Frankfurt,Bundesliga,26.0,10,620,1,0,2012-2013,False,0.1452
Felipe Saad,BRA,DF,Ajaccio,Ligue 1,28.0,11,942,0,1,2012-2013,True,0.0955
Idriss Saadi,ALG,FW,Saint-Étienne,Ligue 1,20.0,1,19,0,0,2012-2013,False,0.0
Julien Sablé,FRA,MF,Bastia,Ligue 1,31.0,21,1336,0,0,2012-2013,False,0.0
Simão Sabrosa,POR,MF,Espanyol,La Liga,32.0,26,1511,3,2,2012-2013,True,0.2978
Hadi Sacko,MLI,"FW,MF",Bordeaux,Ligue 1,18.0,4,48,0,0,2012-2013,False,0.0
José Saez,FRA,MF,Valenciennes,Ligue 1,30.0,18,446,2,0,2012-2013,False,0.4036
Yannick Sagbo,CIV,FW,Evian,Ligue 1,24.0,35,2311,6,4,2012-2013,True,0.3894
Bacary Sagna,FRA,DF,Arsenal,Premier League,29.0,25,2239,0,0,2012-2013,False,0.0
Louis Saha,FRA,FW,Lazio,Serie A,33.0,6,130,0,0,2012-2013,False,0.0
Louis Saha,FRA,FW,Sunderland,Premier League,33.0,11,196,0,0,2012-2013,False,0.0
Nuri Şahin,TUR,MF,Liverpool,Premier League,23.0,7,448,1,1,2012-2013,True,0.4018
Nuri Şahin,TUR,MF,Dortmund,Bundesliga,23.0,15,898,3,3,2012-2013,True,0.6013
Jamel Saihi,TUN,MF,Montpellier,Ligue 1,25.0,10,786,0,0,2012-2013,False,0.0
Henri Saivet,SEN,"FW,MF",Bordeaux,Ligue 1,21.0,34,2174,8,1,2012-2013,True,0.3726
Gōtoku Sakai,JPN,"DF,MF",Stuttgart,Bundesliga,21.0,27,2403,0,0,2012-2013,False,0.0
Hiroki Sakai,JPN,"DF,MF",Hannover 96,Bundesliga,22.0,13,713,0,1,2012-2013,True,0.1262
Mamadou Sakho,FRA,DF,Paris Saint-Germain,Ligue 1,22.0,27,2139,1,0,2012-2013,False,0.0421
Bakary Sako,MLI,"FW,MF",Saint-Étienne,Ligue 1,24.0,2,132,0,0,2012-2013,False,0.0
Jacopo Sala,ITA,"DF,FW",Hamburger SV,Bundesliga,20.0,8,181,0,0,2012-2013,False,0.0
Amidu Salifu,GHA,MF,Catania,Serie A,19.0,10,295,0,0,2012-2013,False,0.0
Sejad Salihović,BIH,"DF,MF",Hoffenheim,Bundesliga,27.0,20,1272,7,2,2012-2013,True,0.6368
Benedikt Saller,GER,"DF,MF",Mainz 05,Bundesliga,19.0,1,16,0,0,2012-2013,False,0.0
Diogo Salomão,POR,"FW,MF",Dep La Coruña,La Liga,23.0,14,447,2,0,2012-2013,False,0.4027
Sidney Sam,GER,"FW,MF",Leverkusen,Bundesliga,24.0,22,950,5,2,2012-2013,True,0.6632
Mamadou Samassa,MLI,FW,Valenciennes,Ligue 1,26.0,3,190,1,0,2012-2013,False,0.4737
Mamadou Samassa,MLI,FW,Chievo,Serie A,26.0,8,241,0,0,2012-2013,False,0.0
Christopher Samba,CGO,DF,QPR,Premier League,28.0,10,900,0,0,2012-2013,False,0.0
Joël Sami,COD,DF,Nancy,Ligue 1,27.0,29,2236,0,0,2012-2013,False,0.0
Frédéric Sammaritano,FRA,"FW,MF",Ajaccio,Ligue 1,26.0,22,885,1,0,2012-2013,False,0.1017
Mario Sampirisi,ITA,"DF,MF",Genoa,Serie A,19.0,16,1292,0,0,2012-2013,False,0.0
Mario Sampirisi,ITA,"DF,MF",Chievo,Serie A,19.0,3,146,0,0,2012-2013,False,0.0
Dominic Samuel,ENG,"FW,MF",Reading,Premier League,18.0,1,19,0,0,2012-2013,False,0.0
Walter Samuel,ARG,DF,Inter,Serie A,34.0,16,1366,1,0,2012-2013,False,0.0659
Mikel San José,ESP,"DF,MF",Athletic Club,La Liga,23.0,34,2239,5,0,2012-2013,False,0.201
Alexis Sánchez,CHI,"FW,MF",Barcelona,La Liga,23.0,29,1706,8,9,2012-2013,True,0.8968
Carlos Sánchez,COL,"DF,MF",Valenciennes,Ligue 1,26.0,30,2286,2,1,2012-2013,True,0.1181
Sergio Sánchez,ESP,DF,Málaga,La Liga,26.0,18,1329,0,1,2012-2013,True,0.0677
Víctor Sánchez,ESP,"DF,MF",Espanyol,La Liga,24.0,33,2725,1,1,2012-2013,True,0.0661
Sandro,BRA,MF,Tottenham Hotspur,Premier League,23.0,22,1772,1,2,2012-2013,True,0.1524
Abdoulaye Sané,SEN,FW,Rennes,Ligue 1,19.0,15,225,0,1,2012-2013,True,0.4
Lamine Sané,SEN,"DF,MF",Bordeaux,Ligue 1,25.0,33,2944,1,0,2012-2013,False,0.0306
Salif Sané,SEN,"DF,MF",Nancy,Ligue 1,21.0,34,3060,3,1,2012-2013,True,0.1176
Oier Sanjurjo,ESP,"DF,MF",Osasuna,La Liga,26.0,31,2311,0,0,2012-2013,False,0.0
Younousse Sankharé,SEN,MF,Valenciennes,Ligue 1,22.0,13,983,0,0,2012-2013,False,0.0
Gibril Sankoh,SLE,DF,Augsburg,Bundesliga,29.0,11,897,0,0,2012-2013,False,0.0
Matthieu Sans,FRA,DF,Bastia,Ligue 1,24.0,6,247,0,0,2012-2013,False,0.0
Giulio Sanseverino,ITA,MF,Palermo,Serie A,18.0,3,170,0,0,2012-2013,False,0.0
Gianluca Sansone,ITA,FW,Torino,Serie A,25.0,14,517,1,0,2012-2013,False,0.1741
Gianluca Sansone,ITA,FW,Sampdoria,Serie A,25.0,14,688,2,2,2012-2013,True,0.5233
Nicola Sansone,ITA,"FW,MF",Parma,Serie A,20.0,26,1566,6,2,2012-2013,True,0.4598
Roque Santa Cruz,PAR,FW,Málaga,La Liga,30.0,31,1617,9,1,2012-2013,True,0.5566
Fabiano Santacroce,ITA,DF,Parma,Serie A,25.0,8,397,0,0,2012-2013,False,0.0
Felipe Santana,BRA,DF,Dortmund,Bundesliga,26.0,21,1459,1,0,2012-2013,False,0.0617
Mario Santana,ARG,MF,Torino,Serie A,30.0,27,1753,4,2,2012-2013,True,0.308
Ivan Santini,CRO,FW,Freiburg,Bundesliga,23.0,14,383,1,2,2012-2013,True,0.705
Davide Santon,ITA,DF,Newcastle United,Premier League,21.0,31,2639,1,2,2012-2013,True,0.1023
André Santos,BRA,"DF,MF",Arsenal,Premier League,29.0,8,400,0,0,2012-2013,False,0.0
André Santos,POR,MF,Dep La Coruña,La Liga,23.0,13,346,0,0,2012-2013,False,0.0
Cristian Săpunaru,ROU,DF,Zaragoza,La Liga,28.0,29,2550,2,0,2012-2013,False,0.0706
Pablo Sarabia,ESP,"FW,MF",Getafe,La Liga,20.0,13,432,1,0,2012-2013,False,0.2083
Sercan Sararer,TUR,"FW,MF",Greuther Fürth,Bundesliga,22.0,22,1780,1,1,2012-2013,True,0.1011
Gennaro Sardo,ITA,DF,Chievo,Serie A,33.0,23,1559,0,0,2012-2013,False,0.0
Lluís Sastre,ESP,MF,Valladolid,La Liga,26.0,29,1392,1,0,2012-2013,False,0.0647
Marco Sau,ITA,"FW,MF",Cagliari,Serie A,24.0,30,1951,12,1,2012-2013,True,0.5997
David Sauget,FRA,DF,Sochaux,Ligue 1,32.0,22,1576,0,0,2012-2013,False,0.0
Matthieu Saunier,FRA,DF,Troyes,Ligue 1,22.0,14,1221,0,0,2012-2013,False,0.0
Anđelko Savić,SUI,FW,Sampdoria,Serie A,19.0,1,14,0,0,2012-2013,False,0.0
Stefan Savić,MNE,"DF,MF",Fiorentina,Serie A,21.0,26,2217,2,0,2012-2013,False,0.0812
Javier Saviola,ARG,FW,Málaga,La Liga,30.0,27,1542,8,3,2012-2013,True,0.642
Lionel Scaloni,ARG,"DF,MF",Lazio,Serie A,34.0,4,120,0,0,2012-2013,False,0.0
Lionel Scaloni,ARG,"DF,MF",Atalanta,Serie A,34.0,7,530,0,0,2012-2013,False,0.0
Marcel Schäfer,GER,"DF,MF",Wolfsburg,Bundesliga,28.0,31,1996,0,2,2012-2013,True,0.0902
Raphael Schäfer,GER,GK,Nürnberg,Bundesliga,33.0,31,2745,0,0,2012-2013,False,0.0
Dani Schahin,GER,FW,Düsseldorf,Bundesliga,23.0,31,1765,8,0,2012-2013,False,0.4079
Paul Scharner,AUT,"DF,MF",Hamburger SV,Bundesliga,32.0,4,49,0,0,2012-2013,False,0.0
Paul Scharner,AUT,"DF,MF",Wigan Athletic,Premier League,32.0,14,1260,0,1,2012-2013,True,0.0714
Ezequiel Schelotto,ITA,"DF,MF",Atalanta,Serie A,23.0,16,1093,0,1,2012-2013,True,0.0823
Ezequiel Schelotto,ITA,"DF,MF",Inter,Serie A,23.0,12,522,1,0,2012-2013,False,0.1724
Julian Schieber,GER,FW,Dortmund,Bundesliga,23.0,23,800,3,0,2012-2013,False,0.3375
Sven Schipplock,GER,FW,Hoffenheim,Bundesliga,23.0,16,567,5,1,2012-2013,True,0.9524
Jan Schlaudraff,GER,"FW,MF",Hannover 96,Bundesliga,29.0,30,1844,2,4,2012-2013,True,0.2928
Marcel Schmelzer,GER,DF,Dortmund,Bundesliga,24.0,29,2488,0,1,2012-2013,True,0.0362
Jonathan Schmid,FRA,"DF,MF",Freiburg,Bundesliga,22.0,33,2894,11,4,2012-2013,True,0.4665
Heinrich Schmidtgal,KAZ,"DF,MF",Greuther Fürth,Bundesliga,26.0,18,1467,0,2,2012-2013,True,0.1227
Manuel Schmiedebach,GER,MF,Hannover 96,Bundesliga,23.0,21,1408,0,1,2012-2013,True,0.0639
Lukas Schmitz,GER,"DF,MF",Werder Bremen,Bundesliga,23.0,23,1764,0,1,2012-2013,True,0.051
Morgan Schneiderlin,FRA,MF,Southampton,Premier League,22.0,36,3208,5,0,2012-2013,False,0.1403
Paul Scholes,ENG,MF,Manchester Utd,Premier League,37.0,16,771,1,1,2012-2013,True,0.2335
Patrick Schorr,GER,"DF,MF",Hoffenheim,Bundesliga,17.0,1,24,0,0,2012-2013,False,0.0
Stephan Schröck,PHI,"DF,MF",Hoffenheim,Bundesliga,25.0,10,485,0,0,2012-2013,False,0.0
Christian Schulz,GER,"DF,MF",Hannover 96,Bundesliga,29.0,19,1600,1,0,2012-2013,False,0.0562
André Schürrle,GER,"FW,MF",Leverkusen,Bundesliga,21.0,34,2811,11,7,2012-2013,True,0.5763
Julian Schuster,GER,MF,Freiburg,Bundesliga,27.0,31,2681,1,3,2012-2013,True,0.1343
Daniel Schwaab,GER,DF,Leverkusen,Bundesliga,23.0,16,802,0,1,2012-2013,True,0.1122
Mark Schwarzer,AUS,GK,Fulham,Premier League,39.0,36,3240,0,0,2012-2013,False,0.0
Pirmin Schwegler,SUI,MF,Eintracht Frankfurt,Bundesliga,25.0,27,2207,2,2,2012-2013,True,0.1631
Bastian Schweinsteiger,GER,"DF,MF",Bayern Munich,Bundesliga,27.0,28,2352,7,3,2012-2013,True,0.3827
Fabio Sciacca,ITA,MF,Catania,Serie A,23.0,3,52,0,0,2012-2013,False,0.0
Matteo Scozzarella,ITA,MF,Atalanta,Serie A,24.0,3,83,0,0,2012-2013,False,0.0
Giuseppe Sculli,ITA,"FW,MF",Pescara,Serie A,31.0,10,667,1,1,2012-2013,True,0.2699
Haris Seferović,SUI,FW,Fiorentina,Serie A,20.0,7,189,0,0,2012-2013,False,0.0
Khalid Sekkat,MAR,"DF,MF",Reims,Ligue 1,28.0,1,55,0,0,2012-2013,False,0.0
Philippe Senderos,SUI,DF,Fulham,Premier League,27.0,21,1684,0,0,2012-2013,False,0.0
Henrique Sereno,POR,DF,Valladolid,La Liga,27.0,20,1671,1,0,2012-2013,False,0.0539
Sergio,ESP,MF,Real Betis,La Liga,19.0,1,14,0,0,2012-2013,False,0.0
Grégory Sertic,FRA,MF,Bordeaux,Ligue 1,22.0,26,1659,0,2,2012-2013,True,0.1085
Stéphane Sessègnon,BEN,"FW,MF",Sunderland,Premier League,28.0,35,2886,7,3,2012-2013,True,0.3119
Alessio Sestu,ITA,MF,Siena,Serie A,28.0,28,1376,1,4,2012-2013,True,0.327
Salva Sevilla,ESP,MF,Real Betis,La Liga,28.0,17,1078,2,2,2012-2013,True,0.334
Felipe Seymour,CHI,MF,Genoa,Serie A,25.0,15,766,0,0,2012-2013,False,0.0
Felipe Seymour,CHI,MF,Chievo,Serie A,25.0,7,361,0,1,2012-2013,True,0.2493
Ferdinando Sforzini,ITA,FW,Pescara,Serie A,27.0,10,803,0,0,2012-2013,False,0.0
Alessandro Sgrigna,ITA,"FW,MF",Torino,Serie A,32.0,11,559,1,2,2012-2013,True,0.483
Stephan El Shaarawy,ITA,"FW,MF",Milan,Serie A,19.0,37,2825,16,5,2012-2013,True,0.669
Xherdan Shaqiri,SUI,"FW,MF",Bayern Munich,Bundesliga,20.0,26,1376,4,5,2012-2013,True,0.5887
Billy Sharp,ENG,FW,Southampton,Premier League,26.0,2,20,0,0,2012-2013,False,0.0
Luke Shaw,ENG,"DF,MF",Southampton,Premier League,17.0,25,1948,0,0,2012-2013,False,0.0
Ryan Shawcross,ENG,DF,Stoke City,Premier League,24.0,37,3330,1,1,2012-2013,True,0.0541
Brek Shea,USA,"DF,FW",Stoke City,Premier League,22.0,2,92,0,0,2012-2013,False,0.0
Itay Shechter,ISR,FW,Swansea City,Premier League,25.0,18,629,1,0,2012-2013,False,0.1431
Jonjo Shelvey,ENG,MF,Liverpool,Premier League,20.0,19,923,1,0,2012-2013,False,0.0975
Masoud Shojaei,IRN,MF,Osasuna,La Liga,28.0,14,418,1,0,2012-2013,False,0.2153
Nicky Shorey,ENG,"DF,MF",Reading,Premier League,31.0,17,1445,0,4,2012-2013,True,0.2491
Ryan Shotton,ENG,"DF,FW",Stoke City,Premier League,23.0,23,1821,0,1,2012-2013,True,0.0494
Djibril Sidibé,FRA,"DF,MF",Lille,Ligue 1,20.0,14,786,1,1,2012-2013,True,0.229
Steve Sidwell,ENG,MF,Fulham,Premier League,29.0,28,2107,4,2,2012-2013,True,0.2563
Franck Signorino,FRA,DF,Reims,Ligue 1,30.0,22,1808,0,1,2012-2013,True,0.0498
Gylfi Sigurðsson,ISL,"FW,MF",Tottenham Hotspur,Premier League,22.0,33,1235,3,4,2012-2013,True,0.5101
David Silva,ESP,"FW,MF",Manchester City,Premier League,26.0,32,2508,4,8,2012-2013,True,0.4306
Francisco Silva,CHI,"DF,MF",Osasuna,La Liga,26.0,16,1301,1,1,2012-2013,True,0.1384
