player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Ludovic Delporte,FRA,MF,Lens,Division 1,19,5,140,0,0,1999-2000,False,0.0
Marco Delvecchio,ITA,FW,Roma,Serie A,26,28,2422,11,3,1999-2000,False,0.5202
Julio Dely Valdés,PAN,FW,Oviedo,La Liga,32,34,2912,11,6,1999-2000,False,0.5254
Jacek Dembiński,POL,FW,Hamburger SV,Bundesliga,29,7,229,0,0,1999-2000,False,0.0
Ünal Demirkıran,GER,MF,Ulm,Bundesliga,20,2,22,0,0,1999-2000,True,0.0
Dave van den Bergh,NED,"FW,MF",Rayo Vallecano,La Liga,23,9,282,0,0,1999-2000,False,0.0
Thomas Deniaud,FRA,"DF,FW",Le Havre,Division 1,27,28,1883,6,1,1999-2000,False,0.3346
Denílson,BRA,MF,Real Betis,La Liga,21,32,2539,3,6,1999-2000,False,0.319
Raimond van der Gouw,NED,GK,Manchester Utd,Premier League,36,14,1185,0,0,1999-2000,False,0.0
Edwin van der Sar,NED,GK,Juventus,Serie A,28,32,2851,0,0,1999-2000,False,0.0
Henry van der Vegt,NED,MF,Udinese,Serie A,27,22,1448,1,4,1999-2000,False,0.3108
Dirk van der Ven,GER,FW,Arminia,Bundesliga,29,23,1575,2,1,1999-2000,False,0.1714
Yves Deroff,FRA,DF,Nantes,Division 1,20,6,295,0,0,1999-2000,False,0.0
Marcel Desailly,FRA,"DF,MF",Chelsea,Premier League,30,23,1928,1,0,1999-2000,False,0.0467
Didier Deschamps,FRA,MF,Chelsea,Premier League,30,27,2054,0,1,1999-2000,False,0.0438
Hermes Desio,ARG,MF,Alavés,La Liga,29,35,3108,1,5,1999-2000,False,0.1737
Jean-Christophe Devaux,FRA,DF,Lyon,Division 1,24,13,458,0,0,1999-2000,False,0.0
Charles Devineau,FRA,MF,Nantes,Division 1,19,18,1230,2,1,1999-2000,False,0.2195
Vikash Dhorasoo,FRA,MF,Lyon,Division 1,25,32,2839,0,6,1999-2000,False,0.1902
Luigi Di Biagio,ITA,MF,Inter,Serie A,28,29,2157,2,4,1999-2000,False,0.2503
Paolo Di Canio,ITA,FW,West Ham United,Premier League,31,30,2616,16,13,1999-2000,False,0.9977
Domenico Di Carlo,ITA,MF,Lecce,Serie A,35,4,21,0,0,1999-2000,False,0.0
Eusebio Di Francesco,ITA,MF,Roma,Serie A,29,30,2161,2,1,1999-2000,False,0.1249
Angelo Di Livio,ITA,"DF,MF",Fiorentina,Serie A,33,30,2487,2,3,1999-2000,False,0.1809
Roberto Di Matteo,ITA,MF,Chelsea,Premier League,29,18,1312,2,2,1999-2000,False,0.2744
Arturo Di Napoli,ITA,FW,Piacenza,Serie A,25,18,878,4,0,1999-2000,False,0.41
Alex Di Rocco,FRA,FW,Sedan,Division 1,28,27,1877,8,1,1999-2000,False,0.4315
David Di Tommaso,FRA,DF,Monaco,Division 1,19,7,133,0,0,1999-2000,False,0.0
Marco Di Vaio,ITA,FW,Parma,Serie A,23,23,1215,6,1,1999-2000,False,0.5185
Lassina Diabaté,CIV,"DF,MF",Bordeaux,Division 1,24,24,1709,0,1,1999-2000,False,0.0527
Aimo Diana,ITA,"DF,MF",Hellas Verona,Serie A,21,25,1931,0,1,1999-2000,False,0.0466
Salif Diao,SEN,MF,Monaco,Division 1,22,1,5,0,0,1999-2000,True,0.0
Boubacar Diarra,MLI,DF,Freiburg,Bundesliga,20,27,2277,1,0,1999-2000,False,0.0395
Alex Dias,BRA,FW,Saint-Étienne,Division 1,27,29,2240,15,5,1999-2000,False,0.8036
Lamine Diatta,SEN,DF,Rennes,Division 1,24,33,2815,3,1,1999-2000,False,0.1279
Djibril Diawara,FRA,DF,Torino,Serie A,24,14,1128,0,1,1999-2000,False,0.0798
Kaba Diawara,GUI,FW,Marseille,Division 1,23,15,408,0,0,1999-2000,True,0.0
Kaba Diawara,GUI,FW,Paris Saint-Germain,Division 1,23,10,264,0,0,1999-2000,True,0.0
Samba Diawara,MLI,DF,Troyes,Division 1,21,11,537,0,0,1999-2000,False,0.0
Souleymane Diawara,SEN,DF,Le Havre,Division 1,20,25,1564,0,0,1999-2000,False,0.0
Iván Díaz Ruiz,ESP,MF,Espanyol,La Liga,21,1,61,0,0,1999-2000,True,0.0
Pablo Díaz Stalla,ESP,DF,Zaragoza,La Liga,27,27,2242,0,2,1999-2000,False,0.0803
Danny Dichio,ENG,FW,Sunderland,Premier League,24,12,194,0,1,1999-2000,False,0.4639
Didi,BRA,"FW,MF",Stuttgart,Bundesliga,23,2,40,0,0,1999-2000,True,0.0
Serge Dié,CIV,MF,Reggina,Serie A,21,4,114,0,0,1999-2000,False,0.0
Jesús Diego Cota,ESP,DF,Rayo Vallecano,La Liga,32,36,3025,0,2,1999-2000,False,0.0595
Luis Diego López,URU,DF,Cagliari,Serie A,24,29,2387,0,0,1999-2000,False,0.0
Oumar Dieng,FRA,DF,Sedan,Division 1,26,17,1377,0,0,1999-2000,False,0.0
Nicola Diliso,ITA,DF,Cagliari,Serie A,24,17,1038,0,0,1999-2000,False,0.0
Bernard Diomède,FRA,"FW,MF",Auxerre,Division 1,25,19,1636,3,7,1999-2000,False,0.5501
Davide Dionigi,ITA,MF,Piacenza,Serie A,25,14,877,3,0,1999-2000,False,0.3079
Lee Dixon,ENG,DF,Arsenal,Premier League,35,28,2467,4,1,1999-2000,False,0.1824
Djalminha,BRA,"FW,MF",Dep La Coruña,La Liga,28,31,2449,10,6,1999-2000,False,0.588
Martin Djetou,FRA,"DF,MF",Monaco,Division 1,24,22,1763,0,0,1999-2000,False,0.0
Youri Djorkaeff,FRA,"FW,MF",Kaiserslautern,Bundesliga,31,25,2033,11,5,1999-2000,False,0.7083
Jason Dodd,ENG,DF,Southampton,Premier League,28,31,2701,0,2,1999-2000,False,0.0666
Jean-Luc Dogon,FRA,DF,Rennes,Division 1,31,11,775,0,0,1999-2000,False,0.0
Gary Doherty,IRL,"DF,FW",Tottenham Hotspur,Premier League,19,2,64,0,0,1999-2000,False,0.0
Thomas Doll,GER,"FW,MF",Hamburger SV,Bundesliga,33,21,590,0,2,1999-2000,False,0.3051
Tibor Dombi,HUN,MF,Eintracht Frankfurt,Bundesliga,25,15,876,0,2,1999-2000,False,0.2055
Didier Domi,FRA,DF,Newcastle United,Premier League,21,27,1836,3,3,1999-2000,False,0.2941
Carlos Domínguez,ESP,FW,Mallorca,La Liga,22,29,1444,9,0,1999-2000,False,0.5609
José Dominguez,POR,MF,Tottenham Hotspur,Premier League,25,12,375,0,0,1999-2000,False,0.0
Cyril Domoraud,CIV,DF,Inter,Serie A,28,6,288,0,0,1999-2000,False,0.0
Donato,ESP,"DF,MF",Dep La Coruña,La Liga,36,30,2511,3,2,1999-2000,False,0.1792
Simon Donnelly,SCO,"FW,MF",Sheffield Weds,Premier League,24,12,394,1,1,1999-2000,False,0.4569
Javier Dorado,ESP,DF,Real Madrid,La Liga,22,2,48,0,0,1999-2000,False,0.0
Tony Dorigo,ENG,DF,Derby County,Premier League,33,23,1673,0,0,1999-2000,False,0.0
Régis Dorn,FRA,FW,Strasbourg,Division 1,19,6,120,1,0,1999-2000,False,0.75
Jean-Félix Dorothée,FRA,DF,Rennes,Division 1,17,2,46,0,0,1999-2000,True,0.0
Manuel dos Santos,FRA,DF,Montpellier,Division 1,25,30,2419,0,2,1999-2000,False,0.0744
Mark Draper,ENG,MF,Aston Villa,Premier League,28,1,2,0,0,1999-2000,False,0.0
Mark Draper,ENG,MF,Rayo Vallecano,La Liga,28,4,154,0,0,1999-2000,False,0.0
Bernd Dreher,GER,GK,Bayern Munich,Bundesliga,32,6,457,0,0,1999-2000,False,0.0
Björn Dreyer,GER,MF,Freiburg,Bundesliga,22,6,294,0,0,1999-2000,False,0.0
John Dreyer,ENG,"DF,MF",Bradford City,Premier League,36,14,979,1,1,1999-2000,False,0.1839
Pavel Drsek,CZE,DF,MSV Duisburg,Bundesliga,22,12,771,1,1,1999-2000,False,0.2335
Richard Dryden,ENG,DF,Southampton,Premier League,30,1,72,0,0,1999-2000,False,0.0
Michael Duberry,ENG,DF,Leeds United,Premier League,23,13,1051,1,0,1999-2000,False,0.0856
Dion Dublin,ENG,"DF,FW",Aston Villa,Premier League,30,26,2033,12,4,1999-2000,False,0.7083
Peter Dubovský,SVK,FW,Oviedo,La Liga,27,19,1542,2,5,1999-2000,False,0.4086
Pierre Ducrocq,FRA,"DF,MF",Paris Saint-Germain,Division 1,22,33,2779,2,2,1999-2000,False,0.1295
Lawrie Dudfield,ENG,FW,Leicester City,Premier League,19,2,58,0,0,1999-2000,False,0.0
Christophe Dugarry,FRA,"FW,MF",Bordeaux,Division 1,27,12,827,3,0,1999-2000,True,0.3265
Christophe Dugarry,FRA,"FW,MF",Marseille,Division 1,27,15,1048,3,0,1999-2000,True,0.2576
Franck Dumas,FRA,"DF,MF",Marseille,Division 1,31,12,1035,0,0,1999-2000,False,0.0
Franck Dumas,FRA,"DF,MF",Newcastle United,Premier League,31,6,523,0,0,1999-2000,False,0.0
Sean Dundee,GER,FW,Stuttgart,Bundesliga,26,28,1808,8,4,1999-2000,False,0.5973
Richard Dunne,IRL,DF,Everton,Premier League,19,31,2325,0,0,1999-2000,False,0.0
Éric Durand,FRA,GK,Bastia,Division 1,33,31,2755,0,0,1999-2000,False,0.0
Richard Dutruel,FRA,GK,Celta Vigo,La Liga,26,19,1710,0,0,1999-2000,False,0.0
Kieron Dyer,ENG,MF,Newcastle United,Premier League,20,30,2334,3,6,1999-2000,False,0.347
Billel Dziri,ALG,MF,Sedan,Division 1,27,13,442,0,0,1999-2000,False,0.0
Nenad Džodić,SRB,"DF,MF",Montpellier,Division 1,22,19,1684,1,0,1999-2000,False,0.0534
Darren Eadie,ENG,MF,Leicester City,Premier League,24,16,1278,0,0,1999-2000,False,0.0
Robbie Earle,JAM,MF,Wimbledon,Premier League,34,25,1923,3,0,1999-2000,False,0.1404
Clint Easton,ENG,"DF,MF",Watford,Premier League,21,17,1096,0,0,1999-2000,False,0.0
Cyril Eboki Poh,FRA,FW,Bastia,Division 1,19,1,8,0,0,1999-2000,True,0.0
Olivier Echouafni,FRA,MF,Strasbourg,Division 1,26,31,2731,9,2,1999-2000,False,0.3625
Justin Edinburgh,ENG,DF,Tottenham Hotspur,Premier League,29,8,638,0,0,1999-2000,False,0.0
Ednilson,GNB,MF,Roma,Serie A,16,1,1,0,0,1999-2000,True,0.0
Marc Edworthy,ENG,DF,Coventry City,Premier League,26,10,882,0,1,1999-2000,False,0.102
Stefan Effenberg,GER,MF,Bayern Munich,Bundesliga,30,27,2168,2,12,1999-2000,False,0.5812
Dan Eggen,NOR,DF,Alavés,La Liga,29,11,831,0,1,1999-2000,False,0.1083
Christophe Eggimann,FRA,GK,Metz,Division 1,22,1,11,0,0,1999-2000,True,0.0
Trond Egil Soltvedt,NOR,MF,Southampton,Premier League,32,24,1577,1,4,1999-2000,False,0.2854
Ugo Ehiogu,ENG,DF,Aston Villa,Premier League,26,31,2766,1,0,1999-2000,False,0.0325
Uwe Ehlers,GER,DF,Hansa Rostock,Bundesliga,24,21,1339,0,1,1999-2000,False,0.0672
Fabrice Ehret,FRA,"DF,MF",Strasbourg,Division 1,19,13,1093,4,1,1999-2000,False,0.4117
Yves Eigenrauch,GER,DF,Schalke 04,Bundesliga,28,23,1858,1,1,1999-2000,False,0.0969
Dieter Eilts,GER,MF,Werder Bremen,Bundesliga,34,29,2225,1,2,1999-2000,False,0.1213
Giovane Élber,BRA,FW,Bayern Munich,Bundesliga,27,26,1483,14,3,1999-2000,False,1.0317
Marcelino Elena,ESP,DF,Newcastle United,Premier League,27,11,880,0,0,1999-2000,False,0.0
Zé Elias,BRA,MF,Bologna,Serie A,22,19,1041,0,2,1999-2000,False,0.1729
Matt Elliott,SCO,DF,Leicester City,Premier League,30,37,3330,6,4,1999-2000,False,0.2703
Steve Elliott,ENG,DF,Derby County,Premier League,20,19,1521,0,0,1999-2000,False,0.0
Wagneau Eloi,HAI,FW,Monaco,Division 1,25,9,250,0,0,1999-2000,False,0.0
Juan Eleder Acedo Elorriaga,ESP,DF,Numancia,La Liga,30,4,240,0,0,1999-2000,False,0.0
Cédric Elzéard,FRA,DF,Sedan,Division 1,24,10,569,0,0,1999-2000,False,0.0
Mohamed Emara,EGY,"DF,MF",Hansa Rostock,Bundesliga,25,22,1677,0,2,1999-2000,False,0.1073
Emerson,BRA,MF,Leverkusen,Bundesliga,23,29,2542,5,9,1999-2000,False,0.4957
Stefan Emmerling,GER,"DF,MF",MSV Duisburg,Bundesliga,33,18,1449,0,0,1999-2000,False,0.0
Peter Enckelman,FIN,GK,Aston Villa,Premier League,22,10,849,0,0,1999-2000,False,0.0
Jochen Endreß,GER,DF,Stuttgart,Bundesliga,26,20,792,1,0,1999-2000,False,0.1136
Vicente Engonga,ESP,MF,Mallorca,La Liga,33,31,2730,0,1,1999-2000,False,0.033
Luis Enrique,ESP,"FW,MF",Barcelona,La Liga,29,19,1182,3,4,1999-2000,False,0.533
Hugo Enyinnaya,NGA,FW,Bari,Serie A,18,12,492,2,0,1999-2000,False,0.3659
Stefano Eranio,ITA,MF,Derby County,Premier League,32,19,1382,0,0,1999-2000,False,0.0
Fabian Ernst,GER,MF,Hamburger SV,Bundesliga,20,20,944,0,1,1999-2000,False,0.0953
Alejandro Escalona,CHI,DF,Torino,Serie A,19,3,39,0,0,1999-2000,True,0.0
Julien Escudé,FRA,DF,Rennes,Division 1,19,21,1713,0,0,1999-2000,False,0.0
Xabier Eskurza,ESP,MF,Oviedo,La Liga,29,27,1779,0,1,1999-2000,False,0.0506
Juan Esnáider,ARG,FW,Juventus,Serie A,26,6,94,0,2,1999-2000,False,1.9149
Marcelo Espina,ARG,MF,Racing Sant,La Liga,32,36,3051,2,3,1999-2000,False,0.1475
Massimiliano Esposito,ITA,MF,Perugia,Serie A,27,27,1772,1,1,1999-2000,False,0.1016
Mauro Esposito,ITA,"FW,MF",Udinese,Serie A,20,6,73,0,0,1999-2000,False,0.0
Paul Essola,CMR,MF,Bastia,Division 1,17,1,21,0,0,1999-2000,True,0.0
Esteban,ESP,GK,Oviedo,La Liga,24,38,3420,0,0,1999-2000,False,0.0
Eduardo Estíbariz,ESP,DF,Rayo Vallecano,La Liga,33,23,1736,1,0,1999-2000,False,0.0518
Matthew Etherington,ENG,MF,Tottenham Hotspur,Premier League,17,5,149,0,1,1999-2000,False,0.604
Samuel Eto'o,CMR,FW,Mallorca,La Liga,18,13,898,6,4,1999-2000,False,1.0022
Imanol Etxeberria,ESP,GK,Athletic Club,La Liga,26,26,2288,0,0,1999-2000,False,0.0
Joseba Etxeberria,ESP,"FW,MF",Athletic Club,La Liga,21,35,2890,12,6,1999-2000,False,0.5606
Jason Euell,JAM,"FW,MF",Wimbledon,Premier League,22,37,2994,4,5,1999-2000,False,0.2705
John Eustace,ENG,MF,Coventry City,Premier League,19,16,1152,1,1,1999-2000,False,0.1562
Evanílson,BRA,"DF,FW",Dortmund,Bundesliga,23,25,1940,0,5,1999-2000,False,0.232
Unai Expósito,ESP,DF,Athletic Club,La Liga,19,2,117,0,0,1999-2000,True,0.0
Eyjólfur,ISL,"DF,MF",Hertha BSC,Bundesliga,30,28,2359,1,6,1999-2000,False,0.2671
Santiago Ezquerro,ESP,FW,Athletic Club,La Liga,22,28,1840,6,7,1999-2000,False,0.6359
Néstor Fabbri,ARG,DF,Nantes,Division 1,31,22,1851,0,0,1999-2000,False,0.0
Rodrigo Fabri,BRA,MF,Valladolid,La Liga,23,29,2324,8,3,1999-2000,False,0.426
Daniel Fagiani,ARG,DF,Valencia,La Liga,25,8,481,0,0,1999-2000,False,0.0
Giulio Falcone,ITA,DF,Bologna,Serie A,25,25,1882,0,0,1999-2000,False,0.0
Patrick Falk,GER,MF,Eintracht Frankfurt,Bundesliga,19,13,558,0,1,1999-2000,False,0.1613
Gianluca Falsini,ITA,DF,Hellas Verona,Serie A,23,31,2615,1,1,1999-2000,False,0.0688
Javier Farinós,ESP,MF,Valencia,La Liga,21,34,2299,6,6,1999-2000,False,0.4698
Pontus Farnerud,SWE,MF,Monaco,Division 1,19,15,470,0,0,1999-2000,False,0.0
Jean-Philippe Faure,FRA,MF,Sedan,Division 1,32,18,1052,0,0,1999-2000,False,0.0
Giuseppe Favalli,ITA,DF,Lazio,Serie A,27,18,1388,0,1,1999-2000,False,0.0648
Amdy Faye,SEN,"DF,MF",Auxerre,Division 1,22,3,80,0,0,1999-2000,False,0.0
Bertrand Fayolle,FRA,FW,Saint-Étienne,Division 1,23,2,133,0,0,1999-2000,True,0.0
Wolfgang Feiersinger,AUT,DF,Dortmund,Bundesliga,34,9,584,0,0,1999-2000,False,0.0
Pascal Feindouno,GUI,"FW,MF",Bordeaux,Division 1,18,11,168,0,0,1999-2000,False,0.0
Markus Feldhoff,GER,FW,Wolfsburg,Bundesliga,24,18,815,2,0,1999-2000,False,0.2209
José Félix Guerrero,ESP,MF,Real Sociedad,La Liga,23,14,921,1,1,1999-2000,False,0.1954
Samuel Fenillat,FRA,MF,Nantes,Division 1,20,3,94,0,0,1999-2000,False,0.0
Marcell Fensch,GER,DF,Arminia,Bundesliga,23,1,9,0,0,1999-2000,False,0.0
Graham Fenton,ENG,MF,Leicester City,Premier League,25,2,142,0,1,1999-2000,False,0.6338
Les Ferdinand,ENG,FW,Tottenham Hotspur,Premier League,32,9,449,2,0,1999-2000,False,0.4009
Rio Ferdinand,ENG,DF,West Ham United,Premier League,20,33,2959,0,0,1999-2000,False,0.0
Duncan Ferguson,SCO,FW,Newcastle United,Premier League,27,23,1537,6,1,1999-2000,False,0.4099
Abdelkader Ferhaoui,ALG,MF,Saint-Étienne,Division 1,34,20,674,0,0,1999-2000,False,0.0
Fabrice Fernandes,FRA,MF,Rennes,Division 1,19,17,861,1,1,1999-2000,False,0.2091
Abelardo Fernández,ESP,DF,Barcelona,La Liga,29,25,2020,1,1,1999-2000,False,0.0891
Luis Fernández,ESP,DF,Real Betis,La Liga,26,21,1458,0,0,1999-2000,False,0.0
Fernando,ESP,"FW,MF",Real Madrid,La Liga,20,1,90,0,0,1999-2000,False,0.0
Fernando,ESP,MF,Dep La Coruña,La Liga,27,19,435,0,2,1999-2000,False,0.4138
Marco Ferrante,ITA,FW,Torino,Serie A,28,30,2565,18,3,1999-2000,False,0.7368
Ciro Ferrara,ITA,DF,Juventus,Serie A,32,31,2567,1,0,1999-2000,False,0.0351
Matteo Ferrari,ITA,DF,Bari,Serie A,19,26,1592,0,0,1999-2000,False,0.0
Demetrius Ferreira,BRA,DF,Nancy,Division 1,25,30,2699,1,3,1999-2000,False,0.1334
Patxi Ferreira,ESP,DF,Athletic Club,La Liga,32,25,2031,1,0,1999-2000,False,0.0443
Albert Ferrer,ESP,DF,Chelsea,Premier League,29,25,2099,0,3,1999-2000,False,0.1286
Romain Ferrier,FRA,DF,Montpellier,Division 1,23,17,1371,0,0,1999-2000,False,0.0
Fabrizio Ferron,ITA,GK,Inter,Serie A,33,4,189,0,0,1999-2000,False,0.0
Jordi Ferrón,ESP,DF,Rayo Vallecano,La Liga,20,34,1987,7,4,1999-2000,False,0.4982
Gianluca Festa,ITA,DF,Middlesbrough,Premier League,30,29,2465,2,1,1999-2000,False,0.1095
Ian Feuer,USA,GK,West Ham United,Premier League,28,3,270,0,0,1999-2000,False,0.0
Massimo Ficcadenti,ITA,MF,Torino,Serie A,31,12,505,0,0,1999-2000,False,0.0
Christian Fiedler,GER,GK,Hertha BSC,Bundesliga,24,7,630,0,0,1999-2000,False,0.0
Luís Figo,POR,"FW,MF",Barcelona,La Liga,26,32,2701,9,10,1999-2000,False,0.6331
Iulian Filipescu,ROU,DF,Real Betis,La Liga,25,36,3066,1,0,1999-2000,False,0.0294
Giancarlo Filippini,ITA,DF,Hellas Verona,Serie A,30,22,1381,0,0,1999-2000,False,0.0
Thorsten Fink,GER,MF,Bayern Munich,Bundesliga,31,26,1844,0,2,1999-2000,False,0.0976
Stefano Fiore,ITA,MF,Udinese,Serie A,24,33,2914,8,8,1999-2000,False,0.4942
Aldo Firicano,ITA,DF,Fiorentina,Serie A,32,20,1665,1,1,1999-2000,False,0.1081
Andreas Fischer,GER,"DF,MF",Hamburger SV,Bundesliga,34,17,1011,1,1,1999-2000,False,0.178
Paul Fischer,FRA,DF,Nancy,Division 1,29,15,1050,0,0,1999-2000,False,0.0
Yannick Fischer,FRA,DF,Marseille,Division 1,24,13,973,0,0,1999-2000,False,0.0
Curtis Fleming,IRL,DF,Middlesbrough,Premier League,30,27,2343,0,1,1999-2000,False,0.0384
Dirk Flock,GER,MF,Werder Bremen,Bundesliga,27,12,433,1,2,1999-2000,False,0.6236
Nicolas Florentin,FRA,MF,Nancy,Division 1,21,2,25,0,0,1999-2000,True,0.0
Tim Flowers,ENG,GK,Leicester City,Premier League,32,29,2447,0,0,1999-2000,False,0.0
Jimmy Floyd Hasselbaink,NED,FW,Atlético Madrid,La Liga,27,34,3055,24,3,1999-2000,False,0.7954
Marc-Vivien Foé,CMR,MF,West Ham United,Premier League,24,25,2230,1,2,1999-2000,False,0.1211
Paolo Foglio,ITA,DF,Reggina,Serie A,23,15,1102,0,1,1999-2000,False,0.0817
Dominic Foley,IRL,FW,Watford,Premier League,23,12,448,1,0,1999-2000,False,0.2009
Leandro Fonseca,BRA,FW,Ulm,Bundesliga,24,25,2022,3,10,1999-2000,False,0.5786
Davide Fontolan,ITA,MF,Bologna,Serie A,33,15,593,1,0,1999-2000,False,0.1518
Luigi Forlini,NAN,,Piacenza,Serie A,18,2,30,0,0,1999-2000,True,0.0
Craig Forrest,CAN,GK,West Ham United,Premier League,31,11,939,0,0,1999-2000,False,0.0
Quinton Fortune,RSA,MF,Manchester Utd,Premier League,22,6,370,2,1,1999-2000,False,0.7297
Hubert Fournier,FRA,DF,Lyon,Division 1,31,20,1477,0,0,1999-2000,False,0.0
Robbie Fowler,ENG,FW,Liverpool,Premier League,24,14,814,3,0,1999-2000,False,0.3317
Ruel Fox,MSR,MF,Tottenham Hotspur,Premier League,31,3,99,0,0,1999-2000,False,0.0
Fran,ESP,MF,Dep La Coruña,La Liga,30,22,1357,1,4,1999-2000,False,0.3316
Marco Franceschetti,ITA,MF,Hellas Verona,Serie A,32,21,1591,0,0,1999-2000,False,0.0
Damien Francis,JAM,MF,Wimbledon,Premier League,20,9,216,0,0,1999-2000,False,0.0
Jorge Francisco Vargas,CHI,DF,Reggina,Serie A,23,10,603,0,0,1999-2000,False,0.0
Leo Franco,ARG,GK,Mallorca,La Liga,22,30,2565,0,0,1999-2000,False,0.0
Maurizio Franzone,ITA,GK,Cagliari,Serie A,30,2,180,0,0,1999-2000,False,0.0
Carsten Fredgaard,DEN,MF,Sunderland,Premier League,23,1,30,0,0,1999-2000,False,0.0
Salvatore Fresi,ITA,DF,Inter,Serie A,26,9,698,0,0,1999-2000,False,0.0
Roberto Fresnedoso,ESP,MF,Atlético Madrid,La Liga,26,15,500,1,0,1999-2000,False,0.18
Steffen Freund,GER,MF,Tottenham Hotspur,Premier League,29,27,2158,0,2,1999-2000,False,0.0834
Dieter Frey,GER,"DF,MF",Werder Bremen,Bundesliga,26,3,37,0,0,1999-2000,True,0.0
Sébastien Frey,FRA,GK,Hellas Verona,Serie A,19,30,2679,0,0,1999-2000,False,0.0
Brad Friedel,USA,GK,Liverpool,Premier League,28,2,180,0,0,1999-2000,False,0.0
Geir Frigård,NOR,FW,Sedan,Division 1,28,13,339,1,1,1999-2000,False,0.531
Torsten Frings,GER,MF,Werder Bremen,Bundesliga,22,33,2640,3,4,1999-2000,False,0.2386
Steve Froggatt,ENG,MF,Coventry City,Premier League,26,26,1870,1,2,1999-2000,False,0.1444
Miguel Fuentes,ESP,DF,Real Sociedad,La Liga,34,21,1758,0,0,1999-2000,True,0.0
Esteban Fuertes,ARG,FW,Derby County,Premier League,26,8,592,1,0,1999-2000,False,0.152
Pascal Fugier,FRA,DF,Montpellier,Division 1,30,31,2574,1,0,1999-2000,False,0.035
Fumaça,BRA,MF,Newcastle United,Premier League,23,5,130,0,0,1999-2000,False,0.0
Diego Fuser,ITA,MF,Parma,Serie A,30,28,2280,3,11,1999-2000,False,0.5526
Abdullah Fusseini,GHA,MF,Torino,Serie A,17,1,19,0,0,1999-2000,True,0.0
Iván Gabrich,ARG,FW,Mallorca,La Liga,26,5,146,0,0,1999-2000,True,0.0
Philippe Gaillot,FRA,DF,Metz,Division 1,34,32,2691,2,2,1999-2000,False,0.1338
Fabio Galante,ITA,DF,Torino,Serie A,25,23,1872,2,0,1999-2000,False,0.0962
Constantin Gâlcă,ROU,MF,Espanyol,La Liga,27,32,2636,5,2,1999-2000,False,0.239
Kevin Gallacher,SCO,"FW,MF",Newcastle United,Premier League,32,20,1229,2,0,1999-2000,False,0.1465
Marcelo Gallardo,ARG,MF,Monaco,Division 1,23,28,2211,8,6,1999-2000,False,0.5699
William Gallas,FRA,DF,Marseille,Division 1,21,22,1980,0,0,1999-2000,False,0.0
Pepe Gálvez,ESP,FW,Real Betis,La Liga,24,22,767,1,0,1999-2000,False,0.1173
Carlos Gamarra,PAR,DF,Atlético Madrid,La Liga,28,32,2789,0,0,1999-2000,False,0.0
Alessandro Gamberini,ITA,DF,Bologna,Serie A,17,4,186,0,0,1999-2000,False,0.0
Bashiru Gambo,GHA,"FW,MF",Dortmund,Bundesliga,20,2,34,0,0,1999-2000,True,0.0
Raúl Gañán,ESP,DF,Alavés,La Liga,24,8,258,0,0,1999-2000,False,0.0
Ionel Ganea,ROU,FW,Stuttgart,Bundesliga,25,29,2063,7,2,1999-2000,False,0.3926
Thomas Gansauge,GER,DF,Arminia,Bundesliga,29,10,741,0,1,1999-2000,False,0.1215
Maurizio Ganz,ITA,"FW,MF",Venezia,Serie A,30,19,1316,8,1,1999-2000,False,0.6155
Maurizio Ganz,ITA,"FW,MF",Milan,Serie A,30,1,29,1,0,1999-2000,False,3.1034
Diego Garay,ARG,MF,Strasbourg,Division 1,24,22,1215,4,2,1999-2000,False,0.4444
Alfonso Garcia,ESP,FW,Unterhaching,Bundesliga,29,15,395,1,0,1999-2000,False,0.2278
José García Calvo,ESP,DF,Valladolid,La Liga,24,33,2908,1,2,1999-2000,False,0.0928
Carlos García,ESP,"DF,MF",Athletic Club,La Liga,28,27,2115,3,0,1999-2000,False,0.1277
Dani García,ESP,FW,Barcelona,La Liga,24,27,1536,11,1,1999-2000,False,0.7031
David García,ESP,DF,Espanyol,La Liga,18,1,35,0,0,1999-2000,True,0.0
Gabri García,ESP,"DF,MF",Barcelona,La Liga,20,16,966,2,0,1999-2000,False,0.1863
Luis García,ESP,MF,Valladolid,La Liga,21,6,119,0,0,1999-2000,False,0.0
Mohammed Gargo,GHA,DF,Udinese,Serie A,24,19,1628,0,1,1999-2000,False,0.0553
Ander Garitano,ESP,MF,Zaragoza,La Liga,30,30,2031,4,3,1999-2000,False,0.3102
Frédéric Garny,FRA,"FW,MF",Montpellier,Division 1,24,6,90,1,0,1999-2000,False,1.0
Luigi Garzya,ITA,DF,Bari,Serie A,30,24,1928,0,0,1999-2000,False,0.0
Paul Gascoigne,ENG,MF,Middlesbrough,Premier League,32,8,515,1,1,1999-2000,False,0.3495
Gaspar,ESP,DF,Atlético Madrid,La Liga,20,27,2004,0,1,1999-2000,False,0.0449
Gennaro Gattuso,ITA,MF,Milan,Serie A,21,22,1427,1,0,1999-2000,False,0.0631
Carmine Gautieri,ITA,"FW,MF",Piacenza,Serie A,29,23,1369,1,0,1999-2000,False,0.0657
Franck Gava,FRA,MF,Rennes,Division 1,29,18,1580,1,0,1999-2000,False,0.057
Diego Gavilán,PAR,"DF,MF",Newcastle United,Premier League,19,6,212,1,0,1999-2000,False,0.4245
